faction	general_unit	unit	siege_unit_attacker	siege_unit_defender
rom_arverni	false	Cel_Slingers_Medium_Raider	true	true
rom_arverni	true	Cel_Slingers_Medium_Raider	true	true
rom_galatia	false	Cel_Slingers_Medium_Raider	true	true
rom_galatia	true	Cel_Slingers_Medium_Raider	true	true
rom_nervii	false	Cel_Slingers_Medium_Raider	true	true
rom_nervii	true	Cel_Slingers_Medium_Raider	true	true
rom_tylis	false	Cel_Slingers_Medium_Raider	true	true
gaul_arverni	false	Cel_Slingers_Raider	true	true
gaul_nervii	false	Cel_Slingers_Raider	true	true
rom_arverni	false	Cel_Slingers_Raider	true	true
rom_boii	false	Cel_Slingers_Raider	true	true
rom_galatia	false	Cel_Slingers_Raider	true	true
rom_nervii	false	Cel_Slingers_Raider	true	true
rom_massilia	false	Cel_Slingers_Three_Scorpio	true	true
rom_massilia	false	Cel_Slingers_Three	true	true
gaul_arverni	false	Cel_Slingers	true	true
gaul_nervii	false	Cel_Slingers	true	true
rom_arverni	false	Cel_Slingers	true	true
rom_boii	false	Cel_Slingers	true	true
rom_galatia	false	Cel_Slingers	true	true
rom_massilia	false	Cel_Slingers	true	true
rom_nervii	false	Cel_Slingers	true	true
rom_tylis	false	Cel_Slingers	true	true
gaul_arverni	false	Cel_Spear_Nobles	true	true
gaul_arverni	true	Cel_Spear_Nobles	true	true
gaul_nervii	true	Cel_Spear_Nobles	true	true
rom_arverni	false	Cel_Spear_Nobles	true	true
rom_arverni	true	Cel_Spear_Nobles	true	true
gaul_arverni	false	Cel_Spear_Warriors_Four	true	true
rom_arverni	false	Cel_Spear_Warriors_Four	true	true
rom_boii	false	Cel_Spear_Warriors_Four	true	true
rom_galatia	false	Cel_Spear_Warriors_Four	true	true
rom_tylis	false	Cel_Spear_Warriors_Four	true	true
gaul_arverni	false	Cel_Spear_Warriors	true	true
rom_arverni	false	Cel_Spear_Warriors	true	true
rom_boii	false	Cel_Spear_Warriors	true	true
rom_tylis	false	Cel_Spear_Warriors	true	true
rom_boii	false	Cel_Sword_Followers	true	true
rom_tylis	false	Cel_Tribal_Warriors	true	true
rom_boii	false	Cel_Tribesmen_Raider	true	true
rom_galatia	false	Cel_Tribesmen_Raider	true	true
rom_tylis	false	Cel_Tribesmen_Raider	true	true
rom_massilia	false	Cel_Tribesmen_Two	true	true
gaul_arverni	false	Cel_Tribesmen	true	true
gaul_nervii	false	Cel_Tribesmen	true	true
rom_galatia	false	Cel_Tribesmen	true	true
rom_tylis	false	Cel_Tribesmen	true	true
rom_boii	false	Cel_Veteran_Spears	true	true
gaul_arverni	false	Cel_Warriors_Medium_Raider	true	true
gaul_nervii	false	Cel_Warriors_Medium_Raider	true	true
rom_arverni	false	Cel_Warriors_Medium_Raider	true	true
rom_boii	false	Cel_Warriors_Medium_Raider	true	true
rom_nervii	false	Cel_Warriors_Medium_Raider	true	true
rom_tylis	false	Cel_Warriors_Medium_Raider	true	true
gaul_arverni	false	Cel_Warriors	true	true
gaul_nervii	false	Cel_Warriors	true	true
rom_arverni	false	Cel_Warriors	true	true
rom_boii	false	Cel_Warriors	true	true
rom_massilia	false	Cel_Warriors	true	true
rom_nervii	false	Cel_Warriors	true	true
rom_tylis	false	Cel_Warriors	true	true
gaul_arverni	false	Cel_Youths	true	true
gaul_nervii	false	Cel_Youths	true	true
rom_arverni	false	Cel_Youths	true	true
rom_nervii	false	Cel_Youths	true	true
gaul_rome	false	CiG_Bri_Chariots	true	true
gaul_rome	false	CiG_Bri_Scout_Riders	true	true
gaul_rome	false	CiG_Bri_Slingers_Medium_Raider	true	true
gaul_rome	false	CiG_Bri_Slingers	true	true
gaul_rome	false	CiG_Bri_Spear_Band	true	true
gaul_rome	false	CiG_Bri_Sword_Band	true	true
gaul_rome	false	CiG_Bri_Sword_Medium_Raider	true	true
gaul_rome	false	CiG_Cel_Heavy_Horse	true	true
gaul_rome	false	CiG_Cel_Levy_Freemen	true	true
gaul_rome	false	CiG_Cel_Light_Horse	true	true
gaul_rome	false	CiG_Cel_Naked_Warriors	true	true
gaul_rome	false	CiG_Cel_Savage_Dogs	true	true
gaul_rome	false	CiG_Cel_Skirm_Raider	true	true
gaul_rome	false	CiG_Cel_Skirm	true	true
gaul_rome	false	CiG_Cel_Slingers_Raider	true	true
gaul_rome	false	CiG_Cel_Slingers	true	true
gaul_rome	false	CiG_Cel_Spear_Warriors	true	true
gaul_rome	false	CiG_Cel_Warriors_Medium_Raider	true	true
gaul_rome	false	CiG_Cel_Warriors	true	true
gaul_rome	false	CiG_Ger_Bloodsworn	true	true
gaul_rome	false	CiG_Ger_Club_Levy	true	true
gaul_rome	false	CiG_Ger_Club_Medium_Raider	true	true
gaul_rome	false	CiG_Ger_Longbow_Hunters	true	true
gaul_rome	false	CiG_Ger_Longbow_Medium_Raider	true	true
gaul_rome	false	CiG_Ger_Scout_Riders	true	true
gaul_rome	false	CiG_Ger_Spear_Brothers	true	true
gaul_rome	false	CiG_Ger_Spear_Levy	true	true
gaul_rome	false	CiG_Ger_Spear_Medium_Raider	true	true
gaul_rome	false	CiG_Ger_Spear_Raider	true	true
gaul_rome	false	CiG_Gre_Citizen_Cav	true	true
gaul_rome	false	CiG_Gre_Citizen_Hoplites	true	true
gaul_rome	false	CiG_Gre_Hoplites	true	true
gaul_rome	false	CiG_Gre_Skirm_Cav	true	true
gaul_rome	false	CiG_Rom_Ballista_Five	true	true
gaul_rome	false	CiG_Rom_Ballista	true	false
gaul_rome	false	CiG_Rom_First_Cohort	true	true
gaul_rome	false	CiG_Rom_Giant_Ballista	true	false
gaul_rome	false	CiG_Rom_Large_Onager	true	false
gaul_rome	false	CiG_Rom_Legatus	true	true
gaul_rome	true	CiG_Rom_Legatus	true	true
gaul_rome	false	CiG_Rom_Legionaries_Four	true	true
gaul_rome	false	CiG_Rom_Legionaries_Two	true	true
gaul_rome	false	CiG_Rom_Legionaries	true	true
gaul_rome	false	CiG_Rom_Legionary_Cav	true	true
gaul_rome	false	CiG_Rom_Onager_Five	true	true
gaul_rome	false	CiG_Rom_Onager	true	false
gaul_rome	false	CiG_Rom_Polybolos	true	false
gaul_rome	false	CiG_Rom_Scorpion	true	false
gaul_rome	false	CiG_Rom_Vet_Legionaries_Lft_Aft	true	true
gaul_rome	true	CiG_Rom_Vet_Legionaries_Lft_Aft	true	true
gaul_rome	false	CiG_Rom_Vet_Legionaries_Six	true	true
gaul_rome	false	CiG_Rom_Vet_Legionaries	true	true
gaul_rome	true	CiG_Rom_Vet_Legionaries	true	true
emp_dacia	false	Dac_Armoured_Spears	true	true
rom_getae	false	Dac_Armoured_Spears	true	true
emp_dacia	false	Dac_Ballista_Five	true	true
rom_getae	false	Dac_Ballista_Five	true	true
rom_odryssia	false	Dac_Ballista_Five	true	true
emp_dacia	false	Dac_Ballista	true	false
rom_getae	false	Dac_Ballista	true	false
rom_odryssia	false	Dac_Ballista	true	false
rom_tylis	false	Dac_Ballista	true	false
emp_dacia	false	Dac_Bow_Horsemen	true	true
rom_getae	false	Dac_Bow_Horsemen	true	true
emp_dacia	false	Dac_Bowmen_Five	true	true
rom_getae	false	Dac_Bowmen_Five	true	true
emp_dacia	false	Dac_Bowmen	true	true
rom_getae	false	Dac_Bowmen	true	true
emp_dacia	false	Dac_Cheiroballistra	true	true
rom_getae	false	Dac_Cheiroballistra	true	true
rom_odryssia	false	Dac_Cheiroballistra	true	true
rom_tylis	false	Dac_Cheiroballistra	true	true
emp_dacia	false	Dac_Falxmen_Raider	true	true
emp_dacia	true	Dac_Falxmen_Raider	true	true
rom_getae	false	Dac_Falxmen_Raider	true	true
emp_dacia	false	Dac_Falxmen	true	true
rom_getae	false	Dac_Falxmen	true	true
emp_dacia	false	Dac_Giant_Ballista	true	false
rom_getae	false	Dac_Giant_Ballista	true	false
rom_odryssia	false	Dac_Giant_Ballista	true	false
rom_tylis	false	Dac_Giant_Ballista	true	false
emp_dacia	false	Dac_Heavy_Bowmen	true	true
rom_getae	false	Dac_Heavy_Bowmen	true	true
emp_dacia	false	Dac_Heavy_Skirm	true	true
rom_getae	false	Dac_Heavy_Skirm	true	true
emp_dacia	false	Dac_Heavy_Spears_Four	true	true
rom_getae	false	Dac_Heavy_Spears_Four	true	true
emp_dacia	false	Dac_Heavy_Spears_Raider	true	true
rom_getae	false	Dac_Heavy_Spears_Raider	true	true
rom_getae	true	Dac_Heavy_Spears_Raider	true	true
emp_dacia	false	Dac_Heavy_Spears	true	true
rom_getae	false	Dac_Heavy_Spears	true	true
emp_dacia	false	Dac_Large_Onager	true	false
rom_getae	false	Dac_Large_Onager	true	false
rom_odryssia	false	Dac_Large_Onager	true	false
rom_tylis	false	Dac_Large_Onager	true	false
emp_dacia	false	Dac_Noble_Horsemen	true	true
emp_dacia	true	Dac_Noble_Horsemen	true	true
rom_getae	false	Dac_Noble_Horsemen	true	true
rom_getae	true	Dac_Noble_Horsemen	true	true
emp_dacia	false	Dac_Noble_Spears	true	true
emp_dacia	true	Dac_Noble_Spears	true	true
rom_getae	false	Dac_Noble_Spears	true	true
rom_getae	true	Dac_Noble_Spears	true	true
emp_dacia	false	Dac_Noble_Swords	true	true
emp_dacia	true	Dac_Noble_Swords	true	true
rom_getae	false	Dac_Noble_Swords	true	true
rom_getae	true	Dac_Noble_Swords	true	true
emp_dacia	false	Dac_Onager_Five	true	true
rom_getae	false	Dac_Onager_Five	true	true
rom_getae	true	Dac_Onager_Five	true	true
rom_odryssia	false	Dac_Onager_Five	true	true
emp_dacia	false	Dac_Onager	true	false
rom_getae	false	Dac_Onager	true	false
rom_odryssia	false	Dac_Onager	true	false
rom_tylis	false	Dac_Onager	true	false
emp_dacia	false	Dac_Scorpion	true	false
emp_dacia	false	Dac_Skirm_Raider	true	true
rom_getae	false	Dac_Skirm_Raider	true	true
emp_dacia	false	Dac_Skirm	true	true
rom_getae	false	Dac_Skirm	true	true
emp_dacia	false	Dac_Spear_Horsemen	true	true
rom_getae	false	Dac_Spear_Horsemen	true	true
emp_dacia	false	Dac_Spear_Warriors	true	true
rom_getae	false	Dac_Spear_Warriors	true	true
emp_dacia	false	Dac_Spears_Raider	true	true
rom_getae	false	Dac_Spears_Raider	true	true
emp_dacia	false	Dac_Spears	true	true
rom_getae	false	Dac_Spears	true	true
rom_odryssia	false	Dac_Spears	true	true
emp_dacia	false	Dac_Tribesmen	true	true
emp_armenia	false	Eas_Archers_Five_Dbl_Scorpio	true	true
emp_armenia	true	Eas_Archers_Five_Dbl_Scorpio	true	true
rom_armenia	false	Eas_Archers_Five_Dbl_Scorpio	true	true
rom_armenia	true	Eas_Archers_Five_Dbl_Scorpio	true	true
rom_colchis	false	Eas_Archers_Five_Dbl_Scorpio	true	true
rom_pontus	false	Eas_Archers_Five_Dbl_Scorpio	true	true
emp_armenia	false	Eas_Archers_Five_Lft_Bow	true	true
rom_armenia	false	Eas_Archers_Five_Lft_Bow	true	true
rom_colchis	false	Eas_Archers_Five_Lft_Bow	true	true
rom_pontus	false	Eas_Archers_Five_Lft_Bow	true	true
emp_armenia	false	Eas_Archers_Five	true	true
rom_armenia	false	Eas_Archers_Five	true	true
rom_colchis	false	Eas_Archers_Five	true	true
rom_pontus	false	Eas_Archers_Five	true	true
rom_pontus	false	Eas_Archers_Three_Scorpio	true	true
rom_colchis	false	Eas_Archers_Three	true	true
rom_parthia	false	Eas_Archers_Three	true	true
rom_pontus	false	Eas_Archers_Three	true	true
emp_armenia	false	Eas_Archers	true	true
rom_armenia	false	Eas_Archers	true	true
rom_colchis	false	Eas_Archers	true	true
rom_pontus	false	Eas_Archers	true	true
emp_armenia	false	Eas_Armour_Horse_Archers	true	true
emp_parthia	false	Eas_Armour_Horse_Archers	true	true
rom_armenia	false	Eas_Armour_Horse_Archers	true	true
rom_parthia	false	Eas_Armour_Horse_Archers	true	true
emp_armenia	false	Eas_Axemen	true	true
rom_armenia	false	Eas_Axemen	true	true
rom_colchis	false	Eas_Axemen	true	true
emp_armenia	false	Eas_Azat_Knights	true	true
rom_armenia	false	Eas_Azat_Knights	true	true
rom_armenia	true	Eas_Azat_Knights	true	true
rom_seleucid	false	Eas_Azat_Knights	true	true
emp_armenia	false	Eas_Ballista_Five	true	true
emp_armenia	true	Eas_Ballista_Five	true	true
emp_parthia	false	Eas_Ballista_Five	true	true
emp_parthia	true	Eas_Ballista_Five	true	true
rom_armenia	false	Eas_Ballista_Five	true	true
rom_armenia	true	Eas_Ballista_Five	true	true
rom_nabatea	false	Eas_Ballista_Five	true	true
rom_parthia	false	Eas_Ballista_Five	true	true
rom_pontus	false	Eas_Ballista_Five	true	true
rom_saba	false	Eas_Ballista_Five	true	true
emp_armenia	false	Eas_Ballista	true	false
emp_parthia	false	Eas_Ballista	true	false
rom_armenia	false	Eas_Ballista	true	false
rom_nabatea	false	Eas_Ballista	true	false
rom_parthia	false	Eas_Ballista	true	false
rom_pontus	false	Eas_Ballista	true	false
rom_saba	false	Eas_Ballista	true	false
emp_parthia	false	Eas_Camel_Cataphracts	true	true
rom_parthia	false	Eas_Camel_Cataphracts	true	true
rom_pontus	false	Eas_Cappadocian_Cav	true	true
emp_armenia	false	Eas_Cataphracts	true	true
emp_parthia	false	Eas_Cataphracts	true	true
rom_armenia	false	Eas_Cataphracts	true	true
rom_parthia	false	Eas_Cataphracts	true	true
emp_armenia	false	Eas_Cheiroballistra	true	true
emp_parthia	false	Eas_Cheiroballistra	true	true
rom_armenia	false	Eas_Cheiroballistra	true	true
rom_nabatea	false	Eas_Cheiroballistra	true	true
rom_parthia	false	Eas_Cheiroballistra	true	true
rom_pontus	false	Eas_Cheiroballistra	true	true
rom_saba	false	Eas_Cheiroballistra	true	true
emp_parthia	false	Eas_Elite_Archers_Six_Lft_Aft	true	true
emp_parthia	true	Eas_Elite_Archers_Six_Lft_Aft	true	true
rom_parthia	false	Eas_Elite_Archers_Six_Lft_Aft	true	true
rom_parthia	true	Eas_Elite_Archers_Six_Lft_Aft	true	true
emp_parthia	false	Eas_Elite_Archers_Six	true	true
emp_armenia	false	Eas_Elite_Persian_Archers	true	true
emp_parthia	false	Eas_Elite_Persian_Archers	true	true
rom_armenia	false	Eas_Elite_Persian_Archers	true	true
rom_baktria	false	Eas_Elite_Persian_Archers	true	true
rom_parthia	false	Eas_Elite_Persian_Archers	true	true
rom_baktria	false	Eas_Garrison_Spear	true	true
rom_seleucid	false	Eas_Garrison_Spear	true	true
emp_armenia	false	Eas_Giant_Ballista	true	false
emp_parthia	false	Eas_Giant_Ballista	true	false
rom_armenia	false	Eas_Giant_Ballista	true	false
rom_nabatea	false	Eas_Giant_Ballista	true	false
rom_parthia	false	Eas_Giant_Ballista	true	false
rom_pontus	false	Eas_Giant_Ballista	true	false
rom_saba	false	Eas_Giant_Ballista	true	false
emp_armenia	false	Eas_Hillmen_Four	true	true
emp_parthia	false	Eas_Hillmen_Four	true	true
rom_armenia	false	Eas_Hillmen_Four	true	true
rom_colchis	false	Eas_Hillmen_Four	true	true
rom_parthia	false	Eas_Hillmen_Four	true	true
rom_parthia	true	Eas_Hillmen_Four	true	true
rom_pontus	false	Eas_Hillmen_Four	true	true
rom_pontus	true	Eas_Hillmen_Four	true	true
rom_seleucid	false	Eas_Hillmen_Two	true	true
emp_armenia	false	Eas_Hillmen	true	true
emp_parthia	false	Eas_Hillmen	true	true
rom_armenia	false	Eas_Hillmen	true	true
rom_colchis	false	Eas_Hillmen	true	true
rom_parthia	false	Eas_Hillmen	true	true
rom_pontus	false	Eas_Hillmen	true	true
rom_seleucid	false	Eas_Hillmen	true	true
emp_armenia	false	Eas_Horse_Archers	true	true
rom_armenia	false	Eas_Horse_Archers	true	true
rom_baktria	false	Eas_Horse_Archers	true	true
rom_colchis	false	Eas_Horse_Archers	true	true
emp_armenia	false	Eas_Horse_Skirm	true	true
emp_parthia	false	Eas_Horse_Skirm	true	true
rom_armenia	false	Eas_Horse_Skirm	true	true
rom_baktria	false	Eas_Horse_Skirm	true	true
rom_colchis	false	Eas_Horse_Skirm	true	true
rom_parthia	false	Eas_Horse_Skirm	true	true
rom_pontus	false	Eas_Horse_Skirm	true	true
rom_seleucid	false	Eas_Horse_Skirm	true	true
emp_armenia	false	Eas_Javelinmen_One_Halfer	true	true
emp_parthia	false	Eas_Javelinmen_One_Halfer	true	true
rom_armenia	false	Eas_Javelinmen_One_Halfer	true	true
rom_baktria	false	Eas_Javelinmen_One_Halfer	true	true
rom_colchis	false	Eas_Javelinmen_One_Halfer	true	true
rom_parthia	false	Eas_Javelinmen_One_Halfer	true	true
rom_pontus	false	Eas_Javelinmen_One_Halfer	true	true
emp_armenia	false	Eas_Javelinmen_Two_Halfer	true	true
rom_armenia	false	Eas_Javelinmen_Two_Halfer	true	true
rom_baktria	false	Eas_Javelinmen_Two_Halfer	true	true
emp_armenia	false	Eas_Javelinmen	true	true
emp_parthia	false	Eas_Javelinmen	true	true
rom_armenia	false	Eas_Javelinmen	true	true
rom_baktria	false	Eas_Javelinmen	true	true
rom_colchis	false	Eas_Javelinmen	true	true
rom_parthia	false	Eas_Javelinmen	true	true
rom_pontus	false	Eas_Javelinmen	true	true
rom_seleucid	false	Eas_Javelinmen	true	true
emp_armenia	false	Eas_Kartli_Axemen	true	true
rom_armenia	false	Eas_Kartli_Axemen	true	true
rom_colchis	false	Eas_Kartli_Axemen	true	true
emp_armenia	false	Eas_Large_Onager	true	false
emp_parthia	false	Eas_Large_Onager	true	false
rom_armenia	false	Eas_Large_Onager	true	false
rom_nabatea	false	Eas_Large_Onager	true	false
rom_parthia	false	Eas_Large_Onager	true	false
rom_pontus	false	Eas_Large_Onager	true	false
rom_saba	false	Eas_Large_Onager	true	false
emp_parthia	false	Eas_Median_Cav	true	true
rom_parthia	false	Eas_Median_Cav	true	true
rom_seleucid	false	Eas_Median_Cav	true	true
emp_armenia	false	Eas_Mob	true	true
emp_parthia	false	Eas_Mob	true	true
emp_armenia	false	Eas_Noble_Blood_Cav	true	true
emp_parthia	false	Eas_Noble_Blood_Cav	true	true
rom_armenia	false	Eas_Noble_Blood_Cav	true	true
rom_colchis	false	Eas_Noble_Blood_Cav	true	true
rom_colchis	true	Eas_Noble_Blood_Cav	true	true
rom_parthia	false	Eas_Noble_Blood_Cav	true	true
rom_pontus	false	Eas_Noble_Blood_Cav	true	true
emp_armenia	false	Eas_Noble_Horse_Archers	true	true
emp_parthia	false	Eas_Noble_Horse_Archers	true	true
emp_parthia	true	Eas_Noble_Horse_Archers	true	true
rom_armenia	false	Eas_Noble_Horse_Archers	true	true
rom_parthia	false	Eas_Noble_Horse_Archers	true	true
rom_parthia	true	Eas_Noble_Horse_Archers	true	true
emp_armenia	false	Eas_Noble_Spear	true	true
emp_armenia	true	Eas_Noble_Spear	true	true
rom_armenia	false	Eas_Noble_Spear	true	true
rom_armenia	true	Eas_Noble_Spear	true	true
emp_armenia	false	Eas_Onager_Five	true	true
emp_parthia	false	Eas_Onager_Five	true	true
rom_armenia	false	Eas_Onager_Five	true	true
rom_nabatea	false	Eas_Onager_Five	true	true
rom_parthia	false	Eas_Onager_Five	true	true
rom_pontus	false	Eas_Onager_Five	true	true
rom_saba	false	Eas_Onager_Five	true	true
emp_armenia	false	Eas_Onager	true	false
emp_parthia	false	Eas_Onager	true	false
rom_armenia	false	Eas_Onager	true	false
rom_nabatea	false	Eas_Onager	true	true
rom_parthia	false	Eas_Onager	true	false
rom_pontus	false	Eas_Onager	true	false
rom_saba	false	Eas_Onager	true	true
emp_parthia	false	Eas_Par_Archers_Three_Scorpio	true	true
rom_parthia	false	Eas_Par_Archers_Three_Scorpio	true	true
emp_parthia	false	Eas_Par_Archers_Three	true	true
emp_parthia	false	Eas_Par_Sword	true	true
rom_parthia	false	Eas_Par_Sword	true	true
emp_parthia	false	Eas_Parthian_Foot_Archers	true	true
rom_parthia	false	Eas_Parthian_Foot_Archers	true	true
emp_parthia	false	Eas_Parthian_Horse_Archers	true	true
rom_parthia	false	Eas_Parthian_Horse_Archers	true	true
emp_parthia	false	Eas_Per_Archers_Five_Dbl_Scorpio	true	true
rom_baktria	false	Eas_Per_Archers_Five_Dbl_Scorpio	true	true
rom_parthia	false	Eas_Per_Archers_Five_Dbl_Scorpio	true	true
rom_seleucid	false	Eas_Per_Archers_Five_Dbl_Scorpio	true	true
emp_parthia	false	Eas_Per_Archers_Five_Lft_Bow	true	true
rom_baktria	false	Eas_Per_Archers_Five_Lft_Bow	true	true
rom_baktria	true	Eas_Per_Archers_Five_Lft_Bow	true	true
rom_parthia	false	Eas_Per_Archers_Five_Lft_Bow	true	true
rom_seleucid	false	Eas_Per_Archers_Five_Lft_Bow	true	true
rom_seleucid	true	Eas_Per_Archers_Five_Lft_Bow	true	true
emp_parthia	false	Eas_Per_Archers_Five	true	true
rom_baktria	false	Eas_Per_Archers_Five	true	true
rom_parthia	false	Eas_Per_Archers_Five	true	true
rom_seleucid	false	Eas_Per_Archers_Five	true	true
emp_armenia	false	Eas_Persian_Cavalry	true	true
rom_armenia	false	Eas_Persian_Cavalry	true	true
emp_armenia	false	Eas_Persian_Hoplites	true	true
emp_parthia	false	Eas_Persian_Hoplites	true	true
rom_armenia	false	Eas_Persian_Hoplites	true	true
rom_parthia	false	Eas_Persian_Hoplites	true	true
rom_seleucid	false	Eas_Persian_Hoplites	true	true
emp_parthia	false	Eas_Persian_Light_Archers	true	true
rom_baktria	false	Eas_Persian_Light_Archers	true	true
rom_parthia	false	Eas_Persian_Light_Archers	true	true
rom_seleucid	false	Eas_Persian_Light_Archers	true	true
rom_parthia	false	Eas_Pontic_Pel_Two_Halfer	true	true
rom_pontus	false	Eas_Pontic_Pel_Two_Halfer	true	true
rom_pontus	false	Eas_Pontic_Peltasts	true	true
rom_pontus	false	Eas_Pontic_Six_Lft_Aft	true	true
rom_pontus	true	Eas_Pontic_Six_Lft_Aft	true	true
rom_parthia	false	Eas_Pontic_Six	true	true
rom_pontus	false	Eas_Pontic_Six	true	true
rom_pontus	false	Eas_Pontic_Sword	true	true
rom_pontus	true	Eas_Pontic_Sword	true	true
emp_armenia	false	Eas_Royal_Cataphracts	true	true
emp_armenia	true	Eas_Royal_Cataphracts	true	true
emp_parthia	false	Eas_Royal_Cataphracts	true	true
emp_parthia	true	Eas_Royal_Cataphracts	true	true
rom_armenia	false	Eas_Royal_Cataphracts	true	true
rom_armenia	true	Eas_Royal_Cataphracts	true	true
rom_parthia	false	Eas_Royal_Cataphracts	true	true
rom_parthia	true	Eas_Royal_Cataphracts	true	true
emp_parthia	false	Eas_Scorpion_Pot_Ballista	true	false
rom_parthia	false	Eas_Scorpion_Pot_Ballista	true	false
rom_pontus	false	Eas_Scorpion_Pot_Ballista	true	false
emp_armenia	false	Eas_Scorpion	true	false
emp_parthia	false	Eas_Scorpion	true	false
rom_nabatea	false	Eas_Scorpion	true	false
rom_saba	false	Eas_Scorpion	true	false
emp_armenia	false	Eas_Slingers_Three_Scorpio	true	true
rom_armenia	false	Eas_Slingers_Three_Scorpio	true	true
rom_baktria	false	Eas_Slingers_Three_Scorpio	true	true
rom_seleucid	false	Eas_Slingers_Three_Scorpio	true	true
emp_armenia	false	Eas_Slingers_Three	true	true
rom_armenia	false	Eas_Slingers_Three	true	true
rom_baktria	false	Eas_Slingers_Three	true	true
rom_seleucid	false	Eas_Slingers_Three	true	true
emp_parthia	false	Eas_Slingers_Two_Halfer	true	true
emp_armenia	false	Eas_Slingers	true	true
emp_parthia	false	Eas_Slingers	true	true
rom_armenia	false	Eas_Slingers	true	true
rom_baktria	false	Eas_Slingers	true	true
rom_colchis	false	Eas_Slingers	true	true
rom_parthia	false	Eas_Slingers	true	true
rom_pontus	false	Eas_Slingers	true	true
rom_seleucid	false	Eas_Slingers	true	true
emp_armenia	false	Eas_Spear_Two_Fire_Pots	true	true
emp_parthia	false	Eas_Spear_Two_Fire_Pots	true	true
rom_armenia	false	Eas_Spear_Two_Fire_Pots	true	true
rom_colchis	false	Eas_Spear_Two_Fire_Pots	true	true
rom_parthia	false	Eas_Spear_Two_Fire_Pots	true	true
emp_armenia	false	Eas_Spear_Two	true	true
emp_parthia	false	Eas_Spear_Two	true	true
rom_armenia	false	Eas_Spear_Two	true	true
rom_parthia	false	Eas_Spear_Two	true	true
emp_armenia	false	Eas_Spear	true	true
emp_parthia	false	Eas_Spear	true	true
rom_armenia	false	Eas_Spear	true	true
rom_colchis	false	Eas_Spear	true	true
rom_parthia	false	Eas_Spear	true	true
rom_pontus	false	Eas_Spear	true	true
rom_seleucid	false	Eas_Syr_Archers_Seven_Scorpio_Hft	true	true
rom_seleucid	false	Eas_Syrian_Heavy_Archers	true	true
emp_egypt	false	Egy_Archers_Five_Lft_Bow	true	true
emp_egypt	true	Egy_Archers_Five_Lft_Bow	true	true
rom_ptolemaics	false	Egy_Archers_Five_Lft_Bow	true	true
rom_ptolemaics	true	Egy_Archers_Five_Lft_Bow	true	true
emp_egypt	false	Egy_Archers_Five	true	true
rom_ptolemaics	false	Egy_Archers_Five	true	true
emp_egypt	false	Egy_Archers	true	true
rom_ptolemaics	false	Egy_Archers	true	true
emp_egypt	false	Egy_Ballista_Five	true	true
rom_ptolemaics	false	Egy_Ballista_Five	true	true
emp_egypt	false	Egy_Cav	true	true
rom_ptolemaics	false	Egy_Cav	true	true
emp_egypt	false	Egy_Galatian_Royal_Guard	true	true
emp_egypt	true	Egy_Galatian_Royal_Guard	true	true
rom_ptolemaics	false	Egy_Galatian_Royal_Guard	true	true
emp_egypt	false	Egy_Galatian_Sword	true	true
rom_ptolemaics	false	Egy_Galatian_Sword	true	true
emp_egypt	false	Egy_Infantry_Eight_Dbl_Hft	true	true
emp_egypt	true	Egy_Infantry_Eight_Dbl_Hft	true	true
rom_ptolemaics	false	Egy_Infantry_Eight_Dbl_Hft	true	true
rom_ptolemaics	true	Egy_Infantry_Eight_Dbl_Hft	true	true
emp_egypt	false	Egy_Infantry_Eight	true	true
rom_ptolemaics	false	Egy_Infantry_Eight	true	true
emp_egypt	false	Egy_Infantry	true	true
rom_ptolemaics	false	Egy_Infantry	true	true
emp_egypt	false	Egy_Javelinmen_One_Halfer	true	true
rom_ptolemaics	false	Egy_Javelinmen_One_Halfer	true	true
emp_egypt	false	Egy_Javelinmen_Two_Halfer	true	true
rom_ptolemaics	false	Egy_Javelinmen_Two_Halfer	true	true
emp_egypt	false	Egy_Javelinmen	true	true
rom_ptolemaics	false	Egy_Javelinmen	true	true
emp_egypt	false	Egy_Karian_Axemen	true	true
rom_ptolemaics	false	Egy_Karian_Axemen	true	true
rom_ptolemaics	true	Egy_Karian_Axemen	true	true
emp_egypt	false	Egy_Karian_Six	true	true
rom_ptolemaics	false	Egy_Karian_Six	true	true
emp_egypt	false	Egy_Mob	true	true
emp_egypt	false	Egy_Nubian_Bowmen	true	true
rom_kush	false	Egy_Nubian_Bowmen	true	true
rom_ptolemaics	false	Egy_Nubian_Bowmen	true	true
emp_egypt	false	Egy_Nubian_Spear	true	true
rom_kush	false	Egy_Nubian_Spear	true	true
rom_ptolemaics	false	Egy_Nubian_Spear	true	true
emp_egypt	false	Egy_Nubian_Two_Fire_Pots	true	true
rom_ptolemaics	false	Egy_Nubian_Two_Fire_Pots	true	true
emp_egypt	false	Egy_Nubian_Two	true	true
rom_ptolemaics	false	Egy_Nubian_Two	true	true
emp_egypt	false	Egy_Pike	true	true
rom_ptolemaics	false	Egy_Pike	true	true
emp_egypt	false	Egy_Slingers_Three_Scorpio	true	true
rom_ptolemaics	false	Egy_Slingers_Three_Scorpio	true	true
emp_egypt	false	Egy_Slingers_Three	true	true
rom_ptolemaics	false	Egy_Slingers_Three	true	true
emp_egypt	false	Egy_Slingers	true	true
rom_ptolemaics	false	Egy_Slingers	true	true
emp_egypt	false	Egy_Sobek_Cultists	true	true
