campaign_key	faction_key	level	skill_key	subculture_key	image_path	unlocked_at_rank
		2	age_agent_dignitary_subterfuge_strict		x	2
		2	age_agent_dignitary_subterfuge_vower		x	4
		2	age_agent_dignitary_zeal_advisor		x	2
		2	age_agent_dignitary_zeal_azad		x	4
		2	age_agent_dignitary_zeal_chant		x	4
		2	age_agent_dignitary_zeal_corrupt		x	5
		2	age_agent_dignitary_zeal_leader		x	5
		2	age_agent_dignitary_zeal_magi		x	4
		2	age_agent_dignitary_zeal_motivator		x	4
		2	age_agent_dignitary_zeal_noble		x	4
		2	age_agent_dignitary_zeal_rhetoric		x	5
		2	age_agent_dignitary_zeal_romanizer		x	5
		2	age_agent_dignitary_zeal_sphagia		x	4
		2	age_agent_dignitary_zeal_underhanded		x	2
		2	age_agent_dignitary_zeal_warmonger		x	4
		2	age_agent_spy_authority_conspirator		x	5
		2	age_agent_spy_authority_despoiler		x	4
		2	age_agent_spy_authority_hunter		x	5
		2	age_agent_spy_authority_naturalist		x	2
		2	age_agent_spy_authority_network		x	2
		2	age_agent_spy_authority_pathfinder		x	5
		2	age_agent_spy_authority_spasaka		x	4
		2	age_agent_spy_authority_speculatore		x	5
		2	age_agent_spy_authority_studious		x	2
		2	age_agent_spy_authority_watchman		x	4
		2	age_agent_spy_subterfuge_actor		x	2
		2	age_agent_spy_subterfuge_assistant		x	2
		2	age_agent_spy_subterfuge_contacts		x	5
		2	age_agent_spy_subterfuge_coordinator		x	4
		2	age_agent_spy_subterfuge_deceiver		x	5
		2	age_agent_spy_subterfuge_discord		x	5
		2	age_agent_spy_subterfuge_hallucinogens		x	5
		2	age_agent_spy_subterfuge_hideout		x	2
		2	age_agent_spy_subterfuge_liar		x	4
		2	age_agent_spy_subterfuge_lookout		x	2
		2	age_agent_spy_subterfuge_mandrake		x	6
		2	age_agent_spy_subterfuge_thief		x	2
		2	age_agent_spy_subterfuge_toxic		x	5
		2	age_agent_spy_subterfuge_tracker		x	4
		2	age_agent_spy_zeal_animal_hater		x	4
		2	age_agent_spy_zeal_blight		x	2
		2	age_agent_spy_zeal_bookworm		x	4
		2	age_agent_spy_zeal_careful		x	2
		2	age_agent_spy_zeal_counterspy		x	2
		2	age_agent_spy_zeal_deadly		x	5
		2	age_agent_spy_zeal_looter		x	4
		2	age_agent_spy_zeal_menace		x	2
		2	age_agent_spy_zeal_military_espionage		x	4
		2	age_agent_spy_zeal_saboteur		x	6
		2	age_agent_spy_zeal_specialist		x	2
		2	agent_background_champion_athlete_generic		x	3
		2	agent_background_champion_athlete_hellenic_olympian		x	3
		2	agent_background_champion_avaricious_generic		x	3
		2	agent_background_champion_brute_generic		x	3
		2	agent_background_champion_brute_germanic_berserker		x	3
		2	agent_background_champion_commoner_generic		x	3
		2	agent_background_champion_contender_roman_gladiator		x	3
		2	agent_background_champion_guard_barbarian_sentinel		x	3
		2	agent_background_champion_guard_generic		x	3
		2	agent_background_champion_guard_roman_vigile		x	3
		2	agent_background_champion_martial_artist_eastern_pahlavani		x	3
		2	agent_background_champion_martial_artist_egyptian_sebekkha		x	3
		2	agent_background_champion_martial_artist_generic		x	3
		2	agent_background_champion_martial_artist_greco_roman_pankration		x	3
		2	agent_background_champion_military_engineer_generic		x	3
		2	agent_background_champion_officer_barbarian_warmaster		x	3
		2	agent_background_champion_officer_rome_tribune		x	3
		2	agent_background_champion_quartermaster_generic		x	3
		2	agent_background_champion_talented_generic		x	3
		2	agent_background_champion_warhero_barbarian_wardancer		x	3
		2	agent_background_champion_warhero_generic		x	3
		2	agent_background_dignitary_councillor_barbarian_elder		x	3
		2	agent_background_dignitary_councillor_generic		x	3
		2	agent_background_dignitary_councillor_roman_senator		x	3
		2	agent_background_dignitary_councillor_royal_courtier		x	3
		2	agent_background_dignitary_courtesan_greek_hetaera		x	3
		2	agent_background_dignitary_healer_generic		x	3
		2	agent_background_dignitary_merchant_generic		x	3
		2	agent_background_dignitary_merchant_hellenic_plutocrat		x	3
		2	agent_background_dignitary_merchant_roman_magnate		x	3
		2	agent_background_dignitary_militarist_barbarian_warmonger		x	3
		2	agent_background_dignitary_militarist_generic		x	3
		2	agent_background_dignitary_orator_barbarian_lore		x	3
		2	agent_background_dignitary_orator_egypt_chantress		x	3
		2	agent_background_dignitary_overseer_barbarian_arbiter		x	3
		2	agent_background_dignitary_overseer_carthaginian_landowner		x	3
		2	agent_background_dignitary_overseer_generic		x	3
		2	agent_background_dignitary_overseer_spartan_female_landowner		x	3
		2	agent_background_dignitary_physician_barbarian_healer		x	3
		2	agent_background_dignitary_sacrificer_generic		x	3
		2	agent_background_dignitary_scholar_barbarian_sage		x	3
		2	agent_background_dignitary_scholar_generic		x	3
		2	agent_background_dignitary_seer_carthaginian_kohanim		x	3
		2	agent_background_dignitary_seer_druidic_vates		x	3
		2	agent_background_dignitary_seer_eastern_astrologer		x	3
		2	agent_background_dignitary_seer_egyptian_hemet_netjer		x	3
		2	agent_background_dignitary_seer_generic		x	3
		2	agent_background_dignitary_seer_germanic_spakona		x	3
		2	agent_background_dignitary_seer_greek_female_oracle		x	3
		2	agent_background_dignitary_seer_greek_male_mantis		x	3
		2	agent_background_dignitary_seer_nomadic_shaman		x	3
		2	agent_background_dignitary_seer_roman_augur		x	3
		2	agent_background_dignitary_singer_generic		x	3
		2	agent_background_dignitary_talented_generic		x	3
		2	agent_background_dignitary_taxman_generic		x	3
		2	agent_background_dignitary_taxman_roman_publican		x	3
		2	agent_background_spy_alchemist_barbarian_herbalist		x	3
		2	agent_background_spy_attendant_eastern_scribe		x	3
		2	agent_background_spy_attendant_generic		x	3
		2	agent_background_spy_courier_generic		x	3
		2	agent_background_spy_courtesan_generic		x	3
		2	agent_background_spy_craftsman_generic		x	3
		2	agent_background_spy_criminal_generic		x	3
		2	agent_background_spy_farmer_generic		x	3
		2	agent_background_spy_handler_generic		x	3
		2	agent_background_spy_poet_celtic_bard		x	3
		2	agent_background_spy_poet_eastern_gosan		x	3
		2	agent_background_spy_poet_generic		x	3
		2	agent_background_spy_poet_germanic_scop		x	3
		2	agent_background_spy_scout_barbarian_hunter		x	3
		2	agent_background_spy_scout_generic		x	3
		2	agent_background_spy_scout_roman_explorator		x	3
		2	agent_background_spy_shadow_generic		x	3
		2	agent_background_spy_slave_generic		x	3
		2	agent_background_spy_talented_generic		x	3
		2	agent_champion_authority_1_paragon		x	3
		2	agent_champion_authority_2_unity		x	4
		2	agent_champion_authority_2_valour		x	4
		2	agent_champion_subterfuge_1_partisan		x	3
		2	agent_champion_subterfuge_2_artifice		x	4
		2	agent_champion_subterfuge_2_stratagem		x	4
		2	agent_champion_zeal_1_champion		x	3
		2	agent_champion_zeal_2_strength		x	4
		2	agent_champion_zeal_2_warfare		x	4
		2	agent_champion_zeal_3_audacity		x	5
		2	agent_champion_zeal_3_militancy		x	5
		2	agent_dignitary_authority_1_dignitary		x	3
		2	agent_dignitary_authority_2_philosophy		x	4
		2	agent_dignitary_authority_2_politics		x	4
		2	agent_dignitary_authority_3_demagogy		x	5
		2	agent_dignitary_authority_3_martial_philosophy		x	5
		2	agent_dignitary_subterfuge_1_conspirator		x	3
		2	agent_dignitary_subterfuge_2_intrigue		x	4
		2	agent_dignitary_subterfuge_2_treachery		x	4
		2	agent_dignitary_zeal_1_provocateur		x	3
		2	agent_dignitary_zeal_2_doom		x	4
		2	agent_dignitary_zeal_2_propaganda		x	4
		2	agent_spy_authority_1_agent		x	3
		2	agent_spy_authority_2_collaboration		x	4
		2	agent_spy_authority_2_disruption		x	4
		2	agent_spy_subterfuge_1_spy		x	3
		2	agent_spy_subterfuge_2_clandestinity		x	4
		2	agent_spy_subterfuge_2_reconnaisance		x	4
		2	agent_spy_subterfuge_3_infiltration		x	5
		2	agent_spy_subterfuge_3_mass_poison		x	5
		2	agent_spy_zeal_1_antagonist		x	3
		2	agent_spy_zeal_2_murder		x	4
		2	agent_spy_zeal_2_sabotage		x	4
		2	army_1_accomplished_archers		x	3
main_invasion	inv_iolei	2	army_1_accomplished_archers		x	2
		2	army_1_accomplished_skirmishers		x	3
main_invasion	inv_insubres	2	army_1_accomplished_skirmishers		x	2
main_invasion	inv_iolei	2	army_1_accomplished_skirmishers		x	2
main_invasion	inv_rome	2	army_1_accomplished_skirmishers		x	2
main_invasion	inv_samnites	2	army_1_accomplished_skirmishers		x	2
main_invasion	inv_senones	2	army_1_accomplished_skirmishers		x	2
main_invasion	inv_syracuse	2	army_1_accomplished_skirmishers		x	2
main_invasion	inv_taranto	2	army_1_accomplished_skirmishers		x	2
main_invasion	inv_veneti	2	army_1_accomplished_skirmishers		x	3
		2	army_1_artillery_experts		x	4
main_invasion	inv_syracuse	2	army_1_artillery_experts		x	2
main_invasion	inv_taranto	2	army_1_artillery_experts		x	2
		2	army_1_dread_charioteers		x	3
main_rome	rom_kush	2	army_1_dread_charioteers		x	4
main_rome	rom_nabatea	2	army_1_dread_charioteers		x	4
		2	army_1_engineering_experts		x	3
main_rome	rom_kush	2	army_1_engineering_experts		x	4
main_rome	rom_masaesyli	2	army_1_engineering_experts		x	3
main_rome	rom_nabatea	2	army_1_engineering_experts		x	4
main_rome	rom_saba	2	army_1_engineering_experts		x	4
		2	army_1_formidable_fighters		x	3
main_invasion	inv_insubres	2	army_1_formidable_fighters		x	2
main_invasion	inv_iolei	2	army_1_formidable_fighters		x	2
main_invasion	inv_samnites	2	army_1_formidable_fighters		x	2
main_invasion	inv_senones	2	army_1_formidable_fighters		x	2
		2	army_1_formidable_fighters	sc_rom_barb_east	x	4
		2	army_1_formidable_spearmen		x	3
main_invasion	inv_syracuse	2	army_1_formidable_spearmen		x	2
main_invasion	inv_taranto	2	army_1_formidable_spearmen		x	2
		2	army_1_formidable_swordsmen		x	3
		2	army_1_siege_experts		x	3
main_invasion	inv_insubres	2	army_1_siege_experts		x	4
main_invasion	inv_rome	2	army_1_siege_experts		x	4
main_invasion	inv_syracuse	2	army_1_siege_experts		x	3
main_invasion	inv_taranto	2	army_1_siege_experts		x	3
main_invasion	inv_tarchuna	2	army_1_siege_experts		x	4
		2	army_1_siege_experts	sc_rom_african_arabian	x	5
		2	army_1_siege_experts	sc_rom_barb_east	x	5
		2	army_1_siege_experts	sc_rom_british	x	5
		2	army_1_siege_experts	sc_rom_celtiberian	x	5
		2	army_1_siege_experts	sc_rom_celtic	x	5
		2	army_1_siege_experts	sc_rom_daco_thracian	x	5
		2	army_1_siege_experts	sc_rom_eastern	x	4
		2	army_1_siege_experts	sc_rom_gaul	x	5
		2	army_1_siege_experts	sc_rom_germanic	x	5
		2	army_1_siege_experts	sc_rom_illyrian	x	5
		2	army_1_siege_experts	sc_rom_numidian	x	5
		2	army_1_siege_experts	sc_rom_parthian	x	4
		2	army_2_ambushers		x	4
main_invasion		2	army_2_ambushers_samnites		x	2
main_invasion	inv_iolei	2	army_2_ambushers		x	3
main_invasion	inv_samnites	2	army_2_ambushers		x	3
		2	army_2_ambushers	sc_rom_barb_east	x	3
		2	army_2_desert_ambushers		x	4
		2	army_2_forest_ambushers		x	3
main_invasion	inv_insubres	2	army_2_forest_ambushers		x	3
main_invasion	inv_iolei	2	army_2_forest_ambushers		x	4
main_invasion	inv_samnites	2	army_2_forest_ambushers		x	3
		2	army_2_furor_germanicus		x	4
		2	army_2_inexorable_conquerors		x	4
main_invasion	inv_senones	2	army_2_inexorable_conquerors		x	4
		2	army_2_inexorable_horde		x	4
		2	army_2_inexorable_horde	sc_rom_barb_east	x	3
		2	army_2_inexorable_horde	sc_rom_germanic	x	3
		2	army_2_keepers_of_peace		x	4
main_invasion	inv_insubres	2	army_2_keepers_of_peace		x	2
main_invasion	inv_tarchuna	2	army_2_keepers_of_peace		x	2
main_invasion	inv_veneti	2	army_2_keepers_of_peace		x	4
main_rome	rom_kush	2	army_2_keepers_of_peace		x	3
main_rome	rom_masaesyli	2	army_2_keepers_of_peace		x	4
main_rome	rom_nabatea	2	army_2_keepers_of_peace		x	3
main_rome	rom_saba	2	army_2_keepers_of_peace		x	3
		2	army_2_stalwart_defenders_barbarian		x	4
main_invasion	inv_insubres	2	army_2_stalwart_defenders_barbarian		x	3
main_invasion	inv_iolei	2	army_2_stalwart_defenders_barbarian		x	3
main_invasion	inv_senones	2	army_2_stalwart_defenders_barbarian		x	3
		2	army_2_stalwart_defenders_eastern		x	4
		2	army_2_stalwart_defenders_hellenic		x	4
main_invasion	inv_syracuse	2	army_2_stalwart_defenders_hellenic		x	3
main_invasion	inv_taranto	2	army_2_stalwart_defenders_hellenic		x	4
		2	army_2_stalwart_defenders_rome		x	4
main_invasion	inv_rome	2	army_2_stalwart_defenders_rome		x	2
main_invasion	inv_samnites	2	army_2_stalwart_defenders_rome		x	3
main_invasion	inv_tarchuna	2	army_2_stalwart_defenders_rome		x	2
main_invasion	inv_veneti	2	army_2_stalwart_defenders_rome		x	3
		2	army_2_unrelenting_force		x	4
main_invasion	inv_insubres	2	army_2_unrelenting_force		x	4
main_invasion	inv_iolei	2	army_2_unrelenting_force		x	5
main_invasion	inv_rome	2	army_2_unrelenting_force		x	3
main_invasion	inv_samnites	2	army_2_unrelenting_force		x	5
main_invasion	inv_senones	2	army_2_unrelenting_force		x	3
main_invasion	inv_taranto	2	army_2_unrelenting_force		x	4
main_invasion	inv_tarchuna	2	army_2_unrelenting_force		x	4
main_invasion	inv_veneti	2	army_2_unrelenting_force		x	4
		2	army_3_auxiliary_corps		x	5
main_invasion	inv_rome	2	army_3_auxiliary_corps		x	3
		2	army_3_barbarian_subjugators		x	5
		2	army_3_camp_following		x	5
main_invasion	inv_iolei	2	army_3_camp_following		x	4
main_invasion	inv_samnites	2	army_3_camp_following		x	2
main_invasion	inv_senones	2	army_3_camp_following		x	3
main_invasion	inv_syracuse	2	army_3_camp_following		x	5
main_invasion	inv_taranto	2	army_3_camp_following		x	5
		2	army_3_cavalry_masters		x	5
main_invasion	inv_taranto	2	army_3_cavalry_masters		x	3
main_invasion	inv_veneti	2	army_3_cavalry_masters		x	3
		2	army_3_companions		x	5
main_rome	rom_nabatea	2	army_3_companions		x	4
		2	army_3_dread_marauders		x	5
main_invasion	inv_samnites	2	army_3_dread_marauders		x	4
main_invasion	inv_senones	2	army_3_dread_marauders		x	4
		2	army_3_dread_marauders	sc_rom_barb_east	x	4
		2	army_3_immortals		x	5
main_invasion	inv_rome	2	army_3_indomitable_heavy_warriors		x	5
		2	army_3_indomitable_hoplites		x	5
main_invasion	inv_syracuse	2	army_3_indomitable_hoplites		x	5
		2	army_3_indomitable_infantry		x	5
main_invasion	inv_rome	2	army_3_indomitable_infantry		x	3
main_invasion	inv_syracuse	2	army_3_indomitable_infantry		x	4
main_invasion	inv_tarchuna	2	army_3_indomitable_infantry		x	3
		2	army_3_indomitable_legionaries		x	5
main_invasion	inv_rome	2	army_3_indomitable_legionaries		x	5
		2	army_3_light_cavalry_masters		x	5
main_invasion	inv_iolei	2	army_3_light_cavalry_masters		x	4
main_invasion	inv_veneti	2	army_3_light_cavalry_masters		x	2
main_rome	rom_kush	2	army_3_light_cavalry_masters		x	5
		2	army_3_light_cavalry_masters	sc_rom_barb_east	x	3
		2	army_3_light_cavalry_masters	sc_rom_daco_thracian	x	3
		2	army_3_light_cavalry_masters	sc_rom_eastern	x	3
		2	army_3_light_cavalry_masters	sc_rom_gaul	x	3
		2	army_3_light_cavalry_masters	sc_rom_illyrian	x	3
		2	army_3_light_cavalry_masters	sc_rom_numidian	x	3
		2	army_3_light_cavalry_masters	sc_rom_parthian	x	3
		2	army_3_mercenary_host		x	5
main_invasion	inv_samnites	2	army_3_mercenary_host		x	4
main_invasion	inv_syracuse	2	army_3_mercenary_host		x	3
main_invasion	inv_tarchuna	2	army_3_mercenary_host		x	4
		2	army_3_native_corps		x	4
main_invasion	inv_syracuse	2	army_3_native_corps		x	4
		2	army_3_strength_through_unity		x	6
main_invasion	inv_samnites	2	army_3_strength_through_unity		x	4
		2	army_3_unfettered_warriors		x	5
main_invasion	inv_insubres	2	army_3_unfettered_warriors		x	4
main_invasion	inv_iolei	2	army_3_unfettered_warriors		x	3
main_invasion	inv_senones	2	army_3_unfettered_warriors		x	2
main_invasion	inv_tarchuna	2	army_3_unfettered_warriors		x	3
main_invasion	inv_veneti	2	army_3_unfettered_warriors		x	2
		2	army_4_andraste_chosen		x	6
		2	army_4_battle_hardened		x	6
		2	army_4_caravan_guards		x	6
main_invasion	inv_insubres	2	army_4_caravan_guards		x	5
main_invasion	inv_veneti	2	army_4_caravan_guards		x	5
		2	army_4_cavalry_experts		x	6
main_invasion	inv_veneti	2	army_4_cavalry_experts		x	5
		2	army_4_defenders_of_rome		x	6
main_invasion	inv_rome	2	army_4_defenders_of_rome		x	4
		2	army_4_expert_archers		x	6
main_invasion	inv_iolei	2	army_4_expert_archers		x	5
		2	army_4_hellenic_wartime_legacy		x	6
		2	army_4_heralds_of_antigonus		x	6
		2	army_4_hounds_of_molossus		x	6
main_invasion	inv_rome	2	army_4_hounds_of_molossus		x	4
main_invasion	inv_syracuse	2	army_4_hounds_of_molossus		x	4
main_invasion	inv_taranto	2	army_4_hounds_of_molossus		x	4
		2	army_4_legacy_of_brennus		x	6
main_invasion	inv_senones	2	army_4_legacy_of_brennus		x	5
		2	army_4_logistic_experts		x	6
main_invasion	inv_samnites	2	army_4_logistic_experts		x	5
		2	army_4_pahlavans_of_the_east		x	6
		2	army_4_peers_of_leonidas		x	6
main_invasion	inv_taranto	2	army_4_peers_of_leonidas		x	5
		2	army_4_propagators		x	6
main_invasion	inv_tarchuna	2	army_4_propagators		x	5
		2	army_4_slave_subduers		x	6
		2	army_4_steppe_horde		x	6
		2	army_4_the_wrath_of_romulus		x	6
main_invasion	inv_rome	2	army_4_the_wrath_of_romulus		x	5
		2	army_4_victors_of_seleucia		x	6
		2	army_4_war_merchants		x	6
main_invasion	inv_tarchuna	2	army_4_war_merchants		x	5
		2	army_4_wolves_teiwaz		x	6
		2	general_architect_3		x	5
		2	general_aspbed_4		x	6
		2	general_axe_3		x	5
		2	general_azatan_commander_3		x	5
		2	general_background_non_roman_personal_authority		x	3
		2	general_background_non_roman_personal_courage		x	3
		2	general_background_non_roman_personal_dignity		x	3
		2	general_background_non_roman_personal_dutifulness		x	3
		2	general_background_non_roman_personal_fortitude		x	3
		2	general_background_non_roman_personal_frugality		x	3
		2	general_background_non_roman_personal_gravity		x	3
		2	general_background_non_roman_personal_humanity		x	3
		2	general_background_non_roman_personal_humour		x	3
		2	general_background_non_roman_personal_industriousness		x	3
		2	general_background_non_roman_personal_mercy		x	3
		2	general_background_non_roman_personal_prudence		x	3
		2	general_background_non_roman_personal_respectability		x	3
		2	general_background_non_roman_personal_sternness		x	3
		2	general_background_non_roman_personal_tenacity		x	3
		2	general_background_non_roman_personal_truthfulness		x	3
		2	general_background_non_roman_personal_wholesomeness		x	3
		2	general_background_non_roman_public_agriculture		x	3
		2	general_background_non_roman_public_clemency		x	3
		2	general_background_non_roman_public_confidence		x	3
		2	general_background_non_roman_public_dutifulness		x	3
		2	general_background_non_roman_public_endurance		x	3
		2	general_background_non_roman_public_fair		x	3
		2	general_background_non_roman_public_faith		x	3
		2	general_background_non_roman_public_forethought		x	3
		2	general_background_non_roman_public_fortune		x	3
		2	general_background_non_roman_public_freedom		x	3
		2	general_background_non_roman_public_giving		x	3
		2	general_background_non_roman_public_harmony		x	3
		2	general_background_non_roman_public_health		x	3
		2	general_background_non_roman_public_hope		x	3
		2	general_background_non_roman_public_joy		x	3
		2	general_background_non_roman_public_justice		x	3
		2	general_background_non_roman_public_luck		x	3
		2	general_background_non_roman_public_mirth		x	3
		2	general_background_non_roman_public_modesty		x	3
		2	general_background_non_roman_public_nobility		x	3
		2	general_background_non_roman_public_peace		x	3
		2	general_background_non_roman_public_plenty		x	3
		2	general_background_non_roman_public_prosperity		x	3
		2	general_background_non_roman_public_spirit		x	3
		2	general_background_non_roman_public_wealth		x	3
		2	general_background_roman_personal_authority		x	3
		2	general_background_roman_personal_courage		x	3
		2	general_background_roman_personal_dignity		x	3
		2	general_background_roman_personal_dutifulness		x	3
		2	general_background_roman_personal_fortitude		x	3
		2	general_background_roman_personal_frugality		x	3
		2	general_background_roman_personal_gravity		x	3
		2	general_background_roman_personal_humanity		x	3
		2	general_background_roman_personal_humour		x	3
		2	general_background_roman_personal_industriousness		x	3
		2	general_background_roman_personal_mercy		x	3
		2	general_background_roman_personal_prudence		x	3
		2	general_background_roman_personal_respectability		x	3
		2	general_background_roman_personal_sternness		x	3
		2	general_background_roman_personal_tenacity		x	3
		2	general_background_roman_personal_truthfulness		x	3
		2	general_background_roman_personal_wholesomeness		x	3
		2	general_background_roman_public_agriculture		x	3
		2	general_background_roman_public_clemency		x	3
		2	general_background_roman_public_confidence		x	3
		2	general_background_roman_public_dutifulness		x	3
		2	general_background_roman_public_endurance		x	3
		2	general_background_roman_public_fair		x	3
		2	general_background_roman_public_faith		x	3
		2	general_background_roman_public_forethought		x	3
		2	general_background_roman_public_fortune		x	3
		2	general_background_roman_public_freedom		x	3
		2	general_background_roman_public_giving		x	3
		2	general_background_roman_public_harmony		x	3
		2	general_background_roman_public_health		x	3
		2	general_background_roman_public_hope		x	3
		2	general_background_roman_public_joy		x	3
		2	general_background_roman_public_justice		x	3
		2	general_background_roman_public_luck		x	3
		2	general_background_roman_public_mirth		x	3
		2	general_background_roman_public_modesty		x	3
		2	general_background_roman_public_nobility		x	3
		2	general_background_roman_public_peace		x	3
		2	general_background_roman_public_plenty		x	3
		2	general_background_roman_public_prosperity		x	3
		2	general_background_roman_public_roman_spirit		x	3
		2	general_background_roman_public_wealth		x	3
		2	general_bard_1		x	3
		2	general_blockade_expert_2		x	4
		2	general_blockade_expert_3		x	5
		2	general_border_guardian_3		x	5
		2	general_bowl_3		x	5
		2	general_bowman_2		x	4
		2	general_brute_3		x	5
		2	general_cetus_4		x	6
		2	general_commander_1		x	3
		2	general_commander_2_admiral		x	4
		2	general_commander_2_cavalry_east		x	4
		2	general_commander_2_general		x	4
		2	general_commander_3_artillery		x	5
		2	general_commander_3_cavalry		x	5
		2	general_commander_3_infantry		x	5
		2	general_commander_3_naval_assault		x	5
		2	general_commander_3_naval_support		x	5
		2	general_commander_4_great_leader		x	6
		2	general_commander_barb_2_infantry		x	4
		2	general_contractor_1		x	3
		2	general_desert_leader_4		x	6
		2	general_diplomat_4		x	6
		2	general_entrepreneur_4		x	6
		2	general_gre_warmonger_4_virtue		x	4
		2	general_gruesome_3		x	5
		2	general_horde_leader_4		x	6
		2	general_horse_breeder_3		x	5
		2	general_horse_tamer_3		x	5
		2	general_horticulturist_3		x	5
		2	general_inspirational_2		x	4
		2	general_judge_4		x	6
		2	general_legend_4		x	6
		2	general_magnate_4		x	6
		2	general_manager_3		x	5
		2	general_marksman_3		x	5
		2	general_master_hunter_3		x	5
		2	general_master_magi_4		x	6
		2	general_master_merchant_3		x	5
		2	general_nisean_chargers_3		x	5
		2	general_overseer_4		x	6
		2	general_paragon_4		x	6
		2	general_persuasive_3		x	5
		2	general_philosopher_1		x	3
		2	general_plough_and_yoke_3		x	5
		2	general_port_master_1		x	3
		2	general_raven_2		x	4
		2	general_religious_2_east		x	4
		2	general_religious_3		x	5
		2	general_scientific_2_east		x	4
		2	general_scientific_3		x	5
		2	general_scout_2		x	5
		2	general_sentinel_4		x	6
		2	general_sleuth_3		x	5
		2	general_spahbed_4		x	6
		2	general_stag_3		x	5
		2	general_strategist_1		x	3
		2	general_strategist_2_navigator		x	4
		2	general_strategist_2_tactician		x	4
		2	general_strategist_3_administration		x	5
		2	general_strategist_3_assimilator		x	5
		2	general_strategist_3_covert_action		x	5
		2	general_strategist_3_covert_action_germanic		x	5
		2	general_strategist_3_logistics		x	5
		2	general_strategist_3_mercenary		x	5
		2	general_strategist_3_siegecraft		x	5
		2	general_strategist_4_master_tactician		x	6
		2	general_trafficker_3		x	5
		2	general_tutor_3		x	5
		2	general_valorous_4		x	6
		2	general_warmonger_1		x	3
		2	general_warmonger_2_marine		x	4
		2	general_warmonger_2_soldier		x	4
		2	general_warmonger_2_virtue		x	4
		2	general_warmonger_3_defence		x	5
		2	general_warmonger_3_despoil		x	5
		2	general_warmonger_3_dread		x	5
		2	general_warmonger_3_offense		x	5
		2	general_warmonger_3_virtue		x	5
		2	general_warmonger_4_fearless_warrior		x	6
		2	general_wolf_3		x	5
		2	general_wrathful_3		x	5
		2	navy_1_destroyers		x	3
main_invasion	inv_syracuse	2	navy_1_destroyers		x	2
main_invasion	inv_taranto	2	navy_1_destroyers		x	2
main_invasion	inv_tarchuna	2	navy_1_destroyers		x	2
		2	navy_1_formidable_marines		x	3
main_invasion	inv_insubres	2	navy_1_formidable_marines		x	2
main_invasion	inv_iolei	2	navy_1_formidable_marines		x	2
main_invasion	inv_rome	2	navy_1_formidable_marines		x	2
main_invasion	inv_samnites	2	navy_1_formidable_marines		x	2
main_invasion	inv_senones	2	navy_1_formidable_marines		x	2
main_invasion	inv_syracuse	2	navy_1_formidable_marines		x	2
main_invasion	inv_taranto	2	navy_1_formidable_marines		x	2
main_invasion	inv_tarchuna	2	navy_1_formidable_marines		x	2
main_invasion	inv_veneti	2	navy_1_formidable_marines		x	2
		2	navy_1_formidable_marines	sc_rom_barb_east	x	4
		2	navy_1_great_marksmen		x	3
main_invasion	inv_insubres	2	navy_1_great_marksmen		x	2
main_invasion	inv_iolei	2	navy_1_great_marksmen		x	2
main_invasion	inv_rome	2	navy_1_great_marksmen		x	2
main_invasion	inv_samnites	2	navy_1_great_marksmen		x	2
main_invasion	inv_senones	2	navy_1_great_marksmen		x	2
main_invasion	inv_syracuse	2	navy_1_great_marksmen		x	2
main_invasion	inv_taranto	2	navy_1_great_marksmen		x	2
main_invasion	inv_tarchuna	2	navy_1_great_marksmen		x	2
main_invasion	inv_veneti	2	navy_1_great_marksmen		x	2
		2	navy_2_blockade_runners		x	4
main_invasion	inv_insubres	2	navy_2_blockade_runners		x	3
main_invasion	inv_iolei	2	navy_2_blockade_runners		x	3
main_invasion	inv_rome	2	navy_2_blockade_runners		x	3
main_invasion	inv_samnites	2	navy_2_blockade_runners		x	3
main_invasion	inv_senones	2	navy_2_blockade_runners		x	3
main_invasion	inv_syracuse	2	navy_2_blockade_runners		x	3
main_invasion	inv_taranto	2	navy_2_blockade_runners		x	3
main_invasion	inv_tarchuna	2	navy_2_blockade_runners		x	3
main_invasion	inv_veneti	2	navy_2_blockade_runners		x	3
		2	navy_2_dread_pirates		x	4
main_invasion	inv_senones	2	navy_2_dread_pirates		x	3
main_invasion	inv_tarchuna	2	navy_2_dread_pirates		x	4
main_rome	rom_masaesyli	2	navy_2_dread_pirates		x	3
		2	navy_2_dread_pirates	sc_rom_barb_east	x	3
		2	navy_2_dread_pirates	sc_rom_british	x	3
		2	navy_2_dread_pirates	sc_rom_celtiberian	x	3
		2	navy_2_dread_pirates	sc_rom_celtic	x	3
		2	navy_2_dread_pirates	sc_rom_daco_thracian	x	3
		2	navy_2_dread_pirates	sc_rom_gaul	x	3
		2	navy_2_dread_pirates	sc_rom_germanic	x	3
		2	navy_2_dread_pirates	sc_rom_illyrian	x	3
		2	navy_2_intrepid_escorts		x	4
main_invasion	inv_insubres	2	navy_2_intrepid_escorts		x	3
main_invasion	inv_iolei	2	navy_2_intrepid_escorts		x	3
main_invasion	inv_rome	2	navy_2_intrepid_escorts		x	3
main_invasion	inv_samnites	2	navy_2_intrepid_escorts		x	3
main_invasion	inv_syracuse	2	navy_2_intrepid_escorts		x	3
main_invasion	inv_taranto	2	navy_2_intrepid_escorts		x	3
main_invasion	inv_tarchuna	2	navy_2_intrepid_escorts		x	3
main_invasion	inv_veneti	2	navy_2_intrepid_escorts		x	3
		2	navy_2_ship_defenders		x	4
