key	building_path	display_building_key	is_slum	is_sieged	is_blockaded	state	destruction_additional_model	destruction_override_model	construction_additional_model	construction_override_model
25590	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_123_b.rigid_model_v2	aurelian_sea_sprawl_edge_123_lvl1	false	false	false					
25592	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_123_a.rigid_model_v2	aurelian_sea_sprawl_edge_123_lvl1	false	false	false					
25601	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_123_b.rigid_model_v2	aurelian_sea_sprawl_edge_123_lvl2	false	false	false					
25605	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_123_a.rigid_model_v2	aurelian_sea_sprawl_edge_123_lvl2	false	false	false					
25615	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_123_b.rigid_model_v2	aurelian_sea_sprawl_edge_123_lvl3	false	false	false					
25621	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_123_a.rigid_model_v2	aurelian_sea_sprawl_edge_123_lvl3	false	false	false					
25625	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_1234_b.rigid_model_v2	aurelian_sea_sprawl_edge_1234_lvl1	false	false	false					
25632	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_1234_a.rigid_model_v2	aurelian_sea_sprawl_edge_1234_lvl1	false	false	false					
25633	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_1234_b.rigid_model_v2	aurelian_sea_sprawl_edge_1234_lvl2	false	false	false					
25635	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_1234_a.rigid_model_v2	aurelian_sea_sprawl_edge_1234_lvl2	false	false	false					
25640	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_1234_b.rigid_model_v2	aurelian_sea_sprawl_edge_1234_lvl3	false	false	false					
25648	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_1234_a.rigid_model_v2	aurelian_sea_sprawl_edge_1234_lvl3	false	false	false					
25649	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_12345_b.rigid_model_v2	aurelian_sea_sprawl_edge_12345_lvl1	false	false	false					
25654	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_12345_a.rigid_model_v2	aurelian_sea_sprawl_edge_12345_lvl1	false	false	false					
25660	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_12345_b.rigid_model_v2	aurelian_sea_sprawl_edge_12345_lvl2	false	false	false					
25669	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_12345_a.rigid_model_v2	aurelian_sea_sprawl_edge_12345_lvl2	false	false	false					
25673	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_12345_b.rigid_model_v2	aurelian_sea_sprawl_edge_12345_lvl3	false	false	false					
25676	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_edge_12345_a.rigid_model_v2	aurelian_sea_sprawl_edge_12345_lvl3	false	false	false					
25678	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_1.rigid_model_v2	aurelian_sea_sprawl_navy_dock_lvl1	false	false	false					
25681	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_2.rigid_model_v2	aurelian_sea_sprawl_navy_dock_lvl2	false	false	false					
25690	RigidModels\campaign\settlements\roman\sea_sprawl\sea_sprawl_2.rigid_model_v2	aurelian_sea_sprawl_navy_dock_lvl3	false	false	false					
25692	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_0_lvl1.rigid_model_v2	aurelian_sprawl_edge_0_lvl1	false	false	false					
25701	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_0_lvl2.rigid_model_v2	aurelian_sprawl_edge_0_lvl2	false	false	false					
25707	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_0_lvl3.rigid_model_v2	aurelian_sprawl_edge_0_lvl3	false	false	false					
25709	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1_lvl1.rigid_model_v2	aurelian_sprawl_edge_1_lvl1	false	false	false					
25718	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1_lvl2.rigid_model_v2	aurelian_sprawl_edge_1_lvl2	false	false	false					
25726	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1_lvl3.rigid_model_v2	aurelian_sprawl_edge_1_lvl3	false	false	false					
25734	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_12_lvl1.rigid_model_v2	aurelian_sprawl_edge_12_lvl1	false	false	false					
25737	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_12_lvl2.rigid_model_v2	aurelian_sprawl_edge_12_lvl2	false	false	false					
25743	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_12_lvl3.rigid_model_v2	aurelian_sprawl_edge_12_lvl3	false	false	false					
25753	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_123_lvl1.rigid_model_v2	aurelian_sprawl_edge_123_lvl1	false	false	false					
25757	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_123_lvl2.rigid_model_v2	aurelian_sprawl_edge_123_lvl2	false	false	false					
25759	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_123_lvl3.rigid_model_v2	aurelian_sprawl_edge_123_lvl3	false	false	false					
25769	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1234_lvl1.rigid_model_v2	aurelian_sprawl_edge_1234_lvl1	false	false	false					
25774	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1234_lvl2.rigid_model_v2	aurelian_sprawl_edge_1234_lvl2	false	false	false					
25780	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1234_lvl3.rigid_model_v2	aurelian_sprawl_edge_1234_lvl3	false	false	false					
25789	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_12345_lvl1.rigid_model_v2	aurelian_sprawl_edge_12345_lvl1	false	false	false					
25796	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_12345_lvl2.rigid_model_v2	aurelian_sprawl_edge_12345_lvl2	false	false	false					
258	RigidModels\campaign\settlements\barbarian\slots\barbarian_minor_2.rigid_model_v2	rom_BARBARIAN_city_minor_iron_2	false	false	false					
25800	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_12345_lvl3.rigid_model_v2	aurelian_sprawl_edge_12345_lvl3	false	false	false					
25809	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_123456_lvl1.rigid_model_v2	aurelian_sprawl_edge_123456_lvl1	false	false	false					
25816	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_123456_lvl2.rigid_model_v2	aurelian_sprawl_edge_123456_lvl2	false	false	false					
25819	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_123456_lvl3.rigid_model_v2	aurelian_sprawl_edge_123456_lvl3	false	false	false					
25822	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1235_lvl1.rigid_model_v2	aurelian_sprawl_edge_1235_lvl1	false	false	false					
25829	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1235_lvl2.rigid_model_v2	aurelian_sprawl_edge_1235_lvl2	false	false	false					
25836	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1235_lvl3.rigid_model_v2	aurelian_sprawl_edge_1235_lvl3	false	false	false					
25845	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_124_lvl1.rigid_model_v2	aurelian_sprawl_edge_124_lvl1	false	false	false					
25853	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_124_lvl2.rigid_model_v2	aurelian_sprawl_edge_124_lvl2	false	false	false					
25854	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_124_lvl3.rigid_model_v2	aurelian_sprawl_edge_124_lvl3	false	false	false					
25861	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1245_lvl1.rigid_model_v2	aurelian_sprawl_edge_1245_lvl1	false	false	false					
25866	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1245_lvl2.rigid_model_v2	aurelian_sprawl_edge_1245_lvl2	false	false	false					
25875	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_1245_lvl3.rigid_model_v2	aurelian_sprawl_edge_1245_lvl3	false	false	false					
25884	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_125_lvl1.rigid_model_v2	aurelian_sprawl_edge_125_lvl1	false	false	false					
25892	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_125_lvl2.rigid_model_v2	aurelian_sprawl_edge_125_lvl2	false	false	false					
25893	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_125_lvl3.rigid_model_v2	aurelian_sprawl_edge_125_lvl3	false	false	false					
25901	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_13_lvl1.rigid_model_v2	aurelian_sprawl_edge_13_lvl1	false	false	false					
25909	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_13_lvl2.rigid_model_v2	aurelian_sprawl_edge_13_lvl2	false	false	false					
25914	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_13_lvl3.rigid_model_v2	aurelian_sprawl_edge_13_lvl3	false	false	false					
25916	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_135_lvl1.rigid_model_v2	aurelian_sprawl_edge_135_lvl1	false	false	false					
25921	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_135_lvl2.rigid_model_v2	aurelian_sprawl_edge_135_lvl2	false	false	false					
25926	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_135_lvl3.rigid_model_v2	aurelian_sprawl_edge_135_lvl3	false	false	false					
25930	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_14_lvl1.rigid_model_v2	aurelian_sprawl_edge_14_lvl1	false	false	false					
25939	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_14_lvl2.rigid_model_v2	aurelian_sprawl_edge_14_lvl2	false	false	false					
25942	RigidModels\campaign\settlements\roman\sprawl\roman_sprawl_edge_14_lvl3.rigid_model_v2	aurelian_sprawl_edge_14_lvl3	false	false	false					
25943	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_connecting_tower.rigid_model_v2	aurelian_tower_lvl1	false	false	false					
25946	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_connecting_tower.rigid_model_v2	aurelian_tower_lvl2	false	false	false					
2595	RigidModels\campaign\settlements\roman\slots\roman_suburbia_2.rigid_model_v2	rom_ROMAN_outskirts_industry_2	false	false	false					
25954	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_connecting_tower.rigid_model_v2	aurelian_tower_lvl3	false	false	false					
25955	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_12_inverse.rigid_model_v2	aurelian_wall_12_inverse_lvl1	false	false	false					
25962	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_12_inverse.rigid_model_v2	aurelian_wall_12_inverse_lvl2	false	false	false					
25963	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_12_inverse.rigid_model_v2	aurelian_wall_12_inverse_lvl3	false	false	false					
25966	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_12.rigid_model_v2	aurelian_wall_12_lvl1	false	false	false					
25976	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_12.rigid_model_v2	aurelian_wall_12_lvl2	false	false	false					
25984	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_12.rigid_model_v2	aurelian_wall_12_lvl3	false	false	false					
25986	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_13_inverse.rigid_model_v2	aurelian_wall_13_inverse_lvl1	false	false	false					
2599	RigidModels\campaign\settlements\roman\slots\roman_suburbia_3.rigid_model_v2	rom_ROMAN_outskirts_industry_3	false	false	false					
25991	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_13_inverse.rigid_model_v2	aurelian_wall_13_inverse_lvl2	false	false	false					
25998	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_13_inverse.rigid_model_v2	aurelian_wall_13_inverse_lvl3	false	false	false					
25999	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_13.rigid_model_v2	aurelian_wall_13_lvl1	false	false	false					
26007	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_13.rigid_model_v2	aurelian_wall_13_lvl2	false	false	false					
26017	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_13.rigid_model_v2	aurelian_wall_13_lvl3	false	false	false					
26027	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_14.rigid_model_v2	aurelian_wall_14_lvl1	false	false	false					
26031	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_14.rigid_model_v2	aurelian_wall_14_lvl2	false	false	false					
26033	RigidModels\campaign\settlements\3c_roman\3c_walls\3c_aurelian_wall_14.rigid_model_v2	aurelian_wall_14_lvl3	false	false	false					
26035	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_2.rigid_model_v2	dk_afr_city_centre_arena_2	false	false	false					
26045	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_3.rigid_model_v2	dk_afr_city_centre_arena_3	false	false	false					
26055	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_4.rigid_model_v2	dk_afr_city_centre_arena_4	false	false	false					
26059	RigidModels\campaign\settlements\eastern\slots\eastern_market_1.rigid_model_v2	dk_afr_city_centre_grain_2	false	false	false					
26068	RigidModels\campaign\settlements\eastern\slots\eastern_market_2.rigid_model_v2	dk_afr_city_centre_grain_3	false	false	false					
2607	RigidModels\campaign\settlements\roman\slots\roman_suburbia_4.rigid_model_v2	rom_ROMAN_outskirts_industry_4	false	false	false					
26072	RigidModels\campaign\settlements\eastern\slots\eastern_market_3.rigid_model_v2	dk_afr_city_centre_grain_4	false	false	false					
26073	RigidModels\campaign\settlements\eastern\slots\eastern_library_1.rigid_model_v2	dk_afr_city_centre_library_2	false	false	false					
26082	RigidModels\campaign\settlements\eastern\slots\eastern_library_2.rigid_model_v2	dk_afr_city_centre_library_3	false	false	false					
26083	RigidModels\campaign\settlements\eastern\slots\eastern_library_3.rigid_model_v2	dk_afr_city_centre_library_4	false	false	false					
26093	RigidModels\campaign\settlements\dk_african\dk_all_city_centre_palace_2.rigid_model_v2	dk_afr_city_centre_palace_2	false	false	false					
26101	RigidModels\campaign\settlements\dk_african\dk_all_city_centre_palace_3.rigid_model_v2	dk_afr_city_centre_palace_3	false	false	false					
26108	RigidModels\campaign\settlements\dk_african\dk_all_city_centre_palace_4.rigid_model_v2	dk_afr_city_centre_palace_4	false	false	false					
26110	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_2.rigid_model_v2	dk_afr_city_centre_slave_2	false	false	false					
26119	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_3.rigid_model_v2	dk_afr_city_centre_slave_3	false	false	false					
2612	RigidModels\campaign\settlements\roman\slots\roman_suburbia_2.rigid_model_v2	rom_ROMAN_outskirts_pottery_2	false	false	false					
26128	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_4.rigid_model_v2	dk_afr_city_centre_slave_4	false	false	false					
26129	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_2.rigid_model_v2	dk_afr_city_centre_wine_2	false	false	false					
2613	RigidModels\campaign\settlements\roman\slots\roman_suburbia_3.rigid_model_v2	rom_ROMAN_outskirts_pottery_3	false	false	false					
26138	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_3.rigid_model_v2	dk_afr_city_centre_wine_3	false	false	false					
26146	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_4.rigid_model_v2	dk_afr_city_centre_wine_4	false	false	false					
26147	RigidModels\campaign\settlements\dk_african\dk_all_city_1.rigid_model_v2	dk_all_city_1	false	false	false					
2615	RigidModels\campaign\settlements\roman\slots\roman_suburbia_4.rigid_model_v2	rom_ROMAN_outskirts_pottery_4	false	false	false					
26151	RigidModels\campaign\settlements\dk_african\dk_all_city_2.rigid_model_v2	dk_all_city_2	false	false	false					
26156	RigidModels\campaign\settlements\dk_african\dk_all_city_3.rigid_model_v2	dk_all_city_3	false	false	false					
26163	RigidModels\campaign\settlements\dk_african\dk_all_city_4.rigid_model_v2	dk_all_city_4	false	false	false					
26166	RigidModels\campaign\settlements\dk_african\dk_nab_petra.rigid_model_v2	dk_all_city_5	false	false	false					
26176	RigidModels\campaign\settlements\eastern\slots\eastern_military_camp_0.rigid_model_v2	dk_all_military_infantry_1	false	false	false					
26180	RigidModels\campaign\settlements\eastern\slots\eastern_military_camp_1.rigid_model_v2	dk_all_military_infantry_2	false	false	false					
26183	RigidModels\campaign\settlements\eastern\slots\eastern_military_camp_2.rigid_model_v2	dk_all_military_infantry_3	false	false	false					
26184	RigidModels\campaign\settlements\eastern\slots\eastern_military_camp_3.rigid_model_v2	dk_all_military_infantry_4	false	false	false					
26188	RigidModels\campaign\settlements\eastern\slots\eastern_outskirts_0.rigid_model_v2	dk_all_sanitation_1	false	false	false					
26197	RigidModels\campaign\settlements\eastern\slots\eastern_outskirts_farm_1.rigid_model_v2	dk_all_sanitation_canal_2	false	false	false					
26206	RigidModels\campaign\settlements\eastern\slots\eastern_outskirts_farm_2.rigid_model_v2	dk_all_sanitation_canal_3	false	false	false					
26213	RigidModels\campaign\settlements\eastern\slots\eastern_outskirts_farm_3.rigid_model_v2	dk_all_sanitation_canal_4	false	false	false					
26223	RigidModels\campaign\settlements\eastern\slots\eastern_outskirts_farm_1.rigid_model_v2	dk_all_sanitation_tank_2	false	false	false					
26228	RigidModels\campaign\settlements\eastern\slots\eastern_outskirts_farm_2.rigid_model_v2	dk_all_sanitation_tank_3	false	false	false					
2623	RigidModels\campaign\settlements\roman\ports\roman_port_1.rigid_model_v2	rom_ROMAN_port_1	false	false	false					
26238	RigidModels\campaign\settlements\eastern\slots\eastern_outskirts_farm_3.rigid_model_v2	dk_all_sanitation_tank_4	false	false	false					
26246	RigidModels\campaign\settlements\eastern\slots\eastern_military_quartermaster_0.rigid_model_v2	dk_all_siege_1	false	false	false					
2625	RigidModels\campaign\settlements\roman\ports\Roman_Port_Trade_2.rigid_model_v2	rom_ROMAN_port_food_2	false	false	false					
26253	RigidModels\campaign\settlements\eastern\slots\eastern_military_quartermaster_1.rigid_model_v2	dk_all_siege_2	false	false	false					
26262	RigidModels\campaign\settlements\eastern\slots\eastern_military_quartermaster_2.rigid_model_v2	dk_all_siege_3	false	false	false					
2627	RigidModels\campaign\settlements\roman\ports\Roman_Port_Trade_3.rigid_model_v2	rom_ROMAN_port_food_3	false	false	false					
26272	RigidModels\campaign\settlements\eastern\slots\eastern_military_breeder_0.rigid_model_v2	dk_all_stables_1	false	false	false					
26279	RigidModels\campaign\settlements\eastern\slots\eastern_military_breeder_1.rigid_model_v2	dk_all_stables_2	false	false	false					
26289	RigidModels\campaign\settlements\eastern\slots\eastern_military_breeder_2.rigid_model_v2	dk_all_stables_3	false	false	false					
26294	RigidModels\campaign\settlements\eastern\slots\eastern_military_breeder_3.rigid_model_v2	dk_all_stables_4	false	false	false					
26296	RigidModels\campaign\settlements\eastern\slots\eastern_military_breeder_1.rigid_model_v2	dk_all_stables_camel_2	false	false	false					
26306	RigidModels\campaign\settlements\eastern\slots\eastern_military_breeder_2.rigid_model_v2	dk_all_stables_camel_3	false	false	false					
26313	RigidModels\campaign\settlements\eastern\slots\eastern_military_breeder_3.rigid_model_v2	dk_all_stables_camel_4	false	false	false					
26316	RigidModels\campaign\settlements\eastern\slots\eastern_military_breeder_1.rigid_model_v2	dk_all_stables_exotic_2	false	false	false					
26324	RigidModels\campaign\settlements\eastern\slots\eastern_military_breeder_3.rigid_model_v2	dk_all_stables_exotic_3	false	false	false					
26331	RigidModels\campaign\settlements\eastern\slots\eastern_practice_field_0.rigid_model_v2	dk_all_training_1	false	false	false					
26335	RigidModels\campaign\settlements\eastern\slots\eastern_target_stands_1.rigid_model_v2	dk_all_training_attack_2	false	false	false					
26337	RigidModels\campaign\settlements\dk_african\dk_all_military_training_range_3.rigid_model_v2	dk_all_training_attack_3	false	false	false					
26340	RigidModels\campaign\settlements\dk_african\dk_all_military_training_horse_2.rigid_model_v2	dk_all_training_horse_2	false	false	false					
26342	RigidModels\campaign\settlements\dk_african\dk_all_military_training_horse_3.rigid_model_v2	dk_all_training_horse_3	false	false	false					
2635	RigidModels\campaign\settlements\roman\ports\Roman_Port_Trade_4.rigid_model_v2	rom_ROMAN_port_food_4	false	false	false					
26352	RigidModels\campaign\settlements\eastern\slots\eastern_target_stands_1.rigid_model_v2	dk_all_training_range_2	false	false	false					
26359	RigidModels\campaign\settlements\dk_african\dk_all_military_training_range_3.rigid_model_v2	dk_all_training_range_3	false	false	false					
26366	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_1.rigid_model_v2	dk_ara_city_centre_1	false	false	false					
26374	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_2.rigid_model_v2	dk_ara_city_centre_arena_2	false	false	false					
26381	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_3.rigid_model_v2	dk_ara_city_centre_arena_3	false	false	false					
26387	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_4.rigid_model_v2	dk_ara_city_centre_arena_4	false	false	false					
26391	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_2.rigid_model_v2	dk_ara_city_centre_funduq_2	false	false	false					
26398	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_3.rigid_model_v2	dk_ara_city_centre_funduq_3	false	false	false					
26401	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_4.rigid_model_v2	dk_ara_city_centre_funduq_4	false	false	false					
26408	RigidModels\campaign\settlements\eastern\slots\eastern_library_1.rigid_model_v2	dk_ara_city_centre_library_2	false	false	false					
2641	RigidModels\campaign\settlements\roman\ports\Roman_Port_Military_2.rigid_model_v2	rom_ROMAN_port_large_military_2	false	false	false					
26415	RigidModels\campaign\settlements\eastern\slots\eastern_library_2.rigid_model_v2	dk_ara_city_centre_library_3	false	false	false					
26421	RigidModels\campaign\settlements\eastern\slots\eastern_library_3.rigid_model_v2	dk_ara_city_centre_library_4	false	false	false					
26429	RigidModels\campaign\settlements\dk_african\dk_all_city_centre_palace_2.rigid_model_v2	dk_ara_city_centre_palace_2	false	false	false					
26438	RigidModels\campaign\settlements\dk_african\dk_all_city_centre_palace_3.rigid_model_v2	dk_ara_city_centre_palace_3	false	false	false					
26439	RigidModels\campaign\settlements\dk_african\dk_all_city_centre_palace_4.rigid_model_v2	dk_ara_city_centre_palace_4	false	false	false					
2644	RigidModels\campaign\settlements\roman\ports\Roman_Port_Military_3.rigid_model_v2	rom_ROMAN_port_large_military_3	false	false	false					
26442	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_2.rigid_model_v2	dk_ara_city_centre_slave_2	false	false	false					
26448	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_3.rigid_model_v2	dk_ara_city_centre_slave_3	false	false	false					
26453	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_2.rigid_model_v2	dk_ara_city_centre_spice_2	false	false	false					
26460	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_3.rigid_model_v2	dk_ara_city_centre_spice_3	false	false	false					
26468	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_4.rigid_model_v2	dk_ara_city_centre_spice_4	false	false	false					
26477	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_1.rigid_model_v2	dk_ara_town_centre_1	false	false	false					
26487	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_2.rigid_model_v2	dk_ara_town_centre_caravanserai_2	false	false	false					
26488	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_3.rigid_model_v2	dk_ara_town_centre_caravanserai_3	false	false	false					
26494	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_market_4.rigid_model_v2	dk_ara_town_centre_caravanserai_4	false	false	false					
26496	RigidModels\campaign\settlements\dk_african\dk_ara_caravansera.rigid_model_v2	dk_ara_town_centre_caravanserai_5	false	false	false					
26497	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_2.rigid_model_v2	dk_ara_town_centre_game_2	false	false	false					
265	RigidModels\campaign\settlements\barbarian\slots\barbarian_minor_3.rigid_model_v2	rom_BARBARIAN_city_minor_iron_3	false	false	false					
26506	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_3.rigid_model_v2	dk_ara_town_centre_game_3	false	false	false					
2651	RigidModels\campaign\settlements\roman\ports\Roman_Port_Military_4.rigid_model_v2	rom_ROMAN_port_large_military_4	false	false	false					
26516	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_4.rigid_model_v2	dk_ara_town_centre_game_4	false	false	false					
26520	RigidModels\campaign\settlements\eastern\slots\eastern_basic_resource_workshop_0.rigid_model_v2	dk_industry_1	false	false	false					
26527	RigidModels\campaign\settlements\eastern\slots\eastern_coinmaker_1.rigid_model_v2	dk_industry_adobe_2	false	false	false					
2653	RigidModels\campaign\settlements\roman\ports\roman_port_1.rigid_model_v2	rom_ROMAN_port_minor_1	false	false	false					
26537	RigidModels\campaign\settlements\eastern\slots\eastern_coinmaker_2.rigid_model_v2	dk_industry_adobe_3	false	false	false					
2654	RigidModels\campaign\settlements\roman\ports\Roman_Port_Military_2.rigid_model_v2	rom_ROMAN_port_small_military_2	false	false	false					
26545	RigidModels\campaign\settlements\eastern\slots\eastern_coinmaker_3.rigid_model_v2	dk_industry_adobe_4	false	false	false					
26555	RigidModels\campaign\settlements\eastern\slots\eastern_coinmaker_1.rigid_model_v2	dk_industry_mint_2	false	false	false					
26565	RigidModels\campaign\settlements\eastern\slots\eastern_coinmaker_2.rigid_model_v2	dk_industry_mint_3	false	false	false					
26573	RigidModels\campaign\settlements\eastern\slots\eastern_coinmaker_3.rigid_model_v2	dk_industry_mint_4	false	false	false					
26574	RigidModels\campaign\settlements\eastern\slots\eastern_weavery_1.rigid_model_v2	dk_industry_weaver_2	false	false	false					
26576	RigidModels\campaign\settlements\eastern\slots\eastern_weavery_2.rigid_model_v2	dk_industry_weaver_3	false	false	false					
26586	RigidModels\campaign\settlements\eastern\slots\building_eastern_weavery_3_anim.rigid_model_v2	dk_industry_weaver_4	false	false	false					
2659	RigidModels\campaign\settlements\roman\ports\Roman_Port_Military_3.rigid_model_v2	rom_ROMAN_port_small_military_3	false	false	false					
26596	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_2.rigid_model_v2	dk_kush_city_centre_game_2	false	false	false					
26598	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_3.rigid_model_v2	dk_kush_city_centre_game_3	false	false	false					
26608	RigidModels\campaign\settlements\dk_african\dk_all_town_centre_game_4.rigid_model_v2	dk_kush_city_centre_game_4	false	false	false					
26613	RigidModels\campaign\settlements\eastern\slots\eastern_basic_resource_workshop_0.rigid_model_v2	dk_kush_industry_1	false	false	false					
26614	RigidModels\campaign\settlements\eastern\slots\eastern_coinmaker_1.rigid_model_v2	dk_kush_industry_amphora_2	false	false	false					
26616	RigidModels\campaign\settlements\eastern\slots\eastern_coinmaker_2.rigid_model_v2	dk_kush_industry_amphora_3	false	false	false					
