id	incident_key	option_key	value
29318	inv_family_incident_male_09	CND_CAMPAIGN	main_greek
29327	inv_family_incident_male_09	CND_CAMPAIGN	main_invasion
29337	inv_family_incident_male_09	CND_CAMPAIGN	main_punic
29340	inv_family_incident_male_09	VAR_CHANCE	100
29344	inv_family_incident_male_09	GEN_TARGET_CHARACTER	
29353	inv_family_incident_male_09	GEN_CND_OWNS	
29357	inv_family_incident_male_09	GEN_CND_MALE	
29360	inv_family_incident_male_09	GEN_CND_NOT_FACTION_LEADER	
29363	inv_family_incident_male_09	CND_UNIQUE	
29371	inv_family_incident_male_09	CND_RANDOM	1
29378	inv_family_incident_male_09	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
29385	inv_family_incident_male_09	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	26
29387	inv_family_incident_female_09	CND_CAMPAIGN	main_rome
29388	inv_family_incident_female_09	CND_CAMPAIGN	main_3c
29396	inv_family_incident_female_09	CND_CAMPAIGN	main_emperor
29401	inv_family_incident_female_09	CND_CAMPAIGN	main_greek
29410	inv_family_incident_female_09	CND_CAMPAIGN	main_invasion
29419	inv_family_incident_female_09	CND_CAMPAIGN	main_punic
29423	inv_family_incident_female_09	VAR_CHANCE	100
29427	inv_family_incident_female_09	GEN_TARGET_CHARACTER	
29430	inv_family_incident_female_09	GEN_CND_OWNS	
29432	inv_family_incident_female_09	GEN_CND_FEMALE	
29438	inv_family_incident_female_09	GEN_CND_NOT_FACTION_LEADER	
29443	inv_family_incident_female_09	CND_UNIQUE	
29451	inv_family_incident_female_09	CND_RANDOM	1
29457	inv_family_incident_female_09	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
29465	inv_family_incident_female_09	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	26
29469	inv_family_incident_male_10	CND_CAMPAIGN	main_rome
29479	inv_family_incident_male_10	CND_CAMPAIGN	main_3c
29483	inv_family_incident_male_10	CND_CAMPAIGN	main_emperor
29493	inv_family_incident_male_10	CND_CAMPAIGN	main_greek
29503	inv_family_incident_male_10	CND_CAMPAIGN	main_invasion
29513	inv_family_incident_male_10	CND_CAMPAIGN	main_punic
29517	inv_family_incident_male_10	VAR_CHANCE	100
29526	inv_family_incident_male_10	GEN_TARGET_CHARACTER	
29528	inv_family_incident_male_10	GEN_CND_OWNS	
29538	inv_family_incident_male_10	GEN_CND_MALE	
29540	inv_family_incident_male_10	GEN_CND_NOT_FACTION_LEADER	
29548	inv_family_incident_male_10	CND_UNIQUE	
29554	inv_family_incident_male_10	CND_RANDOM	1
29563	inv_family_incident_male_10	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
29571	inv_family_incident_male_10	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	26
29580	inv_family_incident_female_10	CND_CAMPAIGN	main_rome
29585	inv_family_incident_female_10	CND_CAMPAIGN	main_3c
29590	inv_family_incident_female_10	CND_CAMPAIGN	main_emperor
29591	inv_family_incident_female_10	CND_CAMPAIGN	main_greek
29599	inv_family_incident_female_10	CND_CAMPAIGN	main_invasion
29602	inv_family_incident_female_10	CND_CAMPAIGN	main_punic
29605	inv_family_incident_female_10	VAR_CHANCE	100
29611	inv_family_incident_female_10	GEN_TARGET_CHARACTER	
29614	inv_family_incident_female_10	GEN_CND_OWNS	
29619	inv_family_incident_female_10	GEN_CND_FEMALE	
29627	inv_family_incident_female_10	GEN_CND_NOT_FACTION_LEADER	
29637	inv_family_incident_female_10	CND_UNIQUE	
29647	inv_family_incident_female_10	CND_RANDOM	1
29654	inv_family_incident_female_10	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
29657	inv_family_incident_female_10	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	26
29665	inv_family_incident_male_11	CND_CAMPAIGN	main_rome
29675	inv_family_incident_male_11	CND_CAMPAIGN	main_3c
29680	inv_family_incident_male_11	CND_CAMPAIGN	main_emperor
29689	inv_family_incident_male_11	CND_CAMPAIGN	main_greek
29699	inv_family_incident_male_11	CND_CAMPAIGN	main_invasion
29709	inv_family_incident_male_11	CND_CAMPAIGN	main_punic
29713	inv_family_incident_male_11	VAR_CHANCE	100
29723	inv_family_incident_male_11	GEN_TARGET_CHARACTER	
29726	inv_family_incident_male_11	GEN_CND_OWNS	
29731	inv_family_incident_male_11	GEN_CND_MALE	
29732	inv_family_incident_male_11	GEN_CND_NOT_FACTION_LEADER	
29737	inv_family_incident_male_11	CND_UNIQUE	
29742	inv_family_incident_male_11	CND_RANDOM	1
29749	inv_family_incident_male_11	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
29754	inv_family_incident_male_11	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	29
29764	inv_family_incident_female_11	CND_CAMPAIGN	main_rome
29765	inv_family_incident_female_11	CND_CAMPAIGN	main_3c
29766	inv_family_incident_female_11	CND_CAMPAIGN	main_emperor
29774	inv_family_incident_female_11	CND_CAMPAIGN	main_greek
29776	inv_family_incident_female_11	CND_CAMPAIGN	main_invasion
29778	inv_family_incident_female_11	CND_CAMPAIGN	main_punic
29787	inv_family_incident_female_11	VAR_CHANCE	100
29792	inv_family_incident_female_11	GEN_TARGET_CHARACTER	
29794	inv_family_incident_female_11	GEN_CND_OWNS	
29803	inv_family_incident_female_11	GEN_CND_FEMALE	
29811	inv_family_incident_female_11	GEN_CND_NOT_FACTION_LEADER	
29812	inv_family_incident_female_11	CND_UNIQUE	
29821	inv_family_incident_female_11	CND_RANDOM	1
29829	inv_family_incident_female_11	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
29830	inv_family_incident_female_11	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	29
29839	inv_family_incident_male_12	CND_CAMPAIGN	main_rome
29844	inv_family_incident_male_12	CND_CAMPAIGN	main_3c
29854	inv_family_incident_male_12	CND_CAMPAIGN	main_emperor
29862	inv_family_incident_male_12	CND_CAMPAIGN	main_greek
29872	inv_family_incident_male_12	CND_CAMPAIGN	main_invasion
29875	inv_family_incident_male_12	CND_CAMPAIGN	main_punic
29876	inv_family_incident_male_12	VAR_CHANCE	100
29881	inv_family_incident_male_12	GEN_TARGET_CHARACTER	
29882	inv_family_incident_male_12	GEN_CND_OWNS	
29891	inv_family_incident_male_12	GEN_CND_MALE	
29898	inv_family_incident_male_12	GEN_CND_NOT_FACTION_LEADER	
29907	inv_family_incident_male_12	CND_UNIQUE	
29916	inv_family_incident_male_12	CND_RANDOM	1
29923	inv_family_incident_male_12	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
29926	inv_family_incident_male_12	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	29
29927	inv_family_incident_female_12	CND_CAMPAIGN	main_rome
29933	inv_family_incident_female_12	CND_CAMPAIGN	main_3c
29940	inv_family_incident_female_12	CND_CAMPAIGN	main_emperor
29949	inv_family_incident_female_12	CND_CAMPAIGN	main_greek
29958	inv_family_incident_female_12	CND_CAMPAIGN	main_invasion
29962	inv_family_incident_female_12	CND_CAMPAIGN	main_punic
29963	inv_family_incident_female_12	VAR_CHANCE	100
29969	inv_family_incident_female_12	GEN_TARGET_CHARACTER	
29975	inv_family_incident_female_12	GEN_CND_OWNS	
29977	inv_family_incident_female_12	GEN_CND_FEMALE	
29980	inv_family_incident_female_12	GEN_CND_NOT_FACTION_LEADER	
29985	inv_family_incident_female_12	CND_UNIQUE	
29988	inv_family_incident_female_12	CND_RANDOM	1
29995	inv_family_incident_female_12	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30005	inv_family_incident_female_12	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	29
30007	inv_family_incident_male_13	CND_CAMPAIGN	main_rome
30010	inv_family_incident_male_13	CND_CAMPAIGN	main_3c
30019	inv_family_incident_male_13	CND_CAMPAIGN	main_emperor
30021	inv_family_incident_male_13	CND_CAMPAIGN	main_greek
30025	inv_family_incident_male_13	CND_CAMPAIGN	main_invasion
30028	inv_family_incident_male_13	CND_CAMPAIGN	main_punic
30032	inv_family_incident_male_13	VAR_CHANCE	100
30041	inv_family_incident_male_13	GEN_TARGET_CHARACTER	
30044	inv_family_incident_male_13	GEN_CND_OWNS	
30052	inv_family_incident_male_13	GEN_CND_MALE	
30061	inv_family_incident_male_13	GEN_CND_NOT_FACTION_LEADER	
30070	inv_family_incident_male_13	CND_UNIQUE	
30077	inv_family_incident_male_13	CND_RANDOM	1
30083	inv_family_incident_male_13	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30093	inv_family_incident_male_13	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	29
30102	inv_family_incident_female_13	CND_CAMPAIGN	main_rome
30109	inv_family_incident_female_13	CND_CAMPAIGN	main_3c
30113	inv_family_incident_female_13	CND_CAMPAIGN	main_emperor
30121	inv_family_incident_female_13	CND_CAMPAIGN	main_greek
30128	inv_family_incident_female_13	CND_CAMPAIGN	main_invasion
30134	inv_family_incident_female_13	CND_CAMPAIGN	main_punic
30135	inv_family_incident_female_13	VAR_CHANCE	100
30138	inv_family_incident_female_13	GEN_TARGET_CHARACTER	
30140	inv_family_incident_female_13	GEN_CND_OWNS	
30145	inv_family_incident_female_13	GEN_CND_FEMALE	
30154	inv_family_incident_female_13	GEN_CND_NOT_FACTION_LEADER	
30158	inv_family_incident_female_13	CND_UNIQUE	
30163	inv_family_incident_female_13	CND_RANDOM	1
30167	inv_family_incident_female_13	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30177	inv_family_incident_female_13	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	29
30180	inv_family_incident_male_14	CND_CAMPAIGN	main_rome
30183	inv_family_incident_male_14	CND_CAMPAIGN	main_3c
30185	inv_family_incident_male_14	CND_CAMPAIGN	main_emperor
30187	inv_family_incident_male_14	CND_CAMPAIGN	main_greek
30191	inv_family_incident_male_14	CND_CAMPAIGN	main_invasion
30196	inv_family_incident_male_14	CND_CAMPAIGN	main_punic
30203	inv_family_incident_male_14	VAR_CHANCE	100
30212	inv_family_incident_male_14	GEN_TARGET_CHARACTER	
30214	inv_family_incident_male_14	GEN_CND_OWNS	
30224	inv_family_incident_male_14	GEN_CND_MALE	
30226	inv_family_incident_male_14	GEN_CND_NOT_FACTION_LEADER	
30233	inv_family_incident_male_14	CND_UNIQUE	
30237	inv_family_incident_male_14	CND_RANDOM	1
30240	inv_family_incident_male_14	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30242	inv_family_incident_male_14	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	32
30251	inv_family_incident_female_14	CND_CAMPAIGN	main_rome
30261	inv_family_incident_female_14	CND_CAMPAIGN	main_3c
30262	inv_family_incident_female_14	CND_CAMPAIGN	main_emperor
30271	inv_family_incident_female_14	CND_CAMPAIGN	main_greek
30278	inv_family_incident_female_14	CND_CAMPAIGN	main_invasion
30287	inv_family_incident_female_14	CND_CAMPAIGN	main_punic
30297	inv_family_incident_female_14	VAR_CHANCE	100
30307	inv_family_incident_female_14	GEN_TARGET_CHARACTER	
30313	inv_family_incident_female_14	GEN_CND_OWNS	
30323	inv_family_incident_female_14	GEN_CND_FEMALE	
30332	inv_family_incident_female_14	GEN_CND_NOT_FACTION_LEADER	
30338	inv_family_incident_female_14	CND_UNIQUE	
30342	inv_family_incident_female_14	CND_RANDOM	1
30347	inv_family_incident_female_14	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30351	inv_family_incident_female_14	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	32
30359	inv_family_incident_male_15	CND_CAMPAIGN	main_rome
30364	inv_family_incident_male_15	CND_CAMPAIGN	main_3c
30370	inv_family_incident_male_15	CND_CAMPAIGN	main_emperor
30372	inv_family_incident_male_15	CND_CAMPAIGN	main_greek
30380	inv_family_incident_male_15	CND_CAMPAIGN	main_invasion
30384	inv_family_incident_male_15	CND_CAMPAIGN	main_punic
30387	inv_family_incident_male_15	VAR_CHANCE	100
30397	inv_family_incident_male_15	GEN_TARGET_CHARACTER	
30407	inv_family_incident_male_15	GEN_CND_OWNS	
30416	inv_family_incident_male_15	GEN_CND_MALE	
30419	inv_family_incident_male_15	GEN_CND_NOT_FACTION_LEADER	
30422	inv_family_incident_male_15	CND_UNIQUE	
30431	inv_family_incident_male_15	CND_RANDOM	1
30438	inv_family_incident_male_15	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30441	inv_family_incident_male_15	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	32
30443	inv_family_incident_female_15	CND_CAMPAIGN	main_rome
30451	inv_family_incident_female_15	CND_CAMPAIGN	main_3c
30457	inv_family_incident_female_15	CND_CAMPAIGN	main_emperor
30462	inv_family_incident_female_15	CND_CAMPAIGN	main_greek
30463	inv_family_incident_female_15	CND_CAMPAIGN	main_invasion
30470	inv_family_incident_female_15	CND_CAMPAIGN	main_punic
30479	inv_family_incident_female_15	VAR_CHANCE	100
30485	inv_family_incident_female_15	GEN_TARGET_CHARACTER	
30488	inv_family_incident_female_15	GEN_CND_OWNS	
30491	inv_family_incident_female_15	GEN_CND_FEMALE	
30494	inv_family_incident_female_15	GEN_CND_NOT_FACTION_LEADER	
30501	inv_family_incident_female_15	CND_UNIQUE	
30503	inv_family_incident_female_15	CND_RANDOM	1
30510	inv_family_incident_female_15	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30516	inv_family_incident_female_15	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	32
30522	inv_family_incident_male_16	CND_CAMPAIGN	main_rome
30527	inv_family_incident_male_16	CND_CAMPAIGN	main_3c
30528	inv_family_incident_male_16	CND_CAMPAIGN	main_emperor
30534	inv_family_incident_male_16	CND_CAMPAIGN	main_greek
30541	inv_family_incident_male_16	CND_CAMPAIGN	main_invasion
30547	inv_family_incident_male_16	CND_CAMPAIGN	main_punic
30553	inv_family_incident_male_16	VAR_CHANCE	100
30562	inv_family_incident_male_16	GEN_TARGET_CHARACTER	
30567	inv_family_incident_male_16	GEN_CND_OWNS	
30571	inv_family_incident_male_16	GEN_CND_MALE	
30574	inv_family_incident_male_16	GEN_CND_NOT_FACTION_LEADER	
30575	inv_family_incident_male_16	CND_UNIQUE	
30584	inv_family_incident_male_16	CND_RANDOM	1
30593	inv_family_incident_male_16	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30599	inv_family_incident_male_16	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	32
30608	inv_family_incident_female_16	CND_CAMPAIGN	main_rome
30612	inv_family_incident_female_16	CND_CAMPAIGN	main_3c
30618	inv_family_incident_female_16	CND_CAMPAIGN	main_emperor
30626	inv_family_incident_female_16	CND_CAMPAIGN	main_greek
30629	inv_family_incident_female_16	CND_CAMPAIGN	main_invasion
30632	inv_family_incident_female_16	CND_CAMPAIGN	main_punic
30639	inv_family_incident_female_16	VAR_CHANCE	100
30645	inv_family_incident_female_16	GEN_TARGET_CHARACTER	
30650	inv_family_incident_female_16	GEN_CND_OWNS	
30659	inv_family_incident_female_16	GEN_CND_FEMALE	
30661	inv_family_incident_female_16	GEN_CND_NOT_FACTION_LEADER	
30668	inv_family_incident_female_16	CND_UNIQUE	
30673	inv_family_incident_female_16	CND_RANDOM	1
30683	inv_family_incident_female_16	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30687	inv_family_incident_female_16	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	32
30697	inv_family_incident_male_17	CND_CAMPAIGN	main_rome
30701	inv_family_incident_male_17	CND_CAMPAIGN	main_3c
30711	inv_family_incident_male_17	CND_CAMPAIGN	main_emperor
30715	inv_family_incident_male_17	CND_CAMPAIGN	main_greek
30718	inv_family_incident_male_17	CND_CAMPAIGN	main_invasion
30719	inv_family_incident_male_17	CND_CAMPAIGN	main_punic
30721	inv_family_incident_male_17	VAR_CHANCE	100
30727	inv_family_incident_male_17	GEN_TARGET_CHARACTER	
30729	inv_family_incident_male_17	GEN_CND_OWNS	
30736	inv_family_incident_male_17	GEN_CND_MALE	
30745	inv_family_incident_male_17	GEN_CND_NOT_FACTION_LEADER	
30749	inv_family_incident_male_17	CND_UNIQUE	
30750	inv_family_incident_male_17	CND_RANDOM	1
30751	inv_family_incident_male_17	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30753	inv_family_incident_male_17	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	35
30754	inv_family_incident_female_17	CND_CAMPAIGN	main_rome
30763	inv_family_incident_female_17	CND_CAMPAIGN	main_3c
30766	inv_family_incident_female_17	CND_CAMPAIGN	main_emperor
30770	inv_family_incident_female_17	CND_CAMPAIGN	main_greek
30775	inv_family_incident_female_17	CND_CAMPAIGN	main_invasion
30781	inv_family_incident_female_17	CND_CAMPAIGN	main_punic
30791	inv_family_incident_female_17	VAR_CHANCE	100
30799	inv_family_incident_female_17	GEN_TARGET_CHARACTER	
3080	rom_subject_hellenic_religious_1_Oracle_i_A	VAR_CHANCE	100
30807	inv_family_incident_female_17	GEN_CND_OWNS	
30808	inv_family_incident_female_17	GEN_CND_FEMALE	
30813	inv_family_incident_female_17	GEN_CND_NOT_FACTION_LEADER	
30820	inv_family_incident_female_17	CND_UNIQUE	
30823	inv_family_incident_female_17	CND_RANDOM	1
30832	inv_family_incident_female_17	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
30838	inv_family_incident_female_17	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	35
30839	inv_family_incident_male_18	CND_CAMPAIGN	main_rome
30849	inv_family_incident_male_18	CND_CAMPAIGN	main_3c
30859	inv_family_incident_male_18	CND_CAMPAIGN	main_emperor
30863	inv_family_incident_male_18	CND_CAMPAIGN	main_greek
30873	inv_family_incident_male_18	CND_CAMPAIGN	main_invasion
30877	inv_family_incident_male_18	CND_CAMPAIGN	main_punic
3088	rom_subject_hellenic_religious_1_Oracle_i_B	VAR_CHANCE	100
30880	inv_family_incident_male_18	VAR_CHANCE	100
30890	inv_family_incident_male_18	GEN_TARGET_CHARACTER	
30893	inv_family_incident_male_18	GEN_CND_OWNS	
30903	inv_family_incident_male_18	GEN_CND_MALE	
30911	inv_family_incident_male_18	GEN_CND_NOT_FACTION_LEADER	
30912	inv_family_incident_male_18	CND_UNIQUE	
30915	inv_family_incident_male_18	CND_RANDOM	1
30919	inv_family_incident_male_18	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
3092	rom_subject_hellenic_religious_1_Oracle_i_C	VAR_CHANCE	100
30922	inv_family_incident_male_18	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	35
30932	inv_family_incident_female_18	CND_CAMPAIGN	main_rome
30936	inv_family_incident_female_18	CND_CAMPAIGN	main_3c
30946	inv_family_incident_female_18	CND_CAMPAIGN	main_emperor
30952	inv_family_incident_female_18	CND_CAMPAIGN	main_greek
30955	inv_family_incident_female_18	CND_CAMPAIGN	main_invasion
30956	inv_family_incident_female_18	CND_CAMPAIGN	main_punic
30963	inv_family_incident_female_18	VAR_CHANCE	100
3097	rom_subject_hellenic_religious_1_Oracle_i_D	VAR_CHANCE	100
30971	inv_family_incident_female_18	GEN_TARGET_CHARACTER	
30979	inv_family_incident_female_18	GEN_CND_OWNS	
30988	inv_family_incident_female_18	GEN_CND_FEMALE	
30996	inv_family_incident_female_18	GEN_CND_NOT_FACTION_LEADER	
30999	inv_family_incident_female_18	CND_UNIQUE	
31006	inv_family_incident_female_18	CND_RANDOM	1
3101	rom_subject_hellenic_religious_2_Dodona_i_A	VAR_CHANCE	100
31015	inv_family_incident_female_18	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
31025	inv_family_incident_female_18	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	35
31033	inv_family_incident_male_19	CND_CAMPAIGN	main_rome
31043	inv_family_incident_male_19	CND_CAMPAIGN	main_3c
31051	inv_family_incident_male_19	CND_CAMPAIGN	main_emperor
31053	inv_family_incident_male_19	CND_CAMPAIGN	main_greek
31057	inv_family_incident_male_19	CND_CAMPAIGN	main_invasion
31067	inv_family_incident_male_19	CND_CAMPAIGN	main_punic
3107	rom_subject_hellenic_religious_2_Dodona_i_B	VAR_CHANCE	100
31076	inv_family_incident_male_19	VAR_CHANCE	100
31085	inv_family_incident_male_19	GEN_TARGET_CHARACTER	
31091	inv_family_incident_male_19	GEN_CND_OWNS	
31096	inv_family_incident_male_19	GEN_CND_MALE	
3110	rom_subject_hellenic_religious_2_Dodona_i_C	VAR_CHANCE	100
31105	inv_family_incident_male_19	GEN_CND_NOT_FACTION_LEADER	
31113	inv_family_incident_male_19	CND_UNIQUE	
31118	inv_family_incident_male_19	CND_RANDOM	1
31120	inv_family_incident_male_19	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
31127	inv_family_incident_male_19	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	35
31134	inv_family_incident_female_19	CND_CAMPAIGN	main_rome
31143	inv_family_incident_female_19	CND_CAMPAIGN	main_3c
31151	inv_family_incident_female_19	CND_CAMPAIGN	main_emperor
31156	inv_family_incident_female_19	CND_CAMPAIGN	main_greek
31165	inv_family_incident_female_19	CND_CAMPAIGN	main_invasion
31175	inv_family_incident_female_19	CND_CAMPAIGN	main_punic
31184	inv_family_incident_female_19	VAR_CHANCE	100
31188	inv_family_incident_female_19	GEN_TARGET_CHARACTER	
31198	inv_family_incident_female_19	GEN_CND_OWNS	
3120	rom_subject_hellenic_religious_2_Dodona_i_D	VAR_CHANCE	100
31205	inv_family_incident_female_19	GEN_CND_FEMALE	
31215	inv_family_incident_female_19	GEN_CND_NOT_FACTION_LEADER	
31218	inv_family_incident_female_19	CND_UNIQUE	
31221	inv_family_incident_female_19	CND_RANDOM	1
31222	inv_family_incident_female_19	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
31228	inv_family_incident_female_19	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	35
31233	inv_family_incident_male_20	CND_CAMPAIGN	main_rome
31239	inv_family_incident_male_20	CND_CAMPAIGN	main_3c
31245	inv_family_incident_male_20	CND_CAMPAIGN	main_emperor
31249	inv_family_incident_male_20	CND_CAMPAIGN	main_greek
31252	inv_family_incident_male_20	CND_CAMPAIGN	main_invasion
31257	inv_family_incident_male_20	CND_CAMPAIGN	main_punic
31259	inv_family_incident_male_20	VAR_CHANCE	100
3126	rom_subject_hellenic_religious_3_Chalcon_i_A	VAR_CHANCE	100
31260	inv_family_incident_male_20	GEN_TARGET_CHARACTER	
31261	inv_family_incident_male_20	GEN_CND_OWNS	
31271	inv_family_incident_male_20	GEN_CND_MALE	
31278	inv_family_incident_male_20	GEN_CND_NOT_FACTION_LEADER	
31288	inv_family_incident_male_20	CND_UNIQUE	
31298	inv_family_incident_male_20	CND_RANDOM	1
31304	inv_family_incident_male_20	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
31314	inv_family_incident_male_20	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	38
31321	inv_family_incident_female_20	CND_CAMPAIGN	main_rome
31322	inv_family_incident_female_20	CND_CAMPAIGN	main_3c
3133	rom_subject_hellenic_religious_3_Chalcon_i_B	VAR_CHANCE	100
31330	inv_family_incident_female_20	CND_CAMPAIGN	main_gaul
31333	inv_family_incident_female_20	CND_CAMPAIGN	main_greek
31340	inv_family_incident_female_20	CND_CAMPAIGN	main_invasion
31342	inv_family_incident_female_20	CND_CAMPAIGN	main_punic
31345	inv_family_incident_female_20	VAR_CHANCE	100
31346	inv_family_incident_female_20	GEN_TARGET_CHARACTER	
31347	inv_family_incident_female_20	GEN_CND_OWNS	
31349	inv_family_incident_female_20	GEN_CND_FEMALE	
31359	inv_family_incident_female_20	GEN_CND_NOT_FACTION_LEADER	
31362	inv_family_incident_female_20	CND_UNIQUE	
31372	inv_family_incident_female_20	CND_RANDOM	1
31381	inv_family_incident_female_20	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
31387	inv_family_incident_female_20	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	38
3139	rom_subject_hellenic_religious_3_Chalcon_i_C	VAR_CHANCE	100
31390	inv_family_incident_male_21	CND_CAMPAIGN	main_rome
31391	inv_family_incident_male_21	CND_CAMPAIGN	main_3c
31395	inv_family_incident_male_21	CND_CAMPAIGN	main_emperor
31399	inv_family_incident_male_21	CND_CAMPAIGN	main_greek
31407	inv_family_incident_male_21	CND_CAMPAIGN	main_invasion
31414	inv_family_incident_male_21	CND_CAMPAIGN	main_punic
31418	inv_family_incident_male_21	VAR_CHANCE	100
31425	inv_family_incident_male_21	GEN_TARGET_CHARACTER	
31432	inv_family_incident_male_21	GEN_CND_OWNS	
31436	inv_family_incident_male_21	GEN_CND_MALE	
31444	inv_family_incident_male_21	GEN_CND_NOT_FACTION_LEADER	
3145	rom_subject_hellenic_religious_3_Chalcon_i_D	VAR_CHANCE	100
31453	inv_family_incident_male_21	CND_UNIQUE	
31459	inv_family_incident_male_21	CND_RANDOM	1
31467	inv_family_incident_male_21	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
31473	inv_family_incident_male_21	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	38
31474	inv_family_incident_female_21	CND_CAMPAIGN	main_rome
31475	inv_family_incident_female_21	CND_CAMPAIGN	main_3c
31477	inv_family_incident_female_21	CND_CAMPAIGN	main_emperor
31483	inv_family_incident_female_21	CND_CAMPAIGN	main_greek
31492	inv_family_incident_female_21	CND_CAMPAIGN	main_invasion
31501	inv_family_incident_female_21	CND_CAMPAIGN	main_punic
31503	inv_family_incident_female_21	VAR_CHANCE	100
31508	inv_family_incident_female_21	GEN_TARGET_CHARACTER	
31512	inv_family_incident_female_21	GEN_CND_OWNS	
31513	inv_family_incident_female_21	GEN_CND_FEMALE	
31516	inv_family_incident_female_21	GEN_CND_NOT_FACTION_LEADER	
31519	inv_family_incident_female_21	CND_UNIQUE	
31521	inv_family_incident_female_21	CND_RANDOM	1
31523	inv_family_incident_female_21	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
31526	inv_family_incident_female_21	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	38
31529	inv_family_incident_male_22	CND_CAMPAIGN	main_rome
31532	inv_family_incident_male_22	CND_CAMPAIGN	main_3c
31536	inv_family_incident_male_22	CND_CAMPAIGN	main_emperor
31538	inv_family_incident_male_22	CND_CAMPAIGN	main_greek
31546	inv_family_incident_male_22	CND_CAMPAIGN	main_invasion
3155	rom_subject_hellenic_religious_4_Delphoi_i_A	VAR_CHANCE	100
31552	inv_family_incident_male_22	CND_CAMPAIGN	main_punic
31553	inv_family_incident_male_22	VAR_CHANCE	100
31560	inv_family_incident_male_22	GEN_TARGET_CHARACTER	
31564	inv_family_incident_male_22	GEN_CND_OWNS	
31567	inv_family_incident_male_22	GEN_CND_MALE	
31571	inv_family_incident_male_22	GEN_CND_NOT_FACTION_LEADER	
31573	inv_family_incident_male_22	CND_UNIQUE	
31579	inv_family_incident_male_22	CND_RANDOM	1
31585	inv_family_incident_male_22	GEN_CND_CHARACTER_IS_FAMILY_MEMBER	
31590	inv_family_incident_male_22	GEN_CND_CHARACTER_AGE_IS_MORE_THAN	38
31597	inv_family_incident_female_22	CND_CAMPAIGN	main_rome
31607	inv_family_incident_female_22	CND_CAMPAIGN	main_3c
3161	rom_subject_hellenic_religious_4_Delphoi_i_B	VAR_CHANCE	100
31614	inv_family_incident_female_22	CND_CAMPAIGN	main_emperor
31615	inv_family_incident_female_22	CND_CAMPAIGN	main_greek
31621	inv_family_incident_female_22	CND_CAMPAIGN	main_invasion
31631	inv_family_incident_female_22	CND_CAMPAIGN	main_punic
31641	inv_family_incident_female_22	VAR_CHANCE	100
31650	inv_family_incident_female_22	GEN_TARGET_CHARACTER	
31658	inv_family_incident_female_22	GEN_CND_OWNS	
31666	inv_family_incident_female_22	GEN_CND_FEMALE	
