key	generate	ui_icon	ui_image	prioritised
inv_geographical_carthage_merchant_A	false	rom_event_document.png	inv_carthaginian_messengers.png	true
inv_geographical_carthage_merchant_B	false	rom_event_document.png	inv_carthaginian_messengers.png	true
inv_geographical_massalia_cure_all_A_1	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_cure_all_A_2	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_cure_all_B_1	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_cure_all_B_2	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_cure_all_C_1	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_cure_all_C_2	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_merchants_A	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_merchants_B	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_merchants_C	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_merchants_D	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_request_A	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_request_B	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_request_C	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_resources_A_1	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_resources_A_2	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_resources_A_3	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_resources_A_4	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_resources_B	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_trading_rights_A	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_trading_rights_B	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_geographical_massalia_trading_rights_C	false	rom_event_document.png	inv_massilian_ambassadors.png	true
inv_greek_philosophers_incident_1	false	rom_event_document.png	inv_greek_philosophers.png	false
inv_greek_philosophers_incident_2	false	rom_event_document.png	inv_greek_philosophers.png	false
inv_greek_philosophers_incident_3	false	rom_event_document.png	inv_greek_philosophers.png	false
inv_greek_philosophers_incident_4	false	rom_event_document.png	inv_greek_philosophers.png	false
inv_greek_philosophers_incident_5	false	rom_event_document.png	inv_greek_philosophers.png	false
inv_greek_philosophers_incident_6	false	rom_event_document.png	inv_greek_philosophers.png	false
inv_greek_philosophers_research_incident	false	rom_event_document.png	inv_greek_philosophers.png	false
inv_greek_philosophers_research_incident_complete	false	rom_event_document.png	inv_greek_philosophers.png	false
inv_homefront_01_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_01_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_01_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_02_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_02_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_02_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_03_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_03_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_03_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_04_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_04_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_04_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_05_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_05_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_05_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_06_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_06_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_06_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_07_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_07_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_07_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_08_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_08_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_08_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_09_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_09_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_09_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_10_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_10_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_10_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_11_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_11_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_11_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_12_A	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_12_B	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_12_C	false	rom_event_document.png	greek_diplomacy.png	true
inv_homefront_win_athens	true	rom_event_document.png	inv_athenian_ambassadors.png	true
inv_homefront_win_corinth	true	rom_event_document.png	inv_korinthian_ambassadors.png	true
inv_homefront_win_sparta	true	rom_event_document.png	inv_spartan_ambassadors.png	true
inv_illyrian_pirates_1	true	rom_event_document.png	barb_sea_victory.png	false
inv_illyrian_pirates_2	true	rom_event_document.png	barb_sea_victory.png	false
inv_illyrian_pirates_3	true	rom_event_document.png	barb_sea_victory.png	false
inv_inc_helvetii_1	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_helvetii_2	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_hirpini_1	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_hirpini_2	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_histri_1	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_histri_2	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_massylii_1	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_massylii_2	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_nurrensi_1	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_nurrensi_2	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_sikelians_1	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_inc_sikelians_2	true	rom_event_document.png	inv_hillmen_uprising.png	true
inv_insubre_druids_divine_will_incident_1	false	rom_event_document.png	barb_celebration.png	false
inv_insubre_druids_divine_will_incident_2	false	rom_event_document.png	barb_celebration.png	false
inv_insubre_druids_divine_will_incident_3	false	rom_event_document.png	barb_celebration.png	false
inv_insubre_druids_divine_will_incident_4	false	rom_event_document.png	barb_celebration.png	false
inv_insubre_druids_divine_will_incident_5	false	rom_event_document.png	barb_celebration.png	false
inv_insubre_druids_motivate_populace_incident_1	false	rom_event_document.png	barb_festive_celebration.png	false
inv_insubre_druids_motivate_populace_incident_2	false	rom_event_document.png	barb_festive_celebration.png	false
inv_insubre_druids_motivate_populace_incident_3	false	rom_event_document.png	barb_festive_celebration.png	false
inv_insubre_druids_motivate_populace_incident_4	false	rom_event_document.png	barb_festive_celebration.png	false
inv_insubre_druids_motivate_populace_incident_5	false	rom_event_document.png	barb_festive_celebration.png	false
inv_insubre_druids_motivate_populace_incident_6	false	rom_event_document.png	barb_festive_celebration.png	false
inv_insubre_druids_motivate_populace_incident_7	false	rom_event_document.png	barb_festive_celebration.png	false
inv_iolei_sardinian_tournament_1	false	rom_event_document.png	inv_sardinian_ceremonial_combat.png	true
inv_iolei_sardinian_tournament_2	false	rom_event_document.png	inv_sardinian_ceremonial_combat.png	true
inv_iolei_sardinian_tournament_3	false	rom_event_document.png	inv_sardinian_ceremonial_combat.png	true
inv_iolei_sardinian_tournament_4	false	rom_event_document.png	inv_sardinian_ceremonial_combat.png	true
inv_iolei_sardinian_tournament_5	false	rom_event_document.png	inv_sardinian_ceremonial_combat.png	true
inv_iolei_sardinian_tournament_6	false	rom_event_document.png	inv_sardinian_ceremonial_combat.png	true
inv_iolei_sardinian_tournament_7	false	rom_event_document.png	inv_sardinian_ceremonial_combat.png	true
inv_iolei_sardinian_tournament_8	false	rom_event_document.png	inv_sardinian_ceremonial_combat.png	true
inv_iolei_sardinian_tournament_9	false	rom_event_document.png	inv_sardinian_ceremonial_combat.png	true
inv_plebs_01_A1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_01_A2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_01_B1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_01_B2	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_01_C1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_01_C2	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_01_D1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_01_D2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_02_A1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_02_A2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_02_B1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_02_B2	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_02_C1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_02_C2	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_02_D1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_02_D2	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_03_A1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_03_A2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_03_B1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_03_B2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_03_C1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_03_C2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_03_D1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_03_D2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_04_A1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_04_A2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_04_B1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_04_B2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_04_C1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_04_C2	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_04_D1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_04_D2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_05_A1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_05_A2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_05_B1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_05_B2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_05_C1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_05_C2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_05_D1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_05_D2	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_06_A1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_06_A2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_06_B1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_06_B2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_06_C1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_06_C2	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_06_D1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_06_D2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_07_A1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_07_A2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_07_B1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_07_B2	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_07_C1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_07_C2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_07_D1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_07_D2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_08_A1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_08_A2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_08_B1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_08_B2	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_08_C1	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_08_C2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_plebs_08_D1	false	rom_event_document.png	inv_rom_happy_plebs.png	true
inv_plebs_08_D2	false	rom_event_document.png	inv_protesting_plebs.png	true
inv_samnites_ver_sacrum	false	rom_event_document.png	inv_samnite_ver_sacrum.png	true
inv_senone_druids_divination_incident_1	false	rom_event_document.png	3c_barb_mystical_visions.png	false
inv_senone_druids_divination_incident_2	false	rom_event_document.png	3c_barb_mystical_visions.png	false
inv_senone_druids_divination_incident_3	false	rom_event_document.png	3c_barb_mystical_visions.png	false
inv_senone_druids_divination_incident_4	false	rom_event_document.png	3c_barb_mystical_visions.png	false
inv_senone_druids_divination_incident_5	false	rom_event_document.png	3c_barb_mystical_visions.png	false
inv_senone_druids_divination_incident_6	false	rom_event_document.png	3c_barb_mystical_visions.png	false
inv_senone_druids_war_decree_incident_1	false	rom_event_document.png	barb_army_up.png	false
inv_senone_druids_war_decree_incident_2	false	rom_event_document.png	barb_army_up.png	false
inv_senone_druids_war_decree_incident_3	false	rom_event_document.png	barb_army_up.png	false
inv_senone_druids_war_decree_incident_4	false	rom_event_document.png	barb_army_up.png	false
inv_senone_druids_war_decree_incident_5	false	rom_event_document.png	barb_army_up.png	false
inv_senone_druids_war_decree_incident_6	false	rom_event_document.png	barb_army_up.png	false
inv_test_damage_building	false	rom_event_document.png	rom_male_agent_killed.png	true
inv_veneti_breed_civil	false	rom_event_document.png	inv_veneti_horses.png	true
inv_veneti_breed_military	false	rom_event_document.png	inv_veneti_horses.png	true
isthmian_celebratory_games	false	rom_event_document.png	pel_isthmian_games.png	false
isthmian_games	false	rom_event_document.png	pel_isthmian_games.png	false
isthmian_successful_games	false	rom_event_document.png	pel_isthmian_games.png	false
isthmian_unhappy_games	false	rom_event_document.png	pel_isthmian_games.png	false
isthmian_unsuccessful_games	false	rom_event_document.png	pel_isthmian_games.png	false
isthmian_winner_401	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_403	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_405	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_407	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_409	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_411	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_413	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_415	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_417	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_419	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_421	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_423	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_425	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_427	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_429	false	rom_event_document.png	pel_isthmian_winner.png	false
isthmian_winner_431	false	rom_event_document.png	pel_isthmian_winner.png	false
nemean_celebratory_games	false	rom_event_document.png	pel_nemean_games.png	false
nemean_games	false	rom_event_document.png	pel_nemean_games.png	false
nemean_successful_games	false	rom_event_document.png	pel_nemean_games.png	false
nemean_unhappy_games	false	rom_event_document.png	pel_nemean_games.png	false
nemean_unsuccessful_games	false	rom_event_document.png	pel_nemean_games.png	false
nemean_winner_401	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_403	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_405	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_407	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_409	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_411	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_413	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_415	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_417	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_419	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_421	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_423	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_425	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_427	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_429	false	rom_event_document.png	pel_nemean_winner.png	false
nemean_winner_431	false	rom_event_document.png	pel_nemean_winner.png	false
nom_banditry	true	rom_event_document.png	agent_assault.png	false
nom_benevolent_ruler	true	rom_event_document.png	nomad_celebration.png	false
nom_cursed_leader	true	rom_event_document.png	nomad_generic.png	false
nom_enemy_at_gates	true	rom_event_document.png	barb_under_siege.png	false
nom_great_peace	true	rom_event_document.png	barb_diplomacy.png	false
nom_growing_bureaucracy	true	rom_event_document.png	nomad_generic.png	false
nom_lands_open_enemy	true	rom_event_document.png	nomad_settlement_lost.png	false
nom_political_scandal	true	rom_event_document.png	nomad_politics.png	false
nom_ravaged_land	true	rom_event_document.png	agent_raid.png	false
nom_rival_killed	true	rom_event_document.png	barb_male_agent_killed.png	false
nom_settled_dispute	true	rom_event_document.png	barb_diplomacy.png	false
nom_slave_riots	true	rom_event_document.png	rom_revolt.png	false
nom_slaves_escaped	true	rom_event_document.png	agent_rally_slaves.png	false
nom_trade_master	true	rom_event_document.png	nomad_trade.png	false
nom_warmongers	true	rom_event_document.png	barb_land_victory.png	false
olympics_celebratory_games	false	rom_event_document.png	pel_olympic_games.png	false
olympics_games	false	rom_event_document.png	pel_olympic_games.png	false
olympics_successful_games	false	rom_event_document.png	pel_olympic_games.png	false
olympics_unhappy_games	false	rom_event_document.png	pel_olympic_games.png	false
olympics_unsuccessful_games	false	rom_event_document.png	pel_olympic_games.png	false
olympics_winner_400	false	rom_event_document.png	pel_olympic_winner.png	false
olympics_winner_404	false	rom_event_document.png	pel_olympic_winner.png	false
olympics_winner_408	false	rom_event_document.png	pel_olympic_winner.png	false
olympics_winner_412	false	rom_event_document.png	pel_olympic_winner.png	false
olympics_winner_416	false	rom_event_document.png	pel_olympic_winner.png	false
olympics_winner_420	false	rom_event_document.png	pel_olympic_winner.png	false
olympics_winner_424	false	rom_event_document.png	pel_olympic_winner.png	false
olympics_winner_428	false	rom_event_document.png	pel_olympic_winner.png	false
olympics_winner_432	false	rom_event_document.png	pel_olympic_winner.png	false
pel_disgraced	true	rom_event_document.png	pel_disgrace.png	false
pel_execution	true	rom_event_document.png	pel_execution.png	false
pel_festival_adonis	true	rom_event_document.png	pel_feast_of_adonis.png	true
pel_festival_apollo	true	rom_event_document.png	pel_festival_of_apollo.png	true
pel_festival_athena	true	rom_event_document.png	pel_festival_of_athena.png	true
pel_festival_bronze_workers	true	rom_event_document.png	pel_festival_of_bronze_workers.png	true
pel_festival_dionysos	true	rom_event_document.png	pel_dionysia.png	true
pel_festival_dionysos_athenai	true	rom_event_document.png	pel_dionysia.png	true
pel_festival_gods	true	rom_event_document.png	pel_festival_of_the_gods.png	true
pel_festival_helen	true	rom_event_document.png	pel_cult_of_helen.png	true
pel_festival_helots	true	rom_event_document.png	pel_cull_of_helots.png	true
pel_festival_herakles	true	rom_event_document.png	pel_festival_of_heracles.png	true
pel_festival_naked_youths	true	rom_event_document.png	pel_festival_of_naked_youths.png	true
pel_festival_panathenaic_games	true	rom_event_document.png	pel_panathenaic_games.png	true
pel_festival_salamis	true	rom_event_document.png	pel_celebration_of_salamis.png	true
pel_festival_women	true	rom_event_document.png	greek_festive_celebration.png	true
pel_festival_zeus	true	rom_event_document.png	pel_festival_of_zeus.png	true
pel_hero_army	true	rom_event_document.png	greek_land_victory.png	false
pel_hero_city	true	rom_event_document.png	pel_hero_of_the_city.png	false
pel_ostracism	true	rom_event_document.png	pel_ostracism.png	false
political_event_assassination_plot_A	false	rom_event_document.png	political_report.png	false
political_event_assassination_plot_B	false	rom_event_document.png	political_report.png	false
political_event_assassination_plot_C	false	rom_event_document.png	political_report.png	false
political_event_intimidate_opposition_A	false	rom_event_document.png	political_report.png	false
political_event_intimidate_opposition_B	false	rom_event_document.png	political_report.png	false
political_event_riot_in_capital_A	false	rom_event_document.png	political_report.png	false
political_event_riot_in_capital_B	false	rom_event_document.png	political_report.png	false
political_event_riot_in_capital_C	false	rom_event_document.png	political_report.png	false
political_event_rival_banquet_A	false	rom_event_document.png	political_report.png	false
political_event_rival_banquet_B	false	rom_event_document.png	political_report.png	false
political_event_rival_banquet_C	false	rom_event_document.png	political_report.png	false
pythian_celebratory_games	false	rom_event_document.png	pel_pythian_games.png	false
pythian_games	false	rom_event_document.png	pel_pythian_games.png	false
pythian_successful_games	false	rom_event_document.png	pel_pythian_games.png	false
pythian_unhappy_games	false	rom_event_document.png	pel_pythian_games.png	false
pythian_unsuccessful_games	false	rom_event_document.png	pel_pythian_games.png	false
pythian_winner_402	false	rom_event_document.png	pel_pythian_winner.png	false
pythian_winner_406	false	rom_event_document.png	pel_pythian_winner.png	false
pythian_winner_410	false	rom_event_document.png	pel_pythian_winner.png	false
pythian_winner_414	false	rom_event_document.png	pel_pythian_winner.png	false
pythian_winner_418	false	rom_event_document.png	pel_pythian_winner.png	false
pythian_winner_422	false	rom_event_document.png	pel_pythian_winner.png	false
pythian_winner_426	false	rom_event_document.png	pel_pythian_winner.png	false
pythian_winner_430	false	rom_event_document.png	pel_pythian_winner.png	false
rom_agrarian_agitator_A	false	rom_event_document.png	rom_generic.png	false
rom_agrarian_agitator_B	false	rom_event_document.png	rom_generic.png	false
rom_agrarian_agitator_C	false	rom_event_document.png	rom_generic.png	false
rom_agrarian_agitator_D	false	rom_event_document.png	rom_generic.png	false
rom_banditry	true	rom_event_document.png	agent_assault.png	false
rom_banning_corrupt_A	false	rom_event_document.png	rom_generic.png	false
rom_banning_corrupt_B	false	rom_event_document.png	rom_generic.png	false
rom_banning_corrupt_C	false	rom_event_document.png	rom_generic.png	false
rom_banning_corrupt_D	false	rom_event_document.png	rom_generic.png	false
rom_benevolent_ruler	true	rom_event_document.png	rom_celebration.png	false
rom_cursed_leader	true	rom_event_document.png	rom_generic.png	false
rom_enemy_at_gates	true	rom_event_document.png	rom_under_siege.png	false
rom_great_peace	true	rom_event_document.png	rom_diplomacy.png	false
rom_growing_bureaucracy	true	rom_event_document.png	rom_generic.png	false
rom_hostile_dispute_A	false	rom_event_document.png	rom_generic.png	false
rom_hostile_dispute_B	false	rom_event_document.png	rom_generic.png	false
rom_hostile_dispute_C	false	rom_event_document.png	rom_generic.png	false
rom_hostile_dispute_D	false	rom_event_document.png	rom_generic.png	false
rom_hostile_governor_A	false	rom_event_document.png	rom_generic.png	false
rom_hostile_governor_B	false	rom_event_document.png	rom_generic.png	false
rom_hostile_governor_C	false	rom_event_document.png	rom_generic.png	false
rom_hostile_governor_D	false	rom_event_document.png	rom_generic.png	false
rom_lands_open_enemy	true	rom_event_document.png	rom_settlement_lost.png	false
rom_political_scandal	true	rom_event_document.png	rom_politics.png	false
rom_ravaged_land	true	rom_event_document.png	agent_raid.png	false
rom_rival_killed	true	rom_event_document.png	rom_male_agent_killed.png	false
rom_secret_meetings_A	false	rom_event_document.png	rom_generic.png	false
rom_secret_meetings_B	false	rom_event_document.png	rom_generic.png	false
rom_secret_meetings_C	false	rom_event_document.png	rom_generic.png	false
rom_secret_meetings_D	false	rom_event_document.png	rom_generic.png	false
rom_settled_dispute	true	rom_event_document.png	rom_diplomacy.png	false
rom_slave_riots	true	rom_event_document.png	rom_revolt.png	false
rom_slaves_escaped	true	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_barb_britons_sacred_sword_i_A	false	rom_event_document.png	agent_combat.png	false
rom_subject_barb_britons_sacred_sword_i_B	false	rom_event_document.png	agent_combat.png	false
rom_subject_barb_britons_sacred_sword_i_C	false	rom_event_document.png	agent_combat.png	false
rom_subject_barb_creature_1_white_faun_i_A	false	rom_event_document.png	barb_celebration.png	false
rom_subject_barb_creature_1_white_faun_i_B	false	rom_event_document.png	barb_celebration.png	false
rom_subject_barb_creature_1_white_faun_i_C	false	rom_event_document.png	barb_celebration.png	false
rom_subject_barb_creature_1_white_faun_i_D	false	rom_event_document.png	barb_celebration.png	false
rom_subject_barb_family_member_1_brotherly_love_i_A	false	rom_event_document.png	barb_male_agent_killed.png	false
rom_subject_barb_family_member_1_brotherly_love_i_B	false	rom_event_document.png	barb_male_agent_killed.png	false
rom_subject_barb_family_member_1_brotherly_love_i_C	false	rom_event_document.png	barb_male_agent_killed.png	false
rom_subject_barb_family_member_2_younger_son_i_A	false	rom_event_document.png	barb_funeral.png	false
rom_subject_barb_family_member_2_younger_son_i_B	false	rom_event_document.png	barb_funeral.png	false
rom_subject_barb_family_member_2_younger_son_i_C	false	rom_event_document.png	barb_funeral.png	false
rom_subject_barb_family_member_3_kidnapped_followup_i_A	false	rom_event_document.png	agent_combat.png	false
rom_subject_barb_family_member_3_kidnapped_followup_i_B	false	rom_event_document.png	agent_combat.png	false
rom_subject_barb_family_member_3_kidnapped_followup_i_C	false	rom_event_document.png	agent_combat.png	false
rom_subject_barb_family_member_3_kidnapped_i_A	false	rom_event_document.png	barb_generic.png	false
rom_subject_barb_family_member_3_kidnapped_i_B	false	rom_event_document.png	barb_generic.png	false
rom_subject_barb_family_member_3_kidnapped_i_C	false	rom_event_document.png	barb_generic.png	false
rom_subject_barb_family_member_4_dead_leader_i_A	false	rom_event_document.png	barb_funeral.png	false
rom_subject_barb_family_member_4_dead_leader_i_B	false	rom_event_document.png	barb_funeral.png	false
rom_subject_barb_family_member_4_dead_leader_i_C	false	rom_event_document.png	barb_funeral.png	false
rom_subject_barb_family_member_4_dead_leader_i_D	false	rom_event_document.png	barb_funeral.png	false
rom_subject_barb_family_member_5_long_lost_i_A	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_family_member_5_long_lost_i_B	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_family_member_5_long_lost_i_C	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_family_member_6_unfaithful_woman_i_A	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_family_member_6_unfaithful_woman_i_B	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_family_member_6_unfaithful_woman_i_C	false	rom_event_document.png	barb_diplomacy.png	false
