id	building_path	construction_type	display_building_key	phase
28327	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_city_industry_4	0
28329	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_city_trade_4	0
28333	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_city_tribal_4	0
28336	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_craftsmen_1	0
28345	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_craftsmen_pot_2	0
28354	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_craftsmen_pot_3	0
28363	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_craftsmen_pot_4	0
28364	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_craftsmen_salt_2	0
28366	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_craftsmen_salt_3	0
28369	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_craftsmen_salt_4	0
28374	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_craftsmen_wood_2	0
28378	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_craftsmen_wood_3	0
28381	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_craftsmen_wood_4	0
28387	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_glass_1	0
28396	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_glass_2	0
28405	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_glass_3	0
28414	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_glass_4	0
28421	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_gold_1	0
28427	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_gold_2	0
28433	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_gold_3	0
28438	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_gold_4	0
28448	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_grain_1	0
28456	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_grain_2	0
28466	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_grain_3	0
28475	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_grain_4	0
28482	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_horse_1	0
28491	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_horse_2	0
28501	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_horse_3	0
28506	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_iron_1	0
28515	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_iron_armour_2	0
28520	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_iron_armour_3	0
28525	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_iron_weapon_2	0
28535	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_iron_weapon_3	0
28544	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_lead_1	0
28545	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_lead_2	0
28547	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_lead_3	0
28548	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_lead_4	0
28556	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_leather_1	0
28562	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_leather_2	0
28569	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_leather_3	0
28579	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_leather_4	0
28583	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_lumber_1	0
28587	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_lumber_2	0
28588	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_lumber_3	0
28590	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_lumber_4	0
28597	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_marble_1	0
28601	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_marble_2	0
28605	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_marble_3	0
28611	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_marble_4	0
28618	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_military_buff_1	0
28624	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_military_buff_gold_2	0
28629	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_military_buff_gold_3	0
28631	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_military_buff_gold_4	0
28641	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_military_buff_grounds_2	0
28647	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_military_buff_grounds_3	0
28654	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_military_buff_grounds_4	0
28663	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_military_buff_tavern_2	0
28667	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_military_buff_tavern_3	0
28676	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_military_buff_tavern_4	0
28681	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_olive_1	0
28691	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_olive_2	0
28701	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_olive_3	0
28706	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_olive_4	0
28715	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_port_1	0
28720	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_port_fishing_2	0
28730	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_port_fishing_3	0
28733	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_port_fishing_4	0
28738	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_port_military_2	0
28745	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_port_military_3	0
28750	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_port_military_4	0
28758	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_purple_dye_1	0
28764	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_purple_dye_2	0
28770	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_purple_dye_3	0
28772	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_purple_dye_4	0
28780	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_silk_1	0
28787	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_silk_2	0
28791	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_silk_3	0
28798	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_silk_4	0
28807	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_town_1	0
28813	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_town_2	0
28816	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_town_3	0
28825	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_town_farm_4	0
28833	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_town_tribal_4	0
28834	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_water_1	0
28835	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_water_canal_2	0
28839	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_water_canal_3	0
28842	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_water_spring_2	0
28844	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_water_spring_3	0
28848	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_wine_1	0
28852	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_wine_2	0
28859	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_wine_3	0
28869	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	nomad_wine_4	0
28874	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_amber_1	0
28880	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_amber_2	0
28881	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_amber_3	0
28890	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_amber_4	0
28897	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_artisan_1	0
28907	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_artisan_bronze_2	0
28916	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_artisan_bronze_3	0
28921	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_artisan_bronze_4	0
28926	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_artisan_coin_2	0
28928	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_artisan_coin_3	0
28931	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_artisan_coin_4	0
28937	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_artisan_maker_2	0
28945	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_artisan_maker_3	0
28948	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_artisan_maker_4	0
28956	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_city_1	0
28957	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_city_2	0
28963	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_city_3	0
28964	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_city_industry_4	0
28973	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_city_trade_4	0
28974	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_city_tribal_4	0
28976	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_craftsmen_1	0
28986	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_craftsmen_pot_2	0
28992	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_craftsmen_pot_3	0
28998	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_craftsmen_pot_4	0
29006	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_craftsmen_salt_2	0
29014	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_craftsmen_salt_3	0
29018	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_craftsmen_salt_4	0
29022	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_craftsmen_wood_2	0
29032	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_craftsmen_wood_3	0
29042	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_craftsmen_wood_4	0
29043	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_glass_1	0
29052	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_glass_2	0
29059	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_glass_3	0
29069	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_glass_4	0
29078	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_gold_1	0
29085	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_gold_2	0
29095	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_gold_3	0
29102	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_gold_4	0
29107	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_grain_1	0
29109	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_grain_2	0
29116	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_grain_3	0
29125	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_grain_4	0
29127	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_horse_1	0
29133	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_horse_2	0
29136	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_horse_3	0
29139	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_iron_1	0
29140	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_iron_armour_2	0
29145	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_iron_armour_3	0
29149	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_iron_weapon_2	0
29158	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_iron_weapon_3	0
29160	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_lead_1	0
29170	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_lead_2	0
29172	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_lead_3	0
29173	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_lead_4	0
29183	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_leather_1	0
29192	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_leather_2	0
29201	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_leather_3	0
29209	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_leather_4	0
29214	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_lumber_1	0
29215	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_lumber_2	0
29225	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_lumber_3	0
29232	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_lumber_4	0
29240	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_marble_1	0
29245	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_marble_2	0
29248	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_marble_3	0
29250	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_marble_4	0
29259	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_military_buff_1	0
29267	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_military_buff_gold_2	0
29272	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_military_buff_gold_3	0
29275	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_military_buff_gold_4	0
29284	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_military_buff_grounds_2	0
29287	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_military_buff_grounds_3	0
29291	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_military_buff_grounds_4	0
29298	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_military_buff_tavern_2	0
29308	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_military_buff_tavern_3	0
29314	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_military_buff_tavern_4	0
29323	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_olive_1	0
29328	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_olive_2	0
29333	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_olive_3	0
29334	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_olive_4	0
29341	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_port_1	0
29344	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_port_fishing_2	0
29352	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_port_fishing_3	0
29362	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_port_fishing_4	0
29365	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_port_military_2	0
29370	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_port_military_3	0
29380	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_port_military_4	0
29385	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_purple_dye_1	0
29386	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_purple_dye_2	0
29393	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_purple_dye_3	0
29400	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_purple_dye_4	0
29407	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_silk_1	0
29408	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_silk_2	0
29412	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_silk_3	0
29414	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_silk_4	0
29419	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_town_1	0
29429	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_town_2	0
29432	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_town_3	0
29434	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_town_farm_4	0
29440	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_town_tribal_4	0
29447	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_water_1	0
29453	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_water_canal_2	0
29454	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_water_canal_3	0
29458	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_water_spring_2	0
29464	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_water_spring_3	0
29467	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_wine_1	0
29470	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_wine_2	0
29480	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_wine_3	0
29483	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	nomad_wine_4	0
29489	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_agriculture_1	0
29492	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_religious_5_ephesus	0
29494	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_agriculture_2_food	0
29495	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_city_centre_5_prytaneion	0
29498	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_religious_5_demeter	0
29499	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_town_centre_5_rose_marl	0
29500	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_agriculture_2_livestock	0
29504	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_religious_zeus_5_pergamon	0
29506	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_agriculture_3_food	0
29510	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_agriculture_3_livestock	0
29514	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_city_centre_library_5_pergamon	0
29515	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_agriculture_4_food	0
29520	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_agriculture_4_livestock	0
29521	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_water_asclepius_2	0
29527	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_buff_1	0
29529	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_water_asclepius_3	0
29530	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_water_asclepius_4	0
29531	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_buff_2	0
29537	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_religious_5_golden_fleece	0
29539	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_buff_3	0
29542	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	greek_city_centre_trade_5	0
29546	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_buff_4_horse	0
2955	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_city_major_1	0
29551	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_religious_5_ephesus	0
29552	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_buff_4_melee	0
29553	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_city_centre_5_prytaneion	0
29556	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_buff_4_range	0
29560	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_1	0
29562	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_religious_5_demeter	0
29563	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_2	0
29569	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_town_centre_5_rose_marl	0
29570	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_religious_zeus_5_pergamon	0
29571	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_3	0
29575	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_4	0
29580	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_city_centre_library_5_pergamon	0
29584	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_water_asclepius_2	0
29585	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_1	0
29590	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_water_asclepius_3	0
29592	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_2_muses	0
29593	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_water_asclepius_4	0
29594	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_2_theatre	0
29603	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_religious_5_golden_fleece	0
29604	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_2_trade	0
29605	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_3_muses	0
29609	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	greek_city_centre_trade_5	0
29610	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_3_theatre	0
29613	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_3_trade	0
29621	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_4_muses	0
29629	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_4_theatre	0
29630	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_4_trade	0
29631	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_city_centre_5	0
29632	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_industry_1	0
29637	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_industry_2_amphorae	0
29638	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_industry_2_jeweller	0
2964	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_city_major_2	0
29640	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_industry_2_mint	0
29648	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	pel_industry_3_amphorae	0
