faction_key	unit_key
gaul_cantiaci	Bri_Farmers
gaul_cantiaci	Bri_Scout_Riders
gaul_cantiaci	Bri_Skirm
gaul_cantiaci	Bri_Slingers
gaul_cantiaci	Bri_Spear_Band
gaul_cantiaci	Bri_Sword_Band
gaul_cantiaci	Bri_Veteran_Riders
gaul_carnutes	Cel_Heavy_Horse
gaul_carnutes	Cel_Levy_Freemen
gaul_carnutes	Cel_Light_Horse
gaul_carnutes	Cel_Savage_Dogs
gaul_carnutes	Cel_Skirm
gaul_carnutes	Cel_Slingers
gaul_carnutes	Cel_Spear_Warriors
gaul_carnutes	Cel_Tribesmen
gaul_carnutes	Cel_Warriors
gaul_carnutes	Cel_Youths
gaul_cenomani	Cel_Heavy_Horse
gaul_cenomani	Cel_Levy_Freemen
gaul_cenomani	Cel_Light_Horse
gaul_cenomani	Cel_Savage_Dogs
gaul_cenomani	Cel_Skirm
gaul_cenomani	Cel_Slingers
gaul_cenomani	Cel_Spear_Warriors
gaul_cenomani	Cel_Tribesmen
gaul_cenomani	Cel_Warriors
gaul_cenomani	Cel_Youths
gaul_dumnonii	Bri_Ambushers
gaul_dumnonii	Bri_Chosen_Spear_Band
gaul_dumnonii	Bri_Chosen_Sword_Band
gaul_dumnonii	Bri_Farmers
gaul_dumnonii	Bri_Scout_Riders
gaul_dumnonii	Bri_Skirm
gaul_dumnonii	Bri_Slingers
gaul_dumnonii	Bri_Spear_Band
gaul_dumnonii	Bri_Sword_Band
gaul_dumnonii	Bri_Veteran_Riders
gaul_eburones	Cel_Levy_Freemen
gaul_eburones	Cel_Light_Horse
gaul_eburones	Cel_Skirm
gaul_eburones	Cel_Slingers
gaul_eburones	Cel_Tribesmen
gaul_eburones	Cel_Warriors
gaul_helvetii	Cel_Axe_Warriors
gaul_helvetii	Cel_Light_Horse
gaul_helvetii	Cel_Short_Swords
gaul_helvetii	Cel_Skirm
gaul_helvetii	Cel_Slingers
gaul_helvetii	Cel_Spear_Warriors
gaul_helvetii	Cel_Tribesmen
gaul_lemovices	Cel_Heavy_Horse
gaul_lemovices	Cel_Levy_Freemen
gaul_lemovices	Cel_Light_Horse
gaul_lemovices	Cel_Savage_Dogs
gaul_lemovices	Cel_Skirm
gaul_lemovices	Cel_Slingers
gaul_lemovices	Cel_Spear_Warriors
gaul_lemovices	Cel_Tribesmen
gaul_lemovices	Cel_Warriors
gaul_lemovices	Cel_Youths
gaul_lexovii	Cel_Heavy_Horse
gaul_lexovii	Cel_Levy_Freemen
gaul_lexovii	Cel_Light_Horse
gaul_lexovii	Cel_Savage_Dogs
gaul_lexovii	Cel_Skirm
gaul_lexovii	Cel_Slingers
gaul_lexovii	Cel_Spear_Warriors
gaul_lexovii	Cel_Tribesmen
gaul_lexovii	Cel_Warriors
gaul_lexovii	Cel_Youths
gaul_mandubii	Cel_Heavy_Horse
gaul_mandubii	Cel_Levy_Freemen
gaul_mandubii	Cel_Light_Horse
gaul_mandubii	Cel_Savage_Dogs
gaul_mandubii	Cel_Skirm
gaul_mandubii	Cel_Slingers
gaul_mandubii	Cel_Spear_Warriors
gaul_mandubii	Cel_Tribesmen
gaul_mandubii	Cel_Warriors
gaul_mandubii	Cel_Youths
gaul_massilia	Cel_Skirm
gaul_massilia	Cel_Slingers
gaul_massilia	Cel_Tribesmen
gaul_massilia	Gre_Citizen_Cav
gaul_massilia	Gre_Citizen_Hoplites
gaul_massilia	Gre_Hoplites
gaul_massilia	Gre_Skirm_Cav
gaul_massilia	Gre_Tarantine_Cav
gaul_mediomatrici	Cel_Levy_Freemen
gaul_mediomatrici	Cel_Light_Horse
gaul_mediomatrici	Cel_Skirm
gaul_mediomatrici	Cel_Slingers
gaul_mediomatrici	Cel_Tribesmen
gaul_mediomatrici	Cel_Warriors
gaul_morini	Cel_Levy_Freemen
gaul_morini	Cel_Light_Horse
gaul_morini	Cel_Skirm
gaul_morini	Cel_Slingers
gaul_morini	Cel_Tribesmen
gaul_morini	Cel_Warriors
gaul_namnetes	Cel_Heavy_Horse
gaul_namnetes	Cel_Levy_Freemen
gaul_namnetes	Cel_Light_Horse
gaul_namnetes	Cel_Savage_Dogs
gaul_namnetes	Cel_Skirm
gaul_namnetes	Cel_Slingers
gaul_namnetes	Cel_Spear_Warriors
gaul_namnetes	Cel_Tribesmen
gaul_namnetes	Cel_Warriors
gaul_namnetes	Cel_Youths
gaul_nemetes	Ger_Bloodsworn
gaul_nemetes	Ger_Club_Levy
gaul_nemetes	Ger_Longbow_Hunters
gaul_nemetes	Ger_Night_Hunters
gaul_nemetes	Ger_Scout_Riders
gaul_nemetes	Ger_Slingers
gaul_nemetes	Ger_Spear_Brothers
gaul_nemetes	Ger_Spear_Levy
gaul_nemetes	Ger_Tribesmen
gaul_nemetes	Ger_Wodanaz_Spears
gaul_nemetes	Ger_Youths
gaul_nervii	Cel_Heavy_Horse
gaul_nervii	Cel_Levy_Freemen
gaul_nervii	Cel_Light_Horse
gaul_nervii	Cel_Savage_Dogs
gaul_nervii	Cel_Skirm
gaul_nervii	Cel_Slingers
gaul_nervii	Cel_Spear_Warriors
gaul_nervii	Cel_Tribesmen
gaul_nervii	Cel_Warriors
gaul_nervii	Cel_Youths
gaul_osismii	Cel_Heavy_Horse
gaul_osismii	Cel_Levy_Freemen
gaul_osismii	Cel_Light_Horse
gaul_osismii	Cel_Savage_Dogs
gaul_osismii	Cel_Skirm
gaul_osismii	Cel_Slingers
gaul_osismii	Cel_Spear_Warriors
gaul_osismii	Cel_Tribesmen
gaul_osismii	Cel_Warriors
gaul_osismii	Cel_Youths
gaul_parisii	Cel_Levy_Freemen
gaul_parisii	Cel_Light_Horse
gaul_parisii	Cel_Skirm
gaul_parisii	Cel_Slingers
gaul_parisii	Cel_Tribesmen
gaul_parisii	Cel_Warriors
gaul_pictones	Cel_Heavy_Horse
gaul_pictones	Cel_Levy_Freemen
gaul_pictones	Cel_Light_Horse
gaul_pictones	Cel_Savage_Dogs
gaul_pictones	Cel_Skirm
gaul_pictones	Cel_Slingers
gaul_pictones	Cel_Spear_Warriors
gaul_pictones	Cel_Tribesmen
gaul_pictones	Cel_Warriors
gaul_pictones	Cel_Youths
gaul_raurici	Cel_Axe_Warriors
gaul_raurici	Cel_Light_Horse
gaul_raurici	Cel_Short_Swords
gaul_raurici	Cel_Skirm
gaul_raurici	Cel_Slingers
gaul_raurici	Cel_Spear_Warriors
gaul_raurici	Cel_Tribesmen
gaul_rebel_briton	Bri_Ambushers
gaul_rebel_briton	Bri_Chosen_Spear_Band
gaul_rebel_briton	Bri_Chosen_Sword_Band
gaul_rebel_briton	Bri_Farmers
gaul_rebel_briton	Bri_Scout_Riders
gaul_rebel_briton	Bri_Skirm
gaul_rebel_briton	Bri_Slingers
gaul_rebel_briton	Bri_Spear_Band
gaul_rebel_briton	Bri_Sword_Band
gaul_rebel_briton	Bri_Veteran_Riders
gaul_rebel_celt	Cel_Axe_Warriors
gaul_rebel_celt	Cel_Light_Horse
gaul_rebel_celt	Cel_Short_Swords
gaul_rebel_celt	Cel_Skirm
gaul_rebel_celt	Cel_Slingers
gaul_rebel_celt	Cel_Spear_Warriors
gaul_rebel_celt	Cel_Tribesmen
gaul_rebel_gaul	Cel_Heavy_Horse
gaul_rebel_gaul	Cel_Levy_Freemen
gaul_rebel_gaul	Cel_Light_Horse
gaul_rebel_gaul	Cel_Savage_Dogs
gaul_rebel_gaul	Cel_Skirm
gaul_rebel_gaul	Cel_Slingers
gaul_rebel_gaul	Cel_Spear_Warriors
gaul_rebel_gaul	Cel_Tribesmen
gaul_rebel_gaul	Cel_Warriors
gaul_rebel_gaul	Cel_Youths
gaul_rebel_german	Ger_Bloodsworn
gaul_rebel_german	Ger_Club_Levy
gaul_rebel_german	Ger_Longbow_Hunters
gaul_rebel_german	Ger_Night_Hunters
gaul_rebel_german	Ger_Scout_Riders
gaul_rebel_german	Ger_Slingers
gaul_rebel_german	Ger_Spear_Brothers
gaul_rebel_german	Ger_Spear_Levy
gaul_rebel_german	Ger_Tribesmen
gaul_rebel_german	Ger_Wodanaz_Spears
gaul_rebel_german	Ger_Youths
gaul_rebel_latin	Aux_Cav
gaul_rebel_latin	Aux_Infantry
gaul_rebel_latin	CiG_Cel_Skirm
gaul_rebel_latin	CiG_Cel_Warriors
gaul_rebel_latin	CiG_Rom_Ballista
gaul_rebel_latin	CiG_Rom_Legionaries
gaul_rebel_latin	Rom_Plebs
gaul_redones	Cel_Heavy_Horse
gaul_redones	Cel_Levy_Freemen
gaul_redones	Cel_Light_Horse
gaul_redones	Cel_Savage_Dogs
gaul_redones	Cel_Skirm
gaul_redones	Cel_Slingers
gaul_redones	Cel_Spear_Warriors
gaul_redones	Cel_Tribesmen
gaul_redones	Cel_Warriors
gaul_redones	Cel_Youths
gaul_remi	Cel_Levy_Freemen
gaul_remi	Cel_Light_Horse
gaul_remi	Cel_Skirm
gaul_remi	Cel_Slingers
gaul_remi	Cel_Tribesmen
gaul_remi	Cel_Warriors
gaul_rome	CiG_Cel_Skirm
gaul_rome	CiG_Cel_Warriors
gaul_rome	CiG_Rom_Ballista
gaul_rome	CiG_Rom_Legionaries
gaul_rome	CiG_Rom_Legionary_Cav
gaul_rome	CiG_Rom_Scorpion
gaul_rome	Rom_Plebs
gaul_rome	Rom_Vigiles
gaul_ruteni	Cel_Heavy_Horse
gaul_ruteni	Cel_Levy_Freemen
gaul_ruteni	Cel_Light_Horse
gaul_ruteni	Cel_Savage_Dogs
gaul_ruteni	Cel_Skirm
gaul_ruteni	Cel_Slingers
gaul_ruteni	Cel_Spear_Warriors
gaul_ruteni	Cel_Tribesmen
gaul_ruteni	Cel_Warriors
gaul_ruteni	Cel_Youths
gaul_santones	Cel_Heavy_Horse
gaul_santones	Cel_Levy_Freemen
gaul_santones	Cel_Light_Horse
gaul_santones	Cel_Savage_Dogs
gaul_santones	Cel_Skirm
gaul_santones	Cel_Slingers
gaul_santones	Cel_Spear_Warriors
gaul_santones	Cel_Tribesmen
gaul_santones	Cel_Warriors
gaul_santones	Cel_Youths
gaul_senones	Cel_Heavy_Horse
gaul_senones	Cel_Levy_Freemen
gaul_senones	Cel_Light_Horse
gaul_senones	Cel_Savage_Dogs
gaul_senones	Cel_Skirm
gaul_senones	Cel_Slingers
gaul_senones	Cel_Spear_Warriors
gaul_senones	Cel_Tribesmen
gaul_senones	Cel_Warriors
gaul_senones	Cel_Youths
gaul_sequani	Cel_Heavy_Horse
gaul_sequani	Cel_Levy_Freemen
gaul_sequani	Cel_Light_Horse
gaul_sequani	Cel_Savage_Dogs
gaul_sequani	Cel_Skirm
gaul_sequani	Cel_Slingers
gaul_sequani	Cel_Spear_Warriors
gaul_sequani	Cel_Tribesmen
gaul_sequani	Cel_Warriors
gaul_sequani	Cel_Youths
gaul_sotiates	Cel_Levy_Freemen
gaul_sotiates	Cel_Light_Horse
gaul_sotiates	Cel_Savage_Dogs
gaul_sotiates	Cel_Skirm
gaul_sotiates	Cel_Slingers
gaul_sotiates	Cel_Spear_Warriors
gaul_sotiates	Cel_Tribesmen
gaul_sotiates	Cel_Warriors
gaul_sotiates	Cel_Youths
gaul_suebi	Ger_Bloodsworn
gaul_suebi	Ger_Club_Levy
gaul_suebi	Ger_Longbow_Hunters
gaul_suebi	Ger_Night_Hunters
gaul_suebi	Ger_Scout_Riders
gaul_suebi	Ger_Slingers
gaul_suebi	Ger_Spear_Brothers
gaul_suebi	Ger_Spear_Levy
gaul_suebi	Ger_Tribesmen
gaul_suebi	Ger_Wodanaz_Spears
gaul_suebi	Ger_Youths
gaul_suessiones	Cel_Heavy_Horse
gaul_suessiones	Cel_Levy_Freemen
gaul_suessiones	Cel_Light_Horse
gaul_suessiones	Cel_Savage_Dogs
gaul_suessiones	Cel_Skirm
gaul_suessiones	Cel_Slingers
gaul_suessiones	Cel_Spear_Warriors
gaul_suessiones	Cel_Tribesmen
gaul_suessiones	Cel_Warriors
gaul_suessiones	Cel_Youths
gaul_tarbelli	Cel_Levy_Freemen
gaul_tarbelli	Cel_Light_Horse
gaul_tarbelli	Cel_Savage_Dogs
gaul_tarbelli	Cel_Skirm
gaul_tarbelli	Cel_Slingers
gaul_tarbelli	Cel_Spear_Warriors
gaul_tarbelli	Cel_Tribesmen
gaul_tarbelli	Cel_Warriors
gaul_tarbelli	Cel_Youths
gaul_treverii	Cel_Heavy_Horse
gaul_treverii	Cel_Levy_Freemen
gaul_treverii	Cel_Light_Horse
gaul_treverii	Cel_Savage_Dogs
gaul_treverii	Cel_Skirm
gaul_treverii	Cel_Slingers
gaul_treverii	Cel_Spear_Warriors
gaul_treverii	Cel_Tribesmen
gaul_treverii	Cel_Warriors
gaul_treverii	Cel_Youths
gaul_tulingi	Cel_Axe_Warriors
gaul_tulingi	Cel_Light_Horse
gaul_tulingi	Cel_Short_Swords
gaul_tulingi	Cel_Skirm
gaul_tulingi	Cel_Slingers
gaul_tulingi	Cel_Spear_Warriors
gaul_tulingi	Cel_Tribesmen
gaul_turones	Cel_Heavy_Horse
gaul_turones	Cel_Levy_Freemen
gaul_turones	Cel_Light_Horse
gaul_turones	Cel_Savage_Dogs
gaul_turones	Cel_Skirm
gaul_turones	Cel_Slingers
gaul_turones	Cel_Spear_Warriors
gaul_turones	Cel_Tribesmen
gaul_turones	Cel_Warriors
gaul_turones	Cel_Youths
gaul_unelli	Cel_Heavy_Horse
gaul_unelli	Cel_Levy_Freemen
gaul_unelli	Cel_Light_Horse
gaul_unelli	Cel_Savage_Dogs
gaul_unelli	Cel_Skirm
gaul_unelli	Cel_Slingers
gaul_unelli	Cel_Spear_Warriors
gaul_unelli	Cel_Tribesmen
gaul_unelli	Cel_Warriors
gaul_unelli	Cel_Youths
gaul_vangiones	Ger_Bloodsworn
gaul_vangiones	Ger_Club_Levy
gaul_vangiones	Ger_Longbow_Hunters
gaul_vangiones	Ger_Night_Hunters
gaul_vangiones	Ger_Scout_Riders
gaul_vangiones	Ger_Slingers
gaul_vangiones	Ger_Spear_Brothers
gaul_vangiones	Ger_Spear_Levy
gaul_vangiones	Ger_Tribesmen
gaul_vangiones	Ger_Wodanaz_Spears
gaul_vangiones	Ger_Youths
gaul_veneti	Cel_Heavy_Horse
gaul_veneti	Cel_Levy_Freemen
gaul_veneti	Cel_Light_Horse
gaul_veneti	Cel_Savage_Dogs
gaul_veneti	Cel_Skirm
gaul_veneti	Cel_Slingers
gaul_veneti	Cel_Spear_Warriors
gaul_veneti	Cel_Tribesmen
gaul_veneti	Cel_Warriors
gaul_veneti	Cel_Youths
gaul_vivisci	Cel_Heavy_Horse
gaul_vivisci	Cel_Levy_Freemen
gaul_vivisci	Cel_Light_Horse
gaul_vivisci	Cel_Savage_Dogs
gaul_vivisci	Cel_Skirm
gaul_vivisci	Cel_Slingers
gaul_vivisci	Cel_Spear_Warriors
gaul_vivisci	Cel_Tribesmen
gaul_vivisci	Cel_Warriors
gaul_vivisci	Cel_Youths
gaul_vocontii	Cel_Heavy_Horse
gaul_vocontii	Cel_Levy_Freemen
gaul_vocontii	Cel_Light_Horse
gaul_vocontii	Cel_Savage_Dogs
gaul_vocontii	Cel_Skirm
gaul_vocontii	Cel_Slingers
gaul_vocontii	Cel_Spear_Warriors
gaul_vocontii	Cel_Tribesmen
gaul_vocontii	Cel_Warriors
gaul_vocontii	Cel_Youths
gaul_volcae	Cel_Heavy_Horse
gaul_volcae	Cel_Levy_Freemen
gaul_volcae	Cel_Light_Horse
gaul_volcae	Cel_Savage_Dogs
gaul_volcae	Cel_Skirm
gaul_volcae	Cel_Slingers
gaul_volcae	Cel_Spear_Warriors
gaul_volcae	Cel_Tribesmen
gaul_volcae	Cel_Warriors
gaul_volcae	Cel_Youths
inv_aequi	inv_etr_italian_cavalry
inv_aequi	inv_ita_assault_raider_swordsmen
inv_aequi	inv_ita_horse_skirmishers
inv_aequi	inv_ita_italic_skirmishers
inv_aequi	inv_ita_italic_slingers
inv_aequi	inv_ita_italic_spearmen
inv_aequi	inv_ita_italic_swordsmen
inv_aequi	inv_ita_medium_raider_veteran_swordsmen
inv_aequi	inv_ita_raider_ranged_italic_skirmishers
inv_aequi	inv_ita_veteran_spearmen
inv_aequi	inv_ita_veteran_swordsmen
inv_aequi	inv_local_aequi_horsemen
inv_agrigento	inv_gre_four_assault_greek_hoplites
inv_agrigento	inv_gre_hippeus
inv_agrigento	inv_gre_hoplites
inv_agrigento	inv_gre_horse_skirmishers
inv_agrigento	inv_gre_light_hoplites
inv_agrigento	inv_gre_militia_spearmen
inv_agrigento	inv_gre_slingers
inv_agrigento	inv_gre_three_assault_greek_toxotes
inv_agrigento	inv_gre_toxotes
inv_agrigento	inv_gre_two_assault_greek_light_hoplites
inv_agyrion	inv_gre_four_assault_greek_hoplites
inv_agyrion	inv_gre_hippeus
inv_agyrion	inv_gre_hoplites
inv_agyrion	inv_gre_horse_skirmishers
inv_agyrion	inv_gre_light_hoplites
inv_agyrion	inv_gre_militia_spearmen
inv_agyrion	inv_gre_slingers
inv_agyrion	inv_gre_three_assault_greek_toxotes
inv_agyrion	inv_gre_toxotes
inv_agyrion	inv_gre_two_assault_greek_light_hoplites
inv_aleria	inv_etr_archers
inv_aleria	inv_etr_axe_infantry
inv_aleria	inv_etr_ballista
inv_aleria	inv_etr_chariots
inv_aleria	inv_etr_city_guard
inv_aleria	inv_etr_etruscan_cavalry
inv_aleria	inv_etr_four_assault_greek_etruscan_heavy_hoplites
inv_aleria	inv_etr_four_assault_greek_italian_swordsmen
inv_aleria	inv_etr_gre_five_etruscan_archers
inv_aleria	inv_etr_heavy_hoplites
inv_aleria	inv_etr_hoplites
inv_aleria	inv_etr_horse_skirmishers
inv_aleria	inv_etr_italian_cavalry
inv_aleria	inv_etr_light_spearmen
inv_aleria	inv_etr_polybolos
inv_aleria	inv_etr_skirmishers
inv_aleria	inv_etr_slingers
inv_aleria	inv_etr_three_assault_greek_etruscan_archers
inv_aleria	inv_etr_two_assault_greek_etruscan_hoplites
inv_aleria	inv_etr_two_assault_greek_etruscan_light_spearmen
inv_aleria	inv_etr_two_assault_greek_italian_swordsmen
inv_aleria	inv_etr_two_halfer_etruscan_slingers
inv_aleria	inv_ita_italic_swordsmen
inv_aritim	inv_etr_archers
inv_aritim	inv_etr_axe_infantry
inv_aritim	inv_etr_ballista
inv_aritim	inv_etr_chariots
inv_aritim	inv_etr_city_guard
inv_aritim	inv_etr_etruscan_cavalry
inv_aritim	inv_etr_four_assault_greek_etruscan_heavy_hoplites
inv_aritim	inv_etr_four_assault_greek_italian_swordsmen
inv_aritim	inv_etr_gre_five_etruscan_archers
inv_aritim	inv_etr_heavy_hoplites
inv_aritim	inv_etr_hoplites
inv_aritim	inv_etr_horse_skirmishers
inv_aritim	inv_etr_italian_cavalry
inv_aritim	inv_etr_light_spearmen
inv_aritim	inv_etr_polybolos
inv_aritim	inv_etr_skirmishers
inv_aritim	inv_etr_slingers
inv_aritim	inv_etr_three_assault_greek_etruscan_archers
inv_aritim	inv_etr_two_assault_greek_etruscan_hoplites
inv_aritim	inv_etr_two_assault_greek_etruscan_light_spearmen
inv_aritim	inv_etr_two_assault_greek_italian_swordsmen
inv_aritim	inv_etr_two_halfer_etruscan_slingers
inv_aritim	inv_ita_italic_swordsmen
inv_balari	inv_iol_raider_melee_sardi_axemen
inv_balari	inv_iol_raider_ranged_sardi_bowmen
inv_balari	inv_iol_sardi_axemen
inv_balari	inv_iol_sardi_bowmen
inv_balari	inv_iol_sardi_cavalry
inv_balari	inv_iol_sardi_hillmen
inv_balari	inv_iol_sardi_horse_skirmishers
inv_balari	inv_iol_sardi_skirmishers
inv_balari	inv_iol_sardi_slingers
inv_balari	inv_iol_sardi_spearmen
inv_balari	inv_sar_corsic_marksmen
inv_bituriges	inv_sen_gallic_axemen
inv_bituriges	inv_sen_gallic_horsemen
inv_bituriges	inv_sen_gallic_skirmishers
inv_bituriges	inv_sen_medium_assault_raider_noble_swordsmen
inv_bituriges	inv_sen_noble_horsemen
inv_bituriges	inv_sen_noble_swordsmen
inv_bituriges	inv_sen_raider_melee_gallic_axemen
inv_bituriges	inv_sen_raider_melee_tribeless_warriors
inv_bituriges	inv_sen_raider_ranged_gallic_hunters
inv_bituriges	inv_sen_tribeless_slingers
inv_bituriges	inv_sen_tribeless_spearmen
inv_bituriges	inv_sen_tribeless_warriors
inv_bituriges	inv_sen_young_swords
inv_boii	inv_sen_gallic_axemen
inv_boii	inv_sen_gallic_horsemen
inv_boii	inv_sen_gallic_skirmishers
inv_boii	inv_sen_medium_assault_raider_noble_swordsmen
inv_boii	inv_sen_noble_horsemen
inv_boii	inv_sen_noble_swordsmen
inv_boii	inv_sen_raider_melee_gallic_axemen
inv_boii	inv_sen_raider_melee_tribeless_warriors
inv_boii	inv_sen_raider_ranged_gallic_hunters
inv_boii	inv_sen_tribeless_slingers
inv_boii	inv_sen_tribeless_spearmen
inv_boii	inv_sen_tribeless_warriors
inv_boii	inv_sen_young_swords
inv_bruttii	inv_etr_italian_cavalry
inv_bruttii	inv_ita_assault_raider_swordsmen
inv_bruttii	inv_ita_horse_skirmishers
inv_bruttii	inv_ita_italic_skirmishers
inv_bruttii	inv_ita_italic_slingers
inv_bruttii	inv_ita_italic_spearmen
inv_bruttii	inv_ita_italic_swordsmen
inv_bruttii	inv_ita_medium_raider_veteran_swordsmen
inv_bruttii	inv_ita_raider_ranged_italic_skirmishers
inv_bruttii	inv_ita_veteran_spearmen
inv_bruttii	inv_ita_veteran_swordsmen
inv_bruttii	inv_local_brutii_tribesmen
inv_carni	inv_sen_gallic_axemen
inv_carni	inv_sen_gallic_horsemen
inv_carni	inv_sen_gallic_skirmishers
inv_carni	inv_sen_medium_assault_raider_noble_swordsmen
inv_carni	inv_sen_noble_horsemen
inv_carni	inv_sen_noble_swordsmen
inv_carni	inv_sen_raider_melee_gallic_axemen
inv_carni	inv_sen_raider_melee_tribeless_warriors
inv_carni	inv_sen_raider_ranged_gallic_hunters
inv_carni	inv_sen_tribeless_slingers
inv_carni	inv_sen_tribeless_spearmen
inv_carni	inv_sen_tribeless_warriors
inv_carni	inv_sen_young_swords
inv_carnutes	inv_sen_gallic_axemen
inv_carnutes	inv_sen_gallic_horsemen
inv_carnutes	inv_sen_gallic_skirmishers
inv_carnutes	inv_sen_medium_assault_raider_noble_swordsmen
inv_carnutes	inv_sen_noble_horsemen
inv_carnutes	inv_sen_noble_swordsmen
inv_carnutes	inv_sen_raider_melee_gallic_axemen
inv_carnutes	inv_sen_raider_melee_tribeless_warriors
inv_carnutes	inv_sen_raider_ranged_gallic_hunters
inv_carnutes	inv_sen_tribeless_slingers
inv_carnutes	inv_sen_tribeless_spearmen
inv_carnutes	inv_sen_tribeless_warriors
inv_carnutes	inv_sen_young_swords
inv_carthage	inv_car_Infantry
inv_carthage	inv_car_african_cavalry
inv_carthage	inv_car_african_elephants
inv_carthage	inv_car_ballista
inv_carthage	inv_car_carthaginian_cavalry
inv_carthage	inv_car_carthaginian_javelin
inv_carthage	inv_car_carthaginian_peltasts
inv_carthage	inv_car_citizen_militia
inv_carthage	inv_car_greek_four_hoplites
inv_carthage	inv_car_greek_four_sacred_band
inv_carthage	inv_car_greek_two_Infantry
inv_carthage	inv_car_greek_two_halfer_carthaginian_javelin
inv_carthage	inv_car_greek_two_hoplites
inv_carthage	inv_car_greek_two_sword_militia
inv_carthage	inv_car_hoplites
inv_carthage	inv_car_mob
inv_carthage	inv_car_polybolos
inv_carthage	inv_car_sacred_band
inv_carthage	inv_car_sword_militia
inv_cenomani	inv_sen_gallic_axemen
inv_cenomani	inv_sen_gallic_horsemen
inv_cenomani	inv_sen_gallic_skirmishers
inv_cenomani	inv_sen_medium_assault_raider_noble_swordsmen
inv_cenomani	inv_sen_noble_horsemen
inv_cenomani	inv_sen_noble_swordsmen
inv_cenomani	inv_sen_raider_melee_gallic_axemen
inv_cenomani	inv_sen_raider_melee_tribeless_warriors
inv_cenomani	inv_sen_raider_ranged_gallic_hunters
inv_cenomani	inv_sen_tribeless_slingers
inv_cenomani	inv_sen_tribeless_spearmen
inv_cenomani	inv_sen_tribeless_warriors
inv_cenomani	inv_sen_young_swords
inv_corsi	inv_iol_raider_melee_sardi_axemen
inv_corsi	inv_iol_raider_ranged_sardi_bowmen
inv_corsi	inv_iol_sardi_axemen
inv_corsi	inv_iol_sardi_bowmen
inv_corsi	inv_iol_sardi_cavalry
inv_corsi	inv_iol_sardi_hillmen
inv_corsi	inv_iol_sardi_horse_skirmishers
inv_corsi	inv_iol_sardi_skirmishers
inv_corsi	inv_iol_sardi_slingers
inv_corsi	inv_iol_sardi_spearmen
inv_corsi	inv_sar_corsic_marksmen
inv_croton	inv_gre_four_assault_greek_hoplites
inv_croton	inv_gre_hippeus
inv_croton	inv_gre_hoplites
inv_croton	inv_gre_horse_skirmishers
inv_croton	inv_gre_light_hoplites
inv_croton	inv_gre_militia_spearmen
inv_croton	inv_gre_slingers
inv_croton	inv_gre_three_assault_greek_toxotes
inv_croton	inv_gre_toxotes
inv_croton	inv_gre_two_assault_greek_light_hoplites
inv_daunians	inv_app_archers
inv_daunians	inv_app_cavalry
inv_daunians	inv_app_greek_three_app_archers
inv_daunians	inv_app_greek_three_app_peltasts
inv_daunians	inv_app_greek_two_app_hoplites
inv_daunians	inv_app_greek_two_halfer_app_swordsmen
inv_daunians	inv_app_hoplites
inv_daunians	inv_app_horse_skirmishers
inv_daunians	inv_app_light_spearmen
inv_daunians	inv_app_noble_hoplites
inv_daunians	inv_app_peltasts
inv_daunians	inv_app_swordsmen
inv_felathri	inv_etr_archers
inv_felathri	inv_etr_axe_infantry
inv_felathri	inv_etr_ballista
inv_felathri	inv_etr_chariots
inv_felathri	inv_etr_city_guard
inv_felathri	inv_etr_etruscan_cavalry
inv_felathri	inv_etr_four_assault_greek_etruscan_heavy_hoplites
inv_felathri	inv_etr_four_assault_greek_italian_swordsmen
inv_felathri	inv_etr_gre_five_etruscan_archers
inv_felathri	inv_etr_heavy_hoplites
inv_felathri	inv_etr_hoplites
inv_felathri	inv_etr_horse_skirmishers
inv_felathri	inv_etr_italian_cavalry
inv_felathri	inv_etr_light_spearmen
inv_felathri	inv_etr_polybolos
inv_felathri	inv_etr_skirmishers
inv_felathri	inv_etr_slingers
inv_felathri	inv_etr_three_assault_greek_etruscan_archers
inv_felathri	inv_etr_two_assault_greek_etruscan_hoplites
inv_felathri	inv_etr_two_assault_greek_etruscan_light_spearmen
inv_felathri	inv_etr_two_assault_greek_italian_swordsmen
inv_felathri	inv_etr_two_halfer_etruscan_slingers
inv_felathri	inv_ita_italic_swordsmen
inv_frentani	inv_etr_italian_cavalry
inv_frentani	inv_ita_assault_raider_swordsmen
inv_frentani	inv_ita_horse_skirmishers
inv_frentani	inv_ita_italic_skirmishers
inv_frentani	inv_ita_italic_slingers
inv_frentani	inv_ita_italic_spearmen
inv_frentani	inv_ita_italic_swordsmen
inv_frentani	inv_ita_medium_raider_veteran_swordsmen
inv_frentani	inv_ita_raider_ranged_italic_skirmishers
inv_frentani	inv_ita_veteran_spearmen
inv_frentani	inv_ita_veteran_swordsmen
inv_hernici	inv_etr_italian_cavalry
inv_hernici	inv_ita_assault_raider_swordsmen
inv_hernici	inv_ita_horse_skirmishers
inv_hernici	inv_ita_italic_skirmishers
inv_hernici	inv_ita_italic_slingers
inv_hernici	inv_ita_italic_spearmen
inv_hernici	inv_ita_italic_swordsmen
inv_hernici	inv_ita_medium_raider_veteran_swordsmen
inv_hernici	inv_ita_raider_ranged_italic_skirmishers
inv_hernici	inv_ita_veteran_spearmen
inv_hernici	inv_ita_veteran_swordsmen
inv_insubres	inv_sen_gallic_axemen
inv_insubres	inv_sen_gallic_horsemen
inv_insubres	inv_sen_gallic_skirmishers
