key	image_path	localised_description	localised_name	pre_battle_speech_parameter	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting
army_4_caravan_guards	army_4_caravan_guards.png	Our trade requires no less protection than our people.	Caravan Guards		4	false	false	false	0.0000
army_4_cavalry_experts	army_4_cavalry_experts.png	A lifetime is not enough to make all of a horse's benefits.	Cavalry Experts		4	false	false	false	0.0000
army_4_defenders_of_rome	army_4_defenders_rome.png	Rome is mother to all, and she must be protected.	Defenders of Rome		1	false	false	false	0.0000
army_4_expert_archers	army_4_expert_archers.png	"10,000 days of bow practice is a good start."	Expert Archers		4	false	false	false	0.0000
army_4_hellenic_wartime_legacy	dk_hellenic_wartime_legacy.png	It's best to emulate your enemies practices if they prove superior.	Hellenic Wartime Legacy		4	false	false	false	0.0000
army_4_heralds_of_antigonus	army_4_heralds_of_antigonus.png	The men of Macedon are Alexander reborn.	Heralds of Antigonus		1	false	false	false	0.0000
army_4_hounds_of_molossus	army_4_hounds_molossus.png	"Killing's the sweetest thing there is."	Hounds of Molossus		1	false	false	false	0.0000
army_4_legacy_of_brennus	army_4_legacy_of_brennus.png	His strength runs deep in our veins.	Legacy of Brennus		1	false	false	false	0.0000
army_4_logistic_experts	army_4_logistic_experts.png	To know the ways of nature puts one a step ahead of his enemies.	Logistic Experts		4	false	false	false	0.0000
army_4_pahlavans_of_the_east	army_4_pahlavans_of_the_east.png	Men of the east have no peers.	Pahlavans of the East		1	false	false	false	0.0000
army_4_peers_of_leonidas	army_4_peers_of_leonidas.png	As brave as the great King himself. 	Peers of Leonidas		1	false	false	false	0.0000
army_4_propagators	army_4_propagators.png	"When in Rome, do as the Romans do..." 	Propagators		4	false	false	false	0.0000
army_4_slave_subduers	dk_slave_subduers.png	A slave should know his premises and be reminded of them constantly.	Slave Subduers		4	false	false	false	0.0000
army_4_steppe_horde	army_4_nomads.png	Men without number, swift as the wind, fierce as a storm: their enemies will tremble before them!	Nomadic Horde		1	false	false	false	0.0000
army_4_the_wrath_of_romulus	army_4_the_wrath_of_romulus.png	“Great empires are not maintained by timidity.”	The Wrath of Romulus		4	false	false	false	0.0000
army_4_victors_of_seleucia	army_4_victors_of_seleucia.png	Our great empire needs brave and honourable protectors.	Victors of Seleucia		1	false	false	false	0.0000
army_4_war_merchants	army_4_war_merchants.png	"War doesn't seem so terrible when you're weighing the spoils."	War Merchants		4	false	false	false	0.0000
army_4_wolves_teiwaz	army_4_wolves_teiwaz.png	The wolf pack protects its own.	Wolves of Teiwaz		1	false	false	false	0.0000
general_architect_3	general_architect.png	"Let no one ignorant of geometry enter here!"	Architect		3	false	false	false	0.0000
general_aspbed_4	general_aspbed.png	Hundreds of riders and mounts, charging as one.	Aspbed		4	false	false	false	0.0000
general_axe_3	general_axe.png	A symbol of might, a utility tool or a skull splitter, to be used as one finds fit.	Axe		3	false	false	false	0.0000
general_azatan_commander_3	general_azatan_commander.png	The best of the nobility clad in the best armour!	Azatan Commander		3	false	false	false	0.0000
general_background_non_roman_personal_authority	agent_champion_authority_1_paragon.png	This man's long-accumulated prestige enables him to influence those around him.[FEM]This woman's long-accumulated prestige enables her to influence those around her.	Authority		0	true	false	true	1.0000
general_background_non_roman_personal_courage	general_roman.png	This person has the morals of a true warrior.	Courage		0	true	false	true	1.0000
general_background_non_roman_personal_dignity	agent_background_champion_raider.png	Reputation and influence are entirely worthy in this person's case.	Dignity		0	true	false	true	1.0000
general_background_non_roman_personal_dutifulness	agent_background_dignitary_seer.png	This person respects the natural order of things, and knows their place precisely.	Constancy		0	true	false	true	1.0000
general_background_non_roman_personal_fortitude	agent_background_champion_warhero.png	Bravery on the battlefield is worthy.	Fortitude		0	true	false	true	1.0000
general_background_non_roman_personal_frugality	agent_background_dignitary_merchant.png	This person is properly frugal in all things, but never mean.	Frugality		0	true	false	true	1.0000
general_background_non_roman_personal_gravity	agent_background_dignitary_orator.png	When this person speaks others listen. Carefully.	Austerity		0	true	false	true	1.0000
general_background_non_roman_personal_humanity	agent_background_dignitary_councillor.png	This person persuades by example, not words.	Civility		0	true	false	false	1.0000
general_background_non_roman_personal_humour	agent_background_spy_actor.png	An open, friendly manner puts all who deal with this person at ease.	Humour		0	true	false	false	1.0000
general_background_non_roman_personal_industriousness	agent_background_spy_craftsman.png	This person works hard every hour the gods send.	Diligence		0	true	false	false	1.0000
general_background_non_roman_personal_mercy	agent_champion_authority_2_unity.png	This man's humanity and forbearance are considered by all to be great virtues.	Compassion		0	true	false	true	1.0000
general_background_non_roman_personal_prudence	agent_champion_subterfuge_1_partisan.png	Experience tempers this man's actions.	Prudence		0	true	false	true	1.0000
general_background_non_roman_personal_respectability	agent_champion_authority_2_unity.png	This person's upstanding decency banishes any hint of corruption.	Decency		0	true	false	false	1.0000
general_background_non_roman_personal_sternness	general_warmonger_3_dread.png	Self-control grants control of many things.	Temperance		0	true	false	true	1.0000
general_background_non_roman_personal_tenacity	agent_champion_zeal_1_champion.png	If you cut him with a knife, he'll come back with a spear. He'll keep coming until one of you is dust.	Tenacity		0	true	false	true	1.0000
general_background_non_roman_personal_truthfulness	agent_background_dignitary_orator.png	Honesty is this man's watchword.[FEM]Honesty is this woman's watchword.	Candour		0	true	false	false	1.0000
general_background_non_roman_personal_wholesomeness	agent_background_dignitary_councillor.png	This man's body is a temple, inside and out.	Honour		0	true	false	true	1.0000
general_background_non_roman_public_agriculture	general_strategist_3_logistics.png	The plough is mightier than the sword.	Agriculture		0	true	false	false	1.0000
general_background_non_roman_public_clemency	agent_background_dignitary_councillor.png	Mercy in a conqueror is always strength.	Mercy		0	true	false	false	1.0000
general_background_non_roman_public_confidence	agent_champion_zeal_1_champion.png	I will have my way, in this life or the next.	Confidence		0	true	false	true	1.0000
general_background_non_roman_public_dutifulness	agent_background_dignitary_seer.png	This reverent man is seen to obey the gods in all things.	Devotion		0	true	false	true	1.0000
general_background_non_roman_public_endurance	agent_champion_authority_1_paragon.png	A firm hand on the tiller of the ship of state.	Wilfulness		0	true	false	false	1.0000
general_background_non_roman_public_fair	agent_background_spy_attendant.png	"A fair shake all round, that's what I say. Unusual, isn't it?"	Impartiality		0	true	false	false	1.0000
general_background_non_roman_public_faith	agent_dignitary_authority_3_demagogy.png	My word is my bond. Backed by my sword.	Faith		0	true	false	true	1.0000
general_background_non_roman_public_forethought	agent_champion_subterfuge_1_partisan.png	Fate has fired many arrows at this man, and he had dodged them all.	Judgment		0	true	false	true	1.0000
general_background_non_roman_public_fortune	agent_background_spy_poet.png	Luck is not enough. You must use luck when it comes.	Fortune		0	true	false	true	1.0000
general_background_non_roman_public_freedom	agent_champion_authority_2_unity.png	"You are free to do as you please. And I am free to stop you."	Freedom		0	true	false	true	1.0000
general_background_non_roman_public_giving	agent_dignitary_subterfuge_2_intrigue.png	Generosity adds to a man's popularity.	Philanthropy		0	true	false	false	1.0000
general_background_non_roman_public_harmony	agent_background_dignitary_overseer.png	Unity among the people pleases the gods.	Harmony		0	true	false	true	1.0000
general_background_non_roman_public_health	agent_background_dignitary_physician.png	"I am told that even the poor find shit offensive, don't you know…"	Welfare		0	true	false	true	1.0000
general_background_non_roman_public_hope	agent_background_dignitary_councillor.png	The gods will look after the people. They always do.	Hope		0	true	false	false	1.0000
general_background_non_roman_public_joy	agent_background_spy_poet.png	"Crisis? What crisis?"	Joy		0	true	false	false	1.0000
general_background_non_roman_public_justice	agent_background_dignitary_overseer.png	If you have nothing to hide then you have nothing to fear.	Justice		0	true	false	true	1.0000
general_background_non_roman_public_luck	agent_background_spy_poet.png	Good fortune has a way of marking some men.	Luck		0	true	false	true	1.0000
general_background_non_roman_public_mirth	agent_background_spy_actor.png	"I like a titter. But there are limits..."	Mirth		0	true	false	true	1.0000
general_background_non_roman_public_modesty	agent_dignitary_authority_2_politics.png	Modesty is a becoming trait in beautiful women, and those in high office.	Modesty		0	true	false	false	1.0000
general_background_non_roman_public_nobility	agent_champion_authority_2_unity.png	Blood will out.	Nobility		0	true	false	false	1.0000
general_background_non_roman_public_peace	agent_dignitary_background_diplomat.png	Peace with honour honours all.	Peace		0	true	false	false	1.0000
general_background_non_roman_public_plenty	general_strategist_3_logistics.png	"Look, we make the pie bigger, then everyone can have some… No. It's not a real pie."	Plenty		0	true	false	false	1.0000
general_background_non_roman_public_prosperity	agent_background_dignitary_councillor.png	"I do only what any good man would."	Prosperity		0	true	false	false	1.0000
general_background_non_roman_public_spirit	general_roman.png	This person is the embodiment of all that is good and true in men. 	Excellence		0	true	false	false	1.0000
general_background_non_roman_public_wealth	agent_background_dignitary_merchant.png	There is absolutely nothing wrong with money when it serves the common good.	Wealth		0	true	false	false	1.0000
general_background_roman_personal_authority	agent_champion_authority_1_paragon.png	This man's long-accumulated prestige enables him to influence those around him.[FEM]This woman's long-accumulated prestige enables her to influence those around her.	Auctoritas		0	true	false	true	1.0000
general_background_roman_personal_courage	general_roman.png	This man has the morals of a true Roman.	Virtus		0	true	false	true	1.0000
general_background_roman_personal_dignity	agent_background_champion_raider.png	Reputation and influence are entirely worthy in this man's case.	Dignitas		0	true	false	true	1.0000
general_background_roman_personal_dutifulness	agent_background_dignitary_seer.png	This man respects the natural order of things, and knows his place precisely.	Pietas		0	true	false	true	1.0000
general_background_roman_personal_fortitude	agent_background_champion_warhero.png	Bravery on the battlefield is worthy.	Fortitudo		0	true	false	true	1.0000
general_background_roman_personal_frugality	agent_background_dignitary_merchant.png	This Roman is properly frugal in all things, but never mean.	Frugalitas		0	true	false	true	1.0000
general_background_roman_personal_gravity	agent_background_dignitary_orator.png	When this man speaks others listen. Carefully.	Gravitas		0	true	false	true	1.0000
general_background_roman_personal_humanity	agent_background_dignitary_councillor.png	This person persuades by example, not words.	Humanitas		0	true	false	false	1.0000
general_background_roman_personal_humour	agent_background_spy_actor.png	An open, friendly manner puts all who deal with this man at ease.	Comitas		0	true	false	true	1.0000
general_background_roman_personal_industriousness	agent_background_spy_craftsman.png	This man works hard in every hour the gods send.	Industria		0	true	false	true	1.0000
general_background_roman_personal_mercy	agent_champion_authority_2_unity.png	This man's humanity and forbearance are considered by all to be great virtues.	Clementia		0	true	false	true	1.0000
general_background_roman_personal_prudence	agent_champion_subterfuge_1_partisan.png	Experience tempers this man's actions.	Prudentia		0	true	false	true	1.0000
general_background_roman_personal_respectability	agent_champion_authority_2_unity.png	Straightforward, Roman integrity banishes any hint of corruption.	Honestas		0	true	false	false	1.0000
general_background_roman_personal_sternness	general_warmonger_3_dread.png	Self-control grants control of many things.	Severitas		0	true	false	false	1.0000
general_background_roman_personal_tenacity	agent_champion_zeal_1_champion.png	If you cut him with a knife, he'll come back with a gladius. He'll keep coming until one of you is dust.	Firmitas		0	true	false	true	1.0000
general_background_roman_personal_truthfulness	agent_background_dignitary_orator.png	Honesty is this man's watchword.	Veritas		0	true	false	false	1.0000
general_background_roman_personal_wholesomeness	agent_background_dignitary_councillor.png	This man's body is a temple, inside and out.	Salubritas		0	true	false	true	1.0000
general_background_roman_public_agriculture	general_strategist_3_logistics.png	I like pigs. Do you like pigs? Jupiter's best snack. Ever.	Uberitas		0	true	false	true	1.0000
general_background_roman_public_clemency	agent_background_dignitary_councillor.png	Mercy in a conqueror is always strength.	Clementia		0	true	false	false	1.0000
general_background_roman_public_confidence	agent_champion_zeal_1_champion.png	"The arrest lists. Make sure everyone on them has the chance to honourably kill themselves…"	Securitas		0	true	false	true	1.0000
general_background_roman_public_dutifulness	agent_background_dignitary_seer.png	Piety means obeying the gods in all things.	Pietas		0	true	false	false	1.0000
general_background_roman_public_endurance	agent_champion_authority_1_paragon.png	A firm hand on the tiller of the ship of state.	Patientia		0	true	false	false	1.0000
general_background_roman_public_fair	agent_background_spy_attendant.png	"A fair shake all round, that's what I say. Unusual, isn't it?"	Aequitas		0	true	false	true	1.0000
general_background_roman_public_faith	agent_dignitary_authority_3_demagogy.png	My word is my bond. Backed by my sword.	Fides		0	true	false	false	1.0000
general_background_roman_public_forethought	agent_champion_subterfuge_1_partisan.png	Fate has fired many arrows at this man, and he had dodged them all.	Providentia		0	true	false	true	1.0000
general_background_roman_public_fortune	agent_background_spy_poet.png	Luck is not enough. You must use luck when it comes.	Fortuna		0	true	false	false	1.0000
general_background_roman_public_freedom	agent_champion_authority_2_unity.png	"I am free to be master. You are free to be a slave."	Libertas		0	true	false	false	1.0000
general_background_roman_public_giving	agent_dignitary_subterfuge_2_intrigue.png	Generosity adds to a man's popularity.	Liberalitas		0	true	false	true	1.0000
general_background_roman_public_harmony	agent_background_dignitary_overseer.png	Unity among the Romans pleases the gods.	Concordia		0	true	false	true	1.0000
general_background_roman_public_health	agent_background_dignitary_physician.png	"I am told that even the poor find shit offensive, don't you know…"	Salus		0	true	false	true	1.0000
general_background_roman_public_hope	agent_background_dignitary_councillor.png	The gods will look after Rome. They always do.	Spes		0	true	false	true	1.0000
general_background_roman_public_joy	agent_background_spy_poet.png	"Crisis? What crisis?"	Laetitia		0	true	false	false	1.0000
general_background_roman_public_justice	agent_background_dignitary_overseer.png	The rod and axe have their uses.	Justitia		0	true	false	true	1.0000
general_background_roman_public_luck	agent_background_spy_poet.png	Good fortune has a way of marking some men.	Bonus Eventus		0	true	false	true	1.0000
general_background_roman_public_mirth	agent_background_spy_actor.png	"I like a titter. But there are limits..."	Hilaritas		0	true	false	true	1.0000
general_background_roman_public_modesty	agent_dignitary_authority_2_politics.png	Modesty is a becoming trait in beautiful women, and Romans in high office.	Pudicita		0	true	false	false	1.0000
general_background_roman_public_nobility	agent_champion_authority_2_unity.png	Blood will out.	Nobilitas		0	true	false	false	1.0000
general_background_roman_public_peace	agent_dignitary_background_diplomat.png	Peace with honour honours all.	Pax		0	true	false	false	1.0000
general_background_roman_public_plenty	general_strategist_3_logistics.png	"Look, we make the pie bigger, then everyone can have some… No. It's not a real pie."	Abundantia		0	true	false	false	1.0000
general_background_roman_public_prosperity	agent_background_dignitary_councillor.png	"I do only what any good Roman would."	Felicitas		0	true	false	false	1.0000
general_background_roman_public_roman_spirit	general_roman.png	This man is the embodiment of all that is good and true in Romans.	Genius		0	true	false	true	1.0000
general_background_roman_public_wealth	agent_background_dignitary_merchant.png	There is absolutely nothing wrong with money when it serves Rome.	Ops		0	true	false	false	1.0000
general_bard_1	general_bard.png	Only a mouthful can silence the expressive mind.	Bard		1	false	false	false	0.0000
general_blockade_expert_2	general_blockade_expert.png	"No one sails in or out!"	Blockade Expert		2	false	false	false	0.0000
general_blockade_expert_3	general_blockade_expert.png	"No one sails in or out!"	Blockade Expert		3	false	false	false	0.0000
general_border_guardian_3	general_border_guardian.png	The calm sleep of the people depends on our watchmen.	Border Guardian		3	false	false	false	0.0000
general_bowl_3	general_bowl.png	Conceived in water and seasoned in fire, the righteous spirit becomes divine.	Bowl		3	false	false	false	0.0000
general_bowman_2	general_marksman.png	A true archer goes out of his way to practice his skills.	Bowman		2	false	false	false	0.0000
general_brute_3	general_brute.png	Strong as a bear, alert as a fox, temperament of a boar.	Brute		3	false	false	false	0.0000
general_cetus_4	general_cetus.png	As summoned from the depths, none survive to speak of their meeting with the Cetus.	Cetus 		4	false	false	false	0.0000
general_commander_1	general_commander_1_commander_colourized.png	"He who is brave is free."	Commander		1	false	false	false	0.0000
general_commander_2_admiral	general_commander_2_admiral_colourized.png	"Those who command the sea command everything."	Admiral		2	false	false	false	0.0000
general_commander_2_cavalry_east	general_commander_3_cavalry_colourized.png	"The horse is the strength of the army."	Cavalry Command		2	false	false	false	0.0000
general_commander_2_general	general_commander_2_general_colourized.png	"My mother bore me a general, not a warrior."	General		2	false	false	false	0.0000
general_commander_3_artillery	general_commander_3_artillery_colourized.png	"At my signal, fire everything. Even your bed-slave!"	Artillery Command		3	false	false	false	0.0000
general_commander_3_cavalry	general_commander_3_cavalry_colourized.png	"The horse is the strength of the army."	Cavalry Command		3	false	false	false	0.0000
general_commander_3_infantry	general_commander_3_infantry_colourized.png	"Learn to obey before you learn to command."	Infantry Command		3	false	false	false	0.0000
general_commander_3_naval_assault	general_commander_3_naval_assault_colourized.png	"Knowledge of naval matters is an art as much as any other."	Naval Assault		3	false	false	false	0.0000
general_commander_3_naval_support	general_commander_3_naval_support_colourized.png	"It is always well to moor your ship with two anchors."	Naval Support		3	false	false	false	0.0000
general_commander_4_great_leader	general_commander_4_great_leader_colourized.png	"Gold is tried by fire, the brave by adversity."	Great Leader		4	false	false	false	0.0000
general_commander_barb_2_infantry	general_commander_3_infantry_colourized.png	"Learn to obey before you learn to command."	Infantry Command		2	false	false	false	0.0000
general_contractor_1	general_contractor.png	All bonds seem tighter when set in stone.	Contractor		1	false	false	false	0.0000
general_desert_leader_4	general_desert_leader.png	Rough conditions breed the sturdiest of men.	Desert Leader		4	false	false	false	0.0000
general_diplomat_4	general_diplomat.png	"Look and see which way the wind blows before you commit yourself."	Diplomat		4	false	false	false	0.0000
general_entrepreneur_4	general_entrepreneur.png	Knowledge is of no use unless put into practice.	Entrepreneur		4	false	false	false	0.0000
general_gre_warmonger_4_virtue	general_warmonger_3_virtue_colourized.png	A virtuous person can be relied upon to do their duty.	Virtue		2	false	false	false	0.0000
general_gruesome_3	general_gruesome.png	A load of enemy blood served in his skull, with a scalp as a napkin. 	Gruesome		3	false	false	false	0.0000
general_horde_leader_4	general_horde_leader.png	One to lead us to great victories and fresh pastures.	Horde Leader		4	false	false	false	0.0000
general_horse_breeder_3	general_horse_breeder.png	More than a livestock, our horses are our riches.	Horse Breeder		3	false	false	false	0.0000
general_horse_tamer_3	general_horse_tamer.png	No matter how spirited, each stud can be bridled.	Horse Tamer		3	false	false	false	0.0000
general_horticulturist_3	general_horticulturist.png	The crops of the earth are as poems to the mind.	Horticulturist		3	false	false	false	0.0000
general_inspirational_2	general_inspirational.png	"It is during our darkest moments that we must focus to see the light."	Inspirational		2	false	false	false	0.0000
general_judge_4	agent_champion_subterfuge_2_stratagem_colourized.png	"Good people do not need laws to tell them to act responsibly; bad people will find a way around the laws."	Judge		4	false	false	false	0.0000
general_legend_4	general_legend.png	A person only truly dies when no longer spoken of.	Legend		4	false	false	false	0.0000
general_magnate_4	general_magnate.png	"You see this town over there? I own it!"	Magnate		4	false	false	false	0.0000
general_manager_3	general_manager.png	A good leader is able to manage more than his army.	Manager		4	false	false	false	0.0000
general_marksman_3	general_bowman.png	"The left eye or the right?"	Marksman		3	false	false	false	0.0000
general_master_hunter_3	general_master_hunter.png	An arrow flies best if shot between two heartbeats.	Master Hunter		3	false	false	false	0.0000
general_master_magi_4	general_master_magi.png	"...thus spake Zoroaster!" 	Master Magi		4	false	false	false	0.0000
general_master_merchant_3	general_master_merchant.png	Warrior by assignment only, a trader does few things better than profit.	Master Merchant		3	false	false	false	0.0000
general_nisean_chargers_3	general_nisean_chargers.png	Tall and swift, horned and winged, these mounts have no equal!	Nisean Chargers		3	false	false	false	0.0000
general_overseer_4	agent_champion_subterfuge_1_partisan_colourized.png	Few things can escape a diligent person's gaze. 	Overseer		4	false	false	false	0.0000
general_paragon_4	agent_champion_authority_1_paragon_colourized.png	"...for illustrious men have the whole earth for their tomb."	Paragon		4	false	false	false	0.0000
general_persuasive_3	general_persuasive.png	"It's a terrible thing to speak well and yet still be wrong." 	Persuasive		3	false	false	false	0.0000
general_philosopher_1	general_philosopher.png	"The hen… or the egg?" 	Philosopher		1	false	false	false	0.0000
general_plough_and_yoke_3	general_plough_and_yoke.png	Insight on how to live off the earth is as valuable as gold.	Plough & Yoke		3	false	false	false	0.0000
general_port_master_1	general_port_master.png	Trade or war bound, all of Carthage's ships needs a refuge.	Port Master		1	false	false	false	0.0000
general_raven_2	general_raven.png	With the wings of a bird and the wits of a man.	Raven		2	false	false	false	0.0000
general_religious_2_east	general_religious.png	"Whatever comes from the gods, it's impossible for a man to turn back."	Religious		2	false	false	false	0.0000
general_religious_3	general_religious.png	"Whatever comes from the gods, it's impossible for a man to turn back."	Religious		3	false	false	false	0.0000
general_scientific_2_east	general_scientific.png	"Everything in excess is opposed to nature." 	Scientific		2	false	false	false	0.0000
general_scientific_3	general_scientific.png	"Everything in excess is opposed to nature." 	Scientific		3	false	false	false	0.0000
general_scout_2	general_scout.png	Good surveillance is half a battle won. 	Scout		2	false	false	false	0.0000
general_sentinel_4	general_sentinel.png	"Only through my death will my people be conquered!"	Sentinel		4	false	false	false	0.0000
general_sleuth_3	age_agent_trapper.png	Certain skills are best established among other people.	Sleuth		3	false	false	false	0.0000
general_spahbed_4	general_spahbed.png	"We march breave and forever loyal to our general!"	Spahbed		4	false	false	false	0.0000
general_stag_3	general_stag.png	Admirable and noble, the embodiment of laudability.	Stag		3	false	false	false	0.0000
general_strategist_1	general_strategist_1_strategist_colourized.png	"It is more advantageous to overcome the enemy by cunning... than by force."	Strategist		1	false	false	false	0.0000
general_strategist_2_navigator	general_strategist_2_navigator_colourized.png	A carefully planned route saves lives.	Navigator		2	false	false	false	0.0000
general_strategist_2_tactician	general_strategist_2_tactician_colourized.png	"Pay proper attention, and the nature of the ground is a fundamental factor in victory."	Tactician		2	false	false	false	0.0000
general_strategist_3_administration	general_strategist_3_administration_colourized.png	Knowing where the gold is at all times is vital.	Administration		3	false	false	false	0.0000
general_strategist_3_assimilator	general_assimilator.png	'Pax Romana' is the only alternative to war!	Assimilator		3	false	false	false	0.0000
general_strategist_3_covert_action	general_strategist_3_covert_action_colourized.png	Some times it is perfectly acceptable to attack from behind.	Covert Action		3	false	false	false	0.0000
general_strategist_3_covert_action_germanic	general_strategist_3_covert_action_colourized.png	Some times it is perfectly acceptable to attack from behind.	Covert Action		3	false	false	false	0.0000
general_strategist_3_logistics	general_strategist_3_logistics_colourized.png	Proper planning and preparation prevents a poor performance.	Logistics		3	false	false	false	0.0000
general_strategist_3_mercenary	general_strategist_3_mercenary_colourized.png	"I can get you anyone! Archers, slingers: just name your needs!"	Mercenary Contacts		3	false	false	false	0.0000
general_strategist_3_siegecraft	general_strategist_3_siegecraft_colourized.png	They shall set engines of war against thy walls, and with their axes they shall break down their towers.	Siegecraft		3	false	false	false	0.0000
general_strategist_4_master_tactician	general_sleuth.png	A true tactician can win a battle before the lines are even drawn.	Master Tactician		4	false	false	false	0.0000
general_trafficker_3	general_trafficker.png	A little extra profit can't hurt the mission scope.	Trafficker		3	false	false	false	0.0000
general_tutor_3	general_tutor.png	"One thing I know is that I know nothing."	Tutor		3	false	false	false	0.0000
general_valorous_4	general_valorous.png	"Courage leads to heaven; fear leads to death."	Valorous		4	false	false	false	0.0000
general_warmonger_1	general_warmonger_1_warmonger_colourized.png	"An army of deer led by a lion is more to be feared than an army of lions led by a deer."	Warrior		1	false	false	false	0.0000
general_warmonger_2_marine	general_warmonger_2_marine_colourized.png	A steady shot on rough seas is a rare treasure.	Marine		2	false	false	false	0.0000
general_warmonger_2_marine_carthage	general_warmonger_2_marine_colourized.png	A steady shot on rough seas is a rare treasure.	Marine		0	false	false	false	0.0000
general_warmonger_2_soldier	general_warmonger_2_soldier_colourized.png	Good soldiers know much of the world and, most importantly, their place in it.	Soldier		2	false	false	false	0.0000
general_warmonger_2_virtue	general_warmonger_3_virtue_colourized.png	A virtuous person can be relied upon to do their duty.	Virtue		2	false	false	false	0.0000
general_warmonger_3_defence	general_warmonger_3_defence_colourized.png	The general is the principal sentinel of his army. He should always be careful of its preservation and see that it is never exposed to misfortune.[FEM]The general is the principal sentinel of her army. She should always be careful of its preservation and see that it is never exposed to misfortune.	Defence		3	false	false	false	0.0000
general_warmonger_3_despoil	general_warmonger_3_despoil_colourized.png	"I like to kill my enemies, take their gold and enjoy their women."[FEM]"I like to kill my enemies, take their gold and revel in victory."	Despoil		3	false	false	false	0.0000
general_warmonger_3_dread	general_warmonger_3_dread_colourized.png	A dread reputation gives the strength of twenty armies.	Dread		3	false	false	false	0.0000
general_warmonger_3_offense	general_warmonger_3_offense_colourized.png	"Don't just stand there! Attack!"	Offense		3	false	false	false	0.0000
general_warmonger_3_virtue	general_warmonger_3_virtue_colourized.png	A virtuous person can be relied upon to do their duty.	Virtue		3	false	false	false	0.0000
general_warmonger_4_fearless_warrior	general_warmonger_4_fearless_warrior_colourized.png	Someone without fear can be a double-edged sword.	Fearless Warrior		4	false	false	false	0.0000
general_wolf_3	general_wolf.png	A lone wolf with a heart of stone, eager to outstand to survive.	Wolf		3	false	false	false	0.0000
general_wrathful_3	general_wrathful.png	"Now they will pay for all the misdeeds our men endured!"	Wrathful		3	false	false	false	0.0000
navy_1_destroyers	navy_1_destroyers.png	Enemy ships will never sail if they are reduced to kindling.	Destroyers		1	false	false	false	0.0000
navy_1_formidable_marines	navy_1_formidable_marines.png	The deck of a ship is a tough battle ground.	Formidable Marines		1	false	false	false	0.0000
navy_1_great_marksmen	navy_1_great_marksmen.png	Through howling winds and rolling waves their arrows still fly true.  	Great Marksmen		1	false	false	false	0.0000
navy_2_blockade_runners	navy_2_blockade_runners.png	Only the most daring men can run a blockade.	Blockade Runners		1	false	false	false	0.0000
navy_2_dread_pirates	navy_2_dread_pirates.png	A gift for plunder and murder builds a fearsome reputation.	Dread Pirates		1	false	false	false	0.0000
navy_2_intrepid_escorts	navy_2_intrepid_escorts.png	Some men live for adventure and the thrill of new tides.	Intrepid Escorts		1	false	false	false	0.0000
navy_2_ship_defenders	navy_2_ship_defenders.png	Few men have the strength to stand when all hope seems to be lost.	Ship Defenders		1	false	false	false	0.0000
navy_3_able_seamen	navy_3_able_seamen.png	Only the bravest men take the sea as their mistress.	Able Seamen		1	false	false	false	0.0000
navy_3_battle_hardened	navy_4_veteran_fleet.png	"The sea is in our blood and we are in hers." 	Veteran Fleet		1	false	false	false	0.0000
navy_3_master_shipwrights	navy_3_master_shipwrights.png	Wood whispers, but only the greatest craftsmen hear it.	Master Shipwrights		1	false	false	false	0.0000
navy_3_pirate_hunters	navy_3_pirate_hunters.png	"Pirates?! Vile and dissolute creatures, the lot of them."	Pirate Hunters		1	false	false	false	0.0000
navy_4_children_of_the_aegaean	navy_4_children_of_the_aegaean.png	Poseidon watches over his children.	Children of the Aegean		1	false	false	false	0.0000
navy_4_masters_of_the_sea	navy_marines.png	Honour the gods and they will always give you a fair wind. 	Masters of the Sea		1	false	false	false	0.0000
navy_4_pride_of_ptolemy	navy_4_pride_of_ptolemy.png	Only the masters of the ocean are worthy to serve mighty Pharaoh. 	Pride of Ptolemy		1	false	false	false	0.0000
navy_4_professional_piracy	dk_professional_piracy.png	Blessed are the men who endure temptation. All others can become pirates.	Professional Piracy		4	false	false	false	0.0000
navy_4_scions_of_phoenicia	navy_4_scions_of_phoenicia.png	The might of Carthage lies in her fleet. 	Scions of Phoenicia		1	false	false	false	0.0000
navy_4_trade_route_protectors	dk_trade_route_protectors.png	One's trade flow is one's lifeline and should be treasured as such.	Trade Route Protectors		4	false	false	false	0.0000
navy_4_wardens_of_pontus	navy_4_wardens_of_pontus.png	It is an honour to protect mighty Pontus.	Wardens of Pontus		1	false	false	false	0.0000
pel_army_accomplished_skirmishers	army_1_accomplished_skirmishers.png	You don't need to fight at close quarters to ensure the enemy go home on their shields.	Accomplished Skirmishers		0	false	false	false	0.0000
pel_army_ambushers	army_2_ambushers.png	Hushed words on the wind, blowing through the trees and valleys. Surprise and death follow in their wake."	Army Ambushers		0	false	false	false	0.0000
pel_army_battle_hardened	army_2_unrelenting_force.png	When a man no longer fears death, there is no stopping him.	Battle-hardened		0	false	false	false	0.0000
pel_army_formidable_hoplites	army_3_indomitable_hoplites.png	Though the world may shatter around it, this phalanx remains unyielding.	Formidable Hoplites		0	false	false	false	0.0000
pel_army_keepers_of_peace	army_2_keepers_peace.png	Someone has to consider peace.	Keepers of Peace		0	false	false	false	0.0000
pel_army_raiders	army_3_dread_marauders.png	The lust for plunder can turn men into monsters.	Raiders		0	false	false	false	0.0000
