id	choice_key	dilemma_key	payload_key	value
543	SECOND	rom_subject_barb_trade_5_tyrian_purple	rom_payload_resolution	DURATION[1];GLOBAL
548	FIRST	rom_subject_barb_vanquished_leader	rom_payload_resolution	DURATION[1];GLOBAL
550	SECOND	rom_subject_barb_vanquished_leader	rom_payload_resolution	DURATION[1];GLOBAL
5556	FIRST	female_leader_daughter_rom	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[712]
556	FIRST	rom_subject_barb_witchcraft	rom_payload_resolution	DURATION[1];GLOBAL
5564	SECOND	female_leader_daughter_rom	female_leader_daughter_rom_refuse	DURATION[8]
5570	FIRST	female_leader_daughter_greek	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[711]
5577	SECOND	female_leader_daughter_greek	female_leader_daughter_greek_refuse	DURATION[8]
5579	FIRST	female_leader_daughter_barb	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[708]
5587	SECOND	female_leader_daughter_barb	female_leader_daughter_barb_refuse	DURATION[8]
559	SECOND	rom_subject_barb_witchcraft	rom_payload_resolution	DURATION[1];GLOBAL
5595	FIRST	female_leader_daughter_east	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[710]
560	FIRST	rom_subject_eastern_archon_1_death	rom_payload_resolution	DURATION[1];GLOBAL
5600	SECOND	female_leader_daughter_east	female_leader_daughter_east_refuse	DURATION[8]
5604	FIRST	female_leader_daughter_desert	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[709]
5613	SECOND	female_leader_daughter_desert	female_leader_daughter_desert_refuse	DURATION[8]
5616	FIRST	female_leader_trader_rom	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[730]
5625	SECOND	female_leader_trader_rom	female_leader_trader_rom_refuse	DURATION[8]
5627	FIRST	female_leader_trader_greek	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[729]
5634	SECOND	female_leader_trader_greek	female_leader_trader_greek_refuse	DURATION[8]
5635	FIRST	female_leader_trader_barb	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[726]
5641	SECOND	female_leader_trader_barb	female_leader_trader_barb_refuse	DURATION[8]
5651	FIRST	female_leader_trader_east	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[728]
5655	SECOND	female_leader_trader_east	female_leader_trader_east_refuse	DURATION[8]
566	SECOND	rom_subject_eastern_archon_1_death	rom_payload_resolution	DURATION[1];GLOBAL
5665	FIRST	female_leader_trader_desert	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[727]
5670	SECOND	female_leader_trader_desert	female_leader_trader_desert_refuse	DURATION[8]
5680	FIRST	female_leader_diplomat_rom	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[717]
5687	SECOND	female_leader_diplomat_rom	female_leader_diplomat_rom_refuse	DURATION[8]
569	FIRST	rom_subject_eastern_archon_2_plenty_slaves	rom_payload_resolution	DURATION[1];GLOBAL
5694	FIRST	female_leader_diplomat_greek	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[716]
57	SECOND	dilemma_all_developmental_focus	rom_payload_research_civil_progress	DURATION[4];GLOBAL
570	SECOND	rom_subject_eastern_archon_2_plenty_slaves	rom_payload_resolution	DURATION[1];GLOBAL
5704	SECOND	female_leader_diplomat_greek	female_leader_diplomat_greek_refuse	DURATION[8]
5705	FIRST	female_leader_diplomat_barb	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[713]
5706	SECOND	female_leader_diplomat_barb	female_leader_diplomat_barb_refuse	DURATION[8]
5707	FIRST	female_leader_diplomat_east	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[715]
5713	SECOND	female_leader_diplomat_east	female_leader_diplomat_east_refuse	DURATION[8]
5715	FIRST	female_leader_diplomat_desert	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[714]
5724	SECOND	female_leader_diplomat_desert	female_leader_diplomat_desert_refuse	DURATION[8]
5726	FIRST	female_leader_agriculture_rom	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[704]
5729	SECOND	female_leader_agriculture_rom	female_leader_agriculture_rom_refuse	DURATION[8]
5731	FIRST	female_leader_agriculture_greek	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[703]
5739	SECOND	female_leader_agriculture_greek	female_leader_agriculture_greek_refuse	DURATION[8]
5744	FIRST	female_leader_agriculture_barb	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[700]
5745	SECOND	female_leader_agriculture_barb	female_leader_agriculture_barb_refuse	DURATION[8]
5749	FIRST	female_leader_agriculture_east	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[702]
5757	SECOND	female_leader_agriculture_east	female_leader_agriculture_east_refuse	DURATION[8]
5766	FIRST	female_leader_agriculture_desert	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[701]
577	THIRD	rom_subject_eastern_archon_2_plenty_slaves	rom_payload_resolution	DURATION[1];GLOBAL
5774	SECOND	female_leader_agriculture_desert	female_leader_agriculture_desert_refuse	DURATION[8]
5778	FIRST	female_leader_scholar_rom	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[725]
5783	SECOND	female_leader_scholar_rom	TREASURY	AMOUNT[1000]
5788	FIRST	female_leader_scholar_greek	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[724]
5793	SECOND	female_leader_scholar_greek	TREASURY	AMOUNT[1000]
5795	FIRST	female_leader_scholar_barb	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[721]
5798	SECOND	female_leader_scholar_barb	TREASURY	AMOUNT[1000]
5807	FIRST	female_leader_scholar_east	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[723]
5813	SECOND	female_leader_scholar_east	TREASURY	AMOUNT[1000]
5821	FIRST	female_leader_scholar_desert	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[722]
5829	SECOND	female_leader_scholar_desert	TREASURY	AMOUNT[1000]
5833	FIRST	female_leader_warrior_barb	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[731]
5838	SECOND	female_leader_warrior_barb	female_leader_warrior_barb_refuse	DURATION[8]
584	FIRST	rom_subject_eastern_archon_3_lack_slaves	rom_payload_resolution	DURATION[1];GLOBAL
5845	FIRST	female_leader_warrior_desert	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[732]
5852	SECOND	female_leader_warrior_desert	female_leader_warrior_desert_refuse	DURATION[8]
5853	FIRST	female_leader_warrior_egypt	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[733]
5854	SECOND	female_leader_warrior_egypt	female_leader_warrior_egypt_refuse	DURATION[8]
5861	FIRST	female_leader_cavalry_barb	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[705]
5870	SECOND	female_leader_cavalry_barb	female_leader_cavalry_barb_refuse	DURATION[8]
5878	FIRST	female_leader_cavalry_desert	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[706]
588	SECOND	rom_subject_eastern_archon_3_lack_slaves	rom_payload_resolution	DURATION[1];GLOBAL
5883	SECOND	female_leader_cavalry_desert	female_leader_cavalry_desert_refuse	DURATION[8]
5889	FIRST	female_leader_cavalry_egypt	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[707]
5898	SECOND	female_leader_cavalry_egypt	female_leader_cavalry_egypt_refuse	DURATION[8]
5906	FIRST	female_leader_fleet_barb	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[718]
5908	SECOND	female_leader_fleet_barb	female_leader_fleet_barb_refuse	DURATION[8]
5915	FIRST	female_leader_fleet_desert	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[717]
5919	SECOND	female_leader_fleet_desert	female_leader_fleet_desert_refuse	DURATION[8]
592	FIRST	rom_subject_eastern_archon_4_evil_eye	rom_payload_resolution	DURATION[1];GLOBAL
5927	FIRST	female_leader_fleet_egypt	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[720]
5935	SECOND	female_leader_fleet_egypt	female_leader_fleet_egypt_refuse	DURATION[8]
5945	FIRST	female_leader_daughter_rom_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[712]
5952	SECOND	female_leader_daughter_rom_root	female_leader_daughter_rom_refuse	DURATION[8]
5960	FIRST	female_leader_diplomat_rom_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[717]
5963	SECOND	female_leader_diplomat_rom_root	female_leader_diplomat_rom_refuse	DURATION[8]
5971	FIRST	female_leader_scholar_rom_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[725]
5981	SECOND	female_leader_scholar_rom_root	TREASURY	AMOUNT[1000]
5991	FIRST	female_leader_agriculture_barb_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[700]
6000	SECOND	female_leader_agriculture_barb_root	female_leader_agriculture_barb_refuse	DURATION[8]
6005	FIRST	female_leader_warrior_barb_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[731]
6009	SECOND	female_leader_warrior_barb_root	female_leader_warrior_barb_refuse	DURATION[8]
601	SECOND	rom_subject_eastern_archon_4_evil_eye	rom_payload_resolution	DURATION[1];GLOBAL
6018	FIRST	female_leader_diplomat_greek_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[716]
6023	SECOND	female_leader_diplomat_greek_root	female_leader_diplomat_greek_refuse	DURATION[8]
6029	FIRST	female_leader_scholar_greek_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[724]
6035	SECOND	female_leader_scholar_greek_root	TREASURY	AMOUNT[1000]
6045	FIRST	female_leader_trader_desert_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[727]
6054	SECOND	female_leader_trader_desert_root	female_leader_trader_desert_refuse	DURATION[8]
6060	FIRST	female_leader_warrior_desert_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[732]
6067	SECOND	female_leader_warrior_desert_root	female_leader_warrior_desert_refuse	DURATION[8]
607	FIRST	rom_subject_eastern_archon_5_Barren_land	rom_payload_resolution	DURATION[1];GLOBAL
6075	FIRST	female_leader_agriculture_desert_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[701]
6080	SECOND	female_leader_agriculture_desert_root	female_leader_agriculture_desert_refuse	DURATION[8]
6084	FIRST	female_leader_agriculture_east_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[702]
6092	SECOND	female_leader_agriculture_east_root	female_leader_agriculture_east_refuse	DURATION[8]
6097	FIRST	female_leader_diplomat_east_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[715]
6102	SECOND	female_leader_diplomat_east_root	female_leader_diplomat_east_refuse	DURATION[8]
6111	FIRST	female_leader_scholar_east_root	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[723]
6113	SECOND	female_leader_scholar_east_root	TREASURY	AMOUNT[1000]
617	SECOND	rom_subject_eastern_archon_5_Barren_land	rom_payload_resolution	DURATION[1];GLOBAL
6170	SECOND	dk_gift	dk_gift_B	DURATION[8]
6173	THIRD	dk_gift	dk_gift_C	DURATION[8]
6177	FOURTH	dk_gift	dk_gift_D	DURATION[8]
6178	FIRST	dk_gift	CHANGE_AUTHORITY	AMOUNT[3]
618	THIRD	rom_subject_eastern_archon_5_Barren_land	rom_payload_resolution	DURATION[1];GLOBAL
6182	FIRST	dk_refugees	dk_refugees_A	DURATION[12]
6185	SECOND	dk_refugees	dk_refugees_B	DURATION[12]
6191	FIRST	dk_tools	dk_tools_A	DURATION[8]
6196	SECOND	dk_tools	dk_tools_B	DURATION[8]
6197	FIRST	dk_mercernaries	TREASURY	AMOUNT[-2000]
6206	SECOND	dk_mercernaries	TREASURY	AMOUNT[-1300]
6214	FIRST	dk_foreign_ship	dk_foreign_ship_A	DURATION[20]
6218	THIRD	dk_foreign_ship	TREASURY	AMOUNT[2500]
6227	SECOND	dk_shipwreck	dk_shipwreck_B	DURATION[10]
6237	THIRD	dk_shipwreck	dk_shipwreck_C	DURATION[10]
6244	FIRST	dk_shipwreck	TREASURY	AMOUNT[1500]
6246	FIRST	dk_construction_delayed	dk_construction_delayed_A	DURATION[8]
6255	SECOND	dk_construction_delayed	dk_construction_delayed_B	DURATION[8]
6260	FIRST	dk_dyes	dk_dyes_A	DURATION[8]
6267	SECOND	dk_dyes	dk_dyes_B	DURATION[8]
627	FIRST	rom_subject_eastern_concubine_1_foreign_beauty	rom_payload_resolution	DURATION[1];GLOBAL
6274	THIRD	dk_dyes	dk_dyes_C	DURATION[8]
6275	FIRST	dk_prosperity	dk_prosperity_A	DURATION[10]
6280	SECOND	dk_prosperity	dk_prosperity_B	DURATION[10]
6287	THIRD	dk_prosperity	dk_prosperity_C	DURATION[10]
6291	FOURTH	dk_prosperity	dk_prosperity_D	DURATION[10]
6300	SECOND	dk_foreign_intrigue	dk_foreign_intrigue_B	DURATION[8]
6302	FOURTH	dk_foreign_intrigue	dk_foreign_intrigue_D	DURATION[8]
6304	FIRST	dk_foreign_intrigue	GIVE_ANCILLARY	ANCILLARY_KEY[dk_foreign_intrigue_advisor]
631	SECOND	rom_subject_eastern_concubine_1_foreign_beauty	rom_payload_resolution	DURATION[1];GLOBAL
6313	FIRST	dk_architects	dk_architects_A	DURATION[10]
6319	SECOND	dk_architects	dk_architects_B	DURATION[10]
6321	THIRD	dk_architects	dk_architects_C	DURATION[10]
6327	FIRST	dk_survivors	dk_survivors_A	DURATION[4]
633	FIRST	rom_subject_eastern_concubine_2_killer_queen	rom_payload_resolution	DURATION[1];GLOBAL
6336	SECOND	dk_survivors	dk_survivors_B	DURATION[4]
6340	FIRST	dk_monster	TREASURY	AMOUNT[-800]
6349	SECOND	dk_monster	TREASURY	AMOUNT[-1500]
6352	FIRST	dk_fish_catch	dk_fish_catch_A	DURATION[6]
6355	SECOND	dk_fish_catch	dk_fish_catch_B	DURATION[10]
6361	THIRD	dk_fish_catch	dk_fish_catch_C	DURATION[8]
6369	FIRST	dk_sand_storm	TREASURY	AMOUNT[-1000]
6371	FIRST	dk_kush_gods_initial	dk_gods_Amun	DURATION[10]
6381	SECOND	dk_kush_gods_initial	dk_gods_Horus	DURATION[10]
6389	FIRST	dk_kush_gods_A	dk_gods_Amun	DURATION[10]
639	SECOND	rom_subject_eastern_concubine_2_killer_queen	rom_payload_resolution	DURATION[1];GLOBAL
6396	SECOND	dk_kush_gods_A	dk_gods_Apademak	DURATION[10]
6397	FIRST	dk_kush_gods_B	dk_gods_Osiris	DURATION[10]
6400	SECOND	dk_kush_gods_B	dk_gods_Isis	DURATION[10]
6406	FIRST	dk_kush_gods_C	dk_gods_Maat	DURATION[10]
6414	SECOND	dk_kush_gods_C	dk_gods_Seth	DURATION[10]
6417	FIRST	dk_kush_gods_D	dk_gods_Horus	DURATION[10]
6423	SECOND	dk_kush_gods_D	dk_gods_Seth	DURATION[10]
6426	FIRST	dk_kush_gods_E	dk_gods_Arensnuphis	DURATION[10]
6436	SECOND	dk_kush_gods_E	dk_gods_Sebiumeker	DURATION[10]
6439	FIRST	dk_kush_gods_F	dk_gods_Thoth	DURATION[10]
6443	SECOND	dk_kush_gods_F	dk_gods_Khontu	DURATION[10]
6444	FIRST	dk_kush_gods_G	dk_gods_Amun	DURATION[10]
6445	SECOND	dk_kush_gods_G	dk_gods_Osiris	DURATION[10]
645	FIRST	rom_subject_eastern_concubine_3_plots	rom_payload_resolution	DURATION[1];GLOBAL
6452	FIRST	dk_kush_pyramid_noble	dk_kush_pyramid_noble_A	DURATION[8]
6456	SECOND	dk_kush_pyramid_noble	dk_kush_pyramid_noble_B	DURATION[8]
6462	THIRD	dk_kush_pyramid_noble	dk_kush_pyramid_noble_C	DURATION[8]
6463	FIRST	dk_kush_pyramid_warrior	dk_kush_pyramid_warrior_A	DURATION[8]
6464	SECOND	dk_kush_pyramid_warrior	dk_kush_pyramid_warrior_B	DURATION[8]
6472	THIRD	dk_kush_pyramid_warrior	dk_kush_pyramid_warrior_C	DURATION[8]
6478	FIRST	dk_numidia_migration	dk_numidia_migration_A	DURATION[8]
6482	SECOND	dk_numidia_migration	dk_numidia_migration_B	DURATION[8]
6486	THIRD	dk_numidia_migration	dk_numidia_migration_C	DURATION[8]
6488	FOURTH	dk_numidia_migration	dk_numidia_migration_D	DURATION[8]
6493	FIRST	dk_numidia_tribute_carthage	TREASURY	AMOUNT[1500]
6503	FIRST	dk_numidia_tribute_rome	TREASURY	AMOUNT[2800]
651	SECOND	rom_subject_eastern_concubine_3_plots	rom_payload_resolution	DURATION[1];GLOBAL
6514	FIRST	dk_kush_priests_suicide	KILL_CHARACTER	TRUE
6529	FIRST	dk_construction_delayed	TARGET	EVENT
6535	SECOND	dk_construction_delayed	TARGET	EVENT
6539	FIRST	dk_unhappy_workers	dk_unhappy_workers_A	DURATION[8]
6544	FIRST	dk_unhappy_workers	TARGET	EVENT
6551	SECOND	dk_unhappy_workers	dk_unhappy_workers_B	DURATION[8]
6559	SECOND	dk_unhappy_workers	TARGET	EVENT
6560	FIRST	dk_business_venture	TREASURY	AMOUNT[-2000]
6563	SECOND	dk_business_venture	TREASURY	AMOUNT[-2000]
6566	FIRST	dk_survivors	TARGET	EVENT
657	FIRST	rom_subject_eastern_creature_1_griffin	rom_payload_resolution	DURATION[1];GLOBAL
6573	SECOND	dk_survivors	TARGET	EVENT
6578	FIRST	dk_tools	TARGET	EVENT
6579	SECOND	dk_tools	TARGET	EVENT
6588	FIRST	dk_kush_priests_suicide	TARGET	EVENT
6597	SECOND	dk_numidia_tribute_carthage	dk_numidia_tribute_carthage	DURATION[10]
6602	SECOND	dk_numidia_tribute_rome	dk_numidia_tribute_rome	DURATION[10]
6603	SECOND	dk_numidia_tribute_carthage	TARGET	EVENT
6607	SECOND	dk_numidia_tribute_rome	TARGET	EVENT
6616	FIRST	dk_fish_catch	TARGET	EVENT
6618	SECOND	dk_fish_catch	TARGET	EVENT
6623	THIRD	dk_fish_catch	TARGET	EVENT
6625	FIRST	dk_refugees	TARGET	EVENT
6635	SECOND	dk_refugees	TARGET	EVENT
6643	FIRST	dk_foreign_ship	TARGET	EVENT
6646	SECOND	dk_shipwreck	TARGET	EVENT
665	SECOND	rom_subject_eastern_creature_1_griffin	rom_payload_resolution	DURATION[1];GLOBAL
6653	THIRD	dk_shipwreck	TARGET	EVENT
6661	FIRST	dk_foreign_intrigue	TARGET	EVENT
6669	FIRST	dk_dyes	TARGET	EVENT
6673	SECOND	dk_dyes	TARGET	EVENT
6676	THIRD	dk_dyes	TARGET	EVENT
6677	FIRST	inv_homefront_01	inv_homefront_01_A	DURATION[6]
668	FIRST	rom_subject_eastern_creature_2_djinn	rom_payload_resolution	DURATION[1];GLOBAL
6680	SECOND	inv_homefront_01	inv_homefront_01_B	DURATION[6]
6682	THIRD	inv_homefront_01	inv_homefront_01_C	DURATION[6]
6692	FIRST	inv_homefront_02	inv_homefront_02_A	DURATION[6]
6701	SECOND	inv_homefront_02	inv_homefront_02_B	DURATION[6]
6710	THIRD	inv_homefront_02	inv_homefront_02_C	DURATION[6]
6713	FIRST	inv_homefront_03	inv_homefront_03_A	DURATION[6]
672	SECOND	rom_subject_eastern_creature_2_djinn	rom_payload_resolution	DURATION[1];GLOBAL
6723	SECOND	inv_homefront_03	inv_homefront_03_B	DURATION[6]
6726	THIRD	inv_homefront_03	inv_homefront_03_C	DURATION[6]
6728	FIRST	inv_homefront_04	inv_homefront_04_A	DURATION[6]
6729	SECOND	inv_homefront_04	inv_homefront_04_B	DURATION[3]
6733	THIRD	inv_homefront_04	TREASURY	AMOUNT[-1200]
6742	FIRST	inv_homefront_05	inv_homefront_05_A	DURATION[6]
6747	SECOND	inv_homefront_05	inv_homefront_05_B	DURATION[6]
6748	THIRD	inv_homefront_05	inv_homefront_05_C	DURATION[6]
6751	FIRST	inv_homefront_06	inv_homefront_06_A	DURATION[6]
6761	SECOND	inv_homefront_06	inv_homefront_06_B	DURATION[6]
6769	THIRD	inv_homefront_06	inv_homefront_06_C	DURATION[6]
6771	FIRST	inv_homefront_07	TREASURY	AMOUNT[-1300]
6775	SECOND	inv_homefront_07	inv_homefront_07_B	DURATION[6]
6777	THIRD	inv_homefront_07	inv_homefront_07_C	DURATION[6]
678	FIRST	rom_subject_eastern_family_member_1_revenge	rom_payload_resolution	DURATION[1];GLOBAL
6781	FIRST	inv_homefront_08	inv_homefront_08_A	DURATION[6]
6786	SECOND	inv_homefront_08	inv_homefront_08_B	DURATION[6]
6787	THIRD	inv_homefront_08	inv_homefront_08_C	DURATION[3]
6796	FIRST	inv_homefront_09	inv_homefront_09_A	DURATION[6]
680	SECOND	rom_subject_eastern_family_member_1_revenge	rom_payload_resolution	DURATION[1];GLOBAL
6803	SECOND	inv_homefront_09	inv_homefront_09_B	DURATION[6]
6812	THIRD	inv_homefront_09	inv_homefront_09_C	DURATION[6]
6822	FIRST	inv_homefront_10	inv_homefront_10_A	DURATION[6]
6826	SECOND	inv_homefront_10	inv_homefront_10_B	DURATION[6]
6830	THIRD	inv_homefront_10	inv_homefront_10_C	DURATION[6]
6834	FIRST	inv_homefront_11	inv_homefront_11_A	DURATION[6]
6835	SECOND	inv_homefront_11	TREASURY	AMOUNT[-1100]
6836	THIRD	inv_homefront_11	inv_homefront_11_C	DURATION[6]
6838	FIRST	inv_homefront_12	inv_homefront_12_A	DURATION[3]
6839	SECOND	inv_homefront_12	inv_homefront_12_B	DURATION[6]
6845	THIRD	inv_homefront_12	inv_homefront_12_C	DURATION[6]
6852	FIRST	inv_homefront_01	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
6858	SECOND	inv_homefront_01	PERSIST_VALUE	KEY[athens];AMOUNT[1]
686	THIRD	rom_subject_eastern_family_member_1_revenge	rom_payload_resolution	DURATION[1];GLOBAL
6867	THIRD	inv_homefront_01	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
6875	FIRST	inv_homefront_02	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
6879	SECOND	inv_homefront_02	PERSIST_VALUE	KEY[athens];AMOUNT[1]
6889	THIRD	inv_homefront_02	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
6892	FIRST	inv_homefront_03	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
6901	SECOND	inv_homefront_03	PERSIST_VALUE	KEY[athens];AMOUNT[1]
6908	THIRD	inv_homefront_03	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
6916	FIRST	inv_homefront_04	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
6924	SECOND	inv_homefront_04	PERSIST_VALUE	KEY[athens];AMOUNT[1]
6933	THIRD	inv_homefront_04	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
6935	FIRST	inv_homefront_05	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
6942	SECOND	inv_homefront_05	PERSIST_VALUE	KEY[athens];AMOUNT[1]
6943	THIRD	inv_homefront_05	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
6945	FIRST	inv_homefront_06	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
6947	SECOND	inv_homefront_06	PERSIST_VALUE	KEY[athens];AMOUNT[1]
695	FIRST	rom_subject_eastern_family_member_2_debauched	rom_payload_resolution	DURATION[1];GLOBAL
6952	THIRD	inv_homefront_06	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
6956	FIRST	inv_homefront_07	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
6961	SECOND	inv_homefront_07	PERSIST_VALUE	KEY[athens];AMOUNT[1]
6969	THIRD	inv_homefront_07	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
6975	FIRST	inv_homefront_08	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
6982	SECOND	inv_homefront_08	PERSIST_VALUE	KEY[athens];AMOUNT[1]
6987	THIRD	inv_homefront_08	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
6989	FIRST	inv_homefront_09	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
6994	SECOND	inv_homefront_09	PERSIST_VALUE	KEY[athens];AMOUNT[1]
6996	THIRD	inv_homefront_09	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
7006	FIRST	inv_homefront_10	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
7015	SECOND	inv_homefront_10	PERSIST_VALUE	KEY[athens];AMOUNT[1]
7024	THIRD	inv_homefront_10	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
7031	FIRST	inv_homefront_11	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
704	SECOND	rom_subject_eastern_family_member_2_debauched	rom_payload_resolution	DURATION[1];GLOBAL
7040	SECOND	inv_homefront_11	PERSIST_VALUE	KEY[athens];AMOUNT[1]
7044	THIRD	inv_homefront_11	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
7049	FIRST	inv_homefront_12	PERSIST_VALUE	KEY[sparta];AMOUNT[1]
7054	SECOND	inv_homefront_12	PERSIST_VALUE	KEY[athens];AMOUNT[1]
7058	THIRD	inv_homefront_12	PERSIST_VALUE	KEY[corinth];AMOUNT[1]
7067	FIRST	inv_geographical_massalia_resources	TREASURY	AMOUNT[-1000]
7069	FIRST	inv_geographical_massalia_merchants	TREASURY	AMOUNT[-1200]
7073	SECOND	inv_geographical_massalia_merchants	TREASURY	AMOUNT[-1400]
708	THIRD	rom_subject_eastern_family_member_2_debauched	rom_payload_resolution	DURATION[1];GLOBAL
7081	THIRD	inv_geographical_massalia_merchants	TREASURY	AMOUNT[-1100]
7085	FIRST	inv_geographical_massalia_cure_all	TREASURY	AMOUNT[-1150]
7088	SECOND	inv_geographical_massalia_cure_all	TREASURY	AMOUNT[-1300]
709	FIRST	rom_subject_eastern_family_member_3_greek_lover	rom_payload_resolution	DURATION[1];GLOBAL
7093	FIRST	inv_faction_seno_insub_04	TREASURY	AMOUNT[-1500]
7101	SECOND	inv_faction_seno_insub_04	TREASURY	AMOUNT[-1000]
7103	SECOND	inv_colony_discovered_1	TREASURY	AMOUNT[-500]
7107	SECOND	inv_colony_discovered_2	TREASURY	AMOUNT[-500]
7110	SECOND	inv_colony_discovered_3	TREASURY	AMOUNT[-500]
7112	SECOND	inv_colony_discovered_4	TREASURY	AMOUNT[-500]
7113	SECOND	inv_colony_discovered_5	TREASURY	AMOUNT[-500]
7118	FIRST	inv_colony_discovered_fail	inv_colony_discovered_fail_gods	DURATION[4]
712	SECOND	rom_subject_eastern_family_member_3_greek_lover	rom_payload_resolution	DURATION[1];GLOBAL
7121	SECOND	inv_colony_discovered_fail	inv_colony_discovered_fail_man	DURATION[4]
7124	FIRST	inv_faction_samnite_01	TREASURY	AMOUNT[-2400]
7127	SECOND	inv_faction_samnite_01	TREASURY	AMOUNT[-2200]
7132	FIRST	inv_faction_seno_insub_05	TREASURY	AMOUNT[-1000]
7135	SECOND	inv_faction_veneti_01	TREASURY	AMOUNT[-1500]
7141	THIRD	inv_faction_veneti_05	TREASURY	AMOUNT[-2000]
7150	FIRST	inv_geographical_Carthaginian_Slaves	TREASURY	AMOUNT[-2000]
7161	THIRD	inv_faction_etruscans_04	TREASURY	AMOUNT[-2200]
7165	SECOND	inv_faction_etruscans_04	TREASURY	AMOUNT[-2200]
7167	FIRST	inv_geographical_Carthaginian_Religion	TREASURY	AMOUNT[-2000]
7169	FIRST	inv_faction_etruscans_04	TREASURY	AMOUNT[-2200]
7174	SECOND	inv_faction_iolei_03	TREASURY	AMOUNT[-2000]
72	FIRST	dilemma_all_economic_intent	rom_payload_thriving_trade	DURATION[4];GLOBAL
721	FIRST	rom_subject_eastern_family_member_4_kidnapped	rom_payload_resolution	DURATION[1];GLOBAL
