path_key	technology_key	priority
inv_military_land_late	inv_tarchuna_military_strength_riders_of_outstanding_merit	1
inv_military_land_late	inv_tarchuna_military_strength_when_a_warrior_dies	1
inv_military_land_late	inv_veneti_military_dominance_ammunition_stores_and_grain_houses	1
inv_military_land_late	inv_veneti_military_dominance_siege_engines	1
inv_military_land_late	inv_veneti_military_dominance_supply_lines	1
inv_military_land_late	inv_veneti_military_dominance_to_borrow_a_catapult	1
inv_military_land_late	inv_veneti_military_strategy_taming_italia	1
inv_military_land_late	inv_veneti_military_strength_blessed_horses	1
inv_military_land_late	inv_veneti_military_strength_tactical_drills	1
inv_military_land_late	inv_veneti_military_strength_weapon_proficiency	1
inv_military_naval_early	3c_armenia_military_recruitment_improve_harbour_infrastructure	1
inv_military_naval_early	3c_armenia_military_recruitment_initiate_naval_dominance	1
inv_military_naval_early	3c_gothi_military_recruitment_adopt_clinkerbuilt_ships	1
inv_military_naval_early	3c_gothi_military_recruitment_implement_iron_anchors	1
inv_military_naval_early	3c_rome_military_recruitment_improve_harbour_infrastructure	1
inv_military_naval_early	3c_rome_military_recruitment_restore_imperial_navalia	1
inv_military_naval_early	3c_sassanid_military_recruitment_improve_your_harbour_infrastructure	1
inv_military_naval_early	3c_sassanid_military_recruitment_initiate_your_naval_dominance	1
inv_military_naval_early	inv_insubres_military_dominance_lodestone	1
inv_military_naval_early	inv_insubres_military_dominance_marine_training	1
inv_military_naval_early	inv_insubres_military_dominance_the_warrior_nobleman	1
inv_military_naval_early	inv_iolei_military_dominance_lodestone	1
inv_military_naval_early	inv_iolei_military_dominance_marine_training	1
inv_military_naval_early	inv_rome_military_via_dominatae_bronze_battering_ram	1
inv_military_naval_early	inv_rome_military_via_dominatae_mars_the_victor	1
inv_military_naval_early	inv_samnites_military_via_dominatae_marine_training	1
inv_military_naval_early	inv_samnites_military_via_dominatae_marines_on_land	1
inv_military_naval_early	inv_senones_military_dominance_lodestone	1
inv_military_naval_early	inv_senones_military_dominance_marine_training	1
inv_military_naval_early	inv_syracuse_military_strategiky_marine_training	1
inv_military_naval_early	inv_syracuse_military_strategiky_marines_on_land	1
inv_military_naval_early	inv_taranto_civil_diacheirisy_a_populous_magna_graecia	1
inv_military_naval_early	inv_taranto_civil_diacheirisy_a_sea_faring_nation	1
inv_military_naval_early	inv_taranto_civil_diacheirisy_poseidon_host_of_the_sea	1
inv_military_naval_early	inv_taranto_civil_diacheirisy_wine_and_divinity	1
inv_military_naval_early	inv_taranto_civil_top_history_of_the_peloponnesian_war	1
inv_military_naval_early	inv_taranto_military_hegemonia_marine_training	1
inv_military_naval_early	inv_tarchuna_military_dominance_bronze_battering_ram	1
inv_military_naval_early	inv_tarchuna_military_dominance_informant_network	1
inv_military_naval_early	inv_tarchuna_military_dominance_marine_training	1
inv_military_naval_early	inv_tarchuna_military_dominance_supply_lines	1
inv_military_naval_early	inv_veneti_military_strategy_marine_training	1
inv_military_naval_early	inv_veneti_military_strategy_marines_on_land	1
inv_military_naval_early	inv_veneti_military_strategy_the_cult_of_hercules	1
inv_military_naval_early	inv_veneti_military_strategy_warriors_in_the_light_of_cicolluis	1
inv_military_naval_late	inv_syracuse_military_strategiky_athenian_approach_to_sea_power	1
inv_military_naval_late	inv_syracuse_military_strategiky_bronze_battering_ram	1
inv_military_naval_late	inv_syracuse_military_strategiky_naval_artillery_of_syracuse	1
inv_military_naval_late	inv_taranto_military_hegemonia_athenian_approach_to_sea_power	1
inv_military_naval_late	inv_taranto_military_hegemonia_bronze_battering_ram	1
inv_military_naval_late	inv_taranto_military_hegemonia_marines_on_land	1
inv_military_naval_late	inv_taranto_military_hegemonia_master_ship_builders	1
inv_military_naval_late	inv_tarchuna_military_dominance_clandestine_actions	1
inv_military_naval_late	inv_tarchuna_military_dominance_supply_contracts	1
inv_military_naval_late	inv_tarchuna_military_dominance_they_call_us_pirates	1
inv_military_siege	inv_insubres_military_strategy_ammunition_stores_and_grain_houses	1
inv_military_siege	inv_insubres_military_strategy_learn_about_siege_engines	1
inv_military_siege	inv_iolei_military_strategy_ammunition_stores_and_grain_houses	1
inv_military_siege	inv_iolei_military_strategy_learn_about_siege_engines	1
inv_military_siege	inv_rome_military_via_strategematum_ammunition_stores_and_grain_houses	1
inv_military_siege	inv_rome_military_via_strategematum_catapulta_diversitas	1
inv_military_siege	inv_rome_military_via_strategematum_logistics	1
inv_military_siege	inv_rome_military_via_strategematum_siege_engines	1
inv_military_siege	inv_rome_military_via_strategematum_to_borrow_a_catapult	1
inv_military_siege	inv_samnites_military_via_strategematum_ammunition_stores_and_grain_houses	1
inv_military_siege	inv_samnites_military_via_strategematum_catapulta_diversitas	1
inv_military_siege	inv_samnites_military_via_strategematum_siege_engines	1
inv_military_siege	inv_samnites_military_via_strategematum_to_borrow_a_catapult	1
inv_military_siege	inv_senones_military_strategy_ammunition_stores_and_grain_houses	1
inv_military_siege	inv_senones_military_strategy_learn_about_siege_engines	1
inv_military_siege	inv_syracuse_military_strategiky_ammunition_stores_and_grain_houses	1
inv_military_siege	inv_syracuse_military_strategiky_master_and_inventor	1
inv_military_siege	inv_syracuse_military_strategiky_polymorphia_katapelton	1
inv_military_siege	inv_syracuse_military_strategiky_siege_engines	1
inv_military_siege	inv_taranto_military_strategiky_ammunition_stores_and_grain_houses	1
inv_military_siege	inv_taranto_military_strategiky_polymorphia_katapelton	1
inv_military_siege	inv_taranto_military_strategiky_siege_engines	1
inv_military_siege	inv_taranto_military_strategiky_to_borrow_a_catapult	1
inv_military_siege	inv_tarchuna_military_strategy_catapulta_diversitas	1
inv_military_siege	inv_tarchuna_military_strategy_siege_engines	1
inv_military_siege	inv_tarchuna_military_strategy_to_borrow_a_catapult	1
pel_civics_aesthetics_entertainment_early	pel_civics_aesthetics_acting	1
pel_civics_aesthetics_entertainment_early	pel_civics_aesthetics_greek_classical_art	1
pel_civics_aesthetics_entertainment_late	pel_civics_aesthetics_comedy_plays	1
pel_civics_aesthetics_entertainment_late	pel_civics_aesthetics_tragedy_plays	1
pel_civics_aesthetics_manufacture_last	pel_civics_aesthetics_votive_art	1
pel_civics_aesthetics_slave_industry_early	pel_civics_aesthetics_doric_order	1
pel_civics_aesthetics_slave_industry_early	pel_civics_aesthetics_greek_classical_art	1
pel_civics_aesthetics_slave_industry_last	pel_civics_aesthetics_momumental_sculpturing	1
pel_civics_aesthetics_slave_industry_middle	pel_civics_aesthetics_ionic_order	1
pel_civics_aesthetics_slave_industry_middle	pel_civics_aesthetics_red_figure_painting	1
pel_civics_basic	pel_civics_top	1
pel_civics_mathematics_center_building_early	pel_civics_mathematics_geometry	1
pel_civics_mathematics_center_building_early	pel_civics_mathematics_golden_ratio	1
pel_civics_mathematics_center_building_late	pel_civics_mathematics_architectural_illusions	1
pel_civics_mathematics_center_building_late	pel_civics_mathematics_pythagoreian_order	1
pel_civics_mathematics_center_building_middle	pel_civics_mathematics_acoustics	1
pel_civics_mathematics_center_building_middle	pel_civics_mathematics_hippocratic_corpus	1
pel_civics_mathematics_health_buildings_early	pel_civics_mathematics_geometry	1
pel_civics_mathematics_health_buildings_early	pel_civics_mathematics_indoor_plumbing	1
pel_civics_mathematics_health_last	pel_civics_mathematics_cartography	1
pel_civics_mathematics_mining_religion_last	pel_civics_mathematics_classical_engineering	1
pel_civics_philosophy_learning_early	pel_civics_philosopphy_education	1
pel_civics_philosophy_learning_early	pel_civics_philosopphy_history_writting	1
pel_civics_philosophy_learning_last	pel_civics_philosopphy_ostracism	1
pel_civics_philosophy_learning_late	pel_civics_philosopphy_rhetorics	1
pel_civics_philosophy_learning_late	pel_civics_philosopphy_sophist_trainning	1
pel_civics_philosophy_tax_rate_early	pel_civics_philosopphy_education	1
pel_civics_philosophy_tax_rate_early	pel_civics_philosopphy_socratic_philosophy	1
pel_civics_philosophy_tax_rate_last	pel_civics_philosopphy_eleatic_philsophy	1
pel_civics_philosophy_tax_rate_late	pel_civics_philosopphy_cunism_philsophy	1
pel_civics_philosophy_tax_rate_late	pel_civics_philosopphy_platonic_philosophy	1
pel_mil_army_early	pel_military_army_gymnasia	1
pel_mil_army_early	pel_military_army_military_settlement	1
pel_mil_army_mercenaries	pel_military_army_gymnasia	1
pel_mil_army_mercenaries	pel_military_army_mercenaries	1
pel_mil_army_morale	pel_military_army_common_shield_decoration	1
pel_mil_army_morale	pel_military_army_epitaph	1
pel_mil_army_unit_unlock_last	pel_military_army_laconian_trainning	1
pel_mil_army_unit_unlock_late	pel_military_army_supply_reforms	1
pel_mil_army_unit_unlock_middle	pel_military_army_hierarchy	1
pel_mil_army_unit_unlock_middle	pel_military_army_phalanx_drill	1
pel_mil_basic	pel_military_top	1
pel_mil_navy_durability_early	pel_military_navy_bronze_ram	1
pel_mil_navy_durability_early	pel_military_navy_reinforced_prows	1
pel_mil_navy_durability_late	pel_military_navy_binding_wires	1
pel_mil_navy_durability_late	pel_military_navy_cimon_reforms	1
pel_mil_navy_last	pel_military_navy_liturgy	1
pel_mil_navy_ramming_early	pel_military_navy_bronze_ram	1
pel_mil_navy_ramming_early	pel_military_navy_waterproof_leather	1
pel_mil_navy_ramming_late	pel_military_navy_crew_synchronization	1
pel_mil_navy_ramming_late	pel_military_navy_flute_coordination	1
pel_mil_navy_ramming_late	pel_military_navy_marine_trainning	1
pel_mil_support_early	pel_military_support_organized_supply	1
pel_mil_support_early	pel_military_support_physical_conditioning	1
pel_mil_support_last	pel_military_support_thessalian_tactics	1
pel_mil_support_late	pel_military_support_cavalry_tactics	1
pel_mil_support_late	pel_military_support_peltast_trainning	1
pel_mil_support_middle	pel_military_support_creatian_ethos	1
pel_mil_support_middle	pel_military_support_supply_tunnels	1
pel_mil_support_siege_early	pel_military_support_ammunition_stores	1
pel_mil_support_siege_early	pel_military_support_organized_supply	1
pel_mil_support_siege_last	pel_military_support_advanced_weaponsmith	1
rom_civ_basic	pun_carthage_civil_top_land_management	1
rom_civ_basic	pun_roman_civil_top_land_management	1
rom_civ_basic	rom_baktria_civil_top_social_organisation	1
rom_civ_basic	rom_briton_civil_top_celtic_field_systems	1
rom_civ_basic	rom_carthage_civil_top_land_management	1
rom_civ_basic	rom_eastern_civil_top_social_organisation	1
rom_civ_basic	rom_egypt_civil_agriculture_nile_calendar	1
rom_civ_basic	rom_gaul_civil_top_celtic_field_systems	1
rom_civ_basic	rom_german_civil_top_celtic_field_systems	1
rom_civ_basic	rom_greek_civil_agriculture_land_reclamation	1
rom_civ_basic	rom_iberian_civil_top_celtic_field_systems	1
rom_civ_basic	rom_nomad_civil_top_sheep_husbandry	1
rom_civ_basic	rom_pontus_civil_economy_land_management	1
rom_civ_basic	rom_roman_civil_top_land_management	1
rom_civ_basic	rom_seleucid_civil_top_social_organisation	1
rom_civ_construction_buff	rom_briton_engineering_construction_dry_stone_construction	1
rom_civ_construction_buff	rom_briton_engineering_construction_stone_footing	1
rom_civ_construction_buff	rom_carthage_engineering_construction_crane	1
rom_civ_construction_buff	rom_carthage_engineering_construction_measuring_instruments	1
rom_civ_construction_buff	rom_eastern_engineering_construction_crane	1
rom_civ_construction_buff	rom_eastern_engineering_construction_measuring_instruments	1
rom_civ_construction_buff	rom_egypt_engineering_construction_crane	1
rom_civ_construction_buff	rom_egypt_engineering_construction_dioptra	1
rom_civ_construction_buff	rom_gaul_engineering_construction_dry_stone_construction	1
rom_civ_construction_buff	rom_gaul_engineering_construction_stone_footing	1
rom_civ_construction_buff	rom_german_engineering_construction_dry_stone_construction	1
rom_civ_construction_buff	rom_german_engineering_construction_stone_footing	1
rom_civ_construction_buff	rom_greek_engineering_construction_crane	1
rom_civ_construction_buff	rom_greek_engineering_construction_dioptra	1
rom_civ_construction_buff	rom_iberian_engineering_construction_dry_stone_construction	1
rom_civ_construction_buff	rom_iberian_engineering_construction_stone_footing	1
rom_civ_construction_buff	rom_nomad_civil_construction_dry_stone_construction	1
rom_civ_construction_buff	rom_nomad_civil_construction_stone_footing	1
rom_civ_construction_buff	rom_pontus_civil_construction_crane	1
rom_civ_construction_buff	rom_pontus_civil_construction_dioptra	1
rom_civ_construction_buff	rom_roman_engineering_construction_crane	1
rom_civ_construction_buff	rom_roman_engineering_construction_dioptra	1
rom_civ_construction_early	pun_carthage_civil_improvements_city_planning	1
rom_civ_construction_early	pun_carthage_civil_improvements_formal_government	1
rom_civ_construction_early	pun_carthage_civil_improvements_improved_drainage	1
rom_civ_construction_early	pun_carthage_civil_improvements_preferred_markets	1
rom_civ_construction_early	pun_roman_civil_improvements_common_weights_and_measures	1
rom_civ_construction_early	pun_roman_civil_improvements_concrete	1
rom_civ_construction_early	pun_roman_civil_improvements_fired_brick	1
rom_civ_construction_early	pun_roman_civil_improvements_water_sluicing	1
rom_civ_construction_early	rom_briton_engineering_construction_raised_site	1
rom_civ_construction_early	rom_briton_engineering_construction_tax_labour	1
rom_civ_construction_early	rom_briton_engineering_construction_under_floor_drainage	1
rom_civ_construction_early	rom_briton_engineering_top_earth_works	1
rom_civ_construction_early	rom_carthage_engineering_construction_advanced_construction_techniques	1
rom_civ_construction_early	rom_carthage_engineering_construction_city_planning	1
rom_civ_construction_early	rom_carthage_engineering_construction_tax_labour	1
rom_civ_construction_early	rom_carthage_engineering_construction_water_sluicing	1
rom_civ_construction_early	rom_eastern_civil_agriculture_qanat	1
rom_civ_construction_early	rom_eastern_engineering_construction_quarrying	1
rom_civ_construction_early	rom_eastern_engineering_construction_tax_labour	1
rom_civ_construction_early	rom_eastern_engineering_construction_water_sluicing	1
rom_civ_construction_early	rom_egypt_engineering_construction_advanced_construction_techniques	1
rom_civ_construction_early	rom_egypt_engineering_construction_architectural_advances	1
rom_civ_construction_early	rom_egypt_engineering_construction_tax_labour	1
rom_civ_construction_early	rom_egypt_engineering_construction_water_sluicing	1
rom_civ_construction_early	rom_gaul_engineering_construction_raised_site	1
rom_civ_construction_early	rom_gaul_engineering_construction_tax_labour	1
rom_civ_construction_early	rom_gaul_engineering_construction_under_floor_drainage	1
rom_civ_construction_early	rom_gaul_engineering_top_earth_works	1
rom_civ_construction_early	rom_german_engineering_construction_raised_site	1
rom_civ_construction_early	rom_german_engineering_construction_tax_labour	1
rom_civ_construction_early	rom_german_engineering_construction_under_floor_drainage	1
rom_civ_construction_early	rom_german_engineering_top_earth_works	1
rom_civ_construction_early	rom_greek_engineering_construction_advanced_construction_techniques	1
rom_civ_construction_early	rom_greek_engineering_construction_architectural_advances	1
rom_civ_construction_early	rom_greek_engineering_construction_tax_labour	1
rom_civ_construction_early	rom_greek_engineering_construction_water_sluicing	1
rom_civ_construction_early	rom_iberian_engineering_construction_raised_site	1
rom_civ_construction_early	rom_iberian_engineering_construction_tax_labour	1
rom_civ_construction_early	rom_iberian_engineering_construction_under_floor_drainage	1
rom_civ_construction_early	rom_iberian_engineering_top_earth_works	1
rom_civ_construction_early	rom_nomad_civil_construction_earthworks	1
rom_civ_construction_early	rom_nomad_civil_construction_raised_site	1
rom_civ_construction_early	rom_nomad_civil_construction_tax_labour	1
rom_civ_construction_early	rom_nomad_civil_construction_under_floor_drainage	1
rom_civ_construction_early	rom_pontus_civil_construction_advanced_construction_techniques	1
rom_civ_construction_early	rom_pontus_civil_construction_architectural_advances	1
rom_civ_construction_early	rom_pontus_civil_construction_tax_labour	1
rom_civ_construction_early	rom_pontus_engineering_construction_quarrying	1
rom_civ_construction_early	rom_roman_engineering_construction_advanced_construction_techniques	1
rom_civ_construction_early	rom_roman_engineering_construction_concrete	1
rom_civ_construction_early	rom_roman_engineering_construction_tax_labour	1
rom_civ_construction_early	rom_roman_engineering_construction_water_sluicing	1
rom_civ_construction_early	rom_syracuse_engineering_construction_archimedes_screw	1
rom_civ_construction_last	pun_carthage_civil_improvements_monumental_architecture	1
rom_civ_construction_last	pun_roman_civil_improvements_production_lines	1
rom_civ_construction_last	rom_briton_engineering_construction_enclosed_settlement	1
rom_civ_construction_last	rom_carthage_engineering_construction_monumental_architecture	1
rom_civ_construction_last	rom_eastern_engineering_construction_improved_fortifications	1
rom_civ_construction_last	rom_egypt_engineering_construction_monumental_architecture	1
rom_civ_construction_last	rom_gaul_engineering_construction_enclosed_settlement	1
rom_civ_construction_last	rom_german_engineering_construction_enclosed_settlement	1
rom_civ_construction_last	rom_greek_engineering_construction_monumental_architecture	1
rom_civ_construction_last	rom_iberian_engineering_construction_enclosed_settlement	1
rom_civ_construction_last	rom_nomad_civil_construction_enclosed_settlement	1
rom_civ_construction_last	rom_pontus_civil_construction_monumental_architecture	1
rom_civ_construction_last	rom_roman_engineering_construction_moulded_architecture	1
rom_civ_construction_last	rom_syracuse_engineering_construction_golden_age	1
rom_civ_construction_options	pun_carthage_civil_improvements_armed_escorts	1
rom_civ_construction_options	pun_carthage_civil_improvements_canal_and_dam_system	1
rom_civ_construction_options	pun_carthage_civil_improvements_concrete	1
rom_civ_construction_options	pun_carthage_civil_improvements_crane	1
rom_civ_construction_options	pun_roman_civil_improvements_common_currency	1
rom_civ_construction_options	pun_roman_civil_improvements_crane_mechanics	1
rom_civ_construction_options	pun_roman_civil_improvements_improved_irrigation	1
rom_civ_construction_options	pun_roman_civil_improvements_improved_plumbing	1
rom_civ_construction_options	rom_briton_engineering_construction_double_wall_construction	1
rom_civ_construction_options	rom_briton_engineering_construction_large_defences	1
rom_civ_construction_options	rom_carthage_engineering_construction_concrete	1
rom_civ_construction_options	rom_carthage_engineering_construction_improved_port_construction	1
rom_civ_construction_options	rom_eastern_engineering_construction_improved_material_transportation	1
rom_civ_construction_options	rom_eastern_engineering_construction_strengthened_walls	1
rom_civ_construction_options	rom_egypt_engineering_construction_border_forts	1
rom_civ_construction_options	rom_egypt_engineering_construction_improved_fortifications	1
rom_civ_construction_options	rom_gaul_engineering_construction_double_wall_construction	1
rom_civ_construction_options	rom_gaul_engineering_construction_large_defences	1
rom_civ_construction_options	rom_german_engineering_construction_double_wall_construction	1
rom_civ_construction_options	rom_german_engineering_construction_large_defences	1
rom_civ_construction_options	rom_greek_engineering_construction_city_planning	1
rom_civ_construction_options	rom_greek_engineering_construction_temple_design	1
rom_civ_construction_options	rom_iberian_engineering_construction_double_wall_construction	1
rom_civ_construction_options	rom_iberian_engineering_construction_large_defences	1
rom_civ_construction_options	rom_nomad_civil_construction_double_wall_construction	1
rom_civ_construction_options	rom_nomad_civil_construction_large_defences	1
rom_civ_construction_options	rom_pontus_civil_construction_city_planning	1
rom_civ_construction_options	rom_pontus_civil_construction_temple_design	1
rom_civ_construction_options	rom_roman_engineering_construction_fired_brick	1
rom_civ_construction_options	rom_roman_engineering_construction_improved_sewer	1
rom_civ_economy_food_early	rom_baktria_civil_economy_fertilisation	1
rom_civ_economy_food_early	rom_briton_civil_farming_animal_husbandry	1
rom_civ_economy_food_early	rom_briton_civil_farming_fertilisation	1
rom_civ_economy_food_early	rom_briton_civil_farming_iron_tools	1
rom_civ_economy_food_early	rom_carthage_civil_economy_fertilisation	1
rom_civ_economy_food_early	rom_carthage_civil_economy_formal_government	1
rom_civ_economy_food_early	rom_eastern_civil_agriculture_crop_rotation	1
rom_civ_economy_food_early	rom_eastern_civil_agriculture_seeding_plough	1
rom_civ_economy_food_early	rom_eastern_civil_economy_preferred_markets	1
rom_civ_economy_food_early	rom_egypt_civil_economy_administration_reforms	1
rom_civ_economy_food_early	rom_egypt_civil_economy_land_tax	1
rom_civ_economy_food_early	rom_gaul_civil_farming_animal_husbandry	1
rom_civ_economy_food_early	rom_gaul_civil_farming_celtic_plough	1
rom_civ_economy_food_early	rom_gaul_civil_farming_iron_tools	1
rom_civ_economy_food_early	rom_german_civil_farming_fertilisation	1
rom_civ_economy_food_early	rom_german_civil_farming_improved_irrigation	1
rom_civ_economy_food_early	rom_german_civil_farming_iron_tools	1
rom_civ_economy_food_early	rom_greek_civil_agriculture_improved_irrigation	1
rom_civ_economy_food_early	rom_greek_civil_top_land_management	1
rom_civ_economy_food_early	rom_iberian_civil_farming_animal_husbandry	1
rom_civ_economy_food_early	rom_iberian_civil_farming_celtic_plough	1
rom_civ_economy_food_early	rom_iberian_civil_farming_iron_tools	1
rom_civ_economy_food_early	rom_nomad_civil_tribal_economy_animal_husbandry	1
rom_civ_economy_food_early	rom_nomad_civil_tribal_economy_fertilisation	1
rom_civ_economy_food_early	rom_nomad_civil_tribal_economy_iron_tools	1
rom_civ_economy_food_early	rom_pontus_civil_economy_armed_escorts	1
rom_civ_economy_food_early	rom_pontus_civil_economy_preferred_markets	1
rom_civ_economy_food_early	rom_roman_civil_agriculture_double_cropping	1
rom_civ_economy_food_early	rom_roman_civil_agriculture_iron_tools	1
rom_civ_economy_food_early	rom_seleucid_civil_economy_fertilisation	1
rom_civ_economy_food_last	rom_baktria_civil_agriculture_perennial_irrigation	1
rom_civ_economy_food_last	rom_briton_civil_farming_crop_rotation	1
rom_civ_economy_food_last	rom_carthage_civil_economy_intensified_agriculture	1
rom_civ_economy_food_last	rom_eastern_civil_agriculture_intensified_agriculture	1
rom_civ_economy_food_last	rom_egypt_civil_economy_labour_organisation	1
rom_civ_economy_food_last	rom_gaul_civil_farming_grain_kiln	1
rom_civ_economy_food_last	rom_german_civil_farming_grain_kiln	1
rom_civ_economy_food_last	rom_greek_civil_agriculture_perennial_irrigation	1
rom_civ_economy_food_last	rom_iberian_civil_farming_grain_kiln	1
rom_civ_economy_food_last	rom_nomad_civil_tribal_economy_grain_kiln	1
rom_civ_economy_food_last	rom_pontus_civil_economy_public_auction	1
rom_civ_economy_food_last	rom_roman_civil_agriculture_seed_selection	1
rom_civ_economy_food_last	rom_seleucid_civil_agriculture_perennial_irrigation	1
rom_civ_economy_food_late	rom_baktria_civil_economy_animal_husbandry	1
rom_civ_economy_food_late	rom_baktria_civil_economy_land_reclamation	1
rom_civ_economy_food_late	rom_briton_civil_farming_land_reclamation	1
rom_civ_economy_food_late	rom_briton_civil_farming_souterrain	1
rom_civ_economy_food_late	rom_carthage_civil_economy_canal_and_dam_system	1
rom_civ_economy_food_late	rom_carthage_civil_economy_improved_drainage	1
rom_civ_economy_food_late	rom_eastern_civil_agriculture_canal_and_dam_system	1
rom_civ_economy_food_late	rom_eastern_civil_agriculture_terraced_fields	1
rom_civ_economy_food_late	rom_egypt_civil_economy_public_auction	1
rom_civ_economy_food_late	rom_egypt_civil_economy_tribal_vassalage	1
rom_civ_economy_food_late	rom_gaul_civil_farming_crop_rotation	1
rom_civ_economy_food_late	rom_gaul_civil_farming_souterrain	1
rom_civ_economy_food_late	rom_german_civil_farming_crop_rotation	1
rom_civ_economy_food_late	rom_german_civil_farming_souterrain	1
rom_civ_economy_food_late	rom_greek_civil_agriculture_beekeeping	1
rom_civ_economy_food_late	rom_greek_civil_economy_livestock_tax	1
rom_civ_economy_food_late	rom_iberian_civil_farming_crop_rotation	1
rom_civ_economy_food_late	rom_iberian_civil_farming_souterrain	1
rom_civ_economy_food_late	rom_nomad_civil_tribal_economy_crop_rotation	1
rom_civ_economy_food_late	rom_nomad_civil_tribal_economy_souterrain	1
rom_civ_economy_food_late	rom_pontus_civil_economy_fixed_tariffs	1
rom_civ_economy_food_late	rom_pontus_civil_economy_trade_language	1
rom_civ_economy_food_late	rom_roman_civil_agriculture_improved_irrigation	1
rom_civ_economy_food_late	rom_roman_civil_agriculture_land_reclamation	1
rom_civ_economy_food_late	rom_seleucid_civil_economy_animal_husbandry	1
rom_civ_economy_food_late	rom_seleucid_civil_economy_land_reclamation	1
rom_civ_economy_trade_early	pun_carthage_civil_laws_ceremonial_rites	1
rom_civ_economy_trade_early	pun_carthage_civil_laws_foreign_customs	1
rom_civ_economy_trade_early	pun_carthage_civil_laws_foreign_policy	1
rom_civ_economy_trade_early	pun_carthage_civil_laws_temple_tax	1
rom_civ_economy_trade_early	pun_roman_civil_laws_legal_documentation	1
rom_civ_economy_trade_early	pun_roman_civil_laws_lex_claudia_de_senatorbius	1
rom_civ_economy_trade_early	pun_roman_civil_laws_lex_minucia	1
rom_civ_economy_trade_early	pun_roman_civil_laws_scholarship	1
rom_civ_economy_trade_early	rom_briton_civil_farming_iron_tools	1
rom_civ_economy_trade_early	rom_briton_civil_tribal_council_craft_specialisation	1
rom_civ_economy_trade_early	rom_carthage_civil_economy_formal_government	1
rom_civ_economy_trade_early	rom_carthage_civil_economy_preferred_markets	1
rom_civ_economy_trade_early	rom_eastern_civil_economy_armed_escorts	1
rom_civ_economy_trade_early	rom_eastern_civil_economy_preferred_markets	1
rom_civ_economy_trade_early	rom_egypt_civil_agriculture_double_cropping	1
rom_civ_economy_trade_early	rom_egypt_civil_economy_administration_reforms	1
rom_civ_economy_trade_early	rom_gaul_civil_farming_iron_tools	1
rom_civ_economy_trade_early	rom_gaul_civil_tribal_council_craft_specialisation	1
rom_civ_economy_trade_early	rom_german_civil_farming_iron_tools	1
rom_civ_economy_trade_early	rom_german_civil_tribal_council_craft_specialisation	1
rom_civ_economy_trade_early	rom_greek_civil_economy_set_grain_prices	1
rom_civ_economy_trade_early	rom_greek_civil_top_land_management	1
rom_civ_economy_trade_early	rom_iberian_civil_farming_iron_tools	1
rom_civ_economy_trade_early	rom_iberian_civil_tribal_council_craft_specialisation	1
rom_civ_economy_trade_early	rom_nomad_civil_tribal_economy_craft_specialisation	1
rom_civ_economy_trade_early	rom_nomad_civil_tribal_economy_iron_tools	1
rom_civ_economy_trade_early	rom_pontus_civil_economy_animal_husbandry	1
rom_civ_economy_trade_early	rom_pontus_civil_economy_preferred_markets	1
rom_civ_economy_trade_early	rom_roman_civil_agriculture_iron_tools	1
rom_civ_economy_trade_early	rom_roman_civil_economy_common_weights_and_measures	1
rom_civ_economy_trade_last	pun_carthage_civil_laws_trade_language	1
rom_civ_economy_trade_last	pun_roman_civil_laws_prodictator	1
rom_civ_economy_trade_last	rom_briton_civil_tribal_council_intensified_production	1
rom_civ_economy_trade_last	rom_carthage_civil_economy_trade_language	1
rom_civ_economy_trade_last	rom_eastern_civil_economy_fixed_tarrifs	1
rom_civ_economy_trade_last	rom_egypt_civil_agriculture_intensified_agriculture	1
rom_civ_economy_trade_last	rom_gaul_civil_tribal_council_intensified_production	1
rom_civ_economy_trade_last	rom_german_civil_tribal_council_multilingual	1
rom_civ_economy_trade_last	rom_greek_civil_economy_state_banking	1
rom_civ_economy_trade_last	rom_iberian_civil_tribal_council_intensified_production	1
rom_civ_economy_trade_last	rom_nomad_civil_tribal_economy_intensified_production	1
rom_civ_economy_trade_last	rom_pontus_civil_economy_perennial_irrigation	1
rom_civ_economy_trade_last	rom_roman_civil_economy_production_lines	1
rom_civ_economy_trade_late	pun_carthage_civil_laws_fixed_tariffs	1
rom_civ_economy_trade_late	pun_carthage_civil_laws_military_mint	1
rom_civ_economy_trade_late	pun_carthage_civil_laws_riches_of_iberia	1
rom_civ_economy_trade_late	pun_carthage_civil_laws_war_chest	1
rom_civ_economy_trade_late	pun_roman_civil_law_labour_organisation	1
rom_civ_economy_trade_late	pun_roman_civil_law_legal_institutions	1
rom_civ_economy_trade_late	pun_roman_civil_laws_consensual_contracts	1
rom_civ_economy_trade_late	pun_roman_civil_laws_lex_oppia	1
rom_civ_economy_trade_late	rom_briton_civil_tribal_council_timber_trackway	1
rom_civ_economy_trade_late	rom_carthage_civil_economy_armed_escorts	1
rom_civ_economy_trade_late	rom_carthage_civil_economy_fixed_tarrifs	1
rom_civ_economy_trade_late	rom_eastern_civil_economy_trade_language	1
rom_civ_economy_trade_late	rom_egypt_civil_agriculture_artificial_lakes	1
rom_civ_economy_trade_late	rom_egypt_civil_agriculture_desert_reclamation	1
rom_civ_economy_trade_late	rom_gaul_civil_tribal_council_timber_trackway	1
rom_civ_economy_trade_late	rom_german_civil_tribal_council_timber_trackway	1
rom_civ_economy_trade_late	rom_greek_civil_economy_archive	1
