event	optional_campaign_key	culture	optional_subculture	text	image	icon	sound_event
ancillary_gained_character_with_ancillary		rom_Eastern	sc_rom_numidian	roman_ancillary_gained_character_with_ancillary	desert_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_character_with_ancillary		rom_Hellenistic		roman_ancillary_gained_character_with_ancillary	greek_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_character_with_ancillary		rom_Roman		roman_ancillary_gained_character_with_ancillary	rom_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_character_without_ancillary		rom_Barbarian		roman_ancillary_gained_character_without_ancillary	barb_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_character_without_ancillary		rom_Barbarian	sc_rom_barb_east	roman_ancillary_gained_character_without_ancillary	nomad_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_character_without_ancillary		rom_Eastern		roman_ancillary_gained_character_without_ancillary	east_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_character_without_ancillary		rom_Eastern	sc_rom_african_arabian	roman_ancillary_gained_character_without_ancillary	desert_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_character_without_ancillary		rom_Eastern	sc_rom_numidian	roman_ancillary_gained_character_without_ancillary	desert_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_character_without_ancillary		rom_Hellenistic		roman_ancillary_gained_character_without_ancillary	greek_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_character_without_ancillary		rom_Roman		roman_ancillary_gained_character_without_ancillary	rom_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_other		rom_Barbarian		roman_ancillary_gained_other	barb_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_other		rom_Barbarian	sc_rom_barb_east	roman_ancillary_gained_other	nomad_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_other		rom_Eastern		roman_ancillary_gained_other	east_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_other		rom_Eastern	sc_rom_african_arabian	roman_ancillary_gained_other	desert_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_other		rom_Eastern	sc_rom_numidian	roman_ancillary_gained_other	desert_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_other		rom_Hellenistic		roman_ancillary_gained_other	greek_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_gained_other		rom_Roman		roman_ancillary_gained_other	rom_faction.png	rom_event_message.png	campaign_ui_message_positive
ancillary_lost_destroyed_with_character		rom_Barbarian		roman_ancillary_lost_destroyed_with_character	barb_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed_with_character		rom_Barbarian	sc_rom_barb_east	roman_ancillary_lost_destroyed_with_character	nomad_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed_with_character		rom_Eastern		roman_ancillary_lost_destroyed_with_character	east_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed_with_character		rom_Eastern	sc_rom_african_arabian	roman_ancillary_lost_destroyed_with_character	desert_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed_with_character		rom_Eastern	sc_rom_numidian	roman_ancillary_lost_destroyed_with_character	desert_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed_with_character		rom_Hellenistic		roman_ancillary_lost_destroyed_with_character	greek_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed_with_character		rom_Roman		roman_ancillary_lost_destroyed_with_character	rom_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed		rom_Barbarian		roman_ancillary_lost_destroyed	barb_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed		rom_Barbarian	sc_rom_barb_east	roman_ancillary_lost_destroyed	nomad_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed		rom_Eastern		roman_ancillary_lost_destroyed	east_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed		rom_Eastern	sc_rom_african_arabian	roman_ancillary_lost_destroyed	desert_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed		rom_Eastern	sc_rom_numidian	roman_ancillary_lost_destroyed	desert_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed		rom_Hellenistic		roman_ancillary_lost_destroyed	greek_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_destroyed		rom_Roman		roman_ancillary_lost_destroyed	rom_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_killed_with_character		rom_Barbarian		roman_ancillary_lost_killed_with_character	barb_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed_with_character		rom_Barbarian	sc_rom_barb_east	roman_ancillary_lost_killed_with_character	nomad_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed_with_character		rom_Eastern		roman_ancillary_lost_killed_with_character	east_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed_with_character		rom_Eastern	sc_rom_african_arabian	roman_ancillary_lost_killed_with_character	desert_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed_with_character		rom_Eastern	sc_rom_numidian	roman_ancillary_lost_killed_with_character	desert_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed_with_character		rom_Hellenistic		roman_ancillary_lost_killed_with_character	greek_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed_with_character		rom_Roman		roman_ancillary_lost_killed_with_character	rom_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed		rom_Barbarian		roman_ancillary_lost_killed	barb_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed		rom_Barbarian	sc_rom_barb_east	roman_ancillary_lost_killed	nomad_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed		rom_Eastern		roman_ancillary_lost_killed	east_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed		rom_Eastern	sc_rom_african_arabian	roman_ancillary_lost_killed	desert_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed		rom_Eastern	sc_rom_numidian	roman_ancillary_lost_killed	desert_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed		rom_Hellenistic		roman_ancillary_lost_killed	greek_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_killed		rom_Roman		roman_ancillary_lost_killed	rom_faction.png	rom_event_death.png	campaign_ui_message_negative
ancillary_lost_natural_causes		rom_Barbarian		roman_ancillary_lost_natural_causes	barb_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_natural_causes		rom_Barbarian	sc_rom_barb_east	roman_ancillary_lost_natural_causes	nomad_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_natural_causes		rom_Eastern		roman_ancillary_lost_natural_causes	east_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_natural_causes		rom_Eastern	sc_rom_african_arabian	roman_ancillary_lost_natural_causes	desert_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_natural_causes		rom_Eastern	sc_rom_numidian	roman_ancillary_lost_natural_causes	desert_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_natural_causes		rom_Hellenistic		roman_ancillary_lost_natural_causes	greek_faction.png	rom_event_message.png	campaign_ui_message_negative
ancillary_lost_natural_causes		rom_Roman		roman_ancillary_lost_natural_causes	rom_faction.png	rom_event_message.png	campaign_ui_message_negative
attrition_besieged		rom_Barbarian		roman_attrition_besieged	barb_under_siege.png	rom_event_message.png	campaign_ui_message_negative
attrition_besieged		rom_Barbarian	sc_rom_barb_east	roman_attrition_besieged	agent_assault.png	rom_event_message.png	campaign_ui_message_negative
attrition_besieged		rom_Eastern		roman_attrition_besieged	east_under_siege.png	rom_event_message.png	campaign_ui_message_negative
attrition_besieged		rom_Hellenistic		roman_attrition_besieged	greek_under_siege.png	rom_event_message.png	campaign_ui_message_negative
attrition_besieged		rom_Roman		roman_attrition_besieged	rom_under_siege.png	rom_event_message.png	campaign_ui_message_negative
attrition_besieging		rom_Barbarian		roman_attrition_besieging	rom_under_siege.png	rom_event_message.png	campaign_ui_message_negative
attrition_besieging		rom_Barbarian	sc_rom_barb_east	roman_attrition_besieging	agent_assault.png	rom_event_message.png	campaign_ui_message_negative
attrition_besieging		rom_Eastern		roman_attrition_besieging	greek_under_siege.png	rom_event_message.png	campaign_ui_message_negative
attrition_besieging		rom_Hellenistic		roman_attrition_besieging	east_under_siege.png	rom_event_message.png	campaign_ui_message_negative
attrition_besieging		rom_Roman		roman_attrition_besieging	barb_under_siege.png	rom_event_message.png	campaign_ui_message_negative
attrition_blockaded		rom_Barbarian		roman_attrition_blockaded	barb_blockaded.png	rom_event_message.png	campaign_ui_message_negative
attrition_blockaded		rom_Barbarian	sc_rom_barb_east	roman_attrition_blockaded	barb_blockaded.png	rom_event_message.png	campaign_ui_message_negative
attrition_blockaded		rom_Eastern		roman_attrition_blockaded	east_blockaded.png	rom_event_message.png	campaign_ui_message_negative
attrition_blockaded		rom_Hellenistic		roman_attrition_blockaded	greek_blockaded.png	rom_event_message.png	campaign_ui_message_negative
attrition_blockaded		rom_Roman		roman_attrition_blockaded	rom_blockaded.png	rom_event_message.png	campaign_ui_message_negative
attrition_blockading		rom_Barbarian		roman_attrition_blockading	barb_blockaded.png	rom_event_message.png	campaign_ui_message_negative
attrition_blockading		rom_Barbarian	sc_rom_barb_east	roman_attrition_blockading	barb_blockaded.png	rom_event_message.png	campaign_ui_message_negative
attrition_blockading		rom_Eastern		roman_attrition_blockading	rom_blockaded.png	rom_event_message.png	campaign_ui_message_negative
attrition_blockading		rom_Hellenistic		roman_attrition_blockading	greek_blockaded.png	rom_event_message.png	campaign_ui_message_negative
attrition_blockading		rom_Roman		roman_attrition_blockading	east_blockaded.png	rom_event_message.png	campaign_ui_message_negative
attrition_desert		rom_Barbarian		roman_attrition_desert	attrition_desert.png	rom_event_message.png	campaign_ui_message_negative
attrition_desert		rom_Eastern		roman_attrition_desert	attrition_desert.png	rom_event_message.png	campaign_ui_message_negative
attrition_desert		rom_Hellenistic		roman_attrition_desert	attrition_desert.png	rom_event_message.png	campaign_ui_message_negative
attrition_desert		rom_Roman		roman_attrition_desert	attrition_desert.png	rom_event_message.png	campaign_ui_message_negative
attrition_discipline		rom_Roman		roman_attrition_discipline	rom_male_agent_killed.png	rom_event_message.png	campaign_ui_message_negative
attrition_disease		rom_Barbarian		roman_attrition_disease	attrition_disease.png	rom_event_message.png	campaign_ui_message_negative
attrition_disease		rom_Eastern		roman_attrition_disease	attrition_disease.png	rom_event_message.png	campaign_ui_message_negative
attrition_disease		rom_Hellenistic		roman_attrition_disease	attrition_disease.png	rom_event_message.png	campaign_ui_message_negative
attrition_disease		rom_Roman		roman_attrition_disease	attrition_disease.png	rom_event_message.png	campaign_ui_message_negative
attrition_high_seas		rom_Barbarian		roman_attrition_high_seas	attrition_high seas.png	rom_event_message.png	campaign_ui_message_negative
attrition_high_seas		rom_Eastern		roman_attrition_high_seas	attrition_high seas.png	rom_event_message.png	campaign_ui_message_negative
attrition_high_seas		rom_Hellenistic		roman_attrition_high_seas	attrition_high seas.png	rom_event_message.png	campaign_ui_message_negative
attrition_high_seas		rom_Roman		roman_attrition_high_seas	attrition_high seas.png	rom_event_message.png	campaign_ui_message_negative
attrition_mountain		rom_Barbarian		roman_attrition_mountain	attrition_mountain.png	rom_event_message.png	campaign_ui_message_negative
attrition_mountain		rom_Eastern		roman_attrition_mountain	attrition_mountain.png	rom_event_message.png	campaign_ui_message_negative
attrition_mountain		rom_Hellenistic		roman_attrition_mountain	attrition_mountain.png	rom_event_message.png	campaign_ui_message_negative
attrition_mountain		rom_Roman		roman_attrition_mountain	attrition_mountain.png	rom_event_message.png	campaign_ui_message_negative
attrition_swamp		rom_Barbarian		roman_attrition_swamp	attrition_swamp.png	rom_event_message.png	campaign_ui_message_negative
attrition_swamp		rom_Eastern		roman_attrition_swamp	attrition_swamp.png	rom_event_message.png	campaign_ui_message_negative
attrition_swamp		rom_Hellenistic		roman_attrition_swamp	attrition_swamp.png	rom_event_message.png	campaign_ui_message_negative
attrition_swamp		rom_Roman		roman_attrition_swamp	attrition_swamp.png	rom_event_message.png	campaign_ui_message_negative
attrition_winter		rom_Barbarian		roman_attrition_winter	attrition_snow.png	rom_event_message.png	campaign_ui_message_negative
attrition_winter		rom_Eastern		roman_attrition_winter	attrition_snow.png	rom_event_message.png	campaign_ui_message_negative
attrition_winter		rom_Hellenistic		roman_attrition_winter	attrition_snow.png	rom_event_message.png	campaign_ui_message_negative
attrition_winter		rom_Roman		roman_attrition_winter	attrition_snow.png	rom_event_message.png	campaign_ui_message_negative
battlemap_allied_general_killed		rom_Barbarian		placeholder	barb_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_allied_general_killed		rom_Barbarian	sc_rom_barb_east	placeholder	east_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_allied_general_killed		rom_Eastern		placeholder	east_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_allied_general_killed		rom_Hellenistic		placeholder	greek_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_allied_general_killed		rom_Roman		placeholder	rom_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_allied_general_wounded		rom_Barbarian		placeholder	barb_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_allied_general_wounded		rom_Barbarian	sc_rom_barb_east	placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_allied_general_wounded		rom_Eastern		placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_allied_general_wounded		rom_Hellenistic		placeholder	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_allied_general_wounded		rom_Roman		placeholder	rom_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured_allies		rom_Barbarian		placeholder	barb_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured_allies		rom_Barbarian	sc_rom_barb_east	placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured_allies		rom_Eastern		placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured_allies		rom_Hellenistic		placeholder	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured_allies		rom_Roman		placeholder	rom_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured_enemy		rom_Barbarian		placeholder	barb_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured_enemy		rom_Barbarian	sc_rom_barb_east	placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured_enemy		rom_Eastern		placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured_enemy		rom_Hellenistic		placeholder	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured_enemy		rom_Roman		placeholder	rom_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured		rom_Barbarian		placeholder	barb_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured		rom_Barbarian	sc_rom_barb_east	placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured		rom_Eastern		placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured		rom_Hellenistic		placeholder	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_building_captured		rom_Roman		placeholder	rom_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_enemy_general_killed		rom_Barbarian		placeholder	barb_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_enemy_general_killed		rom_Barbarian	sc_rom_barb_east	placeholder	east_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_enemy_general_killed		rom_Eastern		placeholder	east_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_enemy_general_killed		rom_Hellenistic		placeholder	greek_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_enemy_general_killed		rom_Roman		placeholder	rom_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_enemy_general_wounded		rom_Barbarian		roman_agent_wounded_theirs	barb_female_agent_wounded.png	rom_event_civil.png	campaign_ui_message_positive
battlemap_enemy_general_wounded		rom_Barbarian	sc_rom_barb_east	roman_agent_wounded_theirs	east_land_defeat.png	rom_event_civil.png	campaign_ui_message_positive
battlemap_enemy_general_wounded		rom_Eastern		roman_agent_wounded_theirs	east_female_agent_wounded.png	rom_event_civil.png	campaign_ui_message_positive
battlemap_enemy_general_wounded		rom_Hellenistic		roman_agent_wounded_theirs	greek_female_agent_wounded.png	rom_event_civil.png	campaign_ui_message_positive
battlemap_enemy_general_wounded		rom_Roman		roman_agent_wounded_theirs	rom_female_agent_wounded.png	rom_event_civil.png	campaign_ui_message_positive
battlemap_reinforcements_arrive		rom_Barbarian		roman_agent_your_any_opportune_failure	agent_hire.png	rom_event_message.png	campaign_ui_message_positive
battlemap_reinforcements_arrive		rom_Eastern		roman_agent_your_any_opportune_failure	agent_hire.png	rom_event_message.png	campaign_ui_message_positive
battlemap_reinforcements_arrive		rom_Hellenistic		roman_agent_your_any_opportune_failure	agent_hire.png	rom_event_message.png	campaign_ui_message_positive
battlemap_reinforcements_arrive		rom_Roman		roman_agent_your_any_opportune_failure	agent_hire.png	rom_event_message.png	campaign_ui_message_positive
battlemap_reinforcements_delayed		rom_Barbarian		placeholder	barb_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_reinforcements_delayed		rom_Barbarian	sc_rom_barb_east	placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_reinforcements_delayed		rom_Eastern		placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_reinforcements_delayed		rom_Hellenistic		placeholder	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_reinforcements_delayed		rom_Roman		placeholder	rom_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_unit_routs		rom_Barbarian		placeholder	barb_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_unit_routs		rom_Barbarian	sc_rom_barb_east	placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_unit_routs		rom_Eastern		placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_unit_routs		rom_Hellenistic		placeholder	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_unit_routs		rom_Roman		placeholder	rom_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_your_general_killed		rom_Barbarian		placeholder	barb_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_your_general_killed		rom_Barbarian	sc_rom_barb_east	placeholder	east_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_your_general_killed		rom_Eastern		placeholder	east_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_your_general_killed		rom_Hellenistic		placeholder	greek_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_your_general_killed		rom_Roman		placeholder	rom_land_defeat.png	rom_event_death.png	campaign_ui_message_neutral
battlemap_your_general_wounded		rom_Barbarian		placeholder	barb_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_your_general_wounded		rom_Barbarian	sc_rom_barb_east	placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_your_general_wounded		rom_Eastern		placeholder	east_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_your_general_wounded		rom_Hellenistic		placeholder	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
battlemap_your_general_wounded		rom_Roman		placeholder	rom_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
building_constructed		rom_Barbarian		roman_building_constructed	barb_building complete.png	rom_event_message.png	campaign_ui_message_neutral
building_constructed		rom_Barbarian	sc_rom_barb_east	roman_building_constructed	nomad_building_complete.png	rom_event_message.png	campaign_ui_message_neutral
building_constructed		rom_Eastern		roman_building_constructed	east_building complete.png	rom_event_message.png	campaign_ui_message_neutral
building_constructed		rom_Hellenistic		roman_building_constructed	greek_building_complete.png	rom_event_message.png	campaign_ui_message_neutral
building_constructed		rom_Roman		roman_building_constructed	rom_building complete.png	rom_event_message.png	campaign_ui_message_neutral
building_your_legendary_built_generic		rom_Barbarian		roman_building_your_legendary_built_generic	barb_celebration.png	rom_event_message.png	campaign_ui_message_neutral
building_your_legendary_built_generic		rom_Barbarian	sc_rom_barb_east	roman_building_your_legendary_built_generic	nomad_celebration.png	rom_event_message.png	campaign_ui_message_neutral
building_your_legendary_built_generic		rom_Eastern		roman_building_your_legendary_built_generic	east_celebration.png	rom_event_message.png	campaign_ui_message_neutral
building_your_legendary_built_generic		rom_Eastern	sc_rom_african_arabian	roman_building_your_legendary_built_generic	dk_saba_canals.png	rom_event_message.png	campaign_ui_message_neutral
building_your_legendary_built_generic		rom_Eastern	sc_rom_numidian	roman_building_your_legendary_built_generic	dk_saba_canals.png	rom_event_message.png	campaign_ui_message_neutral
building_your_legendary_built_generic		rom_Hellenistic		roman_building_your_legendary_built_generic	greek_celebration.png	rom_event_message.png	campaign_ui_message_neutral
building_your_legendary_built_generic		rom_Roman		roman_building_your_legendary_built_generic	rom_celebration.png	rom_event_message.png	campaign_ui_message_neutral
camp_unrest_imminent_rebellion		rom_Barbarian		roman_camp_unrest_imminent_rebellion	barb_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_rebellion		rom_Barbarian	sc_rom_barb_east	roman_camp_unrest_imminent_rebellion	agent_assault.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_rebellion		rom_Eastern		roman_camp_unrest_imminent_rebellion	east_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_rebellion		rom_Hellenistic		roman_camp_unrest_imminent_rebellion	rom_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_rebellion		rom_Roman		roman_camp_unrest_imminent_rebellion	rom_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_riots		rom_Barbarian		roman_camp_unrest_imminent_riots	barb_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_riots		rom_Barbarian	sc_rom_barb_east	roman_camp_unrest_imminent_riots	agent_assault.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_riots		rom_Eastern		roman_camp_unrest_imminent_riots	east_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_riots		rom_Hellenistic		roman_camp_unrest_imminent_riots	rom_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_riots		rom_Roman		roman_camp_unrest_imminent_riots	rom_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_slave_uprising		rom_Barbarian		roman_camp_unrest_imminent_slave_uprising	agent_rally_slaves.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_slave_uprising		rom_Eastern		roman_camp_unrest_imminent_slave_uprising	agent_rally_slaves.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_slave_uprising		rom_Hellenistic		roman_camp_unrest_imminent_slave_uprising	agent_rally_slaves.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_imminent_slave_uprising		rom_Roman		roman_camp_unrest_imminent_slave_uprising	agent_rally_slaves.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_rebellion		rom_Barbarian		roman_camp_unrest_rebellion	barb_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_rebellion		rom_Barbarian	sc_rom_barb_east	roman_camp_unrest_rebellion	agent_assault.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_rebellion		rom_Eastern		roman_camp_unrest_rebellion	east_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_rebellion		rom_Hellenistic		roman_camp_unrest_rebellion	rom_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_rebellion		rom_Roman		roman_camp_unrest_rebellion	rom_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_riots		rom_Barbarian		roman_camp_unrest_riots	barb_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_riots		rom_Barbarian	sc_rom_barb_east	roman_camp_unrest_riots	agent_assault.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_riots		rom_Eastern		roman_camp_unrest_riots	east_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_riots		rom_Hellenistic		roman_camp_unrest_riots	rom_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_riots		rom_Roman		roman_camp_unrest_riots	rom_revolt.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_slave_uprising		rom_Barbarian		roman_camp_unrest_slave_uprising	agent_rally_slaves.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_slave_uprising		rom_Eastern		roman_camp_unrest_slave_uprising	agent_rally_slaves.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_slave_uprising		rom_Hellenistic		roman_camp_unrest_slave_uprising	agent_rally_slaves.png	rom_event_message.png	campaign_ui_message_negative
camp_unrest_slave_uprising		rom_Roman		roman_camp_unrest_slave_uprising	agent_rally_slaves.png	rom_event_message.png	campaign_ui_message_negative
campaign_lost		rom_Barbarian		roman_campaign_lost	barb_land_defeat.png	rom_event_message.png	campaign_ui_message_negative
campaign_lost		rom_Barbarian	sc_rom_barb_east	roman_campaign_lost	east_land_defeat.png	rom_event_message.png	campaign_ui_message_negative
campaign_lost		rom_Eastern		roman_campaign_lost	east_land_defeat.png	rom_event_message.png	campaign_ui_message_negative
campaign_lost		rom_Hellenistic		roman_campaign_lost	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_negative
campaign_lost		rom_Roman		roman_campaign_lost	rom_land_defeat.png	rom_event_message.png	campaign_ui_message_negative
campaign_won		rom_Barbarian		roman_campaign_won	barb_celebration.png	rom_event_message.png	campaign_ui_message_positive
campaign_won		rom_Barbarian	sc_rom_barb_east	roman_campaign_won	nomad_celebration.png	rom_event_message.png	campaign_ui_message_positive
campaign_won		rom_Eastern		roman_campaign_won	east_celebration.png	rom_event_message.png	campaign_ui_message_positive
campaign_won		rom_Eastern	sc_rom_african_arabian	roman_campaign_won	desert_female_general.png	rom_event_message.png	campaign_ui_message_positive
campaign_won		rom_Eastern	sc_rom_numidian	roman_campaign_won	desert_female_general.png	rom_event_message.png	campaign_ui_message_positive
campaign_won		rom_Hellenistic		roman_campaign_won	greek_celebration.png	rom_event_message.png	campaign_ui_message_positive
campaign_won		rom_Roman		roman_campaign_won	rom_celebration.png	rom_event_message.png	campaign_ui_message_positive
campmap_AI_backstab_warning		rom_Barbarian		roman_campmap_AI_backstab_warning	barb_generic.png	rom_event_diplomacy.png	campaign_ui_message_negative
campmap_AI_backstab_warning		rom_Barbarian	sc_rom_barb_east	roman_campmap_AI_backstab_warning	nomad_generic.png	rom_event_diplomacy.png	campaign_ui_message_negative
campmap_AI_backstab_warning		rom_Eastern		roman_campmap_AI_backstab_warning	east_generic.png	rom_event_diplomacy.png	campaign_ui_message_negative
