effect_bundle	province	season	default	weighting
pun_season_winter_dry	pun_main_tripolitana	season_winter	false	3
pun_season_winter_mild	pun_main_tripolitana	season_winter	true	7
pun_season_winter	pun_main_turdetania	season_winter	true	5
pun_season_winter_dry	pun_main_turdetania	season_winter	false	2
pun_season_winter_mild	pun_main_turdetania	season_winter	false	4
pun_season_winter	pun_main_umbria_et_picenum	season_winter	true	5
pun_season_winter_dry	pun_main_umbria_et_picenum	season_winter	false	2
pun_season_winter_mild	pun_main_umbria_et_picenum	season_winter	false	4
pun_season_winter_dry	rome_main_aegyptos	season_winter	true	1
pun_season_winter_dry	rome_main_africa	season_winter	true	1
pun_season_winter_dry	rome_main_aithiops	season_winter	true	1
pun_season_winter	rome_main_aquitania	season_winter	true	1
pun_season_winter_dry	rome_main_arabia_felix	season_winter	true	1
pun_season_winter_dry	rome_main_arabia_magna	season_winter	true	1
pun_season_winter_dry	rome_main_arachosia	season_winter	true	1
pun_season_winter_dry	rome_main_aria	season_winter	true	1
pun_season_winter	rome_main_armenia	season_winter	true	1
pun_season_winter	rome_main_asia	season_winter	true	1
pun_season_winter_dry	rome_main_bactria	season_winter	true	1
pun_season_winter	rome_main_baetica	season_winter	true	1
pun_season_winter	rome_main_belgica	season_winter	true	1
pun_season_winter	rome_main_bithynia_et_pontus	season_winter	true	1
pun_season_winter	rome_main_bosporus	season_winter	true	1
pun_season_winter_wet	rome_main_britannia	season_winter	true	1
pun_season_winter_harsh	rome_main_caledonia_et_hibernia	season_winter	true	1
pun_season_winter_dry	rome_main_carmania	season_winter	true	1
pun_season_winter	rome_main_cartaginensis	season_winter	true	1
pun_season_winter	rome_main_caucasia	season_winter	true	1
pun_season_winter	rome_main_celtica	season_winter	true	1
pun_season_winter_dry	rome_main_chorasmia	season_winter	true	1
pun_season_winter	rome_main_cilicia	season_winter	true	1
pun_season_winter	rome_main_cisalpina	season_winter	true	1
pun_season_winter	rome_main_corsica_et_sardinia	season_winter	true	1
pun_season_winter	rome_main_dacia	season_winter	true	1
pun_season_winter	rome_main_galatia_et_cappadocia	season_winter	true	1
pun_season_winter_dry	rome_main_gedrosia	season_winter	true	1
pun_season_winter	rome_main_germania_minor	season_winter	true	1
pun_season_winter	rome_main_hellas	season_winter	true	1
pun_season_winter	rome_main_hercynia	season_winter	true	1
pun_season_winter	rome_main_illyria	season_winter	true	1
pun_season_winter	rome_main_italia	season_winter	true	1
pun_season_winter_dry	rome_main_libue	season_winter	true	1
pun_season_winter	rome_main_lusitania	season_winter	true	1
pun_season_winter	rome_main_macedonia	season_winter	true	1
pun_season_winter_harsh	rome_main_magna_germania	season_winter	true	1
pun_season_winter	rome_main_magna_graecia	season_winter	true	1
pun_season_winter_dry	rome_main_mauretania	season_winter	true	1
pun_season_winter_dry	rome_main_media_magna	season_winter	true	1
pun_season_winter_dry	rome_main_mesopotamia	season_winter	true	1
pun_season_winter_dry	rome_main_nabataea	season_winter	true	1
pun_season_winter	rome_main_pannonia	season_winter	true	1
pun_season_winter_dry	rome_main_parthia	season_winter	true	1
pun_season_winter_dry	rome_main_persis	season_winter	true	1
pun_season_winter_dry	rome_main_phazania	season_winter	true	1
pun_season_winter_harsh	rome_main_ponto_caspia	season_winter	true	1
pun_season_winter	rome_main_provincia	season_winter	true	1
pun_season_winter_harsh	rome_main_raetia_et_noricum	season_winter	true	1
pun_season_winter_harsh	rome_main_sarmatia	season_winter	true	1
pun_season_winter_harsh	rome_main_scythia	season_winter	true	1
pun_season_winter	rome_main_silesia	season_winter	true	1
pun_season_winter_harsh	rome_main_suebia	season_winter	true	1
pun_season_winter	rome_main_syria	season_winter	true	1
pun_season_winter	rome_main_tarraconensis	season_winter	true	1
pun_season_winter	rome_main_thracia	season_winter	true	1
pun_season_winter_dry	rome_main_transoxania	season_winter	true	1
