ancillary	subculture
r2_sp_anc_barbarian_item_horn	sc_rom_barb_east
r2_sp_anc_barbarian_item_horn	sc_rom_british
r2_sp_anc_barbarian_item_horn	sc_rom_celtiberian
r2_sp_anc_barbarian_item_horn	sc_rom_celtic
r2_sp_anc_barbarian_item_horn	sc_rom_daco_thracian
r2_sp_anc_barbarian_item_horn	sc_rom_gaul
r2_sp_anc_barbarian_item_horn	sc_rom_germanic
r2_sp_anc_barbarian_item_horn	sc_rom_illyrian
r2_sp_anc_barbarian_item_horn	sc_rom_italic
r2_sp_anc_barbarian_item_horn	sc_rom_nuragic
r2_sp_anc_barbarian_item_limed_head	sc_rom_british
r2_sp_anc_barbarian_item_limed_head	sc_rom_celtic
r2_sp_anc_barbarian_item_limed_head	sc_rom_gaul
r2_sp_anc_barbarian_item_limed_head	sc_rom_germanic
r2_sp_anc_barbarian_item_limed_head	sc_rom_italic
r2_sp_anc_barbarian_item_limed_head	sc_rom_nuragic
r2_sp_anc_barbarian_item_potion	sc_rom_barb_east
r2_sp_anc_barbarian_item_potion	sc_rom_british
r2_sp_anc_barbarian_item_potion	sc_rom_celtiberian
r2_sp_anc_barbarian_item_potion	sc_rom_celtic
r2_sp_anc_barbarian_item_potion	sc_rom_daco_thracian
r2_sp_anc_barbarian_item_potion	sc_rom_gaul
r2_sp_anc_barbarian_item_potion	sc_rom_germanic
r2_sp_anc_barbarian_item_potion	sc_rom_italic
r2_sp_anc_barbarian_item_potion	sc_rom_nuragic
r2_sp_anc_barbarian_item_skull_cup	sc_rom_barb_east
r2_sp_anc_barbarian_item_skull_cup	sc_rom_british
r2_sp_anc_barbarian_item_skull_cup	sc_rom_celtiberian
r2_sp_anc_barbarian_item_skull_cup	sc_rom_celtic
r2_sp_anc_barbarian_item_skull_cup	sc_rom_daco_thracian
r2_sp_anc_barbarian_item_skull_cup	sc_rom_gaul
r2_sp_anc_barbarian_item_skull_cup	sc_rom_germanic
r2_sp_anc_barbarian_item_skull_cup	sc_rom_illyrian
r2_sp_anc_barbarian_item_skull_cup	sc_rom_italic
r2_sp_anc_barbarian_item_skull_cup	sc_rom_nuragic
r2_sp_anc_barbarian_item_solar_wheel_amulet	sc_rom_british
r2_sp_anc_barbarian_item_solar_wheel_amulet	sc_rom_celtiberian
r2_sp_anc_barbarian_item_solar_wheel_amulet	sc_rom_celtic
r2_sp_anc_barbarian_item_solar_wheel_amulet	sc_rom_daco_thracian
r2_sp_anc_barbarian_item_solar_wheel_amulet	sc_rom_gaul
r2_sp_anc_barbarian_item_solar_wheel_amulet	sc_rom_germanic
r2_sp_anc_barbarian_item_solar_wheel_amulet	sc_rom_italic
r2_sp_anc_barbarian_item_solar_wheel_amulet	sc_rom_nuragic
r2_sp_anc_barbarian_item_spear_wotan	sc_rom_germanic
r2_sp_anc_barbarian_item_torc	sc_rom_british
r2_sp_anc_barbarian_item_torc	sc_rom_celtic
r2_sp_anc_barbarian_item_torc	sc_rom_gaul
r2_sp_anc_barbarian_item_torc	sc_rom_italic
r2_sp_anc_barbarian_item_torc	sc_rom_nuragic
r2_sp_anc_barbarian_item_war_helmet	sc_rom_barb_east
r2_sp_anc_barbarian_item_war_helmet	sc_rom_british
r2_sp_anc_barbarian_item_war_helmet	sc_rom_celtiberian
r2_sp_anc_barbarian_item_war_helmet	sc_rom_celtic
r2_sp_anc_barbarian_item_war_helmet	sc_rom_daco_thracian
r2_sp_anc_barbarian_item_war_helmet	sc_rom_gaul
r2_sp_anc_barbarian_item_war_helmet	sc_rom_germanic
r2_sp_anc_barbarian_item_war_helmet	sc_rom_italic
r2_sp_anc_barbarian_item_war_helmet	sc_rom_nuragic
r2_sp_anc_barbarian_jeweller	sc_rom_barb_east
r2_sp_anc_barbarian_jeweller	sc_rom_british
r2_sp_anc_barbarian_jeweller	sc_rom_celtiberian
r2_sp_anc_barbarian_jeweller	sc_rom_celtic
r2_sp_anc_barbarian_jeweller	sc_rom_daco_thracian
r2_sp_anc_barbarian_jeweller	sc_rom_gaul
r2_sp_anc_barbarian_jeweller	sc_rom_italic
r2_sp_anc_barbarian_jeweller	sc_rom_nuragic
r2_sp_anc_barbarian_kate	sc_rom_british
r2_sp_anc_barbarian_kate	sc_rom_gaul
r2_sp_anc_barbarian_kate	sc_rom_italic
r2_sp_anc_barbarian_kate	sc_rom_nuragic
r2_sp_anc_barbarian_magic_crone	sc_rom_barb_east
r2_sp_anc_barbarian_magic_crone	sc_rom_british
r2_sp_anc_barbarian_magic_crone	sc_rom_celtiberian
r2_sp_anc_barbarian_magic_crone	sc_rom_celtic
r2_sp_anc_barbarian_magic_crone	sc_rom_daco_thracian
r2_sp_anc_barbarian_magic_crone	sc_rom_gaul
r2_sp_anc_barbarian_magic_crone	sc_rom_germanic
r2_sp_anc_barbarian_magic_crone	sc_rom_illyrian
r2_sp_anc_barbarian_magic_crone	sc_rom_italic
r2_sp_anc_barbarian_magic_crone	sc_rom_nuragic
r2_sp_anc_barbarian_metalworker	sc_rom_barb_east
r2_sp_anc_barbarian_metalworker	sc_rom_british
r2_sp_anc_barbarian_metalworker	sc_rom_celtiberian
r2_sp_anc_barbarian_metalworker	sc_rom_celtic
r2_sp_anc_barbarian_metalworker	sc_rom_daco_thracian
r2_sp_anc_barbarian_metalworker	sc_rom_gaul
r2_sp_anc_barbarian_metalworker	sc_rom_germanic
r2_sp_anc_barbarian_metalworker	sc_rom_illyrian
r2_sp_anc_barbarian_metalworker	sc_rom_italic
r2_sp_anc_barbarian_metalworker	sc_rom_nuragic
r2_sp_anc_barbarian_midwife	sc_rom_barb_east
r2_sp_anc_barbarian_midwife	sc_rom_british
r2_sp_anc_barbarian_midwife	sc_rom_celtiberian
r2_sp_anc_barbarian_midwife	sc_rom_celtic
r2_sp_anc_barbarian_midwife	sc_rom_daco_thracian
r2_sp_anc_barbarian_midwife	sc_rom_gaul
r2_sp_anc_barbarian_midwife	sc_rom_germanic
r2_sp_anc_barbarian_midwife	sc_rom_illyrian
r2_sp_anc_barbarian_pelt_white_stag	sc_rom_british
r2_sp_anc_barbarian_pelt_white_stag	sc_rom_celtiberian
r2_sp_anc_barbarian_pelt_white_stag	sc_rom_celtic
r2_sp_anc_barbarian_pelt_white_stag	sc_rom_daco_thracian
r2_sp_anc_barbarian_pelt_white_stag	sc_rom_gaul
r2_sp_anc_barbarian_pelt_white_stag	sc_rom_illyrian
r2_sp_anc_barbarian_pelt_white_stag	sc_rom_italic
r2_sp_anc_barbarian_pelt_white_stag	sc_rom_nuragic
r2_sp_anc_barbarian_pet_raven	sc_rom_british
r2_sp_anc_barbarian_pet_raven	sc_rom_gaul
r2_sp_anc_barbarian_pet_raven	sc_rom_italic
r2_sp_anc_barbarian_pet_raven	sc_rom_nuragic
r2_sp_anc_barbarian_playwright_1	sc_rom_british
r2_sp_anc_barbarian_playwright_1	sc_rom_celtiberian
r2_sp_anc_barbarian_playwright_1	sc_rom_celtic
r2_sp_anc_barbarian_playwright_1	sc_rom_daco_thracian
r2_sp_anc_barbarian_playwright_1	sc_rom_gaul
r2_sp_anc_barbarian_playwright_1	sc_rom_illyrian
r2_sp_anc_barbarian_playwright_1	sc_rom_italic
r2_sp_anc_barbarian_playwright_1	sc_rom_nuragic
r2_sp_anc_barbarian_playwright_2	sc_rom_british
r2_sp_anc_barbarian_playwright_2	sc_rom_celtiberian
r2_sp_anc_barbarian_playwright_2	sc_rom_celtic
r2_sp_anc_barbarian_playwright_2	sc_rom_daco_thracian
r2_sp_anc_barbarian_playwright_2	sc_rom_gaul
r2_sp_anc_barbarian_playwright_2	sc_rom_illyrian
r2_sp_anc_barbarian_playwright_2	sc_rom_italic
r2_sp_anc_barbarian_playwright_2	sc_rom_nuragic
r2_sp_anc_barbarian_poet	sc_rom_british
r2_sp_anc_barbarian_poet	sc_rom_celtiberian
r2_sp_anc_barbarian_poet	sc_rom_celtic
r2_sp_anc_barbarian_poet	sc_rom_daco_thracian
r2_sp_anc_barbarian_poet	sc_rom_gaul
r2_sp_anc_barbarian_poet	sc_rom_germanic
r2_sp_anc_barbarian_poet	sc_rom_illyrian
r2_sp_anc_barbarian_poet	sc_rom_italic
r2_sp_anc_barbarian_poet	sc_rom_nuragic
r2_sp_anc_barbarian_religion_britannia	sc_rom_british
r2_sp_anc_barbarian_religion_druid_shaman	sc_rom_british
r2_sp_anc_barbarian_religion_druid_shaman	sc_rom_celtic
r2_sp_anc_barbarian_religion_mabon	sc_rom_british
r2_sp_anc_barbarian_religion_mabon	sc_rom_gaul
r2_sp_anc_barbarian_religion_mabon	sc_rom_italic
r2_sp_anc_barbarian_religion_mabon	sc_rom_nuragic
r2_sp_anc_barbarian_religion_shaman	sc_rom_barb_east
r2_sp_anc_barbarian_religion_shaman	sc_rom_british
r2_sp_anc_barbarian_religion_shaman	sc_rom_celtiberian
r2_sp_anc_barbarian_religion_shaman	sc_rom_celtic
r2_sp_anc_barbarian_religion_shaman	sc_rom_daco_thracian
r2_sp_anc_barbarian_religion_shaman	sc_rom_gaul
r2_sp_anc_barbarian_religion_shaman	sc_rom_germanic
r2_sp_anc_barbarian_religion_shaman	sc_rom_illyrian
r2_sp_anc_barbarian_religion_shaman	sc_rom_italic
r2_sp_anc_barbarian_religion_shaman	sc_rom_nuragic
r2_sp_anc_barbarian_religion_taranis	sc_rom_british
r2_sp_anc_barbarian_religion_taranis	sc_rom_celtic
r2_sp_anc_barbarian_religion_taranis	sc_rom_gaul
r2_sp_anc_barbarian_religion_taranis	sc_rom_germanic
r2_sp_anc_barbarian_religion_taranis	sc_rom_italic
r2_sp_anc_barbarian_religion_taranis	sc_rom_nuragic
r2_sp_anc_barbarian_religion_wise_salmon	sc_rom_british
r2_sp_anc_barbarian_religion_wise_salmon	sc_rom_celtic
r2_sp_anc_barbarian_religion_wise_salmon	sc_rom_gaul
r2_sp_anc_barbarian_religion_wise_salmon	sc_rom_italic
r2_sp_anc_barbarian_religion_wise_salmon	sc_rom_nuragic
r2_sp_anc_barbarian_road_builder	sc_rom_british
r2_sp_anc_barbarian_road_builder	sc_rom_celtiberian
r2_sp_anc_barbarian_road_builder	sc_rom_celtic
r2_sp_anc_barbarian_road_builder	sc_rom_daco_thracian
r2_sp_anc_barbarian_road_builder	sc_rom_gaul
r2_sp_anc_barbarian_road_builder	sc_rom_germanic
r2_sp_anc_barbarian_road_builder	sc_rom_italic
r2_sp_anc_barbarian_road_builder	sc_rom_nuragic
r2_sp_anc_barbarian_sheep	sc_rom_british
r2_sp_anc_barbarian_sheep	sc_rom_celtic
r2_sp_anc_barbarian_sheep	sc_rom_gaul
r2_sp_anc_barbarian_sheep	sc_rom_germanic
r2_sp_anc_barbarian_sheep	sc_rom_italic
r2_sp_anc_barbarian_sheep	sc_rom_nuragic
r2_sp_anc_barbarian_storyteller	sc_rom_barb_east
r2_sp_anc_barbarian_storyteller	sc_rom_british
r2_sp_anc_barbarian_storyteller	sc_rom_celtiberian
r2_sp_anc_barbarian_storyteller	sc_rom_celtic
r2_sp_anc_barbarian_storyteller	sc_rom_daco_thracian
r2_sp_anc_barbarian_storyteller	sc_rom_gaul
r2_sp_anc_barbarian_storyteller	sc_rom_germanic
r2_sp_anc_barbarian_storyteller	sc_rom_italic
r2_sp_anc_barbarian_storyteller	sc_rom_nuragic
r2_sp_anc_barbarian_wheelwright	sc_rom_barb_east
r2_sp_anc_barbarian_wheelwright	sc_rom_british
r2_sp_anc_barbarian_wheelwright	sc_rom_celtiberian
r2_sp_anc_barbarian_wheelwright	sc_rom_celtic
r2_sp_anc_barbarian_wheelwright	sc_rom_daco_thracian
r2_sp_anc_barbarian_wheelwright	sc_rom_gaul
r2_sp_anc_barbarian_wheelwright	sc_rom_germanic
r2_sp_anc_barbarian_wheelwright	sc_rom_illyrian
r2_sp_anc_barbarian_wheelwright	sc_rom_italic
r2_sp_anc_barbarian_wheelwright	sc_rom_nuragic
r2_sp_anc_barbarian_wife_cunning	sc_rom_african_arabian
r2_sp_anc_barbarian_wife_cunning	sc_rom_barb_east
r2_sp_anc_barbarian_wife_cunning	sc_rom_british
r2_sp_anc_barbarian_wife_cunning	sc_rom_celtiberian
r2_sp_anc_barbarian_wife_cunning	sc_rom_celtic
r2_sp_anc_barbarian_wife_cunning	sc_rom_gaul
r2_sp_anc_barbarian_wife_cunning	sc_rom_germanic
r2_sp_anc_barbarian_wife_cunning	sc_rom_numidian
r2_sp_anc_barbarian_wife_pol_cunning	sc_rom_african_arabian
r2_sp_anc_barbarian_wife_pol_cunning	sc_rom_barb_east
r2_sp_anc_barbarian_wife_pol_cunning	sc_rom_british
r2_sp_anc_barbarian_wife_pol_cunning	sc_rom_celtiberian
r2_sp_anc_barbarian_wife_pol_cunning	sc_rom_celtic
r2_sp_anc_barbarian_wife_pol_cunning	sc_rom_gaul
r2_sp_anc_barbarian_wife_pol_cunning	sc_rom_germanic
r2_sp_anc_barbarian_wife_pol_cunning	sc_rom_numidian
r2_sp_anc_barbarian_wife_pol_priestess	sc_rom_african_arabian
r2_sp_anc_barbarian_wife_pol_priestess	sc_rom_barb_east
r2_sp_anc_barbarian_wife_pol_priestess	sc_rom_british
r2_sp_anc_barbarian_wife_pol_priestess	sc_rom_celtiberian
r2_sp_anc_barbarian_wife_pol_priestess	sc_rom_celtic
r2_sp_anc_barbarian_wife_pol_priestess	sc_rom_gaul
r2_sp_anc_barbarian_wife_pol_priestess	sc_rom_germanic
r2_sp_anc_barbarian_wife_pol_priestess	sc_rom_numidian
r2_sp_anc_barbarian_wife_pol_shieldmaid	sc_rom_african_arabian
r2_sp_anc_barbarian_wife_pol_shieldmaid	sc_rom_barb_east
r2_sp_anc_barbarian_wife_pol_shieldmaid	sc_rom_british
r2_sp_anc_barbarian_wife_pol_shieldmaid	sc_rom_celtiberian
r2_sp_anc_barbarian_wife_pol_shieldmaid	sc_rom_celtic
r2_sp_anc_barbarian_wife_pol_shieldmaid	sc_rom_gaul
r2_sp_anc_barbarian_wife_pol_shieldmaid	sc_rom_germanic
r2_sp_anc_barbarian_wife_pol_shieldmaid	sc_rom_numidian
r2_sp_anc_barbarian_wife_pol_swordmaid	sc_rom_african_arabian
r2_sp_anc_barbarian_wife_pol_swordmaid	sc_rom_barb_east
r2_sp_anc_barbarian_wife_pol_swordmaid	sc_rom_british
r2_sp_anc_barbarian_wife_pol_swordmaid	sc_rom_celtiberian
r2_sp_anc_barbarian_wife_pol_swordmaid	sc_rom_celtic
r2_sp_anc_barbarian_wife_pol_swordmaid	sc_rom_gaul
r2_sp_anc_barbarian_wife_pol_swordmaid	sc_rom_germanic
r2_sp_anc_barbarian_wife_pol_swordmaid	sc_rom_numidian
r2_sp_anc_barbarian_wife_pol_uncanny	sc_rom_african_arabian
r2_sp_anc_barbarian_wife_pol_uncanny	sc_rom_barb_east
r2_sp_anc_barbarian_wife_pol_uncanny	sc_rom_british
r2_sp_anc_barbarian_wife_pol_uncanny	sc_rom_celtiberian
r2_sp_anc_barbarian_wife_pol_uncanny	sc_rom_celtic
r2_sp_anc_barbarian_wife_pol_uncanny	sc_rom_gaul
r2_sp_anc_barbarian_wife_pol_uncanny	sc_rom_germanic
r2_sp_anc_barbarian_wife_pol_uncanny	sc_rom_numidian
r2_sp_anc_barbarian_wife_priestess	sc_rom_african_arabian
r2_sp_anc_barbarian_wife_priestess	sc_rom_barb_east
r2_sp_anc_barbarian_wife_priestess	sc_rom_british
r2_sp_anc_barbarian_wife_priestess	sc_rom_celtiberian
r2_sp_anc_barbarian_wife_priestess	sc_rom_celtic
r2_sp_anc_barbarian_wife_priestess	sc_rom_gaul
r2_sp_anc_barbarian_wife_priestess	sc_rom_germanic
r2_sp_anc_barbarian_wife_priestess	sc_rom_numidian
r2_sp_anc_barbarian_wife_shieldmaid	sc_rom_african_arabian
r2_sp_anc_barbarian_wife_shieldmaid	sc_rom_barb_east
r2_sp_anc_barbarian_wife_shieldmaid	sc_rom_british
r2_sp_anc_barbarian_wife_shieldmaid	sc_rom_celtiberian
r2_sp_anc_barbarian_wife_shieldmaid	sc_rom_celtic
r2_sp_anc_barbarian_wife_shieldmaid	sc_rom_gaul
r2_sp_anc_barbarian_wife_shieldmaid	sc_rom_germanic
r2_sp_anc_barbarian_wife_shieldmaid	sc_rom_numidian
r2_sp_anc_barbarian_wife_swordmaid	sc_rom_african_arabian
r2_sp_anc_barbarian_wife_swordmaid	sc_rom_barb_east
r2_sp_anc_barbarian_wife_swordmaid	sc_rom_british
r2_sp_anc_barbarian_wife_swordmaid	sc_rom_celtiberian
r2_sp_anc_barbarian_wife_swordmaid	sc_rom_celtic
r2_sp_anc_barbarian_wife_swordmaid	sc_rom_gaul
r2_sp_anc_barbarian_wife_swordmaid	sc_rom_germanic
r2_sp_anc_barbarian_wife_swordmaid	sc_rom_numidian
r2_sp_anc_barbarian_wife_uncanny	sc_rom_african_arabian
r2_sp_anc_barbarian_wife_uncanny	sc_rom_barb_east
r2_sp_anc_barbarian_wife_uncanny	sc_rom_british
r2_sp_anc_barbarian_wife_uncanny	sc_rom_celtiberian
r2_sp_anc_barbarian_wife_uncanny	sc_rom_celtic
r2_sp_anc_barbarian_wife_uncanny	sc_rom_gaul
r2_sp_anc_barbarian_wife_uncanny	sc_rom_germanic
r2_sp_anc_barbarian_wife_uncanny	sc_rom_numidian
r2_sp_anc_barbarian_witch_doctor	sc_rom_barb_east
r2_sp_anc_barbarian_witch_doctor	sc_rom_british
r2_sp_anc_barbarian_witch_doctor	sc_rom_celtic
r2_sp_anc_barbarian_witch_doctor	sc_rom_gaul
r2_sp_anc_barbarian_witch_doctor	sc_rom_germanic
r2_sp_anc_barbarian_witch_doctor	sc_rom_italic
r2_sp_anc_barbarian_witch_doctor	sc_rom_nuragic
r2_sp_anc_barbarian_woodworker	sc_rom_barb_east
r2_sp_anc_barbarian_woodworker	sc_rom_british
r2_sp_anc_barbarian_woodworker	sc_rom_celtiberian
r2_sp_anc_barbarian_woodworker	sc_rom_celtic
r2_sp_anc_barbarian_woodworker	sc_rom_daco_thracian
r2_sp_anc_barbarian_woodworker	sc_rom_gaul
r2_sp_anc_barbarian_woodworker	sc_rom_germanic
r2_sp_anc_barbarian_woodworker	sc_rom_illyrian
r2_sp_anc_barbarian_woodworker	sc_rom_italic
r2_sp_anc_barbarian_woodworker	sc_rom_nuragic
r2_sp_anc_briton_army_hero_young_irish	sc_rom_british
r2_sp_anc_briton_army_trumpet_irish	sc_rom_british
r2_sp_anc_briton_army_young_warrior_2	sc_rom_british
r2_sp_anc_briton_champion	sc_rom_british
r2_sp_anc_briton_judge_irish	sc_rom_british
r2_sp_anc_briton_religion_belenus	sc_rom_british
r2_sp_anc_briton_religion_belenus	sc_rom_celtiberian
r2_sp_anc_briton_religion_druid_1	sc_rom_british
r2_sp_anc_briton_religion_druid_2	sc_rom_british
r2_sp_anc_celtic_army_trumpet	sc_rom_celtiberian
r2_sp_anc_celtic_army_trumpet	sc_rom_celtic
r2_sp_anc_celtic_army_trumpet	sc_rom_daco_thracian
r2_sp_anc_celtic_army_young_warrior	sc_rom_celtiberian
r2_sp_anc_celtic_army_young_warrior	sc_rom_celtic
r2_sp_anc_civilised_army_baldrick	sc_rom_carthaginian
r2_sp_anc_civilised_army_baldrick	sc_rom_eastern
r2_sp_anc_civilised_army_baldrick	sc_rom_egyptian
r2_sp_anc_civilised_army_baldrick	sc_rom_etruscan
r2_sp_anc_civilised_army_baldrick	sc_rom_greek
r2_sp_anc_civilised_army_baldrick	sc_rom_parthian
r2_sp_anc_civilised_army_baldrick	sc_rom_pontic
r2_sp_anc_civilised_army_baldrick	sc_rom_roman
r2_sp_anc_civilised_army_brigand	sc_rom_carthaginian
r2_sp_anc_civilised_army_brigand	sc_rom_eastern
r2_sp_anc_civilised_army_brigand	sc_rom_egyptian
r2_sp_anc_civilised_army_brigand	sc_rom_etruscan
r2_sp_anc_civilised_army_brigand	sc_rom_greek
r2_sp_anc_civilised_army_brigand	sc_rom_italic
r2_sp_anc_civilised_army_brigand	sc_rom_parthian
r2_sp_anc_civilised_army_brigand	sc_rom_pontic
r2_sp_anc_civilised_army_brigand	sc_rom_roman
r2_sp_anc_civilised_army_diarist	sc_rom_carthaginian
r2_sp_anc_civilised_army_diarist	sc_rom_eastern
r2_sp_anc_civilised_army_diarist	sc_rom_egyptian
r2_sp_anc_civilised_army_diarist	sc_rom_etruscan
r2_sp_anc_civilised_army_diarist	sc_rom_greek
r2_sp_anc_civilised_army_diarist	sc_rom_parthian
r2_sp_anc_civilised_army_diarist	sc_rom_pontic
r2_sp_anc_civilised_army_diarist	sc_rom_roman
r2_sp_anc_civilised_army_explorer	sc_rom_carthaginian
r2_sp_anc_civilised_army_explorer	sc_rom_eastern
r2_sp_anc_civilised_army_explorer	sc_rom_egyptian
r2_sp_anc_civilised_army_explorer	sc_rom_etruscan
r2_sp_anc_civilised_army_explorer	sc_rom_greek
r2_sp_anc_civilised_army_explorer	sc_rom_parthian
r2_sp_anc_civilised_army_explorer	sc_rom_pontic
r2_sp_anc_civilised_army_explorer	sc_rom_roman
r2_sp_anc_civilised_army_hero	sc_rom_carthaginian
r2_sp_anc_civilised_army_hero	sc_rom_eastern
r2_sp_anc_civilised_army_hero	sc_rom_egyptian
r2_sp_anc_civilised_army_hero	sc_rom_etruscan
r2_sp_anc_civilised_army_hero	sc_rom_greek
r2_sp_anc_civilised_army_hero	sc_rom_parthian
r2_sp_anc_civilised_army_hero	sc_rom_pontic
r2_sp_anc_civilised_army_hero	sc_rom_roman
r2_sp_anc_civilised_army_inventor_2	sc_rom_carthaginian
r2_sp_anc_civilised_army_inventor_2	sc_rom_eastern
r2_sp_anc_civilised_army_inventor_2	sc_rom_egyptian
r2_sp_anc_civilised_army_inventor_2	sc_rom_etruscan
r2_sp_anc_civilised_army_inventor_2	sc_rom_greek
r2_sp_anc_civilised_army_inventor_2	sc_rom_parthian
r2_sp_anc_civilised_army_inventor_2	sc_rom_pontic
r2_sp_anc_civilised_army_inventor_2	sc_rom_roman
r2_sp_anc_civilised_army_inventor	sc_rom_carthaginian
r2_sp_anc_civilised_army_inventor	sc_rom_eastern
r2_sp_anc_civilised_army_inventor	sc_rom_egyptian
r2_sp_anc_civilised_army_inventor	sc_rom_etruscan
r2_sp_anc_civilised_army_inventor	sc_rom_greek
r2_sp_anc_civilised_army_inventor	sc_rom_italic
r2_sp_anc_civilised_army_inventor	sc_rom_parthian
r2_sp_anc_civilised_army_inventor	sc_rom_pontic
r2_sp_anc_civilised_army_inventor	sc_rom_roman
r2_sp_anc_civilised_army_master_artillery	sc_rom_carthaginian
r2_sp_anc_civilised_army_master_artillery	sc_rom_eastern
r2_sp_anc_civilised_army_master_artillery	sc_rom_egyptian
r2_sp_anc_civilised_army_master_artillery	sc_rom_etruscan
r2_sp_anc_civilised_army_master_artillery	sc_rom_greek
r2_sp_anc_civilised_army_master_artillery	sc_rom_italic
r2_sp_anc_civilised_army_master_artillery	sc_rom_parthian
r2_sp_anc_civilised_army_master_artillery	sc_rom_pontic
r2_sp_anc_civilised_army_master_artillery	sc_rom_roman
r2_sp_anc_civilised_army_master_drill	sc_rom_carthaginian
r2_sp_anc_civilised_army_master_drill	sc_rom_eastern
r2_sp_anc_civilised_army_master_drill	sc_rom_egyptian
r2_sp_anc_civilised_army_master_drill	sc_rom_etruscan
r2_sp_anc_civilised_army_master_drill	sc_rom_greek
r2_sp_anc_civilised_army_master_drill	sc_rom_italic
r2_sp_anc_civilised_army_master_drill	sc_rom_parthian
r2_sp_anc_civilised_army_master_drill	sc_rom_pontic
r2_sp_anc_civilised_army_master_drill	sc_rom_roman
r2_sp_anc_civilised_army_master_engineer	sc_rom_carthaginian
r2_sp_anc_civilised_army_master_engineer	sc_rom_eastern
r2_sp_anc_civilised_army_master_engineer	sc_rom_egyptian
r2_sp_anc_civilised_army_master_engineer	sc_rom_etruscan
r2_sp_anc_civilised_army_master_engineer	sc_rom_greek
r2_sp_anc_civilised_army_master_engineer	sc_rom_parthian
r2_sp_anc_civilised_army_master_engineer	sc_rom_pontic
r2_sp_anc_civilised_army_master_engineer	sc_rom_roman
r2_sp_anc_civilised_army_messenger_galloper	sc_rom_carthaginian
r2_sp_anc_civilised_army_messenger_galloper	sc_rom_eastern
r2_sp_anc_civilised_army_messenger_galloper	sc_rom_egyptian
r2_sp_anc_civilised_army_messenger_galloper	sc_rom_etruscan
r2_sp_anc_civilised_army_messenger_galloper	sc_rom_greek
r2_sp_anc_civilised_army_messenger_galloper	sc_rom_italic
r2_sp_anc_civilised_army_messenger_galloper	sc_rom_nuragic
r2_sp_anc_civilised_army_messenger_galloper	sc_rom_parthian
r2_sp_anc_civilised_army_messenger_galloper	sc_rom_pontic
r2_sp_anc_civilised_army_messenger_galloper	sc_rom_roman
r2_sp_anc_civilised_army_messenger_runner	sc_rom_carthaginian
r2_sp_anc_civilised_army_messenger_runner	sc_rom_eastern
r2_sp_anc_civilised_army_messenger_runner	sc_rom_egyptian
r2_sp_anc_civilised_army_messenger_runner	sc_rom_etruscan
r2_sp_anc_civilised_army_messenger_runner	sc_rom_greek
r2_sp_anc_civilised_army_messenger_runner	sc_rom_italic
r2_sp_anc_civilised_army_messenger_runner	sc_rom_nuragic
r2_sp_anc_civilised_army_messenger_runner	sc_rom_parthian
r2_sp_anc_civilised_army_messenger_runner	sc_rom_pontic
r2_sp_anc_civilised_army_messenger_runner	sc_rom_roman
r2_sp_anc_civilised_army_quartermaster	sc_rom_carthaginian
r2_sp_anc_civilised_army_quartermaster	sc_rom_eastern
r2_sp_anc_civilised_army_quartermaster	sc_rom_egyptian
r2_sp_anc_civilised_army_quartermaster	sc_rom_etruscan
r2_sp_anc_civilised_army_quartermaster	sc_rom_greek
r2_sp_anc_civilised_army_quartermaster	sc_rom_parthian
r2_sp_anc_civilised_army_quartermaster	sc_rom_pontic
r2_sp_anc_civilised_army_quartermaster	sc_rom_roman
r2_sp_anc_civilised_army_warrior_veteran	sc_rom_carthaginian
r2_sp_anc_civilised_army_warrior_veteran	sc_rom_eastern
r2_sp_anc_civilised_army_warrior_veteran	sc_rom_egyptian
r2_sp_anc_civilised_army_warrior_veteran	sc_rom_etruscan
r2_sp_anc_civilised_army_warrior_veteran	sc_rom_greek
r2_sp_anc_civilised_army_warrior_veteran	sc_rom_parthian
r2_sp_anc_civilised_army_warrior_veteran	sc_rom_pontic
r2_sp_anc_civilised_army_warrior_veteran	sc_rom_roman
r2_sp_anc_civilised_arts_biographer	sc_rom_carthaginian
r2_sp_anc_civilised_arts_biographer	sc_rom_eastern
r2_sp_anc_civilised_arts_biographer	sc_rom_egyptian
r2_sp_anc_civilised_arts_biographer	sc_rom_etruscan
r2_sp_anc_civilised_arts_biographer	sc_rom_greek
r2_sp_anc_civilised_arts_biographer	sc_rom_parthian
r2_sp_anc_civilised_arts_biographer	sc_rom_pontic
r2_sp_anc_civilised_arts_biographer	sc_rom_roman
r2_sp_anc_civilised_arts_comedian	sc_rom_carthaginian
r2_sp_anc_civilised_arts_comedian	sc_rom_eastern
r2_sp_anc_civilised_arts_comedian	sc_rom_egyptian
r2_sp_anc_civilised_arts_comedian	sc_rom_etruscan
r2_sp_anc_civilised_arts_comedian	sc_rom_greek
r2_sp_anc_civilised_arts_comedian	sc_rom_parthian
r2_sp_anc_civilised_arts_comedian	sc_rom_pontic
r2_sp_anc_civilised_arts_comedian	sc_rom_roman
r2_sp_anc_civilised_arts_historian	sc_rom_carthaginian
r2_sp_anc_civilised_arts_historian	sc_rom_eastern
r2_sp_anc_civilised_arts_historian	sc_rom_egyptian
r2_sp_anc_civilised_arts_historian	sc_rom_etruscan
r2_sp_anc_civilised_arts_historian	sc_rom_greek
r2_sp_anc_civilised_arts_historian	sc_rom_parthian
