key	culture	government_type	option	string
demand_single_payment	rom_Hellenistic	gov_absolute_monarchy	0	greek_request_single_payment_01
demand_single_payment	rom_Hellenistic	gov_absolute_monarchy	1	greek_request_single_payment_02
demand_single_payment	rom_Hellenistic	gov_absolute_monarchy	2	greek_request_single_payment_03
demand_single_payment	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_demand_single_payment
demand_single_payment	rom_Roman	gov_absolute_monarchy	0	rome_request_single_payment_01
demand_single_payment	rom_Roman	gov_absolute_monarchy	1	rome_request_single_payment_02
demand_single_payment	rom_Roman	gov_absolute_monarchy	2	rome_request_single_payment_03
demand_single_payment	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_demand_single_payment
demand_single_payment	rom_Roman	gov_empire	2	rome_request_single_payment_03
demand_soft_military_access	rom_Barbarian	gov_absolute_monarchy	0	barbarian_request_military_access_01
demand_soft_military_access	rom_Barbarian	gov_absolute_monarchy	1	barbarian_request_military_access_02
demand_soft_military_access	rom_Barbarian	gov_absolute_monarchy	2	barbarian_request_military_access_03
demand_soft_military_access	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_request_military_access
demand_soft_military_access	rom_Barbarian	gov_empire	2	barbarian_request_military_access_03
demand_soft_military_access	rom_Eastern	gov_absolute_monarchy	0	eastern_request_military_access_01
demand_soft_military_access	rom_Eastern	gov_absolute_monarchy	1	eastern_request_military_access_02
demand_soft_military_access	rom_Eastern	gov_absolute_monarchy	2	eastern_request_military_access_03
demand_soft_military_access	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_request_military_access
demand_soft_military_access	rom_Eastern	gov_empire	2	eastern_request_military_access_03
demand_soft_military_access	rom_Hellenistic	gov_absolute_monarchy	0	greek_request_military_access_01
demand_soft_military_access	rom_Hellenistic	gov_absolute_monarchy	1	greek_request_military_access_02
demand_soft_military_access	rom_Hellenistic	gov_absolute_monarchy	2	greek_request_military_access_03
demand_soft_military_access	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_request_military_access
demand_soft_military_access	rom_Roman	gov_absolute_monarchy	0	rome_request_military_access_01
demand_soft_military_access	rom_Roman	gov_absolute_monarchy	1	rome_request_military_access_02
demand_soft_military_access	rom_Roman	gov_absolute_monarchy	2	rome_request_military_access_03
demand_soft_military_access	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_request_military_access
demand_soft_military_access	rom_Roman	gov_empire	2	rome_request_military_access_03
demand_state_gift_regular_payment	rom_Barbarian	gov_absolute_monarchy	0	barbarian_request_regular_payment_01
demand_state_gift_regular_payment	rom_Barbarian	gov_absolute_monarchy	1	barbarian_request_regular_payment_02
demand_state_gift_regular_payment	rom_Barbarian	gov_absolute_monarchy	2	barbarian_request_regular_payment_03
demand_state_gift_regular_payment	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_request_regular_payment
demand_state_gift_regular_payment	rom_Barbarian	gov_empire	2	barbarian_request_regular_payment_03
demand_state_gift_regular_payment	rom_Eastern	gov_absolute_monarchy	0	eastern_request_regular_payment_01
demand_state_gift_regular_payment	rom_Eastern	gov_absolute_monarchy	1	eastern_request_regular_payment_02
demand_state_gift_regular_payment	rom_Eastern	gov_absolute_monarchy	2	eastern_request_regular_payment_03
demand_state_gift_regular_payment	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_request_regular_payment
demand_state_gift_regular_payment	rom_Eastern	gov_empire	2	eastern_request_regular_payment_03
demand_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	0	greek_request_regular_payment_01
demand_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	1	greek_request_regular_payment_02
demand_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	2	greek_request_regular_payment_03
demand_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_request_regular_payment
demand_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	0	rome_request_regular_payment_01
demand_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	1	rome_request_regular_payment_02
demand_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	2	rome_request_regular_payment_03
demand_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_request_regular_payment
demand_state_gift_regular_payment	rom_Roman	gov_empire	2	rome_request_regular_payment_03
demand_state_gift_single_payment	rom_Barbarian	gov_absolute_monarchy	0	barbarian_request_single_payment_01
demand_state_gift_single_payment	rom_Barbarian	gov_absolute_monarchy	1	barbarian_request_single_payment_02
demand_state_gift_single_payment	rom_Barbarian	gov_absolute_monarchy	2	barbarian_request_single_payment_03
demand_state_gift_single_payment	rom_Barbarian	gov_empire	2	barbarian_request_single_payment_03
demand_state_gift_single_payment	rom_Eastern	gov_absolute_monarchy	0	eastern_request_single_payment_01
demand_state_gift_single_payment	rom_Eastern	gov_absolute_monarchy	1	eastern_request_single_payment_02
demand_state_gift_single_payment	rom_Eastern	gov_absolute_monarchy	2	eastern_request_single_payment_03
demand_state_gift_single_payment	rom_Eastern	gov_empire	2	eastern_request_single_payment_03
demand_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	0	greek_request_single_payment_01
demand_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	1	greek_request_single_payment_02
demand_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	2	greek_request_single_payment_03
demand_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	0	rome_request_single_payment_01
demand_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	1	rome_request_single_payment_02
demand_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	2	rome_request_single_payment_03
demand_state_gift_single_payment	rom_Roman	gov_empire	2	rome_request_single_payment_03
demand_technology	rom_Barbarian	gov_absolute_monarchy	0	barbarian_accept_begging_01
demand_technology	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_accept_begging
demand_technology	rom_Barbarian	gov_empire	0	barbarian_accept_begging_01
demand_technology	rom_Eastern	gov_absolute_monarchy	0	barbarian_accept_begging_01
demand_technology	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_accept_begging
demand_technology	rom_Eastern	gov_empire	0	barbarian_accept_begging_01
demand_technology	rom_Hellenistic	gov_absolute_monarchy	0	barbarian_accept_begging_01
demand_technology	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_accept_begging
demand_technology	rom_Roman	gov_absolute_monarchy	0	barbarian_accept_begging_01
demand_technology	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_accept_begging
demand_technology	rom_Roman	gov_empire	0	barbarian_accept_begging_01
demand_vassal	rom_Barbarian	gov_absolute_monarchy	0	barbarian_generic_offer_demand_06
demand_vassal	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_request_player_join_confederation
demand_vassal	rom_Barbarian	gov_empire	0	barbarian_generic_offer_demand_06
demand_vassal	rom_Eastern	gov_absolute_monarchy	0	eastern_request_player_must_become_vassal_01
demand_vassal	rom_Eastern	gov_absolute_monarchy	1	eastern_request_player_must_become_vassal_02
demand_vassal	rom_Eastern	gov_absolute_monarchy	2	eastern_request_player_must_become_vassal_03
demand_vassal	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_request_player_join_confederation
demand_vassal	rom_Eastern	gov_empire	2	eastern_request_player_must_become_vassal_03
demand_vassal	rom_Hellenistic	gov_absolute_monarchy	0	greek_request_player_must_become_client_01
demand_vassal	rom_Hellenistic	gov_absolute_monarchy	1	greek_request_player_must_become_client_02
demand_vassal	rom_Hellenistic	gov_absolute_monarchy	2	greek_request_player_must_become_client_03
demand_vassal	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_request_player_join_confederation
demand_vassal	rom_Roman	gov_absolute_monarchy	0	rome_generic_offer_demand_01
demand_vassal	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_request_player_join_confederation
demand_vassal	rom_Roman	gov_empire	0	rome_generic_offer_demand_01
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	0	barbarian_generic_offer_demand_01
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	1	barbarian_generic_offer_demand_02
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	2	barbarian_generic_offer_demand_03
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_generic_offer_demand
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	3	barbarian_generic_offer_demand_04
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	4	barbarian_generic_offer_demand_05
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	5	barbarian_generic_offer_demand_06
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	6	barbarian_generic_offer_demand_07
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	7	barbarian_generic_offer_demand_08
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	8	barbarian_generic_offer_demand_09
generic_offer_demand	rom_Barbarian	gov_absolute_monarchy	9	barbarian_generic_offer_demand_10
generic_offer_demand	rom_Barbarian	gov_empire	9	barbarian_generic_offer_demand_10
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	0	eastern_generic_offer_demand_01
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	1	eastern_generic_offer_demand_02
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	2	eastern_generic_offer_demand_03
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_generic_offer_demand
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	3	eastern_generic_offer_demand_04
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	4	eastern_generic_offer_demand_05
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	5	eastern_generic_offer_demand_06
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	6	eastern_generic_offer_demand_07
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	7	eastern_generic_offer_demand_08
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	8	eastern_generic_offer_demand_09
generic_offer_demand	rom_Eastern	gov_absolute_monarchy	9	eastern_generic_offer_demand_10
generic_offer_demand	rom_Eastern	gov_empire	9	eastern_generic_offer_demand_10
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	0	greek_generic_offer_demand_01
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	1	greek_generic_offer_demand_02
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	2	greek_generic_offer_demand_03
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_generic_offer_demand
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	3	greek_generic_offer_demand_04
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	4	greek_generic_offer_demand_05
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	5	greek_generic_offer_demand_06
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	6	greek_generic_offer_demand_07
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	7	greek_generic_offer_demand_08
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	8	greek_generic_offer_demand_09
generic_offer_demand	rom_Hellenistic	gov_absolute_monarchy	9	greek_generic_offer_demand_10
generic_offer_demand	rom_Roman	gov_absolute_monarchy	0	rome_generic_offer_demand_01
generic_offer_demand	rom_Roman	gov_absolute_monarchy	1	rome_generic_offer_demand_02
generic_offer_demand	rom_Roman	gov_absolute_monarchy	2	rome_generic_offer_demand_03
generic_offer_demand	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_generic_offer_demand
generic_offer_demand	rom_Roman	gov_absolute_monarchy	3	rome_generic_offer_demand_04
generic_offer_demand	rom_Roman	gov_absolute_monarchy	4	rome_generic_offer_demand_05
generic_offer_demand	rom_Roman	gov_absolute_monarchy	5	rome_generic_offer_demand_06
generic_offer_demand	rom_Roman	gov_absolute_monarchy	6	rome_generic_offer_demand_07
generic_offer_demand	rom_Roman	gov_absolute_monarchy	7	rome_generic_offer_demand_08
generic_offer_demand	rom_Roman	gov_absolute_monarchy	8	rome_generic_offer_demand_09
generic_offer_demand	rom_Roman	gov_absolute_monarchy	9	rome_generic_offer_demand_10
generic_offer_demand	rom_Roman	gov_empire	9	rome_generic_offer_demand_10
generic_reject	rom_Barbarian	gov_absolute_monarchy	0	barbarian_generic_reject_01
generic_reject	rom_Barbarian	gov_absolute_monarchy	1	barbarian_generic_reject_02
generic_reject	rom_Barbarian	gov_absolute_monarchy	2	barbarian_generic_reject_03
generic_reject	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_generic_reject
generic_reject	rom_Barbarian	gov_absolute_monarchy	3	barbarian_generic_reject_04
generic_reject	rom_Barbarian	gov_absolute_monarchy	4	barbarian_generic_reject_05
generic_reject	rom_Barbarian	gov_absolute_monarchy	5	barbarian_generic_reject_06
generic_reject	rom_Barbarian	gov_absolute_monarchy	6	barbarian_generic_reject_07
generic_reject	rom_Barbarian	gov_absolute_monarchy	7	barbarian_generic_reject_08
generic_reject	rom_Barbarian	gov_absolute_monarchy	8	barbarian_generic_reject_09
generic_reject	rom_Barbarian	gov_absolute_monarchy	9	barbarian_generic_reject_10
generic_reject	rom_Barbarian	gov_empire	9	barbarian_generic_reject_10
generic_reject	rom_Eastern	gov_absolute_monarchy	0	eastern_generic_reject_01
generic_reject	rom_Eastern	gov_absolute_monarchy	1	eastern_generic_reject_02
generic_reject	rom_Eastern	gov_absolute_monarchy	2	eastern_generic_reject_03
generic_reject	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_generic_reject
generic_reject	rom_Eastern	gov_absolute_monarchy	3	eastern_generic_reject_04
generic_reject	rom_Eastern	gov_absolute_monarchy	4	eastern_generic_reject_05
generic_reject	rom_Eastern	gov_absolute_monarchy	5	eastern_generic_reject_06
generic_reject	rom_Eastern	gov_absolute_monarchy	6	eastern_generic_reject_07
generic_reject	rom_Eastern	gov_absolute_monarchy	7	eastern_generic_reject_08
generic_reject	rom_Eastern	gov_absolute_monarchy	8	eastern_generic_reject_09
generic_reject	rom_Eastern	gov_absolute_monarchy	9	eastern_generic_reject_10
generic_reject	rom_Eastern	gov_empire	9	eastern_generic_reject_10
generic_reject	rom_Hellenistic	gov_absolute_monarchy	0	greek_generic_reject_01
generic_reject	rom_Hellenistic	gov_absolute_monarchy	1	greek_generic_reject_02
generic_reject	rom_Hellenistic	gov_absolute_monarchy	2	greek_generic_reject_03
generic_reject	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_generic_reject
generic_reject	rom_Hellenistic	gov_absolute_monarchy	3	greek_generic_reject_04
generic_reject	rom_Hellenistic	gov_absolute_monarchy	4	greek_generic_reject_05
generic_reject	rom_Hellenistic	gov_absolute_monarchy	5	greek_generic_reject_06
generic_reject	rom_Hellenistic	gov_absolute_monarchy	6	greek_generic_reject_07
generic_reject	rom_Hellenistic	gov_absolute_monarchy	7	greek_generic_reject_08
generic_reject	rom_Hellenistic	gov_absolute_monarchy	8	greek_generic_reject_09
generic_reject	rom_Hellenistic	gov_absolute_monarchy	9	greek_generic_reject_10
generic_reject	rom_Roman	gov_absolute_monarchy	0	rome_generic_reject_01
generic_reject	rom_Roman	gov_absolute_monarchy	1	rome_generic_reject_02
generic_reject	rom_Roman	gov_absolute_monarchy	2	rome_generic_reject_03
generic_reject	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_generic_reject
generic_reject	rom_Roman	gov_absolute_monarchy	3	rome_generic_reject_04
generic_reject	rom_Roman	gov_absolute_monarchy	4	rome_generic_reject_05
generic_reject	rom_Roman	gov_absolute_monarchy	5	rome_generic_reject_06
generic_reject	rom_Roman	gov_absolute_monarchy	6	rome_generic_reject_07
generic_reject	rom_Roman	gov_absolute_monarchy	7	rome_generic_reject_08
generic_reject	rom_Roman	gov_absolute_monarchy	8	rome_generic_reject_09
generic_reject	rom_Roman	gov_absolute_monarchy	9	rome_generic_reject_10
generic_reject	rom_Roman	gov_empire	9	rome_generic_reject_10
offer_demand_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	0	barbarian_offer_request_cooperation_01
offer_demand_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	1	barbarian_offer_request_cooperation_02
offer_demand_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	2	barbarian_offer_request_cooperation_03
offer_demand_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_offer_request_cooperation
offer_demand_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	3	barbarian_offer_request_cooperation_04
offer_demand_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	4	barbarian_offer_request_cooperation_05
offer_demand_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	5	barbarian_offer_request_cooperation_06
offer_demand_defensive_alliance	rom_Barbarian	gov_empire	5	barbarian_offer_request_cooperation_06
offer_demand_defensive_alliance	rom_Eastern	gov_absolute_monarchy	0	eastern_offer_request_cooperation_01
offer_demand_defensive_alliance	rom_Eastern	gov_absolute_monarchy	1	eastern_offer_request_cooperation_02
offer_demand_defensive_alliance	rom_Eastern	gov_absolute_monarchy	2	eastern_offer_request_cooperation_03
offer_demand_defensive_alliance	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_offer_request_cooperation
offer_demand_defensive_alliance	rom_Eastern	gov_absolute_monarchy	3	eastern_offer_request_cooperation_04
offer_demand_defensive_alliance	rom_Eastern	gov_absolute_monarchy	4	eastern_offer_request_cooperation_05
offer_demand_defensive_alliance	rom_Eastern	gov_absolute_monarchy	5	eastern_offer_request_cooperation_06
offer_demand_defensive_alliance	rom_Eastern	gov_empire	5	eastern_offer_request_cooperation_06
offer_demand_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	0	greek_offer_request_cooperation_01
offer_demand_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	1	greek_offer_request_cooperation_02
offer_demand_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	2	greek_offer_request_cooperation_03
offer_demand_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_offer_request_cooperation
offer_demand_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	3	greek_offer_request_cooperation_04
offer_demand_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	4	greek_offer_request_cooperation_05
offer_demand_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	5	greek_offer_request_cooperation_06
offer_demand_defensive_alliance	rom_Roman	gov_absolute_monarchy	0	rome_offer_request_cooperation_01
offer_demand_defensive_alliance	rom_Roman	gov_absolute_monarchy	1	rome_offer_request_cooperation_02
offer_demand_defensive_alliance	rom_Roman	gov_absolute_monarchy	2	rome_offer_request_cooperation_03
offer_demand_defensive_alliance	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_offer_request_cooperation
offer_demand_defensive_alliance	rom_Roman	gov_absolute_monarchy	3	rome_offer_request_cooperation_04
offer_demand_defensive_alliance	rom_Roman	gov_absolute_monarchy	4	rome_offer_request_cooperation_05
offer_demand_defensive_alliance	rom_Roman	gov_absolute_monarchy	5	rome_offer_request_cooperation_06
offer_demand_defensive_alliance	rom_Roman	gov_empire	5	rome_offer_request_cooperation_06
offer_demand_military_alliance	rom_Barbarian	gov_absolute_monarchy	0	barbarian_offer_request_cooperation_01
offer_demand_military_alliance	rom_Barbarian	gov_absolute_monarchy	1	barbarian_offer_request_cooperation_02
offer_demand_military_alliance	rom_Barbarian	gov_absolute_monarchy	2	barbarian_offer_request_cooperation_03
offer_demand_military_alliance	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_offer_request_cooperation
offer_demand_military_alliance	rom_Barbarian	gov_absolute_monarchy	3	barbarian_offer_request_cooperation_04
offer_demand_military_alliance	rom_Barbarian	gov_absolute_monarchy	4	barbarian_offer_request_cooperation_05
offer_demand_military_alliance	rom_Barbarian	gov_absolute_monarchy	5	barbarian_offer_request_cooperation_06
offer_demand_military_alliance	rom_Barbarian	gov_empire	5	barbarian_offer_request_cooperation_06
offer_demand_military_alliance	rom_Eastern	gov_absolute_monarchy	0	eastern_offer_request_cooperation_01
offer_demand_military_alliance	rom_Eastern	gov_absolute_monarchy	1	eastern_offer_request_cooperation_02
offer_demand_military_alliance	rom_Eastern	gov_absolute_monarchy	2	eastern_offer_request_cooperation_03
offer_demand_military_alliance	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_offer_request_cooperation
offer_demand_military_alliance	rom_Eastern	gov_absolute_monarchy	3	eastern_offer_request_cooperation_04
offer_demand_military_alliance	rom_Eastern	gov_absolute_monarchy	4	eastern_offer_request_cooperation_05
offer_demand_military_alliance	rom_Eastern	gov_absolute_monarchy	5	eastern_offer_request_cooperation_06
offer_demand_military_alliance	rom_Eastern	gov_empire	5	eastern_offer_request_cooperation_06
offer_demand_military_alliance	rom_Hellenistic	gov_absolute_monarchy	0	greek_offer_request_cooperation_01
offer_demand_military_alliance	rom_Hellenistic	gov_absolute_monarchy	1	greek_offer_request_cooperation_02
offer_demand_military_alliance	rom_Hellenistic	gov_absolute_monarchy	2	greek_offer_request_cooperation_03
offer_demand_military_alliance	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_offer_request_cooperation
offer_demand_military_alliance	rom_Hellenistic	gov_absolute_monarchy	3	greek_offer_request_cooperation_04
offer_demand_military_alliance	rom_Hellenistic	gov_absolute_monarchy	4	greek_offer_request_cooperation_05
offer_demand_military_alliance	rom_Hellenistic	gov_absolute_monarchy	5	greek_offer_request_cooperation_06
offer_demand_military_alliance	rom_Roman	gov_absolute_monarchy	0	rome_offer_request_cooperation_01
offer_demand_military_alliance	rom_Roman	gov_absolute_monarchy	1	rome_offer_request_cooperation_02
offer_demand_military_alliance	rom_Roman	gov_absolute_monarchy	2	rome_offer_request_cooperation_03
offer_demand_military_alliance	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_offer_request_cooperation
offer_demand_military_alliance	rom_Roman	gov_absolute_monarchy	3	rome_offer_request_cooperation_04
offer_demand_military_alliance	rom_Roman	gov_absolute_monarchy	4	rome_offer_request_cooperation_05
offer_demand_military_alliance	rom_Roman	gov_absolute_monarchy	5	rome_offer_request_cooperation_06
offer_demand_military_alliance	rom_Roman	gov_empire	5	rome_offer_request_cooperation_06
offer_demand_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	0	barbarian_offer_request_cooperation_01
offer_demand_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	1	barbarian_offer_request_cooperation_02
offer_demand_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	2	barbarian_offer_request_cooperation_03
offer_demand_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_offer_request_cooperation
offer_demand_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	3	barbarian_offer_request_cooperation_04
offer_demand_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	4	barbarian_offer_request_cooperation_05
offer_demand_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	5	barbarian_offer_request_cooperation_06
offer_demand_non_aggression_pact	rom_Barbarian	gov_empire	5	barbarian_offer_request_cooperation_06
offer_demand_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	0	eastern_offer_request_cooperation_01
offer_demand_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	1	eastern_offer_request_cooperation_02
offer_demand_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	2	eastern_offer_request_cooperation_03
offer_demand_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_offer_request_cooperation
offer_demand_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	3	eastern_offer_request_cooperation_04
offer_demand_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	4	eastern_offer_request_cooperation_05
offer_demand_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	5	eastern_offer_request_cooperation_06
offer_demand_non_aggression_pact	rom_Eastern	gov_empire	5	eastern_offer_request_cooperation_06
offer_demand_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	0	greek_offer_request_cooperation_01
offer_demand_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	1	greek_offer_request_cooperation_02
offer_demand_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	2	greek_offer_request_cooperation_03
offer_demand_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_offer_request_cooperation
offer_demand_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	3	greek_offer_request_cooperation_04
offer_demand_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	4	greek_offer_request_cooperation_05
offer_demand_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	5	greek_offer_request_cooperation_06
offer_demand_non_aggression_pact	rom_Roman	gov_absolute_monarchy	0	rome_offer_request_cooperation_01
offer_demand_non_aggression_pact	rom_Roman	gov_absolute_monarchy	1	rome_offer_request_cooperation_02
offer_demand_non_aggression_pact	rom_Roman	gov_absolute_monarchy	2	rome_offer_request_cooperation_03
offer_demand_non_aggression_pact	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_offer_request_cooperation
offer_demand_non_aggression_pact	rom_Roman	gov_absolute_monarchy	3	rome_offer_request_cooperation_04
offer_demand_non_aggression_pact	rom_Roman	gov_absolute_monarchy	4	rome_offer_request_cooperation_05
offer_demand_non_aggression_pact	rom_Roman	gov_absolute_monarchy	5	rome_offer_request_cooperation_06
offer_demand_non_aggression_pact	rom_Roman	gov_empire	5	rome_offer_request_cooperation_06
offer_demand_peace	rom_Barbarian	gov_absolute_monarchy	0	barbarian_offer_request_peace_01
offer_demand_peace	rom_Barbarian	gov_absolute_monarchy	1	barbarian_offer_request_peace_02
offer_demand_peace	rom_Barbarian	gov_absolute_monarchy	2	barbarian_offer_request_peace_03
offer_demand_peace	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_offer_request_peace
offer_demand_peace	rom_Barbarian	gov_absolute_monarchy	3	barbarian_offer_request_peace_04
offer_demand_peace	rom_Barbarian	gov_absolute_monarchy	4	barbarian_offer_request_peace_05
offer_demand_peace	rom_Barbarian	gov_absolute_monarchy	5	barbarian_offer_request_peace_06
offer_demand_peace	rom_Barbarian	gov_empire	5	barbarian_offer_request_peace_06
offer_demand_peace	rom_Eastern	gov_absolute_monarchy	0	eastern_offer_request_peace_01
offer_demand_peace	rom_Eastern	gov_absolute_monarchy	1	eastern_offer_request_peace_02
offer_demand_peace	rom_Eastern	gov_absolute_monarchy	2	eastern_offer_request_peace_03
offer_demand_peace	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_offer_request_peace
offer_demand_peace	rom_Eastern	gov_absolute_monarchy	3	eastern_offer_request_peace_04
offer_demand_peace	rom_Eastern	gov_absolute_monarchy	4	eastern_offer_request_peace_05
offer_demand_peace	rom_Eastern	gov_absolute_monarchy	5	eastern_offer_request_peace_06
offer_demand_peace	rom_Eastern	gov_empire	5	eastern_offer_request_peace_06
offer_demand_peace	rom_Hellenistic	gov_absolute_monarchy	0	greek_offer_request_peace_01
offer_demand_peace	rom_Hellenistic	gov_absolute_monarchy	1	greek_offer_request_peace_02
offer_demand_peace	rom_Hellenistic	gov_absolute_monarchy	2	greek_offer_request_peace_03
offer_demand_peace	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_offer_request_peace
offer_demand_peace	rom_Hellenistic	gov_absolute_monarchy	3	greek_offer_request_peace_04
offer_demand_peace	rom_Hellenistic	gov_absolute_monarchy	4	greek_offer_request_peace_05
offer_demand_peace	rom_Hellenistic	gov_absolute_monarchy	5	greek_offer_request_peace_06
offer_demand_peace	rom_Roman	gov_absolute_monarchy	0	rome_offer_request_peace_01
offer_demand_peace	rom_Roman	gov_absolute_monarchy	1	rome_offer_request_peace_02
