select_context	over_context	tooltip_line	advice_line	main_line
player_force_cannot_attack_stance	enemy_major_settlement_land	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_attack_stance	enemy_major_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_attack_stance	enemy_major_settlement_port	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_attack_stance	enemy_major_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_attack_stance	enemy_minor_settlement_land	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_attack_stance	enemy_minor_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_attack_stance	enemy_minor_settlement_port	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_attack_stance	enemy_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_attack_stance	enemy_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_admiral
player_force_cannot_attack_stance	enemy_navy_escort	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_admiral
player_force_cannot_attack_stance	enemy_navy_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_general_on_sea
player_force_cannot_attack_stance	enemy_region	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_province
player_force_cannot_attack_stance	hostile_sea_region	rome2_tltip_warning_cannot_attack_stance	rome2_tltip_hostile_sea_region_self	rome2_tltip_main_hostile_sea_region
player_force_cannot_attack_stance	non_player_army	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_general
player_force_cannot_attack_stance	non_player_major_settlement_land	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_attack_stance	non_player_major_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_attack_stance	non_player_major_settlement_port	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_attack_stance	non_player_major_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_attack_stance	non_player_minor_settlement_land	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_attack_stance	non_player_minor_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_attack_stance	non_player_minor_settlement_port	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_attack_stance	non_player_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_attack_stance	non_player_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_admiral
player_force_cannot_attack_stance	non_player_navy_escort	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_admiral
player_force_cannot_attack_stance	non_player_navy_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_general_on_sea
player_force_cannot_attack_stance	non_player_region	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_province
player_force_cannot_attack_stance	non_player_region_allied	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_province
player_force_cannot_attack_stance	non_player_region_without_access	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_province
player_force_cannot_attack_stance	own_sea_region	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_own_sea_region
player_force_cannot_attack_stance	player_army	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_general
player_force_cannot_attack_stance	player_major_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_land_garrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_land_ungarrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_port_garrisoned_combined	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_port_garrisoned_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_port_garrisoned_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_port_ungarrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_minor_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_land_garrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_land_ungarrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_port_garrisoned_combined	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_port_garrisoned_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_port_garrisoned_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_port_ungarrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_admiral
player_force_cannot_attack_stance	player_navy_cant_escort_already_escorting	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_admiral
player_force_cannot_attack_stance	player_navy_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_general_on_sea
player_force_cannot_attack_stance	region	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_province
player_force_cannot_attack_stance	sea_region	rome2_tltip_warning_cannot_attack_stance	rome2_tltip_hostile_sea_region_self	rome2_tltip_main_sea_region
player_force_cannot_attack_stance	shared_sea_region	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_shared_sea_region
player_force_cannot_move_stance	contested_sea_region	rome2_tltip_warning_cannot_move_stance	rome2_tltip_contested_sea_region_self	rome2_tltip_main_contested_sea_region
player_force_cannot_move_stance	enemy_army	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_general
player_force_cannot_move_stance	enemy_major_settlement_land	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_move_stance	enemy_major_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_move_stance	enemy_major_settlement_port	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_move_stance	enemy_major_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_move_stance	enemy_minor_settlement_land	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_move_stance	enemy_minor_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_move_stance	enemy_minor_settlement_port	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_move_stance	enemy_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_move_stance	enemy_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_admiral
player_force_cannot_move_stance	enemy_navy_escort	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_admiral
player_force_cannot_move_stance	enemy_navy_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_general_on_sea
player_force_cannot_move_stance	enemy_region	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_province
player_force_cannot_move_stance	hostile_sea_region	rome2_tltip_warning_cannot_move_stance	rome2_tltip_hostile_sea_region_self	rome2_tltip_main_hostile_sea_region
player_force_cannot_move_stance	non_player_army	rome2_tltip_warning_cannot_move_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_general
player_force_cannot_move_stance	non_player_major_settlement_land	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_move_stance	non_player_major_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_move_stance	non_player_major_settlement_port	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_move_stance	non_player_major_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_move_stance	non_player_minor_settlement_land	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_move_stance	non_player_minor_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_move_stance	non_player_minor_settlement_port	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_move_stance	non_player_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_move_stance	non_player_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_admiral
player_force_cannot_move_stance	non_player_navy_escort	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_admiral
player_force_cannot_move_stance	non_player_navy_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_general_on_sea
player_force_cannot_move_stance	non_player_region	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_province
player_force_cannot_move_stance	non_player_region_allied	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_province
player_force_cannot_move_stance	non_player_region_without_access	rome2_tltip_warning_cannot_move_stance	rome2_tltip_warning_no_access	rome2_tltip_main_province
player_force_cannot_move_stance	own_sea_region	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_own_sea_region
player_force_cannot_move_stance	player_army	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_general
player_force_cannot_move_stance	player_major_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_land_garrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_land_ungarrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_port_garrisoned_combined	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_port_garrisoned_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_port_garrisoned_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_port_ungarrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_minor_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_land_garrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_land_ungarrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_port_garrisoned_combined	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_port_garrisoned_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_port_garrisoned_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_port_ungarrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_admiral
player_force_cannot_move_stance	player_navy_cant_escort_already_escorting	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_admiral
player_force_cannot_move_stance	player_navy_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_general_on_sea
player_force_cannot_move_stance	region	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_province
player_force_cannot_move_stance	sea_region	rome2_tltip_warning_cannot_move_stance	rome2_tltip_hostile_sea_region_self	rome2_tltip_main_sea_region
player_force_cannot_move_stance	shared_sea_region	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_shared_sea_region
settlement	contested_sea_region		rome2_tltip_contested_sea_region_self	rome2_tltip_main_contested_sea_region
settlement	enemy_agent	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_agent
settlement	enemy_army	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_general
settlement	enemy_major_settlement_land	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_province_capital
settlement	enemy_major_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_enemy_province_capital
settlement	enemy_major_settlement_port	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_province_capital
settlement	enemy_major_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_enemy_province_capital
settlement	enemy_minor_settlement_land	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_minor_settlement
settlement	enemy_minor_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_enemy_minor_settlement
settlement	enemy_minor_settlement_port	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_minor_settlement
settlement	enemy_minor_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_enemy_minor_settlement
settlement	enemy_navy	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_admiral
settlement	enemy_navy_escort	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_admiral
settlement	enemy_navy_transport	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_general_on_sea
settlement	enemy_region			rome2_tltip_main_province
settlement	hostile_sea_region		rome2_tltip_hostile_sea_region_self	rome2_tltip_main_hostile_sea_region
settlement	non_player_agent	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_non_player_agent
settlement	non_player_army	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_non_player_general
settlement	non_player_major_settlement_land	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_non_player_province_capital
settlement	non_player_major_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_non_player_province_capital
settlement	non_player_major_settlement_port	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_non_player_province_capital
settlement	non_player_major_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_non_player_province_capital
settlement	non_player_minor_settlement_land	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_non_player_minor_settlement
settlement	non_player_minor_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_non_player_minor_settlement
settlement	non_player_minor_settlement_port	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_non_player_minor_settlement
settlement	non_player_minor_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_non_player_minor_settlement
settlement	non_player_navy	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_non_player_admiral
settlement	non_player_navy_escort	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_non_player_admiral
settlement	non_player_navy_transport	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_non_player_general_on_sea
settlement	non_player_region			rome2_tltip_main_province
settlement	non_player_region_allied			rome2_tltip_main_province
settlement	non_player_region_without_access		rome2_tltip_warning_no_access	rome2_tltip_main_province
settlement	own_sea_region			rome2_tltip_main_own_sea_region
settlement	player_agent	rome2_tltip_left_clk_select		rome2_tltip_main_player_agent
settlement	player_army	rome2_tltip_left_clk_select		rome2_tltip_main_player_general
settlement	player_army_containing_agent	rome2_tltip_left_clk_select		rome2_tltip_main_player_general
settlement	player_major_settlement_land_besieged	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_player_province_capital
settlement	player_major_settlement_land_garrisoned	rome2_tltip_left_clk_select		rome2_tltip_main_player_province_capital
settlement	player_major_settlement_land_ungarrisoned	rome2_tltip_left_clk_select		rome2_tltip_main_player_province_capital
settlement	player_major_settlement_port_blockaded	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_player_province_capital
settlement	player_major_settlement_port_garrisoned_combined	rome2_tltip_left_clk_select		rome2_tltip_main_player_province_capital
settlement	player_major_settlement_port_garrisoned_navy	rome2_tltip_left_clk_select		rome2_tltip_main_player_province_capital
settlement	player_major_settlement_port_garrisoned_transport	rome2_tltip_left_clk_select		rome2_tltip_main_player_province_capital
settlement	player_major_settlement_port_ungarrisoned	rome2_tltip_left_clk_select		rome2_tltip_main_player_province_capital
settlement	player_minor_settlement_land_besieged	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_player_minor_settlement
settlement	player_minor_settlement_land_garrisoned	rome2_tltip_left_clk_select		rome2_tltip_main_player_minor_settlement
settlement	player_minor_settlement_land_ungarrisoned	rome2_tltip_left_clk_select		rome2_tltip_main_player_minor_settlement
settlement	player_minor_settlement_port_blockaded	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_player_minor_settlement
settlement	player_minor_settlement_port_garrisoned_combined	rome2_tltip_left_clk_select		rome2_tltip_main_player_minor_settlement
settlement	player_minor_settlement_port_garrisoned_navy	rome2_tltip_left_clk_select		rome2_tltip_main_player_minor_settlement
settlement	player_minor_settlement_port_garrisoned_transport	rome2_tltip_left_clk_select		rome2_tltip_main_player_minor_settlement
settlement	player_minor_settlement_port_ungarrisoned	rome2_tltip_left_clk_select		rome2_tltip_main_player_minor_settlement
settlement	player_navy	rome2_tltip_left_clk_select		rome2_tltip_main_player_admiral
settlement	player_navy_cant_escort_already_escorting	rome2_tltip_left_clk_select		rome2_tltip_main_player_admiral
settlement	player_navy_transport	rome2_tltip_left_clk_select		rome2_tltip_main_player_general_on_sea
settlement	region			rome2_tltip_main_province
settlement	sea_region		rome2_tltip_hostile_sea_region_self	rome2_tltip_main_sea_region
settlement	shared_sea_region			rome2_tltip_main_shared_sea_region
