group_key	unit_key	quality
Default_land_infantry_missile	3c_Sas_Persian_Skirmishers	320
Default_land_infantry_missile	3c_Sas_Royal_Archers	2040
Default_land_infantry_missile	3c_Sax_Elite_Saxon_Javelinmen	1770
Default_land_infantry_missile	3c_Sax_Germanic_Archers	1290
Default_land_infantry_missile	3c_Sax_Saxon_Bows	300
Default_land_infantry_missile	3c_Ste_Steppe_Slingers	260
Default_land_infantry_missile	Afr_Archers	534
Default_land_infantry_missile	Afr_Javelinmen	500
Default_land_infantry_missile	Afr_Tribal_Slingers	467
Default_land_infantry_missile	Afr_Tribesmen	259
Default_land_infantry_missile	Ara_Levy_Skirm	380
Default_land_infantry_missile	Ara_Slingers	436
Default_land_infantry_missile	Ara_Tribes_People	467
Default_land_infantry_missile	Aux_Afr_Archers	534
Default_land_infantry_missile	Aux_Bri_Slingers	929
Default_land_infantry_missile	Aux_Cel_Skirm	779
Default_land_infantry_missile	Aux_Dac_Bowmen	500
Default_land_infantry_missile	Aux_Dac_Skirm	303
Default_land_infantry_missile	Aux_Eas_Javelinmen	877
Default_land_infantry_missile	Aux_Egy_Archers	500
Default_land_infantry_missile	Aux_Gal_Gallic_Hunters	1926
Default_land_infantry_missile	Aux_Ger_Longbow_Hunters	570
Default_land_infantry_missile	Aux_Gre_Cretan_Archers	2760
Default_land_infantry_missile	Aux_Gre_Peltasts	1161
Default_land_infantry_missile	Aux_Gre_Rhodian_Slingers	2760
Default_land_infantry_missile	Aux_Ibe_Balearic_Slingers	2316
Default_land_infantry_missile	Aux_Ibe_Slingers	500
Default_land_infantry_missile	Aux_Num_Javelinmen	1225
Default_land_infantry_missile	Aux_Per_Archers	877
Default_land_infantry_missile	Aux_Syrian_Archers	1926
Default_land_infantry_missile	Aux_Thr_Peltasts	1586
Default_land_infantry_missile	Bac_Scale_Thorax_Hoplites	3824
Default_land_infantry_missile	Bri_Skirm	303
Default_land_infantry_missile	Bri_Slingers	929
Default_land_infantry_missile	Car_Libyan_Javelin	689
Default_land_infantry_missile	Car_Libyan_Peltasts	1292
Default_land_infantry_missile	Car_Mob	41
Default_land_infantry_missile	Cel_Bowmen	570
Default_land_infantry_missile	Cel_Gallic_Hunters	1361
Default_land_infantry_missile	Cel_Raiding_Horsemen	1666
Default_land_infantry_missile	Cel_Skirm	779
Default_land_infantry_missile	Cel_Slingers	500
Default_land_infantry_missile	Cel_Youths	648
Default_land_infantry_missile	CiG_Bri_Slingers	929
Default_land_infantry_missile	CiG_Cel_Skirm	779
Default_land_infantry_missile	CiG_Cel_Slingers	500
Default_land_infantry_missile	CiG_Ger_Longbow_Hunters	570
Default_land_infantry_missile	Dac_Bowmen	534
Default_land_infantry_missile	Dac_Heavy_Bowmen	1099
Default_land_infantry_missile	Dac_Heavy_Skirm	1361
Default_land_infantry_missile	Dac_Skirm	570
Default_land_infantry_missile	Eas_Archers	779
Default_land_infantry_missile	Eas_Elite_Persian_Archers	2019
Default_land_infantry_missile	Eas_Javelinmen	877
Default_land_infantry_missile	Eas_Mob	30
Default_land_infantry_missile	Eas_Parthian_Foot_Archers	1040
Default_land_infantry_missile	Eas_Persian_Light_Archers	827
Default_land_infantry_missile	Eas_Pontic_Peltasts	1361
Default_land_infantry_missile	Eas_Slingers	929
Default_land_infantry_missile	Eas_Syrian_Heavy_Archers	1926
Default_land_infantry_missile	Egy_Archers	500
Default_land_infantry_missile	Egy_Javelinmen	733
Default_land_infantry_missile	Egy_Mob	30
Default_land_infantry_missile	Egy_Nubian_Bowmen	689
Default_land_infantry_missile	Egy_Slingers	467
Default_land_infantry_missile	Ger_Cimbri_Bowwomen	929
Default_land_infantry_missile	Ger_Horse_Runners	1361
Default_land_infantry_missile	Ger_Longbow_Hunters	570
Default_land_infantry_missile	Ger_Slingers	436
Default_land_infantry_missile	Ger_Youths	570
Default_land_infantry_missile	Gre_Archers	406
Default_land_infantry_missile	Gre_Cimmerian_Heavy_Archers	7000
Default_land_infantry_missile	Gre_Cretan_Archers	2760
Default_land_infantry_missile	Gre_Gorgos_Skirmishers	648
Default_land_infantry_missile	Gre_Helot_Archers	406
Default_land_infantry_missile	Gre_Helot_Javelinmen	326
Default_land_infantry_missile	Gre_Helot_Slingers	467
Default_land_infantry_missile	Gre_Javelinmen	326
Default_land_infantry_missile	Gre_Light_Peltasts	1433
Default_land_infantry_missile	Gre_Mob	30
Default_land_infantry_missile	Gre_Peltasts	1161
Default_land_infantry_missile	Gre_Periokoi_Peltasts	1161
Default_land_infantry_missile	Gre_Picked_Peltasts	7000
Default_land_infantry_missile	Gre_Rhodian_Slingers	2760
Default_land_infantry_missile	Gre_Slingers	467
Default_land_infantry_missile	Ibe_Balearic_Slingers	2316
Default_land_infantry_missile	Ibe_Skirm	534
Default_land_infantry_missile	Ibe_Slingers	500
Default_land_infantry_missile	Ill_Slave_Javelinmen	326
Default_land_infantry_missile	Ill_Slave_Slingers	378
Default_land_infantry_missile	Ita_Levy_Skirm	534
Default_land_infantry_missile	Ita_Levy_Slingers	467
Default_land_infantry_missile	Ita_Mob	30
Default_land_infantry_missile	Mer_Afr_Archers	259
Default_land_infantry_missile	Mer_Bri_Slingers	406
Default_land_infantry_missile	Mer_Cel_Skirm	378
Default_land_infantry_missile	Mer_Dac_Bowmen	280
Default_land_infantry_missile	Mer_Dac_Skirm	570
Default_land_infantry_missile	Mer_Eas_Javelinmen	352
Default_land_infantry_missile	Mer_Eas_Syrian_Archers	827
Default_land_infantry_missile	Mer_Egy_Archers	303
Default_land_infantry_missile	Mer_Gal_Gallic_Hunters	1926
Default_land_infantry_missile	Mer_Ger_Longbow_Hunters	303
Default_land_infantry_missile	Mer_Gre_Cretan_Archers	1099
Default_land_infantry_missile	Mer_Gre_Gorgos_Skirmishers	238
Default_land_infantry_missile	Mer_Gre_Peltasts	570
Default_land_infantry_missile	Mer_Gre_Rhodian_Slingers	1099
Default_land_infantry_missile	Mer_Ibe_Balearic_Slingers	929
Default_land_infantry_missile	Mer_Ibe_Slingers	303
Default_land_infantry_missile	Mer_Num_Javelinmen	436
Default_land_infantry_missile	Mer_Per_Archers	467
Default_land_infantry_missile	Mer_Thr_Peltasts	827
Default_land_infantry_missile	Num_Javelinmen	733
Default_land_infantry_missile	Pel_Archers	500
Default_land_infantry_missile	Pel_Helot_Archers	500
Default_land_infantry_missile	Pel_Helot_Javelinmen	500
Default_land_infantry_missile	Pel_Helot_Slingers	500
Default_land_infantry_missile	Pel_Immortal_Archers	20000
Default_land_infantry_missile	Pel_Javelinmen	500
Default_land_infantry_missile	Pel_Kilikian_Javelinmen	1000
Default_land_infantry_missile	Pel_Mer_Agrianian_Axemen	5000
Default_land_infantry_missile	Pel_Mer_Kretan_Archers	5000
Default_land_infantry_missile	Pel_Mer_Rodian_Slingers	5000
Default_land_infantry_missile	Pel_Mer_Thr_Peltasts	5000
Default_land_infantry_missile	Pel_Persian_Archers	500
Default_land_infantry_missile	Pel_Skiritai	5000
Default_land_infantry_missile	Pel_Slingers	500
Default_land_infantry_missile	Pel_Thr_Archers	500
Default_land_infantry_missile	Pel_Thr_Peltasts	2000
Default_land_infantry_missile	Rom_Leves	280
Default_land_infantry_missile	Rom_Plebs	30
Default_land_infantry_missile	Rom_Velites	733
Default_land_infantry_missile	Ste_Archers	467
Default_land_infantry_missile	Thr_Peltasts	1586
Default_land_infantry_missile	Thr_Skirm	689
Default_land_infantry_missile	Thr_Slingers	500
Default_land_infantry_missile	dk_kush_kushite_bowwomen	2000
Default_land_infantry_missile	dk_kush_royal_kushite_archers	3300
Default_land_infantry_missile	dk_kush_slave_slingers	250
Default_land_infantry_missile	dk_mer_nubian_bowmen	400
Default_land_infantry_missile	dk_nab_nabatean_heavy_archers	1900
Default_land_infantry_missile	dk_nab_nabatean_light_peltasts	1550
Default_land_infantry_missile	dk_num_heavy_numidian_skirmishers	2300
Default_land_infantry_missile	dk_saba_sabaean_archers	850
Default_land_infantry_missile	inv_app_archers	733
Default_land_infantry_missile	inv_app_peltasts	2115
Default_land_infantry_missile	inv_car_carthaginian_javelin	689
Default_land_infantry_missile	inv_car_carthaginian_peltasts	1292
Default_land_infantry_missile	inv_etr_archers	406
Default_land_infantry_missile	inv_etr_skirmishers	534
Default_land_infantry_missile	inv_etr_slingers	436
Default_land_infantry_missile	inv_gre_sicillian_skirmishers	983
Default_land_infantry_missile	inv_gre_slingers	280
Default_land_infantry_missile	inv_gre_toxotes	550
Default_land_infantry_missile	inv_ill_slave_javelinmen	280
Default_land_infantry_missile	inv_ill_slave_slingers	280
Default_land_infantry_missile	inv_ins_highland_hunters	1926
Default_land_infantry_missile	inv_iol_iolean_javelinmen	983
Default_land_infantry_missile	inv_iol_noble_sardi_archers	5720
Default_land_infantry_missile	inv_iol_nuragic_ambushers	2760
Default_land_infantry_missile	inv_iol_sardi_bowmen	550
Default_land_infantry_missile	inv_iol_sardi_skirmishers	510
Default_land_infantry_missile	inv_iol_sardi_slingers	280
Default_land_infantry_missile	inv_ita_italic_skirmishers	640
Default_land_infantry_missile	inv_ita_italic_slingers	280
Default_land_infantry_missile	inv_local_apulian_archers	550
Default_land_infantry_missile	inv_local_apulian_javelinmen	877
Default_land_infantry_missile	inv_local_brutii_slingers	406
Default_land_infantry_missile	inv_local_gallic_hunters	710
Default_land_infantry_missile	inv_local_greek_archers	550
Default_land_infantry_missile	inv_local_italian_skirmishers	300
Default_land_infantry_missile	inv_local_italian_slingers	280
Default_land_infantry_missile	inv_local_lucanian_ambushers	910
Default_land_infantry_missile	inv_local_sabine_skirmishers	500
Default_land_infantry_missile	inv_local_sardi_bowmen	550
Default_land_infantry_missile	inv_mercenary_artas'_chosen	2500
Default_land_infantry_missile	inv_mercenary_balearic_slingers	2316
Default_land_infantry_missile	inv_mercenary_cretan_archers	993
Default_land_infantry_missile	inv_mercenary_etr_archers	540
Default_land_infantry_missile	inv_mercenary_italic_skirmishers	280
Default_land_infantry_missile	inv_mercenary_sabine_skirmishers	450
Default_land_infantry_missile	inv_mercenary_sardi_bowmen	550
Default_land_infantry_missile	inv_mercenary_sicilian_slingers	290
Default_land_infantry_missile	inv_mercenary_toxotes	550
Default_land_infantry_missile	inv_mercenary_velites	990
Default_land_infantry_missile	inv_rom_accensi	280
Default_land_infantry_missile	inv_rom_leves	550
Default_land_infantry_missile	inv_rom_velites	1200
Default_land_infantry_missile	inv_sam_italian_slingers	400
Default_land_infantry_missile	inv_sam_italian_slingers_ver_sacrum	400
Default_land_infantry_missile	inv_sar_corsic_marksmen	4000
Default_land_infantry_missile	inv_sen_gallic_hunters	900
Default_land_infantry_missile	inv_sen_gallic_skirmishers	550
Default_land_infantry_missile	inv_sen_tribeless_slingers	350
Default_land_infantry_missile	inv_tar_tarantine_peltasts	3600
Default_land_infantry_missile	inv_ven_ambushers	900
Default_land_infantry_missile	inv_ven_veneti_hunters	600
Default_land_infantry_pike	Car_African_Pike	4130
Default_land_infantry_pike	Egy_Pike	1225
Default_land_infantry_pike	Gre_Bronze_Shield_Pike	5150
Default_land_infantry_pike	Gre_Foot_Companions	19378
Default_land_infantry_pike	Gre_Levy_Pike	1361
Default_land_infantry_pike	Gre_Periokoi_Pike	1586
Default_land_infantry_pike	Gre_Pike	2760
Default_land_infantry_pike	Gre_Royal_Guard	21264
Default_land_infantry_pike	Gre_Silver_Shield_Pike	22252
Default_land_infantry_pike	Gre_Spartan_Pike	3824
Default_land_infantry_pike	Gre_Thorax_Pike	4792
Default_land_infantry_pike	dk_kush_kushite_pikes	2480
Default_land_infantry_pike	dk_nab_desert_pikemen	1225
Default_land_infantry_pike	dk_nab_nabatean_thorax_pikes	4500
Default_land_infantry_spearmen	3c_Ara_Arabian_Spearmen	180
Default_land_infantry_spearmen	3c_Arm_Armenian_Pikemen	1500
Default_land_infantry_spearmen	3c_Arm_Armenian_Spearmen	320
Default_land_infantry_spearmen	3c_Arm_Armoured_Armenian_Pikemen	2160
Default_land_infantry_spearmen	3c_Arm_Azat_Guard	6700
Default_land_infantry_spearmen	3c_Arm_Persian_Spearmen	300
Default_land_infantry_spearmen	3c_Aux_Arabian_Spearmen	180
Default_land_infantry_spearmen	3c_Aux_Armoured_Gallic_Spearmen	3700
Default_land_infantry_spearmen	3c_Aux_Armoured_Pikemen	3700
Default_land_infantry_spearmen	3c_Aux_Celtic_Spearmen	340
Default_land_infantry_spearmen	3c_Aux_Eastern_Pikemen	1290
Default_land_infantry_spearmen	3c_Aux_Eastern_Spearmen	180
Default_land_infantry_spearmen	3c_Aux_Egyptian_Pikemen	1290
Default_land_infantry_spearmen	3c_Aux_Germanic_Spear_Masters	4150
Default_land_infantry_spearmen	3c_Aux_Illyrian_Armoured_Pikemen	3700
Default_land_infantry_spearmen	3c_Aux_Numidian_Infantry	280
Default_land_infantry_spearmen	3c_Aux_Persian_Spearmen	300
Default_land_infantry_spearmen	3c_Aux_Sabean_Spearmen	180
Default_land_infantry_spearmen	3c_Aux_Spear_Infantry	400
Default_land_infantry_spearmen	3c_Cal_Caledonian_Spear_Wall	2040
Default_land_infantry_spearmen	3c_Cel_Celtic_Levy	210
Default_land_infantry_spearmen	3c_Cel_Celtic_Spearmen	340
Default_land_infantry_spearmen	3c_Eas_Eastern_Pikemen	1290
Default_land_infantry_spearmen	3c_Eas_Eastern_Spearmen	180
Default_land_infantry_spearmen	3c_Eas_Noble_Spearmen	4250
Default_land_infantry_spearmen	3c_Gal_Heavy_Gallic_Spearmen	5650
Default_land_infantry_spearmen	3c_Gal_Spear_Warriors	1470
Default_land_infantry_spearmen	3c_Ger_Germanic_Pikes	400
Default_land_infantry_spearmen	3c_Ger_Germanic_Spear_Masters	4150
Default_land_infantry_spearmen	3c_Ger_Germanic_Spearmen	1320
Default_land_infantry_spearmen	3c_Ger_Spear_Levy	220
Default_land_infantry_spearmen	3c_Goth_Gothic_Pikemen	1440
Default_land_infantry_spearmen	3c_Goth_Gothic_Spearwomen	1980
Default_land_infantry_spearmen	3c_Goth_Greuthungi_Elite_Spears	5800
Default_land_infantry_spearmen	3c_Marc_Night_Hunters	2160
Default_land_infantry_spearmen	3c_Marc_Wodanaz_Spears	4450
Default_land_infantry_spearmen	3c_Mer_Arabian_Spearmen	135
Default_land_infantry_spearmen	3c_Mer_Armoured_Gallic_Spearmen	1665
Default_land_infantry_spearmen	3c_Mer_Eastern_Pikemen	320
Default_land_infantry_spearmen	3c_Mer_Egyptian_Pikemen	320
Default_land_infantry_spearmen	3c_Mer_Illyrian_Armoured_Pikemen	1665
Default_land_infantry_spearmen	3c_Mer_Numidian_Infantry	210
Default_land_infantry_spearmen	3c_Mer_Sabean_Spearmen	135
Default_land_infantry_spearmen	3c_Mer_Spear_Infantry	300
Default_land_infantry_spearmen	3c_Num_Numidian_Infantry	280
Default_land_infantry_spearmen	3c_Pal_Armoured_Pikemen	3700
Default_land_infantry_spearmen	3c_Pal_Imperial_Pikemen	6000
Default_land_infantry_spearmen	3c_Pal_Palmyrene_Cohors	2040
Default_land_infantry_spearmen	3c_Pal_Palmyrene_Legionaries	4100
Default_land_infantry_spearmen	3c_Pal_Palmyrene_Palace_Guard	5600
Default_land_infantry_spearmen	3c_Pal_Palmyrene_Spearmen	1380
Default_land_infantry_spearmen	3c_Pal_Veteran_Palmyrene_Legionaries	5250
Default_land_infantry_spearmen	3c_Pal_Vigiles	200
Default_land_infantry_spearmen	3c_Per_Persian_Spearmen	300
Default_land_infantry_spearmen	3c_Rom_Pikemen	1500
Default_land_infantry_spearmen	3c_Rom_Spear_Gladiators	1320
Default_land_infantry_spearmen	3c_Rom_Vigiles	200
Default_land_infantry_spearmen	3c_Sab_Sabean_Armoured_Spearmen	1380
Default_land_infantry_spearmen	3c_Sab_Sabean_Spearmen	180
Default_land_infantry_spearmen	3c_Sas_Immortal_Spear_Guard	6800
Default_land_infantry_spearmen	3c_Sas_Persian_Spearmen	300
Default_land_infantry_spearmen	3c_Sas_Sassanian_Levy_Spearmen	240
Default_land_infantry_spearmen	3c_Sax_Duguth_Spearmen	2160
Default_land_infantry_spearmen	3c_Sax_Gedriht_Spearmen	6250
Default_land_infantry_spearmen	3c_Sax_Geoguth_Spearmen	1530
Default_land_infantry_spearmen	3c_Ste_Steppe_Spearmen	190
Default_land_infantry_spearmen	Afr_Large_Shield_Warriors	2115
Default_land_infantry_spearmen	Afr_Levy_Spear	259
Default_land_infantry_spearmen	Ara_Levy_Spear	280
Default_land_infantry_spearmen	Aux_Afr_Spr	259
Default_land_infantry_spearmen	Aux_Ara_Spr	280
Default_land_infantry_spearmen	Aux_Bri_Spear_Band	648
Default_land_infantry_spearmen	Aux_Dac_Spears	326
Default_land_infantry_spearmen	Aux_Ger_Spear_Brothers	2316
Default_land_infantry_spearmen	Aux_Gre_Hoplites	3396
Default_land_infantry_spearmen	Aux_Infantry	1040
Default_land_infantry_spearmen	Aux_Par_Spear	352
Default_land_infantry_spearmen	Bac_Peltasts	1586
Default_land_infantry_spearmen	Bac_Royal_Guard	15955
Default_land_infantry_spearmen	Bri_Chosen_Spear_Band	3975
Default_land_infantry_spearmen	Bri_Farmers	259
Default_land_infantry_spearmen	Bri_Spear_Band	648
Default_land_infantry_spearmen	Car_Citizen_Militia	500
Default_land_infantry_spearmen	Car_Hoplites	3003
Default_land_infantry_spearmen	Car_Late_Hoplites	3396
Default_land_infantry_spearmen	Car_Late_Libyan_Hoplites	570
Default_land_infantry_spearmen	Car_Libyan_Hoplites	467
Default_land_infantry_spearmen	Car_Sacred_Band	17186
Default_land_infantry_spearmen	Cel_Chosen_Spear	3824
Default_land_infantry_spearmen	Cel_Galatian_Noblemen	16359
Default_land_infantry_spearmen	Cel_Galatian_Spears	1292
Default_land_infantry_spearmen	Cel_Levy_Freemen	303
Default_land_infantry_spearmen	Cel_Naked_Spears	2019
Default_land_infantry_spearmen	Cel_Spear_Nobles	15559
Default_land_infantry_spearmen	Cel_Spear_Warriors	1666
Default_land_infantry_spearmen	Cel_Tribesmen	500
Default_land_infantry_spearmen	Cel_Veteran_Spears	4289
Default_land_infantry_spearmen	CiG_Bri_Spear_Band	648
Default_land_infantry_spearmen	CiG_Cel_Levy_Freemen	303
Default_land_infantry_spearmen	CiG_Cel_Spear_Warriors	1666
Default_land_infantry_spearmen	CiG_Ger_Spear_Brothers	2316
Default_land_infantry_spearmen	CiG_Ger_Spear_Levy	326
Default_land_infantry_spearmen	CiG_Gre_Citizen_Hoplites	500
Default_land_infantry_spearmen	CiG_Gre_Hoplites	3396
Default_land_infantry_spearmen	Dac_Armoured_Spears	2531
Default_land_infantry_spearmen	Dac_Heavy_Spears	1586
Default_land_infantry_spearmen	Dac_Noble_Spears	14410
Default_land_infantry_spearmen	Dac_Spear_Warriors	570
Default_land_infantry_spearmen	Dac_Spears	326
Default_land_infantry_spearmen	Dac_Tribesmen	238
Default_land_infantry_spearmen	Eas_Garrison_Spear	219
Default_land_infantry_spearmen	Eas_Noble_Spear	10392
Default_land_infantry_spearmen	Eas_Persian_Hoplites	1292
Default_land_infantry_spearmen	Eas_Spear	238
Default_land_infantry_spearmen	Egy_Nubian_Spear	929
Default_land_infantry_spearmen	Emp_Rom_Vigiles	280
Default_land_infantry_spearmen	Ger_Night_Hunters	4452
Default_land_infantry_spearmen	Ger_Spear_Brothers	1586
Default_land_infantry_spearmen	Ger_Spear_Levy	326
Default_land_infantry_spearmen	Ger_Spear_Wall	3535
Default_land_infantry_spearmen	Ger_Spearwomen	3535
Default_land_infantry_spearmen	Ger_Tribesmen	238
Default_land_infantry_spearmen	Ger_Wodanaz_Spears	7940
Default_land_infantry_spearmen	Gre_Agema_Spears	18000
Default_land_infantry_spearmen	Gre_Cimmerian_Noble_Infantry	18000
Default_land_infantry_spearmen	Gre_Citizen_Hoplites	500
Default_land_infantry_spearmen	Gre_Colchian_Nobles	18000
Default_land_infantry_spearmen	Gre_Heroes_Sparta	9524
Default_land_infantry_spearmen	Gre_Hoplites	3396
Default_land_infantry_spearmen	Gre_Levy_Thureos_Spears	733
Default_land_infantry_spearmen	Gre_Light_Hoplites	1292
Default_land_infantry_spearmen	Gre_Massilian_Hoplites	7000
Default_land_infantry_spearmen	Gre_Massilian_Thureos_Spears	7000
Default_land_infantry_spearmen	Gre_Militia_Hoplites	570
Default_land_infantry_spearmen	Gre_Periokoi_Hoplites	1837
Default_land_infantry_spearmen	Gre_Periokoi_Spears	1040
Default_land_infantry_spearmen	Gre_Picked_Hoplites	18480
Default_land_infantry_spearmen	Gre_Royal_Spartans	20781
Default_land_infantry_spearmen	Gre_Scythian_Hoplites	7000
Default_land_infantry_spearmen	Gre_Shield_Bearers	16769
Default_land_infantry_spearmen	Gre_Spartan_Hoplites	4130
Default_land_infantry_spearmen	Gre_Spartan_Youths	500
Default_land_infantry_spearmen	Gre_Thorax_Hoplites	4289
Default_land_infantry_spearmen	Gre_Thureos_Hoplites	3003
Default_land_infantry_spearmen	Gre_Thureos_Spears	2115
Default_land_infantry_spearmen	Ibe_Lusitani_Spear	4130
Default_land_infantry_spearmen	Ibe_Scut_Spear	1750
Default_land_infantry_spearmen	Ibe_Spear	280
Default_land_infantry_spearmen	Ibe_Tribesmen	238
Default_land_infantry_spearmen	Ill_Hoplites	3261
Default_land_infantry_spearmen	Ill_Marines	2214
Default_land_infantry_spearmen	Ill_Noble_Hoplites	12970
Default_land_infantry_spearmen	Ill_Spear	280
Default_land_infantry_spearmen	Ill_Thureos_Spears	827
Default_land_infantry_spearmen	Ill_Tribesmen	238
Default_land_infantry_spearmen	Ita_Etruscan_Hoplites	4969
Default_land_infantry_spearmen	Ita_Noble_Infantry	15955
Default_land_infantry_spearmen	Ita_Spear	733
Default_land_infantry_spearmen	Mer_Afr_Spear	167
Default_land_infantry_spearmen	Mer_Ara_Spear	167
Default_land_infantry_spearmen	Mer_Bri_Spear_Band	352
Default_land_infantry_spearmen	Mer_Dac_Spears	219
Default_land_infantry_spearmen	Mer_Egy_Leopard_Warriors	1666
Default_land_infantry_spearmen	Mer_Ger_Spear_Brothers	1040
Default_land_infantry_spearmen	Mer_Ger_Spearwomen	1586
Default_land_infantry_spearmen	Mer_Gre_Hoplites	1837
Default_land_infantry_spearmen	Mer_Gre_Thureos_Spears	827
Default_land_infantry_spearmen	Mer_Gre_Vet_Hoplites	3396
Default_land_infantry_spearmen	Mer_Ita_Etruscan_Hoplites	2760
Default_land_infantry_spearmen	Mer_Ita_Spear	326
Default_land_infantry_spearmen	Mer_Kushite_Shieldwomen	827
Default_land_infantry_spearmen	Mer_Par_Spear	219
Default_land_infantry_spearmen	Mer_Rom_Gladiatrices_Spear	929
Default_land_infantry_spearmen	Num_Noble_Infantry	14410
Default_land_infantry_spearmen	Num_Spear	280
Default_land_infantry_spearmen	Rom_Gladiator_Spear	1292
Default_land_infantry_spearmen	Rom_Gladiatrices_Spear	1433
Default_land_infantry_spearmen	Rom_Rorarii	280
Default_land_infantry_spearmen	Rom_Triarii	5920
Default_land_infantry_spearmen	Rom_Vigiles	280
Default_land_infantry_spearmen	Ste_Spear	259
Default_land_infantry_spearmen	Ste_Tribesmen	201
Default_land_infantry_spearmen	Thr_Tribal_Garrison	534
Default_land_infantry_spearmen	dk_ara_caravan_guard	2100
Default_land_infantry_spearmen	dk_kush_kushite_slave_spearmen	400
Default_land_infantry_spearmen	dk_kush_leopard_warriors	1666
Default_land_infantry_spearmen	dk_mer_nubian_spearmen	600
Default_land_infantry_spearmen	dk_nab_armoured_desert_hoplites	3200
Default_land_infantry_spearmen	dk_nab_desert_hoplites	1200
Default_land_infantry_spearmen	dk_nab_heavy_desert_spearmen	4200
Default_land_infantry_spearmen	dk_nab_rekem_palace_guard	14000
Default_land_infantry_spearmen	dk_num_armoured_numidian_spearmen	2600
Default_land_infantry_spearmen	dk_num_desert_vigiles	300
Default_land_infantry_spearmen	dk_saba_desert_spearmen	300
Default_land_infantry_spearmen	dk_saba_marib_royal_guard	17000
Default_land_infantry_spearmen	dk_saba_mer_marib_guard	1800
Default_land_infantry_spearmen	dk_saba_sabaean_spearmen	550
Default_land_infantry_spearmen	inv_app_hoplites	2760
Default_land_infantry_spearmen	inv_app_light_spearmen	1040
Default_land_infantry_spearmen	inv_app_noble_hoplites	3535
Default_land_infantry_spearmen	inv_car_citizen_militia	733
Default_land_infantry_spearmen	inv_car_hoplites	3003
Default_land_infantry_spearmen	inv_car_sacred_band	6991
Default_land_infantry_spearmen	inv_etr_heavy_hoplites	6991
Default_land_infantry_spearmen	inv_etr_hoplites	3824
Default_land_infantry_spearmen	inv_etr_light_spearmen	779
Default_land_infantry_spearmen	inv_gre_hoplites	3396
Default_land_infantry_spearmen	inv_gre_light_hoplites	779
Default_land_infantry_spearmen	inv_gre_militia_spearmen	406
Default_land_infantry_spearmen	inv_ill_hoplites	1837
Default_land_infantry_spearmen	inv_ill_nobles	2760
Default_land_infantry_spearmen	inv_ill_spearmen	406
Default_land_infantry_spearmen	inv_ins_gallic_heavy_spearmen	3824
Default_land_infantry_spearmen	inv_iol_nuragic_shield_wall	1837
Default_land_infantry_spearmen	inv_iol_sardi_spearmen	640
Default_land_infantry_spearmen	inv_ita_italic_spearmen	406
Default_land_infantry_spearmen	inv_ita_veteran_spearmen	5250
Default_land_infantry_spearmen	inv_local_brutii_tribesmen	773
Default_land_infantry_spearmen	inv_local_carthaginian_spearmen	4452
Default_land_infantry_spearmen	inv_local_etruscan_spearmen	608
Default_land_infantry_spearmen	inv_local_greek_militia	360
Default_land_infantry_spearmen	inv_local_latin_spearmen	610
Default_land_infantry_spearmen	inv_local_umbrian_spearmen	505
Default_land_infantry_spearmen	inv_local_volsci_spearmen	810
Default_land_infantry_spearmen	inv_mercenary_brutti_veterans	995
Default_land_infantry_spearmen	inv_mercenary_carthaginian_hoplites	1900
Default_land_infantry_spearmen	inv_mercenary_etruscan_hoplites	2300
Default_land_infantry_spearmen	inv_mercenary_hoplites	1600
Default_land_infantry_spearmen	inv_mercenary_sileraioi_hoplites	3000
Default_land_infantry_spearmen	inv_mercenary_spartan_hoplites	5000
Default_land_infantry_spearmen	inv_mercenary_umbrian_defenders	1050
Default_land_infantry_spearmen	inv_rom_centuriae	2500
Default_land_infantry_spearmen	inv_rom_hastati	900
Default_land_infantry_spearmen	inv_rom_latin_spearmen	540
Default_land_infantry_spearmen	inv_rom_principes	2400
Default_land_infantry_spearmen	inv_rom_roman_light_hoplites	779
Default_land_infantry_spearmen	inv_rom_triarii	4000
Default_land_infantry_spearmen	inv_rom_veteran_centuriae	3800
Default_land_infantry_spearmen	inv_sam_armoured_spearmen	2000
Default_land_infantry_spearmen	inv_sam_light_spearmen	779
Default_land_infantry_spearmen	inv_sam_light_spearmen_ver_sacrum	779
Default_land_infantry_spearmen	inv_sam_linen_legion	4500
Default_land_infantry_spearmen	inv_sen_gallic_spearmen	600
Default_land_infantry_spearmen	inv_sen_tribeless_spearmen	300
Default_land_infantry_spearmen	inv_syr_elite_hoplites	4400
Default_land_infantry_spearmen	inv_tar_tarantine_hoplites	5000
Default_land_infantry_spearmen	inv_ven_veneti_spearmen	550
Default_naval_melee	3c_Ala_Assault_Raider	400
Default_naval_melee	3c_Ala_Heavy_Assault_Raider	4600
Default_naval_melee	3c_Ala_Medium_Assault_Raider	1680
Default_naval_melee	3c_Ara_Assault_Dieres	310
Default_naval_melee	3c_Ara_Assault_Hemiolia	1320
Default_naval_melee	3c_Ara_Assault_Trieres	2040
Default_naval_melee	3c_Arm_Assault_Dieres	310
Default_naval_melee	3c_Arm_Assault_Tetreres	1920
Default_naval_melee	3c_Aux_Ara_Assault_Bireme	320
Default_naval_melee	3c_Aux_Assault_Bireme	1320
Default_naval_melee	3c_Aux_Assault_Quadreme	3700
Default_naval_melee	3c_Aux_Bri_Assault_Bireme	390
