key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	pause_battle	priority_level	high_verbosity_only	locatable	parameter	on_display_script	on_click_script	suppressible	uninhibitable	audio_clip	advisor_name	for_loading_screen	movie_link
2139661339	8185_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661348	8186_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661354	8187_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661356	8188_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661366	8189_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661367	8190_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661372	8191_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661382	8192_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661390	8193_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661392	8194_Congrats_Advice_Barb_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661397	8195_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661402	8196_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	1	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661404	8197_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661413	8198_Congrats_Advice_Barb_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661414	8199_Congrats_Advice_Barb_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661418	8200_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661427	8201_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661436	8202_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661438	8203_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661440	8205_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661448	8206_Congrats_Advice_Barb_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661454	8207_Congrats_Advice_Barb_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661459	8208_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661463	8209_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661472	8210_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661479	8211_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661486	8212_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661490	8213_Congrats_Advice_Barb_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661499	8214_Congrats_Advice_Barb_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661509	8215_Congrats_Advice_Barb_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661512	8216_Congrats_Advice_Barb_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661517	8217_Congrats_Advice_Barb_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661518	8218_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661520	8219_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661525	8220_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661531	8221_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661532	8222_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661538	8223_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661540	8224_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661549	8225_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661558	8226_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661565	8227_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661569	8228_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661572	8229_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	1	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661578	8230_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661583	8231_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661584	8232_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661589	8233_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661596	8234_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661604	8235_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661607	8236_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661615	8237_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661625	8238_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661626	8239_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661627	8240_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661636	8241_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661646	8242_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661654	8243_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661663	8244_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661667	8245_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661673	8246_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661679	8247_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661683	8248_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661687	8249_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661695	8250_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661697	8251_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661704	8252_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661708	8253_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661709	8254_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661715	8255_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661725	8256_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661731	8257_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661739	8258_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661745	8259_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661751	8260_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661756	8261_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661758	8262_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661764	8263_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661773	8264_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661774	8265_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661775	8266_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661782	8267_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661792	8268_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661798	8269_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661803	8270_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661811	8271_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661813	8272_Congrats_Advice_East_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661819	8273_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661824	8274_Congrats_Advice_East_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661827	8275_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661835	8276_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661845	8277_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661850	8278_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661859	8280_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661868	8281_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661871	8282_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661875	8283_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661884	8284_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661889	8285_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661892	8286_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661901	8287_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661908	8288_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661914	8289_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661917	8290_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661923	8291_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661933	8292_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661937	8293_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661938	8294_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661947	8295_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661948	8296_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661952	8297_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661953	8298_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661962	8299_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661966	8300_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661968	8301_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661975	8302_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661979	8303_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661981	8304_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661989	8305_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661996	8306_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662002	8307_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662008	8308_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662012	8309_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662022	8310_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662030	8311_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662040	8312_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662049	8313_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662056	8314_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662057	8315_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662064	8316_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662065	8317_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662066	8318_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662069	8319_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662077	8320_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662085	8321_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662090	8322_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662095	8323_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662096	8324_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662102	8325_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662112	8326_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662114	8327_Congrats_Advice_Egypt_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662122	8328_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662123	8329_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662127	8279_Congrats_Advice_Egypt_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662137	8330_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662140	8331_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662146	8332_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662153	8333_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662157	8334_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662163	8335_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662173	8336_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662181	8337_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662186	8338_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662192	8339_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	1	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662199	8340_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662206	8341_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662216	8342_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662224	8343_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662234	8344_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662235	8345_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662239	8346_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662246	8347_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662248	8348_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662250	8349_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662253	8350_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662262	8351_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662272	8352_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662276	8353_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662281	8354_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662285	8355_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662289	8356_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662294	8357_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662303	8358_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662307	8359_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662317	8360_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662323	8361_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662325	8362_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662327	8363_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662331	8364_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662333	8365_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662336	8366_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662337	8367_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662347	8368_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662349	8369_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662352	8370_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662361	8371_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662371	8372_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662372	8373_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662377	8374_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662383	8375_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662391	8376_Congrats_Advice_Carthage_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139662397	8377_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662400	8378_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139662409	8378_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
