key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	is_husband_ancillary	is_diplomatic_ancillary	is_dynastic_ancillary	spouse_subculture	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	spouse_type
r2_sp_anc_civilised_govt_inventor	Ancillary_Young_Man_Civ_Rich	REPLACE_ME_153301	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_judge_bent	Ancillary_Old_Man_Civil	REPLACE_ME_153400	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_judge_bent_2	Ancillary_Old_Man_Civil	REPLACE_ME_153455	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_judge_honest	Ancillary_Old_Man_Civil	REPLACE_ME_153606	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_judge_magistrate	Ancillary_Old_Man_Civil	REPLACE_ME_153658	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_judge_magistrate_evil	Ancillary_Roman_Pre_Marian	REPLACE_ME_153833	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_civilised_govt_mapmaker	Ancillary_Old_Man_Civil	REPLACE_ME_153936	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_mine_overseer	Ancillary_Gladiator	REPLACE_ME_155338	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_money_idiot	Ancillary_Old_Man_Civil	REPLACE_ME_155430	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_money_mathematician	Ancillary_Old_Man_Civil	REPLACE_ME_155519	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_money_tax_farmer	Ancillary_Young_Woman_Civ_Rich	REPLACE_ME_155614	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_orator	Ancillary_Scrolls	REPLACE_ME_155904	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_scribe_east	Ancillary_Scrolls	REPLACE_ME_155928	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_scribe_egypt	Ancillary_Scrolls	REPLACE_ME_160251	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_scribe_greek	Ancillary_Scrolls	REPLACE_ME_161459	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_scribe_roman	Ancillary_Scrolls	REPLACE_ME_161604	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_shipping_magnate	Ancillary_Old_Man_Civil	REPLACE_ME_161834	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_spymaster	Ancillary_Becloaked_Figure	REPLACE_ME_161946	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_surveyor_land	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_162057	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_trader_grain	Ancillary_Young_Woman_Civ_Rich	REPLACE_ME_162200	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_trader_greek	Ancillary_Young_Woman_Civ_Rich	REPLACE_ME_162253	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_govt_translator	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_162350	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_house_athlete	Ancillary_Young_Woman_Civ_Poor	REPLACE_ME_162437	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_house_clerk_freeman	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_092225	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_house_foodtaster	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_092843	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_house_giant_german	Ancillary_Young_Man_Barb	REPLACE_ME_095826	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_house_guard_wrestler	Ancillary_Young_Man_Barb	REPLACE_ME_100441	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_house_mentor_greek	Ancillary_Old_Man_Civil	REPLACE_ME_100535	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_house_musician	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_100725	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_house_wine_steward	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_100818	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_husband_brutal	Ancillary_Tim_Hough	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_educated	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_efficient	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_flirt	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_handyman	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_intelligent	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_mean	Ancillary_Old_Man_Civil	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_pol_brutal	Ancillary_Tim_Hough	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_educated	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_efficient	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_flirt	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_handyman	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_intelligent	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_mean	Ancillary_Old_Man_Civil	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_political	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_protective	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_sharp_tongue	Ancillary_Old_Man_Civil	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_social_climber	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_spendthrift	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_superior	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_unfaithful	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_unsuitable	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_pol_wealthy	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_husband_political	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_protective	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_sharp_tongue	Ancillary_Old_Man_Civil	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_social_climber	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_spendthrift	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_superior	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_unfaithful	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_unsuitable	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_husband_wealthy	Ancillary_Young_Man_Civ_Rich	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_infamous_atheist	Ancillary_Old_Man_Civil	REPLACE_ME_150848	false	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_item_fossil_dinosaur	Ancillary_Animal_Bones	REPLACE_ME_101701	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_civilised_item_fossil_mammoth	Ancillary_Animal_Bones	REPLACE_ME_101926	false	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_civilised_item_lens	Ancillary_Jewellery	REPLACE_ME_102026	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_civilised_item_lens_medical	Ancillary_Jewellery	REPLACE_ME_102147	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_civilised_item_notepad	Ancillary_Writing_Tablet	REPLACE_ME_140621	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_civilised_item_poison_hemlock_2	Ancillary_Clay_Jar	REPLACE_ME_102323	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_civilised_law_torturer	Ancillary_Hooded_Torturer	REPLACE_ME_102811	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_law_torturer_2	Ancillary_Hooded_Torturer	REPLACE_ME_103017	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_loyal_camel	Ancillary_Statuette	general	true	false	false	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_civilised_magic_astrologer_2	Ancillary_Becloaked_Figure	REPLACE_ME_103112	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_magic_astrologer_3	Ancillary_Becloaked_Figure	REPLACE_ME_103207	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_magic_hermit	Ancillary_Becloaked_Figure	REPLACE_ME_114037	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_magic_hermit_2	Ancillary_Becloaked_Figure	REPLACE_ME_114314	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_magic_magician	Ancillary_Becloaked_Figure	REPLACE_ME_114411	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_magic_miracle_max	Ancillary_Becloaked_Figure	REPLACE_ME_114512	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_magic_mystic_egypt	Ancillary_Becloaked_Figure	REPLACE_ME_120456	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_master_calligrapher	Ancillary_Old_Man_Civil	general	true	false	false	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_medic_doctor	Ancillary_Old_Man_Civil	REPLACE_ME_120555	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_medic_egyptian	Ancillary_Old_Man_Civil	REPLACE_ME_120654	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_medic_physician	Ancillary_Old_Man_Civil	REPLACE_ME_120827	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_medic_surgeon	Ancillary_Old_Man_Civil	REPLACE_ME_120953	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_mistress_courtesan	Ancillary_Eastern_Beauty	REPLACE_ME_121043	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_mistress_courtesan_top	Ancillary_Eastern_Beauty	REPLACE_ME_121137	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_archer	Ancillary_Weapons_Long_Bow	REPLACE_ME_121236	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_civilised_navy_artillerist	Ancillary_Greek_Hoplite	REPLACE_ME_121636	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_civilised_navy_cabin_boy	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_122123	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_drummer	Ancillary_Chris_Knight	REPLACE_ME_122210	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_marine	Ancillary_Roman_Pre_Marian	REPLACE_ME_122306	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_civilised_navy_master_greek	Ancillary_Old_Man_Civil	REPLACE_ME_122406	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_master_greek_lookout	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_122450	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_master_greek_musician	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_122620	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_master_greek_rower	Ancillary_Old_Man_Civil	REPLACE_ME_123324	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_master_greek_trireme_capt	Ancillary_Old_Man_Civil	REPLACE_ME_123430	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_master_navigator	Ancillary_Old_Man_Civil	REPLACE_ME_123522	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_master_rower	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_123616	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_master_seaman_rhodes	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_123721	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_pirate_cilician	Ancillary_Young_Man_Barb	REPLACE_ME_123832	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_pirate_cilician_reformed	Ancillary_Old_Man_Barb	REPLACE_ME_123935	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_sponge_diver	Ancillary_Young_Man_Civ_Rich	REPLACE_ME_124026	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_navy_surgeon	Ancillary_Old_Man_Civil	REPLACE_ME_124118	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_pet_hostage	Ancillary_Young_Man_Civ_Rich	REPLACE_ME_124207	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_pet_idiot	Ancillary_Young_Man_Civ_Rich	REPLACE_ME_124253	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_philosopher_rhetoric	Ancillary_Old_Man_Civil	REPLACE_ME_124354	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_slave_body_1	Ancillary_Young_Woman_Civ_Poor	REPLACE_ME_145602	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_slave_body_2	Ancillary_Young_Woman_Civ_Poor	REPLACE_ME_145717	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_slave_bodyguard	Ancillary_Gladiator	REPLACE_ME_145812	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_civilised_spy_lady_killer	Ancillary_Eastern_Beauty	REPLACE_ME_150003	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_spy_master_assassin	Ancillary_Becloaked_Figure	REPLACE_ME_150233	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_spy_master_thief	Ancillary_Becloaked_Figure	REPLACE_ME_150343	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_spy_poisoner_east	Ancillary_Becloaked_Figure	REPLACE_ME_150444	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_stingy_accountant	Ancillary_Young_Man_Civ_Rich	general	true	false	false	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_thinker_cynic	Ancillary_Old_Man_Civil	REPLACE_ME_150544	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_thinker_natural_philosopher	Ancillary_Old_Man_Civil	REPLACE_ME_150653	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_thinker_platonic	Ancillary_Young_Man_Civ_Rich	REPLACE_ME_150751	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_thinker_rubbish	Ancillary_Young_Man_Civ_Rich	REPLACE_ME_150849	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_thinker_socratic	Ancillary_Young_Man_Civ_Rich	REPLACE_ME_151008	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_thinker_stoic	Ancillary_Young_Man_Civ_Rich	REPLACE_ME_151107	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_trade_silk	Ancillary_Young_Woman_Civ_Rich	REPLACE_ME_151207	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_trade_spices	Ancillary_Young_Woman_Civ_Rich	REPLACE_ME_151304	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_trade_vintner	Ancillary_Young_Woman_Civ_Rich	REPLACE_ME_151359	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_traitor_barbarian_generic	Ancillary_Young_Man_Barb	REPLACE_ME_151507	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_traitor_slave_gladiator	Ancillary_Gladiator	REPLACE_ME_151603	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_traitor_slave_rebel	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_151654	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_civilised_trojan_horse_model	Ancillary_Cataphract	general	true	false	false	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_civilised_wife_brutal	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_educated	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_efficient	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_flirt	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_goddess	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_intelligent	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_mean	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_pol_brutal	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_educated	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_efficient	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_flirt	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_goddess	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_intelligent	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_mean	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_political	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_protective	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_sharp_tongue	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_social_climber	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_spendthrift	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_superior	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_unfaithful	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_unsuitable	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_pol_wealthy	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	political
r2_sp_anc_civilised_wife_political	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_protective	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_sharp_tongue	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_social_climber	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_spendthrift	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_superior	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_unfaithful	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
