id	dilemma_key	option_key	value
28007	female_leader_diplomat_greek_root	CND_DILEMMA_NOT_GENERATED	female_leader_priestess_greek_root
28014	female_leader_scholar_greek_root	CND_CAMPAIGN	main_greek
28018	female_leader_scholar_greek_root	CND_CAMPAIGN	main_gaul
28026	female_leader_scholar_greek_root	CND_CAMPAIGN	main_emperor
28036	female_leader_scholar_greek_root	CND_CAMPAIGN	main_punic
28038	female_leader_scholar_greek_root	CND_CAMPAIGN	main_rome
28047	female_leader_scholar_greek_root	CND_CAMPAIGN	main_3c
28052	female_leader_scholar_greek_root	VAR_CHANCE	100
28061	female_leader_scholar_greek_root	GEN_TARGET_NONE	
28070	female_leader_scholar_greek_root	CND_RELIGION	rom_religion_hellenic
28078	female_leader_scholar_greek_root	CND_RELIGION	rom_religion_aiolian
28082	female_leader_scholar_greek_root	CND_RELIGION	rom_religion_akaian
28086	female_leader_scholar_greek_root	CND_RELIGION	rom_religion_dorian
28091	female_leader_scholar_greek_root	CND_RELIGION	rom_religion_ionian
28099	female_leader_scholar_greek_root	CND_RELIGION	rom_religion_italian
28108	female_leader_scholar_greek_root	CND_RELIGION	rom_religion_makedonian
28115	female_leader_scholar_greek_root	CND_RELIGION	rom_religion_other_greek
28119	female_leader_scholar_greek_root	VAR_DELAY_MIN	10
28124	female_leader_scholar_greek_root	VAR_DELAY_MAX	15
28127	female_leader_scholar_greek_root	CND_FIRST_ROUND	5
28137	female_leader_scholar_greek_root	CND_UNIQUE	
28139	female_leader_scholar_greek_root	CND_DILEMMA_NOT_GENERATED	female_leader_diplomat_greek_root
28146	female_leader_scholar_greek_root	CND_DILEMMA_NOT_GENERATED	female_leader_priestess_greek_root
28267	female_leader_trader_desert_root	CND_CAMPAIGN	main_greek
28272	female_leader_trader_desert_root	CND_CAMPAIGN	main_gaul
28280	female_leader_trader_desert_root	CND_CAMPAIGN	main_emperor
28281	female_leader_trader_desert_root	CND_CAMPAIGN	main_punic
28283	female_leader_trader_desert_root	CND_CAMPAIGN	main_rome
28284	female_leader_trader_desert_root	CND_CAMPAIGN	main_3c
28288	female_leader_trader_desert_root	VAR_CHANCE	100
28293	female_leader_trader_desert_root	GEN_TARGET_NONE	
28296	female_leader_trader_desert_root	CND_RELIGION	rom_religion_african_arabian
28298	female_leader_trader_desert_root	VAR_DELAY_MIN	8
28299	female_leader_trader_desert_root	VAR_DELAY_MAX	15
28307	female_leader_trader_desert_root	CND_FIRST_ROUND	5
28309	female_leader_trader_desert_root	CND_UNIQUE	
28314	female_leader_trader_desert_root	CND_DILEMMA_NOT_GENERATED	female_leader_warrior_desert_root
28322	female_leader_trader_desert_root	CND_DILEMMA_NOT_GENERATED	female_leader_agriculture_desert_root
28328	female_leader_warrior_desert_root	CND_CAMPAIGN	main_greek
28337	female_leader_warrior_desert_root	CND_CAMPAIGN	main_gaul
28343	female_leader_warrior_desert_root	CND_CAMPAIGN	main_emperor
28350	female_leader_warrior_desert_root	CND_CAMPAIGN	main_punic
28352	female_leader_warrior_desert_root	CND_CAMPAIGN	main_rome
28359	female_leader_warrior_desert_root	CND_CAMPAIGN	main_3c
28369	female_leader_warrior_desert_root	VAR_CHANCE	100
28375	female_leader_warrior_desert_root	CND_FACTION	rom_saba
28382	female_leader_warrior_desert_root	CND_FACTION	rom_nabatea
28388	female_leader_warrior_desert_root	CND_FACTION	rom_masaesyli
28393	female_leader_warrior_desert_root	VAR_DELAY_MIN	8
28396	female_leader_warrior_desert_root	VAR_DELAY_MAX	15
28402	female_leader_warrior_desert_root	CND_FIRST_ROUND	5
28411	female_leader_warrior_desert_root	CND_UNIQUE	
28413	female_leader_warrior_desert_root	CND_DILEMMA_NOT_GENERATED	female_leader_trader_desert_root
28414	female_leader_warrior_desert_root	CND_DILEMMA_NOT_GENERATED	female_leader_agriculture_desert_root
28415	female_leader_agriculture_desert_root	CND_CAMPAIGN	main_greek
28423	female_leader_agriculture_desert_root	CND_CAMPAIGN	main_gaul
28431	female_leader_agriculture_desert_root	CND_CAMPAIGN	main_emperor
28437	female_leader_agriculture_desert_root	CND_CAMPAIGN	main_punic
28442	female_leader_agriculture_desert_root	CND_CAMPAIGN	main_rome
28448	female_leader_agriculture_desert_root	CND_CAMPAIGN	main_3c
28456	female_leader_agriculture_desert_root	VAR_CHANCE	100
28461	female_leader_agriculture_desert_root	GEN_TARGET_NONE	
28468	female_leader_agriculture_desert_root	CND_RELIGION	rom_religion_african_arabian
28470	female_leader_agriculture_desert_root	VAR_DELAY_MIN	8
28478	female_leader_agriculture_desert_root	VAR_DELAY_MAX	15
28482	female_leader_agriculture_desert_root	CND_FIRST_ROUND	5
28492	female_leader_agriculture_desert_root	CND_UNIQUE	
28496	female_leader_agriculture_desert_root	CND_DILEMMA_NOT_GENERATED	female_leader_warrior_desert_root
28504	female_leader_agriculture_desert_root	CND_DILEMMA_NOT_GENERATED	female_leader_trader_desert_root
28507	female_leader_agriculture_east_root	CND_CAMPAIGN	main_greek
28510	female_leader_agriculture_east_root	CND_CAMPAIGN	main_gaul
28515	female_leader_agriculture_east_root	CND_CAMPAIGN	main_emperor
28521	female_leader_agriculture_east_root	CND_CAMPAIGN	main_punic
28529	female_leader_agriculture_east_root	CND_CAMPAIGN	main_rome
28536	female_leader_agriculture_east_root	CND_CAMPAIGN	main_3c
28539	female_leader_agriculture_east_root	VAR_CHANCE	100
28546	female_leader_agriculture_east_root	GEN_TARGET_NONE	
28547	female_leader_agriculture_east_root	CND_RELIGION	rom_religion_eastern
28551	female_leader_agriculture_east_root	CND_RELIGION	rom_religion_persian
28561	female_leader_agriculture_east_root	VAR_DELAY_MIN	11
28571	female_leader_agriculture_east_root	VAR_DELAY_MAX	15
28578	female_leader_agriculture_east_root	CND_FIRST_ROUND	5
28587	female_leader_agriculture_east_root	CND_UNIQUE	
28595	female_leader_agriculture_east_root	CND_DILEMMA_NOT_GENERATED	female_leader_diplomat_east_root
28597	female_leader_agriculture_east_root	CND_DILEMMA_NOT_GENERATED	female_leader_scholar_east_root
28601	female_leader_diplomat_east_root	CND_CAMPAIGN	main_greek
28608	female_leader_diplomat_east_root	CND_CAMPAIGN	main_gaul
28614	female_leader_diplomat_east_root	CND_CAMPAIGN	main_emperor
28622	female_leader_diplomat_east_root	CND_CAMPAIGN	main_punic
28631	female_leader_diplomat_east_root	CND_CAMPAIGN	main_rome
28637	female_leader_diplomat_east_root	CND_CAMPAIGN	main_3c
28644	female_leader_diplomat_east_root	VAR_CHANCE	100
28651	female_leader_diplomat_east_root	GEN_TARGET_NONE	
28661	female_leader_diplomat_east_root	CND_RELIGION	rom_religion_eastern
28667	female_leader_diplomat_east_root	CND_RELIGION	rom_religion_persian
28672	female_leader_diplomat_east_root	VAR_DELAY_MIN	11
28673	female_leader_diplomat_east_root	VAR_DELAY_MAX	15
28679	female_leader_diplomat_east_root	CND_FIRST_ROUND	5
28684	female_leader_diplomat_east_root	CND_UNIQUE	
28690	female_leader_diplomat_east_root	CND_DILEMMA_NOT_GENERATED	female_leader_agriculture_east_root
28698	female_leader_diplomat_east_root	CND_DILEMMA_NOT_GENERATED	female_leader_scholar_east_root
28707	female_leader_scholar_east_root	CND_CAMPAIGN	main_greek
28712	female_leader_scholar_east_root	CND_CAMPAIGN	main_gaul
28718	female_leader_scholar_east_root	CND_CAMPAIGN	main_emperor
28722	female_leader_scholar_east_root	CND_CAMPAIGN	main_punic
28729	female_leader_scholar_east_root	CND_CAMPAIGN	main_rome
28738	female_leader_scholar_east_root	CND_CAMPAIGN	main_3c
28747	female_leader_scholar_east_root	VAR_CHANCE	100
28749	female_leader_scholar_east_root	GEN_TARGET_NONE	
28757	female_leader_scholar_east_root	CND_RELIGION	rom_religion_eastern
28764	female_leader_scholar_east_root	CND_RELIGION	rom_religion_persian
28767	female_leader_scholar_east_root	VAR_DELAY_MIN	11
28775	female_leader_scholar_east_root	VAR_DELAY_MAX	15
28779	female_leader_scholar_east_root	CND_FIRST_ROUND	5
28786	female_leader_scholar_east_root	CND_UNIQUE	
28790	female_leader_scholar_east_root	CND_DILEMMA_NOT_GENERATED	female_leader_diplomat_east_root
28799	female_leader_scholar_east_root	CND_DILEMMA_NOT_GENERATED	female_leader_agriculture_east_root
28800	female_leader_daughter_rom_root	VAR_FOLLOWUP_CHANCE	100
28805	female_leader_diplomat_rom_root	VAR_FOLLOWUP_CHANCE	100
28809	female_leader_scholar_rom_root	VAR_FOLLOWUP_CHANCE	100
28814	female_leader_diplomat_greek_root	VAR_FOLLOWUP_CHANCE	100
28831	female_leader_scholar_greek_root	VAR_FOLLOWUP_CHANCE	100
28841	female_leader_agriculture_barb_root	VAR_FOLLOWUP_CHANCE	100
28845	female_leader_warrior_barb_root	VAR_FOLLOWUP_CHANCE	100
28854	female_leader_agriculture_east_root	VAR_FOLLOWUP_CHANCE	100
28857	female_leader_diplomat_east_root	VAR_FOLLOWUP_CHANCE	100
28858	female_leader_scholar_east_root	VAR_FOLLOWUP_CHANCE	100
28865	female_leader_trader_desert_root	VAR_FOLLOWUP_CHANCE	100
28871	female_leader_warrior_desert_root	VAR_FOLLOWUP_CHANCE	100
28881	female_leader_agriculture_desert_root	VAR_FOLLOWUP_CHANCE	100
28886	dk_suspicious_merchant	VAR_CHANCE	100
28890	dk_suspicious_merchant	CND_CAMPAIGN	main_rome
28897	dk_suspicious_merchant	CND_FIRST_ROUND	79
28901	dk_suspicious_merchant	CND_ROUNDS_UNTIL_NEXT	66
28907	dk_suspicious_merchant	GEN_TARGET_REGION	
28915	dk_suspicious_merchant	VAR_FOLLOWUP_CHANCE	100
28918	dk_suspicious_merchant	GEN_CND_OWNS	
28930	dk_suspicious_merchant	CND_FACTION	rom_nabatea
28932	dk_suspicious_merchant	CND_FACTION	rom_saba
28935	dk_locusts	VAR_CHANCE	100
28944	dk_locusts	CND_CAMPAIGN	main_rome
28949	dk_locusts	CND_FIRST_ROUND	7
28958	dk_locusts	CND_ROUNDS_UNTIL_NEXT	70
28961	dk_locusts	GEN_TARGET_REGION	
28964	dk_locusts	VAR_FOLLOWUP_CHANCE	100
28966	dk_locusts	GEN_CND_OWNS	
28980	dk_locusts	CND_FACTION	rom_nabatea
28982	dk_locusts	CND_FACTION	rom_saba
28988	dk_lost_caravan	VAR_CHANCE	100
28991	dk_lost_caravan	CND_CAMPAIGN	main_rome
28992	dk_lost_caravan	CND_FIRST_ROUND	21
28996	dk_lost_caravan	CND_ROUNDS_UNTIL_NEXT	60
28997	dk_lost_caravan	GEN_TARGET_NONE	
29007	dk_lost_caravan	VAR_FOLLOWUP_CHANCE	100
29010	dk_lost_caravan	CND_FACTION	rom_masaesyli
29018	dk_lost_caravan	CND_FACTION	rom_kush
29020	dk_lost_caravan	CND_FACTION	rom_nabatea
29029	dk_lost_caravan	CND_FACTION	rom_saba
29038	dk_unhappy_workers	VAR_CHANCE	100
29047	dk_unhappy_workers	CND_CAMPAIGN	main_rome
29056	dk_unhappy_workers	CND_FIRST_ROUND	45
29066	dk_unhappy_workers	CND_ROUNDS_UNTIL_NEXT	62
29071	dk_unhappy_workers	GEN_TARGET_NONE	
29077	dk_unhappy_workers	GEN_CND_OWNS	
29079	dk_unhappy_workers	VAR_FOLLOWUP_CHANCE	100
29096	dk_unhappy_workers	CND_FACTION	rom_nabatea
29101	dk_unhappy_workers	CND_FACTION	rom_saba
29105	dk_camel_disease	VAR_CHANCE	100
29113	dk_camel_disease	CND_CAMPAIGN	main_rome
29123	dk_camel_disease	CND_FIRST_ROUND	65
29131	dk_camel_disease	CND_ROUNDS_UNTIL_NEXT	70
29134	dk_camel_disease	GEN_TARGET_NONE	
29135	dk_camel_disease	VAR_FOLLOWUP_CHANCE	100
29143	dk_camel_disease	CND_FACTION	rom_kush
29148	dk_camel_disease	CND_FACTION	rom_nabatea
29153	dk_camel_disease	CND_FACTION	rom_saba
29163	dk_dig	VAR_CHANCE	100
29172	dk_dig	CND_CAMPAIGN	main_rome
29179	dk_dig	CND_FIRST_ROUND	74
29181	dk_dig	CND_ROUNDS_UNTIL_NEXT	75
29188	dk_dig	GEN_TARGET_REGION	
29193	dk_dig	VAR_FOLLOWUP_CHANCE	100
29202	dk_dig	GEN_CND_OWNS	
29206	dk_dig	CND_FACTION	rom_masaesyli
29209	dk_dig	CND_FACTION	rom_nabatea
29214	dk_dig	CND_FACTION	rom_saba
29218	dk_mercernaries	VAR_CHANCE	100
29222	dk_mercernaries	CND_CAMPAIGN	main_rome
29226	dk_mercernaries	CND_FIRST_ROUND	68
29236	dk_mercernaries	CND_ROUNDS_UNTIL_NEXT	75
29241	dk_mercernaries	GEN_TARGET_NONE	
29249	dk_mercernaries	VAR_FOLLOWUP_CHANCE	100
29251	dk_mercernaries	CND_FACTION	rom_masaesyli
29256	dk_mercernaries	CND_FACTION	rom_nabatea
29265	dk_mercernaries	CND_FACTION	rom_saba
29267	dk_architects	VAR_CHANCE	100
29269	dk_architects	CND_CAMPAIGN	main_rome
29279	dk_architects	CND_FIRST_ROUND	56
29283	dk_architects	CND_ROUNDS_UNTIL_NEXT	66
29286	dk_architects	GEN_TARGET_NONE	
29295	dk_architects	VAR_FOLLOWUP_CHANCE	100
29297	dk_architects	CND_FACTION	rom_saba
29302	dk_architects	CND_FACTION	rom_kush
29307	dk_architects	CND_FACTION	rom_nabatea
29308	dk_foreign_ship	VAR_CHANCE	100
29309	dk_foreign_ship	CND_CAMPAIGN	main_rome
29313	dk_foreign_ship	CND_FIRST_ROUND	85
29323	dk_foreign_ship	CND_ROUNDS_UNTIL_NEXT	75
29329	dk_foreign_ship	GEN_TARGET_REGION	
29332	dk_foreign_ship	GEN_CND_OWNS	
29339	dk_foreign_ship	VAR_FOLLOWUP_CHANCE	100
29344	dk_foreign_ship	CND_FACTION	rom_masaesyli
29346	dk_foreign_ship	CND_FACTION	rom_kush
29352	dk_foreign_ship	CND_FACTION	rom_nabatea
29360	dk_foreign_ship	CND_FACTION	rom_saba
29363	dk_foreign_ship	GEN_CND_REGION_COASTAL	
29369	dk_merchants_plea	VAR_CHANCE	100
29375	dk_merchants_plea	CND_CAMPAIGN	main_rome
29376	dk_merchants_plea	CND_FIRST_ROUND	40
29380	dk_merchants_plea	CND_ROUNDS_UNTIL_NEXT	90
29384	dk_merchants_plea	GEN_TARGET_REGION	
29385	dk_merchants_plea	VAR_FOLLOWUP_CHANCE	100
29391	dk_merchants_plea	GEN_CND_OWNS	
29404	dk_merchants_plea	CND_FACTION	rom_nabatea
29409	dk_merchants_plea	CND_FACTION	rom_saba
29418	dk_shipwreck	VAR_CHANCE	100
29419	dk_shipwreck	CND_CAMPAIGN	main_rome
29427	dk_shipwreck	CND_FIRST_ROUND	37
29433	dk_shipwreck	CND_ROUNDS_UNTIL_NEXT	66
29434	dk_shipwreck	GEN_TARGET_REGION	
29442	dk_shipwreck	GEN_CND_OWNS	
29447	dk_shipwreck	VAR_FOLLOWUP_CHANCE	100
29450	dk_shipwreck	CND_FACTION	rom_masaesyli
29454	dk_shipwreck	CND_FACTION	rom_kush
29455	dk_shipwreck	CND_FACTION	rom_nabatea
29459	dk_shipwreck	CND_FACTION	rom_saba
29469	dk_shipwreck	GEN_CND_REGION_COASTAL	
29472	dk_construction_delayed	VAR_CHANCE	100
29473	dk_construction_delayed	CND_CAMPAIGN	main_rome
29477	dk_construction_delayed	CND_FIRST_ROUND	38
29481	dk_construction_delayed	CND_ROUNDS_UNTIL_NEXT	55
29487	dk_construction_delayed	GEN_TARGET_REGION	rom_nabataea_jordan
29497	dk_construction_delayed	GEN_CND_OWNS	
29503	dk_construction_delayed	VAR_FOLLOWUP_CHANCE	100
29507	dk_dyes	VAR_CHANCE	100
29512	dk_dyes	CND_CAMPAIGN	main_rome
29518	dk_dyes	CND_FIRST_ROUND	6
29525	dk_dyes	CND_ROUNDS_UNTIL_NEXT	66
29529	dk_dyes	GEN_TARGET_REGION	
29537	dk_dyes	GEN_CND_OWNS	
29540	dk_dyes	VAR_FOLLOWUP_CHANCE	100
29545	dk_dyes	CND_FACTION	rom_nabatea
29552	dk_slavers_ship	VAR_CHANCE	100
29562	dk_slavers_ship	CND_CAMPAIGN	main_rome
29566	dk_slavers_ship	CND_FIRST_ROUND	60
29573	dk_slavers_ship	CND_ROUNDS_UNTIL_NEXT	75
29574	dk_slavers_ship	GEN_TARGET_REGION	
29581	dk_slavers_ship	GEN_CND_OWNS	
29583	dk_slavers_ship	VAR_FOLLOWUP_CHANCE	100
29599	dk_slavers_ship	CND_FACTION	rom_kush
29606	dk_slavers_ship	CND_FACTION	rom_nabatea
29607	dk_slavers_ship	CND_FACTION	rom_saba
29617	dk_slavers_ship	GEN_CND_REGION_COASTAL	
29620	dk_prosperity	CND_MIN_TREASURY	10000
29621	dk_prosperity	VAR_CHANCE	100
29623	dk_prosperity	CND_CAMPAIGN	main_rome
29625	dk_prosperity	CND_FIRST_ROUND	90
29634	dk_prosperity	CND_ROUNDS_UNTIL_NEXT	74
29639	dk_prosperity	GEN_TARGET_NONE	
29645	dk_prosperity	CND_FACTION	rom_masaesyli
29648	dk_prosperity	CND_FACTION	rom_kush
29658	dk_prosperity	CND_FACTION	rom_nabatea
29667	dk_prosperity	CND_FACTION	rom_saba
29682	dk_foreign_intrigue	CND_FACTION	rom_kush
29683	dk_foreign_intrigue	CND_FACTION	rom_nabatea
29685	dk_foreign_intrigue	CND_FACTION	rom_saba
29691	dk_foreign_intrigue	VAR_CHANCE	100
29692	dk_foreign_intrigue	CND_CAMPAIGN	main_rome
29699	dk_foreign_intrigue	CND_FIRST_ROUND	70
29707	dk_foreign_intrigue	CND_ROUNDS_UNTIL_NEXT	95
29715	dk_foreign_intrigue	GEN_TARGET_CHARACTER	
29720	dk_business_venture	CND_FACTION	rom_nabatea
29729	dk_business_venture	CND_FACTION	rom_saba
29734	dk_business_venture	VAR_CHANCE	100
29735	dk_business_venture	CND_CAMPAIGN	main_rome
29744	dk_business_venture	CND_FIRST_ROUND	48
29745	dk_business_venture	CND_ROUNDS_UNTIL_NEXT	85
29747	dk_business_venture	GEN_TARGET_NONE	
29757	dk_gift	VAR_CHANCE	100
29765	dk_gift	CND_CAMPAIGN	main_rome
29775	dk_gift	CND_FIRST_ROUND	54
29782	dk_gift	CND_ROUNDS_UNTIL_NEXT	95
29789	dk_gift	GEN_TARGET_CHARACTER	
29793	dk_gift	GEN_CND_OWNS	
29800	dk_gift	VAR_FOLLOWUP_CHANCE	100
29808	dk_gift	CND_FACTION	rom_masaesyli
29818	dk_gift	CND_FACTION	rom_kush
29820	dk_gift	CND_FACTION	rom_nabatea
29822	dk_gift	CND_FACTION	rom_saba
29827	dk_gift	GEN_CND_FACTION_LEADER	
29829	dk_refugees	VAR_CHANCE	100
29833	dk_refugees	CND_CAMPAIGN	main_rome
29834	dk_refugees	CND_FIRST_ROUND	33
29843	dk_refugees	CND_ROUNDS_UNTIL_NEXT	61
29849	dk_refugees	GEN_TARGET_REGION	
29850	dk_refugees	VAR_FOLLOWUP_CHANCE	100
29853	dk_refugees	GEN_CND_OWNS	
29856	dk_refugees	CND_FACTION	rom_masaesyli
29872	dk_refugees	CND_FACTION	rom_nabatea
29885	dk_tools	VAR_CHANCE	100
29893	dk_tools	CND_CAMPAIGN	main_rome
29903	dk_tools	CND_FIRST_ROUND	14
29906	dk_tools	CND_ROUNDS_UNTIL_NEXT	65
29908	dk_tools	GEN_TARGET_REGION	
29911	dk_tools	VAR_FOLLOWUP_CHANCE	100
29914	dk_tools	GEN_CND_OWNS	
29924	dk_tools	CND_FACTION	rom_saba
29927	dk_survivors	VAR_CHANCE	100
29936	dk_survivors	CND_CAMPAIGN	main_rome
29942	dk_survivors	CND_FIRST_ROUND	28
29951	dk_survivors	CND_ROUNDS_UNTIL_NEXT	61
29956	dk_survivors	GEN_TARGET_REGION	
29963	dk_survivors	GEN_CND_OWNS	
29972	dk_survivors	VAR_FOLLOWUP_CHANCE	100
29979	dk_survivors	CND_FACTION	rom_masaesyli
29997	dk_survivors	CND_FACTION	rom_saba
30003	dk_monster	GEN_TARGET_NONE	
30007	dk_monster	CND_FACTION	rom_kush
30013	dk_monster	VAR_CHANCE	100
30015	dk_monster	CND_CAMPAIGN	main_rome
30018	dk_monster	CND_FIRST_ROUND	28
30028	dk_monster	CND_ROUNDS_UNTIL_NEXT	105
30033	dk_fish_catch	VAR_CHANCE	100
30036	dk_fish_catch	CND_CAMPAIGN	main_rome
30040	dk_fish_catch	CND_FIRST_ROUND	36
30043	dk_fish_catch	CND_ROUNDS_UNTIL_NEXT	75
30051	dk_fish_catch	GEN_TARGET_REGION	
30054	dk_fish_catch	GEN_CND_OWNS	
30062	dk_fish_catch	VAR_FOLLOWUP_CHANCE	100
30063	dk_fish_catch	CND_FACTION	rom_kush
30073	dk_glorious_past	GEN_TARGET_REGION	
30076	dk_glorious_past	CND_FACTION	rom_saba
30083	dk_glorious_past	VAR_CHANCE	100
30089	dk_glorious_past	CND_CAMPAIGN	main_rome
30095	dk_glorious_past	CND_FIRST_ROUND	3
30104	dk_glorious_past	CND_ROUNDS_UNTIL_NEXT	115
30109	dk_glorious_past	GEN_CND_CAPITAL_REGION	
30111	dk_glorious_past	GEN_CND_OWNS	
30120	dk_sand_storm	GEN_TARGET_REGION	
30125	dk_sand_storm	CND_FACTION	rom_saba
30126	dk_sand_storm	CND_FACTION	rom_nabatea
30132	dk_sand_storm	VAR_CHANCE	100
30134	dk_sand_storm	CND_CAMPAIGN	main_rome
30144	dk_sand_storm	CND_FIRST_ROUND	17
30146	dk_sand_storm	CND_ROUNDS_UNTIL_NEXT	65
30150	dk_sand_storm	GEN_CND_CAPITAL_REGION	
30160	dk_sand_storm	GEN_CND_OWNS	
30165	dk_kush_gods_initial	CND_CAMPAIGN	main_rome
30166	dk_kush_gods_initial	CND_FACTION	rom_kush
30168	dk_kush_gods_initial	GEN_TARGET_NONE	
30173	dk_kush_gods_initial	CND_FIRST_ROUND	3
30177	dk_kush_gods_initial	CND_UNIQUE	
30181	dk_kush_gods_initial	VAR_CHANCE	100
30185	dk_kush_gods_initial	VAR_FOLLOWUP_CHANCE	100
30194	dk_kush_gods_A	VAR_CHANCE	100
30199	dk_kush_gods_A	GEN_TARGET_NONE	
30209	dk_kush_gods_A	VAR_DELAY_MAX	38
30213	dk_kush_gods_A	VAR_DELAY_MIN	32
30216	dk_kush_gods_A	VAR_FOLLOWUP_CHANCE	100
30223	dk_kush_gods_B	VAR_CHANCE	100
30224	dk_kush_gods_B	GEN_TARGET_NONE	
30230	dk_kush_gods_B	VAR_DELAY_MAX	38
30234	dk_kush_gods_B	VAR_DELAY_MIN	32
30236	dk_kush_gods_B	VAR_FOLLOWUP_CHANCE	100
30246	dk_kush_gods_C	VAR_CHANCE	100
30250	dk_kush_gods_C	GEN_TARGET_NONE	
30259	dk_kush_gods_C	VAR_DELAY_MAX	38
30267	dk_kush_gods_C	VAR_DELAY_MIN	32
30274	dk_kush_gods_C	VAR_FOLLOWUP_CHANCE	100
30275	dk_kush_gods_D	VAR_CHANCE	100
30283	dk_kush_gods_D	GEN_TARGET_NONE	
30293	dk_kush_gods_D	VAR_DELAY_MAX	38
30298	dk_kush_gods_D	VAR_DELAY_MIN	32
30300	dk_kush_gods_D	VAR_FOLLOWUP_CHANCE	100
30304	dk_kush_gods_E	VAR_CHANCE	100
30314	dk_kush_gods_E	GEN_TARGET_NONE	
30322	dk_kush_gods_E	VAR_DELAY_MAX	38
30324	dk_kush_gods_E	VAR_DELAY_MIN	32
30332	dk_kush_gods_E	VAR_FOLLOWUP_CHANCE	100
30337	dk_kush_gods_F	VAR_CHANCE	100
30340	dk_kush_gods_F	GEN_TARGET_NONE	
30349	dk_kush_gods_F	VAR_DELAY_MAX	38
30350	dk_kush_gods_F	VAR_DELAY_MIN	32
30356	dk_kush_gods_F	VAR_FOLLOWUP_CHANCE	100
30365	dk_kush_gods_G	VAR_CHANCE	100
30367	dk_kush_gods_G	GEN_TARGET_NONE	
30373	dk_kush_gods_G	VAR_DELAY_MAX	38
30380	dk_kush_gods_G	VAR_DELAY_MIN	32
30382	dk_kush_gods_G	VAR_FOLLOWUP_CHANCE	100
30386	dk_kush_priests_suicide	CND_CAMPAIGN	main_rome
30392	dk_kush_priests_suicide	CND_FACTION	rom_kush
30395	dk_kush_priests_suicide	GEN_TARGET_CHARACTER	
30403	dk_kush_priests_suicide	GEN_CND_OWNS	
30413	dk_kush_priests_suicide	CND_FIRST_ROUND	41
30418	dk_kush_priests_suicide	CND_ROUNDS_UNTIL_NEXT	80
30420	dk_kush_priests_suicide	VAR_CHANCE	100
30425	dk_kush_priests_suicide	VAR_FOLLOWUP_CHANCE	100
30430	dk_kush_pyramid_noble	CND_CAMPAIGN	main_rome
30436	dk_kush_pyramid_noble	CND_FACTION	rom_kush
30444	dk_kush_pyramid_noble	GEN_TARGET_NONE	
30448	dk_kush_pyramid_noble	CND_FIRST_ROUND	21
30456	dk_kush_pyramid_noble	CND_ROUNDS_UNTIL_NEXT	75
30457	dk_kush_pyramid_noble	VAR_CHANCE	100
30461	dk_kush_pyramid_noble	VAR_FOLLOWUP_CHANCE	100
30470	dk_kush_pyramid_warrior	CND_CAMPAIGN	main_rome
30476	dk_kush_pyramid_warrior	CND_FACTION	rom_kush
30478	dk_kush_pyramid_warrior	GEN_TARGET_NONE	
30484	dk_kush_pyramid_warrior	CND_FIRST_ROUND	50
30489	dk_kush_pyramid_warrior	CND_ROUNDS_UNTIL_NEXT	85
30491	dk_kush_pyramid_warrior	VAR_CHANCE	100
30493	dk_kush_pyramid_warrior	VAR_FOLLOWUP_CHANCE	100
30495	dk_kush_nile	CND_CAMPAIGN	main_rome
30499	dk_kush_nile	CND_FACTION	rom_kush
30506	dk_kush_nile	GEN_TARGET_NONE	
30516	dk_kush_nile	CND_FIRST_ROUND	9
30520	dk_kush_nile	CND_ROUNDS_UNTIL_NEXT	61
30529	dk_kush_nile	VAR_CHANCE	100
30539	dk_kush_nile	VAR_FOLLOWUP_CHANCE	100
30546	dk_numidia_dreams	CND_CAMPAIGN	main_rome
30550	dk_numidia_dreams	CND_FACTION	rom_masaesyli
30560	dk_numidia_dreams	CND_FIRST_ROUND	38
30562	dk_numidia_dreams	CND_ROUNDS_UNTIL_NEXT	71
30570	dk_numidia_dreams	VAR_CHANCE	100
30574	dk_numidia_dreams	VAR_FOLLOWUP_CHANCE	100
30576	dk_numidia_dreams	GEN_CND_GENERAL	
30579	dk_numidia_dreams	GEN_TARGET_CHARACTER	
30587	dk_numidia_dreams	GEN_CND_OWNS	
30588	dk_numidia_migration	CND_CAMPAIGN	main_rome
30597	dk_numidia_migration	CND_FACTION	rom_masaesyli
30601	dk_numidia_migration	CND_FIRST_ROUND	3
30602	dk_numidia_migration	CND_ROUNDS_UNTIL_NEXT	40
30612	dk_numidia_migration	VAR_CHANCE	100
30618	dk_numidia_migration	VAR_FOLLOWUP_CHANCE	100
30628	dk_numidia_migration	GEN_TARGET_REGION	
30637	dk_numidia_migration	GEN_CND_OWNS	
30647	dk_numidia_raid	CND_CAMPAIGN	main_rome
30653	dk_numidia_raid	CND_FACTION	rom_masaesyli
30660	dk_numidia_raid	CND_FIRST_ROUND	14
30664	dk_numidia_raid	CND_ROUNDS_UNTIL_NEXT	28
30668	dk_numidia_raid	VAR_CHANCE	100
30676	dk_numidia_raid	VAR_FOLLOWUP_CHANCE	100
30679	dk_numidia_raid	CND_NOT_OWNS_REGION	rom_africa_zeugitana
30687	dk_numidia_tribute_carthage	CND_CAMPAIGN	main_rome
30696	dk_numidia_tribute_carthage	CND_FACTION	rom_masaesyli
30706	dk_numidia_tribute_carthage	CND_FIRST_ROUND	9
30714	dk_numidia_tribute_carthage	CND_ROUNDS_UNTIL_NEXT	28
