character_skill_key	effect_key	level	effect_scope	value
agent_background_spy_scout_generic	rom_general_force_mod_campaign_spotting_chance	2	this_agent	10.0000
agent_background_spy_scout_generic	age_agent_movement_range_parent_army_non_scaling	3	this_agent_parent_army	9.0000
agent_background_spy_scout_generic	rom_agent_field_line_of_sight_mod	3	this_agent	45.0000
agent_background_spy_scout_generic	rom_general_force_mod_campaign_spotting_chance	3	this_agent	15.0000
agent_background_spy_scout_roman_explorator	rom_agent_field_line_of_sight_mod	1	this_agent	5.0000
agent_background_spy_scout_roman_explorator	rom_agent_movement_range_mod	1	this_agent_parent_general	8.0000
agent_background_spy_scout_roman_explorator	rom_agent_skill_action_mod_spy_army_military_intelligence	1	this_agent_action	-5.0000
agent_background_spy_scout_roman_explorator	rom_agent_field_line_of_sight_mod	2	this_agent	10.0000
agent_background_spy_scout_roman_explorator	rom_agent_movement_range_mod	2	this_agent_parent_general	16.0000
agent_background_spy_scout_roman_explorator	rom_agent_skill_action_mod_spy_army_military_intelligence	2	this_agent_action	-10.0000
agent_background_spy_scout_roman_explorator	rom_agent_field_line_of_sight_mod	3	this_agent	15.0000
agent_background_spy_scout_roman_explorator	rom_agent_movement_range_mod	3	this_agent_parent_general	24.0000
agent_background_spy_scout_roman_explorator	rom_agent_skill_action_mod_spy_army_military_intelligence	3	this_agent_action	-15.0000
agent_background_spy_shadow_generic	age_agent_hinder_agent_success_chance_mod	1	this_agent_action	2.0000
agent_background_spy_shadow_generic	age_agent_steal_food_enemy_hidden	1	this_agent_action	1.0000
agent_background_spy_shadow_generic	rom_agent_skill_action_mod_spy_passive_infiltration	1	this_agent_action_passive	-4.0000
agent_background_spy_shadow_generic	age_agent_hinder_agent_success_chance_mod	2	this_agent_action	4.0000
agent_background_spy_shadow_generic	age_agent_steal_food_enemy_hidden	2	this_agent_action	2.0000
agent_background_spy_shadow_generic	rom_agent_skill_action_mod_spy_passive_infiltration	2	this_agent_action_passive	-8.0000
agent_background_spy_shadow_generic	age_agent_hinder_agent_success_chance_mod	3	this_agent_action	6.0000
agent_background_spy_shadow_generic	age_agent_steal_food_enemy_hidden	3	this_agent_action	3.0000
agent_background_spy_shadow_generic	rom_agent_skill_action_mod_spy_passive_infiltration	3	this_agent_action_passive	-12.0000
agent_background_spy_slave_generic	rom_agent_action_success_chance_mod_enemy	1	this_agent_parent_general	5.0000
agent_background_spy_slave_generic	rom_agent_action_success_chance_mod_hinder_agent	1	this_agent	-5.0000
agent_background_spy_slave_generic	rom_building_slave_gpd_mod	1	this_character_local_province	10.0000
agent_background_spy_slave_generic	rom_agent_action_success_chance_mod_enemy	2	this_agent_parent_general	10.0000
agent_background_spy_slave_generic	rom_agent_action_success_chance_mod_hinder_agent	2	this_agent	-10.0000
agent_background_spy_slave_generic	rom_building_slave_gpd_mod	2	this_character_local_province	20.0000
agent_background_spy_slave_generic	rom_agent_action_success_chance_mod_enemy	3	this_agent_parent_general	15.0000
agent_background_spy_slave_generic	rom_agent_action_success_chance_mod_hinder_agent	3	this_agent	-15.0000
agent_background_spy_slave_generic	rom_building_slave_gpd_mod	3	this_character_local_province	30.0000
agent_background_spy_talented_generic	age_agent_all_attributes_mod	1	this_agent	1.0000
agent_background_spy_talented_generic	rom_agent_action_success_chance_mod	1	this_agent	1.0000
agent_background_spy_talented_generic	age_agent_all_attributes_mod	2	this_agent	2.0000
agent_background_spy_talented_generic	rom_agent_action_success_chance_mod	2	this_agent	2.0000
agent_background_spy_talented_generic	age_agent_all_attributes_mod	3	this_agent	3.0000
agent_background_spy_talented_generic	rom_agent_action_success_chance_mod	3	this_agent	3.0000
agent_champion_authority_1_paragon	rom_agent_action_cost_mod	1	this_agent	-10.0000
agent_champion_authority_1_paragon	rom_agent_action_success_chance_critical_mod	1	this_agent	5.0000
agent_champion_authority_1_paragon	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_champion_authority_1_paragon	rom_agent_action_cost_mod	2	this_agent	-15.0000
agent_champion_authority_1_paragon	rom_agent_action_success_chance_critical_mod	2	this_agent	10.0000
agent_champion_authority_1_paragon	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_champion_authority_1_paragon	rom_agent_action_cost_mod	3	this_agent	-20.0000
agent_champion_authority_1_paragon	rom_agent_action_success_chance_critical_mod	3	this_agent	15.0000
agent_champion_authority_1_paragon	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_champion_authority_2_unity	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_champion_authority_2_unity	rom_agent_skill_action_mod_all_manipulate_persuade	1	this_agent_action	3.0000
agent_champion_authority_2_unity	rom_agent_skill_action_mod_champion_subvert_rally_slaves	1	this_agent_action	-10.0000
agent_champion_authority_2_unity	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_champion_authority_2_unity	rom_agent_skill_action_mod_all_manipulate_persuade	2	this_agent_action	6.0000
agent_champion_authority_2_unity	rom_agent_skill_action_mod_champion_subvert_rally_slaves	2	this_agent_action	-20.0000
agent_champion_authority_2_unity	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_champion_authority_2_unity	rom_agent_skill_action_mod_all_manipulate_persuade	3	this_agent_action	9.0000
agent_champion_authority_2_unity	rom_agent_skill_action_mod_champion_subvert_rally_slaves	3	this_agent_action	-30.0000
agent_champion_authority_2_valour	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_champion_authority_2_valour	rom_agent_skill_action_mod_champion_assassinate_single_combat	1	this_agent_action	10.0000
agent_champion_authority_2_valour	rom_agent_skill_action_mod_champion_subvert_show_of_force_charge	1	this_agent_action	-5.0000
agent_champion_authority_2_valour	rom_agent_skill_action_mod_champion_subvert_show_of_force_morale	1	this_agent_action	-6.0000
agent_champion_authority_2_valour	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_champion_authority_2_valour	rom_agent_skill_action_mod_champion_assassinate_single_combat	2	this_agent_action	20.0000
agent_champion_authority_2_valour	rom_agent_skill_action_mod_champion_subvert_show_of_force_charge	2	this_agent_action	-10.0000
agent_champion_authority_2_valour	rom_agent_skill_action_mod_champion_subvert_show_of_force_morale	2	this_agent_action	-12.0000
agent_champion_authority_2_valour	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_champion_authority_2_valour	rom_agent_skill_action_mod_champion_assassinate_single_combat	3	this_agent_action	30.0000
agent_champion_authority_2_valour	rom_agent_skill_action_mod_champion_subvert_show_of_force_charge	3	this_agent_action	-15.0000
agent_champion_authority_2_valour	rom_agent_skill_action_mod_champion_subvert_show_of_force_morale	3	this_agent_action	-18.0000
agent_champion_subterfuge_1_partisan	rom_agent_attribute_subterfuge_mod	1	this_agent	1.0000
agent_champion_subterfuge_1_partisan	rom_agent_defence_evade_enemies_mod	1	this_agent	5.0000
agent_champion_subterfuge_1_partisan	rom_agent_attribute_subterfuge_mod	2	this_agent	2.0000
agent_champion_subterfuge_1_partisan	rom_agent_defence_evade_enemies_mod	2	this_agent	10.0000
agent_champion_subterfuge_1_partisan	rom_agent_attribute_subterfuge_mod	3	this_agent	3.0000
agent_champion_subterfuge_1_partisan	rom_agent_defence_evade_enemies_mod	3	this_agent	15.0000
agent_champion_subterfuge_2_artifice	rom_agent_attribute_subterfuge_mod	1	this_agent	1.0000
agent_champion_subterfuge_2_artifice	rom_agent_skill_action_mod_all_manipulate_tempt	1	this_agent_action	3.0000
agent_champion_subterfuge_2_artifice	rom_agent_skill_action_mod_champion_assassinate_marksmanship	1	this_agent_action	10.0000
agent_champion_subterfuge_2_artifice	rom_agent_attribute_subterfuge_mod	2	this_agent	2.0000
agent_champion_subterfuge_2_artifice	rom_agent_skill_action_mod_all_manipulate_tempt	2	this_agent_action	6.0000
agent_champion_subterfuge_2_artifice	rom_agent_skill_action_mod_champion_assassinate_marksmanship	2	this_agent_action	20.0000
agent_champion_subterfuge_2_artifice	rom_agent_attribute_subterfuge_mod	3	this_agent	3.0000
agent_champion_subterfuge_2_artifice	rom_agent_skill_action_mod_all_manipulate_tempt	3	this_agent_action	9.0000
agent_champion_subterfuge_2_artifice	rom_agent_skill_action_mod_champion_assassinate_marksmanship	3	this_agent_action	30.0000
agent_champion_subterfuge_2_stratagem	rom_agent_attribute_subterfuge_mod	1	this_agent	1.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_harass_attack	1	this_agent_action	-10.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_harass_defence	1	this_agent_action	-10.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_harass_reload	1	this_agent_action	-10.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_raid_damage	1	this_agent_action	6.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_raid_slaves	1	this_agent_action	-4.0000
agent_champion_subterfuge_2_stratagem	rom_agent_attribute_subterfuge_mod	2	this_agent	2.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_harass_attack	2	this_agent_action	-20.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_harass_defence	2	this_agent_action	-20.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_harass_reload	2	this_agent_action	-20.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_raid_damage	2	this_agent_action	12.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_raid_slaves	2	this_agent_action	-8.0000
agent_champion_subterfuge_2_stratagem	rom_agent_attribute_subterfuge_mod	3	this_agent	3.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_harass_attack	3	this_agent_action	-30.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_harass_defence	3	this_agent_action	-30.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_harass_reload	3	this_agent_action	-30.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_raid_damage	3	this_agent_action	18.0000
agent_champion_subterfuge_2_stratagem	rom_agent_skill_action_mod_champion_subvert_raid_slaves	3	this_agent_action	-12.0000
agent_champion_zeal_1_champion	rom_agent_attribute_zeal_mod	1	this_agent	1.0000
agent_champion_zeal_1_champion	rom_agent_movement_range_mod	1	this_agent_parent_general	6.0000
agent_champion_zeal_1_champion	rom_agent_attribute_zeal_mod	2	this_agent	2.0000
agent_champion_zeal_1_champion	rom_agent_movement_range_mod	2	this_agent_parent_general	12.0000
agent_champion_zeal_1_champion	rom_agent_attribute_zeal_mod	3	this_agent	3.0000
agent_champion_zeal_1_champion	rom_agent_movement_range_mod	3	this_agent_parent_general	18.0000
agent_champion_zeal_2_strength	rom_agent_attribute_zeal_mod	1	this_agent	1.0000
agent_champion_zeal_2_strength	rom_agent_skill_action_mod_all_manipulate_coerce	1	this_agent_action	3.0000
agent_champion_zeal_2_strength	rom_agent_skill_action_mod_champion_assassinate_brutalise	1	this_agent_action	10.0000
agent_champion_zeal_2_strength	rom_agent_attribute_zeal_mod	2	this_agent	2.0000
agent_champion_zeal_2_strength	rom_agent_skill_action_mod_all_manipulate_coerce	2	this_agent_action	6.0000
agent_champion_zeal_2_strength	rom_agent_skill_action_mod_champion_assassinate_brutalise	2	this_agent_action	20.0000
agent_champion_zeal_2_strength	rom_agent_attribute_zeal_mod	3	this_agent	3.0000
agent_champion_zeal_2_strength	rom_agent_skill_action_mod_all_manipulate_coerce	3	this_agent_action	9.0000
agent_champion_zeal_2_strength	rom_agent_skill_action_mod_champion_assassinate_brutalise	3	this_agent_action	30.0000
agent_champion_zeal_2_warfare	rom_agent_attribute_zeal_mod	1	this_agent	1.0000
agent_champion_zeal_2_warfare	rom_agent_skill_action_mod_champion_subvert_assault_army	1	this_agent_action	15.0000
agent_champion_zeal_2_warfare	rom_agent_skill_action_mod_champion_subvert_assault_town	1	this_agent_action	15.0000
agent_champion_zeal_2_warfare	rom_agent_attribute_zeal_mod	2	this_agent	2.0000
agent_champion_zeal_2_warfare	rom_agent_skill_action_mod_champion_subvert_assault_army	2	this_agent_action	30.0000
agent_champion_zeal_2_warfare	rom_agent_skill_action_mod_champion_subvert_assault_town	2	this_agent_action	30.0000
agent_champion_zeal_2_warfare	rom_agent_attribute_zeal_mod	3	this_agent	3.0000
agent_champion_zeal_2_warfare	rom_agent_skill_action_mod_champion_subvert_assault_army	3	this_agent_action	45.0000
agent_champion_zeal_2_warfare	rom_agent_skill_action_mod_champion_subvert_assault_town	3	this_agent_action	45.0000
agent_champion_zeal_3_audacity	rom_agent_attribute_zeal_mod	1	this_agent	1.0000
agent_champion_zeal_3_audacity	rom_agent_skill_action_mod_champion_own_province_military_fervour	1	this_agent_action	2.0000
agent_champion_zeal_3_audacity	rom_agent_skill_action_mod_champion_passive_adventure	1	this_agent_action_passive	10.0000
agent_champion_zeal_3_audacity	rom_agent_attribute_zeal_mod	2	this_agent	2.0000
agent_champion_zeal_3_audacity	rom_agent_skill_action_mod_champion_own_province_military_fervour	2	this_agent_action	4.0000
agent_champion_zeal_3_audacity	rom_agent_skill_action_mod_champion_passive_adventure	2	this_agent_action_passive	20.0000
agent_champion_zeal_3_audacity	rom_agent_attribute_zeal_mod	3	this_agent	3.0000
agent_champion_zeal_3_audacity	rom_agent_skill_action_mod_champion_own_province_military_fervour	3	this_agent_action	6.0000
agent_champion_zeal_3_audacity	rom_agent_skill_action_mod_champion_passive_adventure	3	this_agent_action_passive	30.0000
agent_champion_zeal_3_militancy	rom_agent_attribute_zeal_mod	1	this_agent	1.0000
agent_champion_zeal_3_militancy	rom_agent_skill_action_mod_champion_army_military_training	1	this_agent_action	30.0000
agent_champion_zeal_3_militancy	rom_agent_skill_action_mod_champion_enemy_province_military_action	1	this_agent_action	-2.0000
agent_champion_zeal_3_militancy	rom_agent_attribute_zeal_mod	2	this_agent	2.0000
agent_champion_zeal_3_militancy	rom_agent_skill_action_mod_champion_army_military_training	2	this_agent_action	60.0000
agent_champion_zeal_3_militancy	rom_agent_skill_action_mod_champion_enemy_province_military_action	2	this_agent_action	-4.0000
agent_champion_zeal_3_militancy	rom_agent_attribute_zeal_mod	3	this_agent	3.0000
agent_champion_zeal_3_militancy	rom_agent_skill_action_mod_champion_army_military_training	3	this_agent_action	90.0000
agent_champion_zeal_3_militancy	rom_agent_skill_action_mod_champion_enemy_province_military_action	3	this_agent_action	-6.0000
agent_dignitary_authority_1_dignitary	rom_agent_action_success_chance_critical_mod	1	this_agent	5.0000
agent_dignitary_authority_1_dignitary	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_dignitary_authority_1_dignitary	rom_agent_action_success_chance_critical_mod	2	this_agent	10.0000
agent_dignitary_authority_1_dignitary	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_dignitary_authority_1_dignitary	rom_agent_action_success_chance_critical_mod	3	this_agent	15.0000
agent_dignitary_authority_1_dignitary	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_dignitary_authority_2_philosophy	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_dignitary_authority_2_philosophy	rom_agent_skill_action_mod_all_manipulate_persuade	1	this_agent_action	3.0000
agent_dignitary_authority_2_philosophy	rom_agent_skill_action_mod_dignitary_passive_culture	1	this_agent_action_passive	3.0000
agent_dignitary_authority_2_philosophy	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_dignitary_authority_2_philosophy	rom_agent_skill_action_mod_all_manipulate_persuade	2	this_agent_action	6.0000
agent_dignitary_authority_2_philosophy	rom_agent_skill_action_mod_dignitary_passive_culture	2	this_agent_action_passive	6.0000
agent_dignitary_authority_2_philosophy	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_dignitary_authority_2_philosophy	rom_agent_skill_action_mod_all_manipulate_persuade	3	this_agent_action	9.0000
agent_dignitary_authority_2_philosophy	rom_agent_skill_action_mod_dignitary_passive_culture	3	this_agent_action_passive	9.0000
agent_dignitary_authority_2_politics	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_dignitary_authority_2_politics	rom_agent_skill_action_mod_dignitary_assassinate_hire_assassins	1	this_agent_action	5.0000
agent_dignitary_authority_2_politics	rom_agent_skill_action_mod_dignitary_own_province_civil_admin	1	this_agent_action	5.0000
agent_dignitary_authority_2_politics	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_dignitary_authority_2_politics	rom_agent_skill_action_mod_dignitary_assassinate_hire_assassins	2	this_agent_action	10.0000
agent_dignitary_authority_2_politics	rom_agent_skill_action_mod_dignitary_own_province_civil_admin	2	this_agent_action	10.0000
agent_dignitary_authority_2_politics	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_dignitary_authority_2_politics	rom_agent_skill_action_mod_dignitary_assassinate_hire_assassins	3	this_agent_action	15.0000
agent_dignitary_authority_2_politics	rom_agent_skill_action_mod_dignitary_own_province_civil_admin	3	this_agent_action	15.0000
agent_dignitary_authority_3_demagogy	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_dignitary_authority_3_demagogy	rom_agent_skill_action_mod_dignitary_enemy_province_corruption	1	this_agent_action	-5.0000
agent_dignitary_authority_3_demagogy	rom_agent_skill_action_mod_dignitary_obstruct_cultural_tension	1	this_agent_action	15.0000
agent_dignitary_authority_3_demagogy	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_dignitary_authority_3_demagogy	rom_agent_skill_action_mod_dignitary_enemy_province_corruption	2	this_agent_action	-10.0000
agent_dignitary_authority_3_demagogy	rom_agent_skill_action_mod_dignitary_obstruct_cultural_tension	2	this_agent_action	30.0000
agent_dignitary_authority_3_demagogy	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_dignitary_authority_3_demagogy	rom_agent_skill_action_mod_dignitary_enemy_province_corruption	3	this_agent_action	-15.0000
agent_dignitary_authority_3_demagogy	rom_agent_skill_action_mod_dignitary_obstruct_cultural_tension	3	this_agent_action	45.0000
agent_dignitary_authority_3_martial_philosophy	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_dignitary_authority_3_martial_philosophy	rom_agent_skill_action_mod_dignitary_army_military_admin	1	this_agent_action	-6.0000
agent_dignitary_authority_3_martial_philosophy	rom_agent_skill_action_mod_dignitary_obstruct_undermine_authority	1	this_agent_action	-2.0000
agent_dignitary_authority_3_martial_philosophy	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_dignitary_authority_3_martial_philosophy	rom_agent_skill_action_mod_dignitary_army_military_admin	2	this_agent_action	-12.0000
agent_dignitary_authority_3_martial_philosophy	rom_agent_skill_action_mod_dignitary_obstruct_undermine_authority	2	this_agent_action	-4.0000
agent_dignitary_authority_3_martial_philosophy	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_dignitary_authority_3_martial_philosophy	rom_agent_skill_action_mod_dignitary_army_military_admin	3	this_agent_action	-18.0000
agent_dignitary_authority_3_martial_philosophy	rom_agent_skill_action_mod_dignitary_obstruct_undermine_authority	3	this_agent_action	-6.0000
agent_dignitary_subterfuge_1_conspirator	rom_agent_attribute_subterfuge_mod	1	this_agent	1.0000
agent_dignitary_subterfuge_1_conspirator	rom_agent_defence_evade_enemies_mod	1	this_agent	5.0000
agent_dignitary_subterfuge_1_conspirator	rom_agent_attribute_subterfuge_mod	2	this_agent	2.0000
agent_dignitary_subterfuge_1_conspirator	rom_agent_defence_evade_enemies_mod	2	this_agent	10.0000
agent_dignitary_subterfuge_1_conspirator	rom_agent_attribute_subterfuge_mod	3	this_agent	3.0000
agent_dignitary_subterfuge_1_conspirator	rom_agent_defence_evade_enemies_mod	3	this_agent	15.0000
agent_dignitary_subterfuge_2_intrigue	rom_agent_attribute_subterfuge_mod	1	this_agent	1.0000
agent_dignitary_subterfuge_2_intrigue	rom_agent_skill_action_mod_all_manipulate_tempt	1	this_agent_action	3.0000
agent_dignitary_subterfuge_2_intrigue	rom_agent_skill_action_mod_dignitary_obstruct_merchant_payoff	1	this_agent_action	-10.0000
agent_dignitary_subterfuge_2_intrigue	rom_agent_attribute_subterfuge_mod	2	this_agent	2.0000
agent_dignitary_subterfuge_2_intrigue	rom_agent_skill_action_mod_all_manipulate_tempt	2	this_agent_action	6.0000
agent_dignitary_subterfuge_2_intrigue	rom_agent_skill_action_mod_dignitary_obstruct_merchant_payoff	2	this_agent_action	-20.0000
agent_dignitary_subterfuge_2_intrigue	rom_agent_attribute_subterfuge_mod	3	this_agent	3.0000
agent_dignitary_subterfuge_2_intrigue	rom_agent_skill_action_mod_all_manipulate_tempt	3	this_agent_action	9.0000
agent_dignitary_subterfuge_2_intrigue	rom_agent_skill_action_mod_dignitary_obstruct_merchant_payoff	3	this_agent_action	-30.0000
agent_dignitary_subterfuge_2_treachery	rom_agent_attribute_subterfuge_mod	1	this_agent	1.0000
agent_dignitary_subterfuge_2_treachery	rom_agent_skill_action_mod_dignitary_assassinate_betray	1	this_agent_action	5.0000
agent_dignitary_subterfuge_2_treachery	rom_agent_skill_action_mod_dignitary_obstruct_mislead_command	1	this_agent_action	-2.0000
agent_dignitary_subterfuge_2_treachery	rom_agent_attribute_subterfuge_mod	2	this_agent	2.0000
agent_dignitary_subterfuge_2_treachery	rom_agent_skill_action_mod_dignitary_assassinate_betray	2	this_agent_action	10.0000
agent_dignitary_subterfuge_2_treachery	rom_agent_skill_action_mod_dignitary_obstruct_mislead_command	2	this_agent_action	-4.0000
agent_dignitary_subterfuge_2_treachery	rom_agent_attribute_subterfuge_mod	3	this_agent	3.0000
agent_dignitary_subterfuge_2_treachery	rom_agent_skill_action_mod_dignitary_assassinate_betray	3	this_agent_action	15.0000
agent_dignitary_subterfuge_2_treachery	rom_agent_skill_action_mod_dignitary_obstruct_mislead_command	3	this_agent_action	-6.0000
agent_dignitary_zeal_1_provocateur	rom_agent_attribute_zeal_mod	1	this_agent	1.0000
agent_dignitary_zeal_1_provocateur	rom_agent_movement_range_mod	1	this_agent_parent_general	6.0000
agent_dignitary_zeal_1_provocateur	rom_agent_attribute_zeal_mod	2	this_agent	2.0000
agent_dignitary_zeal_1_provocateur	rom_agent_movement_range_mod	2	this_agent_parent_general	12.0000
agent_dignitary_zeal_1_provocateur	rom_agent_attribute_zeal_mod	3	this_agent	3.0000
agent_dignitary_zeal_1_provocateur	rom_agent_movement_range_mod	3	this_agent_parent_general	18.0000
agent_dignitary_zeal_2_doom	rom_agent_attribute_zeal_mod	1	this_agent	1.0000
agent_dignitary_zeal_2_doom	rom_agent_skill_action_mod_all_manipulate_coerce	1	this_agent_action	3.0000
agent_dignitary_zeal_2_doom	rom_agent_skill_action_mod_dignitary_obstruct_threaten_destruction	1	this_agent_action	-2.0000
agent_dignitary_zeal_2_doom	rom_agent_attribute_zeal_mod	2	this_agent	2.0000
agent_dignitary_zeal_2_doom	rom_agent_skill_action_mod_all_manipulate_coerce	2	this_agent_action	6.0000
agent_dignitary_zeal_2_doom	rom_agent_skill_action_mod_dignitary_obstruct_threaten_destruction	2	this_agent_action	-4.0000
agent_dignitary_zeal_2_doom	rom_agent_attribute_zeal_mod	3	this_agent	3.0000
agent_dignitary_zeal_2_doom	rom_agent_skill_action_mod_all_manipulate_coerce	3	this_agent_action	9.0000
agent_dignitary_zeal_2_doom	rom_agent_skill_action_mod_dignitary_obstruct_threaten_destruction	3	this_agent_action	-6.0000
agent_dignitary_zeal_2_propaganda	rom_agent_attribute_zeal_mod	1	this_agent	1.0000
agent_dignitary_zeal_2_propaganda	rom_agent_skill_action_mod_dignitary_assassinate_provoke	1	this_agent_action	5.0000
agent_dignitary_zeal_2_propaganda	rom_agent_skill_action_mod_dignitary_obstruct_cultural_propaganda	1	this_agent_action	6.0000
agent_dignitary_zeal_2_propaganda	rom_agent_attribute_zeal_mod	2	this_agent	2.0000
agent_dignitary_zeal_2_propaganda	rom_agent_skill_action_mod_dignitary_assassinate_provoke	2	this_agent_action	10.0000
agent_dignitary_zeal_2_propaganda	rom_agent_skill_action_mod_dignitary_obstruct_cultural_propaganda	2	this_agent_action	12.0000
agent_dignitary_zeal_2_propaganda	rom_agent_attribute_zeal_mod	3	this_agent	3.0000
agent_dignitary_zeal_2_propaganda	rom_agent_skill_action_mod_dignitary_assassinate_provoke	3	this_agent_action	15.0000
agent_dignitary_zeal_2_propaganda	rom_agent_skill_action_mod_dignitary_obstruct_cultural_propaganda	3	this_agent_action	18.0000
agent_spy_authority_1_agent	rom_agent_action_success_chance_critical_mod	1	this_agent	5.0000
agent_spy_authority_1_agent	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_spy_authority_1_agent	rom_agent_action_success_chance_critical_mod	2	this_agent	10.0000
agent_spy_authority_1_agent	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_spy_authority_1_agent	rom_agent_action_success_chance_critical_mod	3	this_agent	15.0000
agent_spy_authority_1_agent	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_spy_authority_2_collaboration	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_spy_authority_2_collaboration	rom_agent_skill_action_mod_all_manipulate_persuade	1	this_agent_action	3.0000
agent_spy_authority_2_collaboration	rom_agent_skill_action_mod_spy_assassinate_solicit_traitor	1	this_agent_action	10.0000
agent_spy_authority_2_collaboration	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_spy_authority_2_collaboration	rom_agent_skill_action_mod_all_manipulate_persuade	2	this_agent_action	6.0000
agent_spy_authority_2_collaboration	rom_agent_skill_action_mod_spy_assassinate_solicit_traitor	2	this_agent_action	20.0000
agent_spy_authority_2_collaboration	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_spy_authority_2_collaboration	rom_agent_skill_action_mod_all_manipulate_persuade	3	this_agent_action	9.0000
agent_spy_authority_2_collaboration	rom_agent_skill_action_mod_spy_assassinate_solicit_traitor	3	this_agent_action	30.0000
agent_spy_authority_2_disruption	rom_agent_attribute_authority_mod	1	this_agent	1.0000
agent_spy_authority_2_disruption	rom_agent_skill_action_mod_spy_sabotage_incite_unrest	1	this_agent_action	-20.0000
agent_spy_authority_2_disruption	rom_agent_skill_action_mod_spy_sabotage_intercept_orders	1	this_agent_action	1.0000
agent_spy_authority_2_disruption	rom_agent_attribute_authority_mod	2	this_agent	2.0000
agent_spy_authority_2_disruption	rom_agent_skill_action_mod_spy_sabotage_incite_unrest	2	this_agent_action	-40.0000
agent_spy_authority_2_disruption	rom_agent_skill_action_mod_spy_sabotage_intercept_orders	2	this_agent_action	2.0000
agent_spy_authority_2_disruption	rom_agent_attribute_authority_mod	3	this_agent	3.0000
agent_spy_authority_2_disruption	rom_agent_skill_action_mod_spy_sabotage_incite_unrest	3	this_agent_action	-60.0000
agent_spy_authority_2_disruption	rom_agent_skill_action_mod_spy_sabotage_intercept_orders	3	this_agent_action	3.0000
agent_spy_subterfuge_1_spy	rom_agent_attribute_subterfuge_mod	1	this_agent	1.0000
agent_spy_subterfuge_1_spy	rom_agent_defence_evade_enemies_mod	1	this_agent	5.0000
agent_spy_subterfuge_1_spy	rom_agent_attribute_subterfuge_mod	2	this_agent	2.0000
agent_spy_subterfuge_1_spy	rom_agent_defence_evade_enemies_mod	2	this_agent	10.0000
agent_spy_subterfuge_1_spy	rom_agent_attribute_subterfuge_mod	3	this_agent	3.0000
agent_spy_subterfuge_1_spy	rom_agent_defence_evade_enemies_mod	3	this_agent	15.0000
agent_spy_subterfuge_2_clandestinity	rom_agent_attribute_subterfuge_mod	1	this_agent	1.0000
agent_spy_subterfuge_2_clandestinity	rom_agent_skill_action_mod_all_manipulate_tempt	1	this_agent_action	3.0000
