id	names_group	type	gender	frequency
2147331539	81	0	0	1
2147331548	81	0	0	1
2147331558	81	0	0	1
2147331565	81	0	0	1
2147331570	81	0	0	1
2147331578	81	0	0	1
2147331584	81	0	0	1
2147331589	81	0	0	1
2147331594	81	0	0	1
2147331599	81	0	0	1
2147331604	81	0	0	1
2147331613	81	0	0	1
2147331623	81	0	0	1
2147331625	81	0	0	1
2147331627	81	0	0	1
2147331635	81	0	0	1
2147331645	81	0	0	1
2147331647	81	0	0	1
2147331648	81	0	0	1
2147331653	81	0	0	1
2147331663	81	0	0	1
2147331668	81	0	0	1
2147331670	81	0	0	1
2147331674	81	0	0	1
2147331677	81	0	0	1
2147331686	81	0	0	1
2147331694	81	0	0	1
2147331695	81	0	0	1
2147331703	81	0	0	1
2147331710	81	0	0	1
2147331714	81	0	0	1
2147331717	81	0	0	1
2147331727	81	0	0	1
2147331729	81	0	0	1
2147331732	81	0	0	1
2147331741	81	0	0	1
2147331750	81	0	0	1
2147331752	81	0	0	1
2147331761	81	0	0	1
2147331765	81	0	0	1
2147331771	81	0	0	1
2147331776	81	0	0	1
2147331782	81	0	0	1
2147331783	81	0	0	1
2147331784	81	0	0	1
2147331787	81	0	0	1
2147331796	81	0	0	1
2147331804	81	0	0	1
2147331814	81	0	0	1
2147331820	81	0	0	1
2147331825	81	0	0	1
2147331828	81	0	0	1
2147331835	81	0	0	1
2147331836	81	0	0	1
2147331837	81	0	0	1
2147331842	81	0	0	1
2147331846	81	0	0	1
2147331853	81	0	0	1
2147331856	81	0	0	1
2147331859	81	0	0	1
2147331867	81	0	0	1
2147331873	81	0	0	1
2147331882	81	0	0	1
2147331883	81	0	0	1
2147331889	81	0	0	1
2147331895	81	0	0	1
2147331905	81	0	0	1
2147331911	81	0	0	1
2147331915	81	0	0	1
2147331922	81	0	0	1
2147331923	81	0	0	1
2147331930	81	0	0	1
2147331937	81	0	0	1
2147331939	81	0	0	1
2147331948	81	0	0	1
2147331952	81	0	0	1
2147331955	81	0	0	1
2147331961	81	0	0	1
2147331963	81	0	0	1
2147331972	81	0	0	1
2147331978	81	0	0	1
2147331980	81	0	0	1
2147331981	81	0	0	1
2147331989	81	0	0	1
2147331996	81	0	0	1
2147332002	81	0	0	1
2147332006	81	0	0	1
2147332015	81	0	0	1
2147332016	81	0	0	1
2147332017	81	0	0	1
2147332024	81	0	0	1
2147332028	81	0	0	1
2147332032	81	0	0	1
2147332035	81	0	0	1
2147332036	81	0	0	1
2147332046	81	0	0	1
2147332054	81	0	0	1
2147332064	81	0	0	1
2147332073	81	0	0	1
2147332081	81	0	0	1
2147332084	81	0	0	1
2147332091	81	0	0	1
2147332092	81	0	0	1
2147332098	81	0	0	1
2147332101	81	0	0	1
2147332105	81	0	0	1
2147332115	81	0	0	1
2147332117	81	0	0	1
2147332121	81	0	0	1
2147332123	81	0	0	1
2147332129	81	0	0	1
2147332137	81	0	0	1
2147332140	81	0	0	1
2147332145	81	0	0	1
2147332151	81	0	0	1
2147332156	81	0	0	1
2147332160	81	0	0	1
2147332163	81	0	0	1
2147332167	81	0	0	1
2147332171	81	0	0	1
2147332172	81	0	0	1
2147332182	81	0	0	1
2147332190	81	0	0	1
2147332198	81	0	0	1
2147332204	81	0	0	1
2147332209	81	0	0	1
2147332211	81	0	0	1
2147332221	81	0	0	1
2147332230	81	0	0	1
2147332235	81	0	0	1
2147332240	81	0	0	1
2147332241	81	0	0	1
2147332249	81	0	0	1
2147332254	81	0	0	1
2147332257	81	0	0	1
2147332262	81	0	0	1
2147332268	81	0	0	1
2147332278	81	0	0	1
2147332280	81	0	0	1
2147332287	81	0	0	1
2147332297	81	0	0	1
2147332302	81	0	0	1
2147332310	81	0	0	1
2147332317	81	0	0	1
2147332321	81	0	0	1
2147332326	81	0	0	1
2147332330	81	0	0	1
2147332332	81	0	0	1
2147332333	81	0	0	1
2147332339	81	0	0	1
2147332343	81	0	0	1
2147332351	81	0	0	1
2147332360	81	0	0	1
2147332365	81	0	0	1
2147332369	81	0	0	1
2147332375	81	0	0	1
2147332382	81	0	0	1
2147332390	81	0	0	1
2147332396	81	0	0	1
2147332397	81	0	0	1
2147332405	81	0	0	1
2147332413	81	0	0	1
2147332415	81	0	0	1
2147332423	81	0	0	1
2147332427	81	0	0	1
2147332429	81	0	0	1
2147332431	81	0	0	1
2147332440	81	0	0	1
2147332441	81	0	0	1
2147332445	81	0	0	1
2147332452	81	0	0	1
2147332459	81	0	0	1
2147332467	81	0	0	1
2147332472	81	0	0	1
2147332479	81	0	0	1
2147332487	81	0	0	1
2147332491	81	0	0	1
2147332497	81	0	0	1
2147332504	81	0	0	1
2147332510	81	0	0	1
2147332511	81	0	0	1
2147332517	81	0	0	1
2147332519	81	0	0	1
2147332522	81	0	0	1
2147332525	81	0	0	1
2147332528	81	0	0	1
2147332538	81	0	0	1
2147332540	81	0	0	1
2147332549	81	0	0	1
2147332557	81	0	0	1
2147332566	81	0	0	1
2147332572	81	0	0	1
2147332580	81	0	0	1
2147332590	81	0	0	1
2147332600	81	0	0	1
2147332610	81	0	0	1
2147332614	81	0	0	1
2147332615	81	0	0	1
2147332623	81	0	0	1
2147332628	81	0	0	1
2147332638	81	0	0	1
2147332640	81	0	0	1
2147332644	81	0	0	1
2147332652	81	0	0	1
2147332659	81	0	0	1
2147332660	81	0	0	1
2147332667	81	0	0	1
2147332671	81	0	0	1
2147332675	81	0	0	1
2147332679	81	0	0	1
2147332684	81	0	0	1
2147332694	81	0	0	1
2147332702	81	0	0	1
2147332705	81	0	0	1
2147332711	81	0	0	1
2147332713	81	0	0	1
2147332721	81	0	0	1
2147332724	81	0	0	1
2147332733	81	0	0	1
2147332735	81	0	0	1
2147332740	81	0	0	1
2147332750	81	0	0	1
2147332760	81	0	0	1
2147332761	81	0	0	1
2147332771	81	0	0	1
2147332776	81	0	0	1
2147332785	81	0	0	1
2147332786	81	0	0	1
2147332787	81	0	0	1
2147332789	81	0	0	1
2147332799	81	0	0	1
2147332802	81	0	0	1
2147332812	81	0	0	1
2147332820	81	0	0	1
2147332830	81	0	0	1
2147332831	81	0	0	1
2147332834	81	0	0	1
2147332837	81	0	0	1
2147332841	81	0	0	1
2147332851	81	0	0	1
2147332854	81	0	0	1
2147332856	81	0	0	1
2147332861	81	0	0	1
2147332865	81	0	1	1
2147332872	81	0	1	1
2147332881	81	0	1	1
2147332882	81	0	1	1
2147332891	81	0	1	1
2147332894	81	0	1	1
2147332902	81	0	1	1
2147332904	81	0	1	1
2147332908	81	0	1	1
2147332915	81	0	1	1
2147332921	81	0	1	1
2147332923	81	0	1	1
2147332933	81	0	1	1
2147332941	81	0	1	1
2147332942	81	0	1	1
2147332946	81	0	1	1
2147332949	87	0	0	1
2147332951	87	0	0	1
2147332960	87	0	0	1
2147332961	87	0	0	1
2147332964	87	0	0	1
2147332966	87	0	0	1
2147332967	87	0	0	1
2147332974	87	0	0	1
2147332981	87	0	0	1
2147332987	87	0	0	1
2147332996	87	0	0	1
2147333000	87	0	0	1
2147333008	87	0	0	1
2147333016	87	0	0	1
2147333020	87	0	0	1
2147333027	87	0	0	1
2147333031	87	0	0	1
2147333041	87	0	0	1
2147333044	87	0	0	1
2147333050	87	0	0	1
2147333055	87	0	0	1
2147333064	87	0	0	1
2147333066	87	0	0	1
2147333074	87	0	0	1
2147333080	87	0	0	1
2147333086	87	0	0	1
2147333089	87	0	0	1
2147333099	87	0	0	1
2147333105	87	0	0	1
2147333115	87	0	0	1
2147333122	87	0	0	1
2147333123	87	0	0	1
2147333125	87	0	0	1
2147333128	87	0	0	1
2147333134	87	0	0	1
2147333144	87	0	0	1
2147333149	87	0	0	1
2147333159	87	0	0	1
2147333168	87	0	0	1
2147333173	87	0	0	1
2147333179	87	0	0	1
2147333184	87	0	0	1
2147333192	87	0	0	1
2147333194	87	0	0	1
2147333200	87	0	0	1
2147333210	87	0	0	1
2147333219	87	0	0	1
2147333224	87	0	0	1
2147333233	87	0	0	1
2147333234	87	0	0	1
2147333236	87	0	0	1
2147333246	87	0	0	1
2147333254	87	0	0	1
2147333262	87	0	0	1
2147333265	87	0	0	1
2147333267	87	0	0	1
2147333277	87	0	0	1
2147333281	87	0	0	1
2147333282	87	0	0	1
2147333288	87	0	0	1
2147333293	87	0	0	1
2147333294	87	0	0	1
2147333304	87	0	0	1
2147333309	87	0	0	1
2147333318	87	0	0	1
2147333324	87	0	0	1
2147333326	87	0	0	1
2147333327	87	0	0	1
2147333337	87	0	0	1
2147333346	87	0	0	1
2147333351	87	0	0	1
2147333359	87	0	0	1
2147333363	87	0	0	1
2147333367	87	0	0	1
2147333373	87	0	0	1
2147333382	87	0	0	1
2147333389	87	0	0	1
2147333395	87	0	0	1
2147333405	87	0	0	1
2147333412	87	0	0	1
2147333418	87	0	0	1
2147333421	87	0	0	1
2147333423	87	0	0	1
2147333427	87	0	0	1
2147333431	87	0	0	1
2147333436	87	0	0	1
2147333442	87	0	0	1
2147333443	87	0	0	1
2147333447	87	0	0	1
2147333452	87	0	0	1
2147333453	87	0	0	1
2147333459	87	0	0	1
2147333467	87	0	0	1
2147333476	87	0	0	1
2147333484	87	0	0	1
2147333492	87	0	0	1
2147333502	87	0	0	1
2147333511	87	0	0	1
2147333512	87	0	0	1
2147333514	87	0	0	1
2147333522	87	0	0	1
2147333523	87	0	0	1
2147333532	87	0	0	1
2147333534	87	0	0	1
2147333535	87	0	0	1
2147333543	87	0	0	1
2147333548	87	0	0	1
2147333556	87	0	0	1
2147333558	87	0	0	1
2147333566	87	0	0	1
2147333575	87	0	0	1
2147333577	87	0	0	1
2147333581	87	0	0	1
2147333589	87	0	0	1
2147333598	87	0	0	1
2147333602	87	0	0	1
2147333608	87	0	0	1
2147333618	87	0	0	1
2147333627	87	0	0	1
2147333634	87	0	0	1
2147333635	87	0	0	1
2147333645	87	0	0	1
2147333653	87	0	0	1
2147333658	87	0	0	1
2147333668	87	0	0	1
2147333676	87	0	0	1
2147333681	87	0	0	1
2147333691	87	0	0	1
2147333697	87	0	0	1
2147333706	87	0	0	1
2147333709	87	0	0	1
2147333712	87	0	0	1
2147333713	87	0	0	1
2147333714	87	0	0	1
2147333719	87	0	0	1
2147333727	87	0	0	1
2147333731	87	0	0	1
2147333741	87	0	0	1
2147333748	87	0	0	1
2147333754	87	0	0	1
2147333756	87	0	0	1
2147333763	87	0	0	1
2147333773	87	0	0	1
2147333777	87	0	0	1
2147333787	87	0	0	1
2147333797	87	0	0	1
2147333806	87	0	0	1
2147333810	87	0	0	1
2147333815	87	0	0	1
2147333821	87	0	0	1
2147333822	87	0	0	1
2147333824	87	0	0	1
2147333833	87	0	0	1
2147333837	87	0	0	1
2147333839	87	0	0	1
2147333841	87	0	0	1
2147333849	87	0	0	1
2147333851	87	0	0	1
2147333859	87	0	0	1
2147333861	87	0	0	1
2147333871	87	0	0	1
2147333875	87	0	0	1
2147333882	87	0	0	1
2147333889	87	0	0	1
2147333891	87	0	0	1
2147333894	87	0	0	1
2147333903	87	0	0	1
2147333909	87	0	0	1
2147333914	87	0	0	1
2147333917	87	0	0	1
2147333920	87	0	0	1
2147333924	87	0	0	1
2147333933	87	0	0	1
2147333939	87	0	0	1
2147333944	87	0	0	1
2147333950	87	0	0	1
2147333958	87	0	0	1
2147333967	87	0	0	1
2147333974	87	0	0	1
2147333979	87	0	0	1
2147333986	87	0	0	1
2147333989	87	0	0	1
2147333996	87	0	0	1
2147334000	87	0	0	1
2147334007	87	0	0	1
2147334017	87	0	0	1
2147334021	87	0	0	1
2147334030	87	0	0	1
2147334039	87	0	0	1
2147334045	87	0	0	1
2147334054	87	0	0	1
2147334064	87	0	0	1
2147334069	87	0	0	1
2147334070	87	0	0	1
2147334073	87	0	0	1
2147334083	87	0	0	1
2147334091	87	0	0	1
2147334092	87	0	0	1
2147334096	87	0	0	1
2147334099	87	0	0	1
2147334103	87	0	0	1
2147334106	87	0	0	1
2147334109	87	0	0	1
2147334114	87	0	0	1
2147334121	87	0	0	1
2147334126	87	0	0	1
2147334132	87	0	0	1
2147334142	87	0	0	1
2147334148	87	0	0	1
2147334149	87	0	0	1
2147334153	87	0	0	1
2147334162	87	0	0	1
2147334169	87	0	0	1
2147334175	87	0	0	1
2147334181	87	0	0	1
2147334191	87	0	0	1
2147334196	87	0	0	1
2147334200	87	0	0	1
2147334204	87	0	0	1
2147334213	87	0	0	1
2147334219	87	0	0	1
2147334221	87	0	0	1
2147334225	87	0	0	1
2147334233	87	0	0	1
2147334242	87	0	0	1
2147334251	87	0	0	1
2147334259	87	0	0	1
2147334260	87	0	0	1
2147334264	87	0	0	1
2147334274	87	0	0	1
2147334278	87	0	0	1
2147334284	87	0	0	1
2147334290	87	0	0	1
2147334293	87	0	0	1
2147334298	87	0	0	1
2147334301	87	0	0	1
2147334304	87	0	0	1
2147334312	87	0	0	1
2147334314	87	0	0	1
2147334318	87	0	0	1
2147334321	87	0	0	1
2147334328	87	0	0	1
2147334333	87	0	0	1
2147334334	87	0	0	1
2147334337	87	0	0	1
2147334341	87	0	0	1
2147334342	87	0	0	1
2147334347	87	0	0	1
2147334351	87	0	0	1
2147334360	87	0	0	1
2147334369	87	0	0	1
2147334378	87	0	0	1
2147334386	87	0	0	1
2147334395	87	0	0	1
2147334399	87	0	0	1
2147334409	87	0	0	1
2147334414	87	0	0	1
2147334420	87	0	0	1
2147334429	87	0	0	1
2147334439	87	0	0	1
2147334447	87	0	0	1
2147334453	87	0	0	1
2147334454	87	0	0	1
2147334461	87	0	0	1
2147334466	87	0	0	1
2147334475	87	0	0	1
2147334484	87	0	0	1
2147334491	87	0	0	1
2147334495	87	0	0	1
2147334501	87	0	0	1
2147334506	87	0	0	1
2147334510	87	0	0	1
2147334519	87	0	0	1
2147334520	87	0	0	1
2147334521	87	0	0	1
2147334529	87	0	0	1
2147334532	87	0	0	1
2147334535	87	0	0	1
2147334542	87	0	0	1
2147334552	87	0	0	1
2147334562	87	0	0	1
2147334563	87	0	0	1
2147334570	87	0	0	1
2147334580	87	0	0	1
2147334589	87	0	0	1
2147334598	87	0	0	1
2147334599	87	0	0	1
2147334606	87	0	0	1
2147334612	87	0	0	1
2147334613	87	0	0	1
2147334616	87	0	0	1
2147334619	87	0	0	1
2147334621	87	0	0	1
2147334623	87	0	0	1
2147334630	87	0	0	1
2147334638	87	0	0	1
2147334647	87	0	0	1
2147334652	87	0	0	1
2147334662	87	0	0	1
2147334671	87	0	0	1
2147334680	87	0	0	1
2147334685	87	0	0	1
2147334695	87	0	0	1
2147334700	87	0	0	1
2147334706	87	0	0	1
2147334714	87	0	0	1
2147334715	87	0	0	1
2147334717	87	0	0	1
2147334727	87	0	0	1
2147334730	87	0	0	1
2147334737	87	0	0	1
2147334743	87	0	0	1
2147334747	87	0	0	1
2147334752	87	0	0	1
2147334757	87	0	0	1
2147334760	87	0	0	1
2147334764	87	0	0	1
2147334765	87	0	0	1
2147334769	87	0	0	1
2147334774	87	0	0	1
2147334783	87	0	0	1
2147334787	87	0	0	1
2147334792	87	0	0	1
2147334797	87	0	0	1
2147334803	87	0	0	1
2147334810	87	0	0	1
2147334811	87	0	0	1
2147334819	87	0	0	1
2147334824	87	0	0	1
2147334832	87	0	0	1
2147334838	87	0	0	1
2147334840	87	0	0	1
2147334849	87	0	0	1
2147334853	87	0	0	1
2147334861	87	0	0	1
2147334870	87	0	0	1
2147334878	87	0	0	1
2147334880	87	0	0	1
2147334887	87	0	1	1
2147334892	87	0	1	1
2147334895	87	0	1	1
2147334905	87	0	1	1
2147334910	87	0	1	1
2147334920	87	0	1	1
2147334926	87	0	1	1
2147334932	87	0	1	1
2147334941	87	0	1	1
2147334945	87	0	1	1
2147334955	87	0	1	1
2147334962	87	0	1	1
2147334967	87	0	1	1
2147334968	87	0	1	1
2147334977	87	0	1	1
2147334979	87	0	1	1
2147334988	87	0	1	1
2147334995	87	0	1	1
2147334997	87	0	1	1
2147335001	87	0	1	1
2147335005	87	0	1	1
2147335008	87	0	1	1
2147335012	87	0	1	1
2147335014	87	0	1	1
2147335015	87	0	1	1
2147335018	87	0	1	1
2147335023	87	0	1	1
2147335024	87	0	1	1
2147335028	87	0	1	1
2147335034	87	0	1	1
2147335044	87	0	1	1
2147335052	87	0	1	1
2147335059	87	0	1	1
2147335063	87	0	1	1
2147335072	87	0	1	1
2147335078	87	0	1	1
2147335087	87	0	1	1
2147335095	87	0	1	1
2147335096	87	0	1	1
2147335097	87	0	1	1
2147335100	87	0	1	1
2147335102	87	0	1	1
2147335106	87	0	1	1
2147335112	87	0	1	1
2147335113	87	0	1	1
2147335123	87	0	1	1
2147335129	87	0	1	1
2147335136	87	0	1	1
2147335143	87	0	1	1
2147335145	87	0	1	1
2147335152	87	0	1	1
2147335153	87	0	1	1
2147335156	87	0	1	1
2147335164	87	0	1	1
2147335169	87	0	1	1
2147335172	87	0	1	1
2147335182	87	0	1	1
2147335184	87	0	1	1
2147335185	87	0	1	1
2147335191	87	0	1	1
2147335195	87	0	1	1
2147335198	87	0	1	1
2147335207	87	0	1	1
2147335216	87	0	1	1
2147335223	87	0	1	1
2147335231	87	0	1	1
2147335232	87	0	1	1
2147335238	87	0	1	1
2147335241	87	0	1	1
2147335246	87	0	1	1
2147335247	87	0	1	1
2147335252	87	0	1	1
2147335254	87	0	1	1
2147335261	87	0	1	1
2147335267	87	0	1	1
2147335270	87	0	1	1
2147335272	87	0	1	1
2147335274	87	0	1	1
2147335282	87	0	1	1
2147335290	87	0	1	1
2147335294	87	0	1	1
2147335299	87	0	1	1
2147335304	87	0	1	1
2147335308	87	0	1	1
2147335315	87	0	1	1
2147335320	87	0	1	1
2147335323	87	0	1	1
2147335332	87	0	1	1
2147335338	87	0	1	1
2147335339	87	0	1	1
2147335342	87	0	1	1
2147335349	87	0	1	1
2147335352	87	0	1	1
2147335359	87	0	1	1
2147335361	87	0	1	1
2147335363	87	0	1	1
2147335370	87	0	1	1
2147335379	87	0	1	1
2147335386	87	0	1	1
2147335389	87	0	1	1
2147335394	87	0	1	1
2147335404	87	0	1	1
2147335409	87	0	1	1
2147335415	87	0	1	1
2147335422	87	0	1	1
2147335425	87	0	1	1
2147335432	87	0	1	1
2147335440	87	0	1	1
2147335441	87	0	1	1
2147335449	87	0	1	1
2147335458	87	0	1	1
2147335464	87	0	1	1
2147335473	87	0	1	1
2147335477	87	0	1	1
2147335482	87	0	1	1
2147335483	87	0	1	1
2147335493	87	0	1	1
2147335497	87	0	1	1
2147335498	87	0	1	1
2147335504	87	0	1	1
2147335505	87	0	1	1
2147335510	87	0	1	1
2147335518	87	0	1	1
2147335523	87	0	1	1
2147335528	87	0	1	1
2147335529	87	0	1	1
2147335530	87	0	1	1
2147335532	87	0	1	1
2147335542	87	0	1	1
2147335543	87	0	1	1
2147335548	87	0	1	1
2147335551	87	0	1	1
2147335555	87	0	1	1
2147335558	87	0	1	1
2147335566	87	0	1	1
2147335576	87	0	1	1
2147335578	87	0	1	1
2147335585	87	0	1	1
2147335594	87	0	1	1
2147335597	87	0	1	1
2147335605	87	0	1	1
2147335609	87	0	1	1
2147335619	87	0	1	1
2147335620	87	0	1	1
2147335624	87	0	1	1
2147335634	87	0	1	1
2147335640	87	0	1	1
2147335647	87	0	1	1
2147335648	87	0	1	1
2147335652	87	0	1	1
2147335659	87	0	1	1
2147335669	87	0	1	1
2147335677	87	0	1	1
2147335680	87	0	1	1
2147335683	87	0	1	1
2147335691	87	0	1	1
2147335693	87	0	1	1
2147335698	87	0	1	1
2147335703	87	0	1	1
2147335707	87	0	1	1
2147335710	87	0	1	1
2147335712	87	0	1	1
2147335717	87	0	1	1
2147335727	87	0	1	1
2147335734	87	0	1	1
2147335744	87	0	1	1
2147335747	87	0	1	1
2147335751	87	0	1	1
2147335753	73	0	0	1
2147335758	73	0	0	1
2147335760	73	0	0	1
2147335764	73	0	0	1
2147335766	73	0	0	1
2147335769	73	0	0	1
2147335778	73	0	0	1
2147335781	73	0	0	1
2147335784	73	0	0	1
2147335790	73	0	0	1
2147335794	73	0	0	1
2147335795	73	0	0	1
2147335800	73	0	0	1
2147335808	73	0	0	1
2147335815	73	0	0	1
2147335821	73	0	0	1
2147335823	73	0	0	1
2147335828	73	0	0	1
2147335838	73	0	0	1
2147335843	73	0	0	1
2147335844	73	0	0	1
2147335848	73	0	0	1
2147335850	73	0	0	1
2147335857	73	0	0	1
2147335864	73	0	0	1
2147335868	73	0	0	1
2147335873	73	0	0	1
2147335881	73	0	0	1
2147335890	73	0	0	1
2147335899	73	0	0	1
2147335901	73	0	0	1
2147335910	73	0	0	1
2147335917	73	0	0	1
2147335924	73	0	0	1
2147335928	73	0	0	1
2147335934	73	0	0	1
2147335939	73	0	0	1
2147335941	73	0	0	1
2147335950	73	0	0	1
2147335957	73	0	0	1
2147335961	73	0	0	1
2147335962	73	0	0	1
2147335963	73	0	0	1
2147335970	73	0	0	1
2147335978	73	0	0	1
2147335987	73	0	0	1
2147335996	73	0	0	1
2147335997	73	0	0	1
2147336000	73	0	0	1
2147336001	73	0	0	1
2147336010	73	0	0	1
2147336015	73	0	0	1
2147336017	73	0	0	1
2147336021	73	0	0	1
2147336029	73	0	0	1
2147336030	73	0	0	1
2147336039	73	0	0	1
2147336042	73	0	0	1
2147336045	73	0	0	1
2147336054	73	0	0	1
2147336061	73	0	0	1
2147336070	73	0	0	1
2147336077	73	0	0	1
2147336084	73	0	0	1
2147336085	73	0	0	1
2147336091	73	0	0	1
2147336093	73	0	0	1
2147336101	73	0	0	1
2147336108	73	0	0	1
2147336115	73	0	0	1
2147336124	73	0	0	1
2147336129	73	0	0	1
2147336139	73	0	0	1
2147336142	73	0	0	1
2147336145	73	0	0	1
2147336148	73	0	0	1
2147336155	73	0	0	1
2147336160	73	0	0	1
2147336163	73	0	0	1
2147336171	73	0	0	1
2147336177	73	0	0	1
2147336181	73	0	0	1
2147336191	73	0	0	1
2147336194	73	0	0	1
2147336201	73	0	0	1
2147336209	73	0	0	1
2147336217	73	0	0	1
2147336225	73	0	0	1
2147336229	73	0	0	1
2147336234	73	0	0	1
2147336240	73	0	0	1
2147336245	73	0	0	1
2147336248	73	0	0	1
2147336253	73	0	0	1
2147336261	73	0	0	1
2147336269	73	0	0	1
2147336270	73	0	0	1
2147336280	73	0	0	1
2147336284	73	0	0	1
2147336292	73	0	0	1
2147336302	73	0	0	1
2147336309	73	0	0	1
2147336316	73	0	0	1
2147336320	73	0	0	1
2147336322	73	0	0	1
2147336325	73	0	0	1
2147336334	73	0	0	1
2147336338	73	0	0	1
2147336346	73	0	0	1
2147336350	73	0	0	1
2147336360	73	0	0	1
2147336370	73	0	0	1
2147336376	73	0	0	1
2147336378	73	0	0	1
2147336381	73	0	0	1
2147336387	73	0	0	1
2147336394	73	0	0	1
2147336399	73	0	0	1
2147336405	73	0	0	1
2147336414	73	0	0	1
2147336420	73	0	0	1
2147336425	73	0	0	1
2147336434	73	0	0	1
2147336441	73	0	0	1
2147336445	73	0	0	1
2147336455	73	0	0	1
2147336461	73	0	0	1
2147336463	73	0	0	1
2147336473	73	0	0	1
2147336478	73	0	0	1
2147336485	73	0	0	1
2147336488	73	0	0	1
2147336492	73	0	0	1
2147336493	73	0	0	1
2147336497	73	0	0	1
2147336503	73	0	0	1
2147336507	73	0	0	1
2147336516	73	0	0	1
2147336521	73	0	0	1
2147336527	73	0	0	1
2147336531	73	0	0	1
2147336535	73	0	0	1
2147336536	73	0	0	1
2147336541	73	0	0	1
2147336542	73	0	0	1
2147336551	73	0	0	1
2147336558	73	0	0	1
2147336561	73	0	0	1
2147336563	73	0	0	1
2147336570	73	0	0	1
2147336579	73	0	0	1
2147336586	73	0	0	1
2147336595	73	0	0	1
2147336599	73	0	0	1
2147336606	73	0	0	1
2147336612	73	0	0	1
2147336613	73	0	0	1
2147336615	73	0	0	1
2147336618	73	0	0	1
2147336623	73	0	0	1
2147336626	73	0	0	1
2147336630	73	0	0	1
2147336640	73	0	0	1
2147336642	73	0	0	1
2147336651	73	0	0	1
2147336655	73	0	0	1
2147336656	73	0	0	1
2147336666	73	0	0	1
2147336670	73	0	0	1
2147336680	73	0	0	1
2147336682	73	0	0	1
2147336689	73	0	0	1
2147336699	73	0	0	1
2147336700	73	0	0	1
2147336710	73	0	0	1
2147336716	73	0	0	1
2147336723	73	0	0	1
2147336730	73	0	0	1
2147336736	73	0	0	1
2147336745	73	0	0	1
2147336746	73	0	0	1
2147336755	73	0	0	1
2147336758	73	0	0	1
2147336763	73	0	0	1
2147336769	73	0	0	1
2147336775	73	0	0	1
2147336785	73	0	0	1
2147336789	73	0	0	1
2147336799	73	0	0	1
2147336808	73	0	0	1
2147336811	73	0	0	1
2147336819	73	0	0	1
2147336820	73	0	0	1
2147336828	73	0	0	1
2147336832	73	0	0	1
2147336833	73	0	0	1
2147336836	73	0	0	1
2147336838	73	0	0	1
2147336840	73	0	0	1
2147336849	73	0	0	1
2147336855	73	0	0	1
2147336863	73	0	0	1
2147336873	73	0	0	1
2147336875	73	0	0	1
2147336881	73	0	0	1
2147336889	73	0	0	1
2147336899	73	0	0	1
2147336909	73	0	0	1
2147336917	73	0	0	1
2147336924	73	0	0	1
2147336928	73	0	0	1
2147336933	73	0	0	1
2147336935	73	0	0	1
2147336944	73	0	0	1
2147336952	73	0	0	1
2147336959	73	0	0	1
2147336960	73	0	0	1
2147336967	73	0	0	1
2147336972	73	0	0	1
2147336975	73	0	0	1
2147336983	73	0	0	1
2147336987	73	0	0	1
2147336990	73	0	0	1
2147336995	73	0	0	1
2147337004	73	0	0	1
2147337012	73	0	0	1
2147337013	73	0	0	1
2147337022	73	0	0	1
2147337027	73	0	0	1
2147337031	73	0	0	1
2147337041	73	0	0	1
2147337043	73	0	0	1
2147337048	73	0	0	1
2147337056	73	0	0	1
2147337058	73	0	0	1
2147337067	73	0	0	1
2147337071	73	0	0	1
2147337077	73	0	0	1
2147337086	73	0	0	1
2147337089	73	0	0	1
2147337098	73	0	0	1
2147337106	73	0	0	1
2147337112	73	0	0	1
2147337119	73	0	0	1
2147337122	73	0	0	1
2147337131	73	0	0	1
2147337134	73	0	0	1
2147337140	73	0	0	1
2147337142	73	0	0	1
2147337146	73	0	0	1
2147337151	73	0	0	1
2147337155	73	0	0	1
2147337156	73	0	0	1
2147337158	73	0	0	1
2147337165	73	0	0	1
2147337174	73	0	0	1
2147337179	73	0	0	1
2147337189	73	0	0	1
2147337193	73	0	0	1
2147337198	73	0	0	1
2147337199	73	0	0	1
2147337202	73	0	0	1
2147337204	73	0	0	1
2147337206	73	0	0	1
2147337209	73	0	0	1
2147337217	73	0	0	1
2147337218	73	0	0	1
2147337223	73	0	0	1
2147337229	73	0	0	1
2147337235	73	0	0	1
2147337239	73	0	0	1
2147337241	73	0	0	1
2147337244	73	0	0	1
2147337248	73	0	0	1
2147337256	73	0	0	1
2147337261	73	0	0	1
2147337271	73	0	0	1
2147337281	73	0	0	1
2147337282	73	0	0	1
2147337289	73	0	0	1
2147337291	73	0	0	1
2147337292	73	0	0	1
2147337302	73	0	0	1
2147337304	73	0	0	1
2147337309	73	0	0	1
2147337310	73	0	0	1
2147337317	73	0	0	1
2147337324	73	0	0	1
2147337325	73	0	0	1
2147337334	73	0	0	1
2147337344	73	0	0	1
2147337351	73	0	0	1
2147337358	73	0	0	1
2147337361	73	0	0	1
2147337367	73	0	0	1
2147337376	73	0	0	1
2147337380	73	0	0	1
2147337387	73	0	0	1
2147337393	73	0	0	1
2147337401	73	0	0	1
2147337410	73	0	0	1
2147337412	73	0	0	1
2147337417	73	0	0	1
2147337420	73	0	0	1
2147337430	73	0	0	1
2147337440	73	0	0	1
2147337442	73	0	0	1
2147337450	73	0	0	1
2147337458	73	0	0	1
2147337468	73	0	0	1
