art_set_id	level	age	season	portrait	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation
Ger_General_19	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_20	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_21	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_21	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_22	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_22	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_23	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_23	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_24	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_24	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_25	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_25	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_26	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_26	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_27	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_27	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_28	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_28	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_29	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_29	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ger_General_30	0	0	none	UI\Portraits\portrait_PH.png	Ger_General_30	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Get_General_01	0	0	none	UI\Portraits\portrait_PH.png	Dac_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Get_General_02	0	0	none	UI\Portraits\portrait_PH.png	Dac_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Get_General_03	0	0	none	UI\Portraits\portrait_PH.png	Dac_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Get_General_04	0	0	none	UI\Portraits\portrait_PH.png	Dac_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Get_General_05	0	0	none	UI\Portraits\portrait_PH.png	Dac_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Get_General_06	0	0	none	UI\Portraits\portrait_PH.png	Dac_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Get_General_07	0	0	none	UI\Portraits\portrait_PH.png	Dac_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Get_General_08	0	0	none	UI\Portraits\portrait_PH.png	Dac_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Get_General_09	0	0	none	UI\Portraits\portrait_PH.png	Dac_General_09	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Get_General_10	0	0	none	UI\Portraits\portrait_PH.png	Dac_General_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Gre_General_01	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_02	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_03	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_04	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_05	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_06	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_07	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_08	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_09	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_09	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_10	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_11	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_11	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_12	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_12	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_13	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_13	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_14	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_15	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_16	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_17	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_18	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_19	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_20	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_21	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_21	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_22	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_22	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_23	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_23	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_24	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_24	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_25	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_25	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_26	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_26	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_27	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_27	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_28	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_28	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_29	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_29	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Gre_General_30	0	0	none	UI\Portraits\portrait_PH.png	Gre_General_30	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Hannibal_Barca_Punic	0	0	none		Hannibal_Barca			campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ibe_General_01	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_02	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_03	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_04	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_05	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_06	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_07	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_08	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_09	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_09	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_10	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_11	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_11	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_12	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_12	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_13	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_13	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_14	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_15	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_16	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_17	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_18	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_19	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ibe_General_20	0	0	none	UI\Portraits\portrait_PH.png	Ibe_General_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Ill_Civ_General_01	0	0	none	UI\Portraits\portrait_PH.png	Ill_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ill_Civ_General_02	0	0	none	UI\Portraits\portrait_PH.png	Ill_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ill_Civ_General_03	0	0	none	UI\Portraits\portrait_PH.png	Ill_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ill_Civ_General_04	0	0	none	UI\Portraits\portrait_PH.png	Ill_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ill_Civ_General_05	0	0	none	UI\Portraits\portrait_PH.png	Ill_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ill_General_01	0	0	none	UI\Portraits\portrait_PH.png	Ill_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ill_General_02	0	0	none	UI\Portraits\portrait_PH.png	Ill_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ill_General_03	0	0	none	UI\Portraits\portrait_PH.png	Ill_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ill_General_04	0	0	none	UI\Portraits\portrait_PH.png	Ill_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ill_General_05	0	0	none	UI\Portraits\portrait_PH.png	Ill_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Inv_Rom_Camillus	0	0	none	UI\Portraits\portrait_PH.png	Inv_Rom_Camillus	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Inv_Samnite_Example_General	0	0	none	UI\Portraits\portrait_PH.png	Inv_Samnite_Example_General	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Inv_Sen_Brennus	0	0	none	UI\Portraits\portrait_PH.png	Inv_Sen_Brennus	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_barb_army	campaign_ship_barb_fleet	general	ship_general	ship_navy
Inv_Syr_Dionysius	0	0	none	UI\Portraits\portrait_PH.png	Inv_Syr_Dionysius	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Inv_Tar_Archytas	0	0	none	UI\Portraits\portrait_PH.png	Inv_Tar_Archytas	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ita_General_01	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ita_General_02	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ita_General_03	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ita_General_04	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ita_General_05	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ita_General_06	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ita_General_07	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ita_General_08	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ita_General_09	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_09	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Ita_General_10	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Lepidus_EE	0	0	none	UI\Portraits\portrait_PH.png	Lepidus_EE	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Luc_General_01	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Luc_General_02	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Luc_General_03	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Luc_General_04	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Luc_General_05	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Luc_General_06	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Luc_General_07	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Luc_General_08	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Luc_General_09	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_09	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Luc_General_10	0	0	none	UI\Portraits\portrait_PH.png	Ita_General_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mae_General_01	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mae_General_02	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mae_General_03	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mae_General_04	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_09	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mae_General_05	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mae_Pun_General_01	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mae_Pun_General_02	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mae_Pun_General_03	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mae_Pun_General_04	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_09	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mae_Pun_General_05	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mark_Antony_EE	0	0	none	UI\Portraits\portrait_PH.png	Mark_Antony_EE	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mark_Antony_General	0	0	none	UI\Portraits\portrait_PH.png	Mark_Antony	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mas_Pun_General_01	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
Mas_Pun_General_02	0	0	none	UI\Portraits\portrait_PH.png	Afr_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
