id	incident_key	payload_key	value
14430	inv_family_incident_male_08	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_personal_wholesomeness]
14438	inv_family_incident_female_08	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_personal_wholesomeness]
14439	inv_family_incident_male_09	TREASURY	AMOUNT[-1500]
14447	inv_family_incident_male_09	construction_costs_all_10_plus	DURATION[4]
14454	inv_family_incident_female_09	TREASURY	AMOUNT[-1500]
14455	inv_family_incident_female_09	construction_costs_all_10_plus	DURATION[4]
14459	inv_family_incident_male_10	TREASURY	AMOUNT[1500]
1446	rom_subject_roman_religious_1_haruspay_i_C	TARGET	EVENT
14468	inv_family_incident_male_10	construction_costs_all_10_minus	DURATION[4]
14469	inv_family_incident_female_10	TREASURY	AMOUNT[1500]
1447	rom_subject_roman_religious_1_haruspay_i_D	TARGET	EVENT
14474	inv_family_incident_female_10	construction_costs_all_10_minus	DURATION[4]
14482	inv_family_incident_male_11	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_public_forethought]
14486	inv_family_incident_female_11	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_public_forethought]
1449	rom_subject_roman_religious_2_chickens_i_A	TARGET	EVENT
14495	inv_family_incident_male_12	CHANGE_GRAVITAS	AMOUNT[-10]
14505	inv_family_incident_male_12	TREASURY	AMOUNT[-2000]
14511	inv_family_incident_female_12	CHANGE_GRAVITAS	AMOUNT[-10]
14518	inv_family_incident_female_12	TREASURY	AMOUNT[-2000]
1452	rom_subject_roman_religious_2_chickens_i_B	TARGET	EVENT
14526	inv_family_incident_male_13	CHANGE_AUTHORITY	AMOUNT[-1]
14532	inv_family_incident_male_13	CHANGE_SUBTERFUGE	AMOUNT[-1]
14541	inv_family_incident_female_13	CHANGE_AUTHORITY	AMOUNT[-1]
14549	inv_family_incident_female_13	CHANGE_SUBTERFUGE	AMOUNT[-1]
14552	inv_family_incident_male_14	wealth_local_commerce_15_plus	DURATION[4]
14558	inv_family_incident_female_14	wealth_local_commerce_15_plus	DURATION[4]
14559	inv_family_incident_male_15	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_personal_dignity]
1456	rom_subject_roman_religious_2_chickens_i_C	TARGET	EVENT
14563	inv_family_incident_female_15	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_personal_dignity]
14565	inv_family_incident_male_16	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_all_background_slave]
14569	inv_family_incident_male_16	wealth_from_slaves_20_minus	DURATION[3]
14577	inv_family_incident_female_16	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_all_background_slave]
14580	inv_family_incident_female_16	wealth_from_slaves_20_minus	DURATION[3]
14590	inv_family_incident_male_17	CHANGE_AUTHORITY	AMOUNT[-1]
14592	inv_family_incident_male_17	CHANGE_ZEAL	AMOUNT[-1]
14599	inv_family_incident_male_17	CHANGE_SUBTERFUGE	AMOUNT[-1]
14601	inv_family_incident_female_17	CHANGE_AUTHORITY	AMOUNT[-1]
1461	rom_subject_roman_religious_2_chickens_i_D	TARGET	EVENT
14611	inv_family_incident_female_17	CHANGE_ZEAL	AMOUNT[-1]
14619	inv_family_incident_female_17	CHANGE_SUBTERFUGE	AMOUNT[-1]
14626	inv_family_incident_male_18	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_greco_roman_humors_yellow_bile]
14634	inv_family_incident_female_18	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_greco_roman_humors_yellow_bile]
14642	inv_family_incident_male_19	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_public_modesty]
14647	inv_family_incident_female_19	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_public_modesty]
14653	inv_family_incident_male_20	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_civilized_persecutor]
14663	inv_family_incident_female_20	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_civilized_persecutor]
14673	inv_family_incident_male_21	TREASURY	AMOUNT[-1500]
14676	inv_family_incident_male_21	wealth_from_industry_25_minus	DURATION[3]
14686	inv_family_incident_female_21	TREASURY	AMOUNT[-1500]
14689	inv_family_incident_female_21	wealth_from_industry_25_minus	DURATION[3]
14691	inv_family_incident_male_22	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_personal_prudence]
1470	rom_subject_roman_religious_3_augres_i_A	TARGET	EVENT
14700	inv_family_incident_female_22	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_personal_prudence]
14708	inv_family_incident_male_23	CHARACTER_UNAVAILABLE	DURATION[3]
14709	inv_family_incident_female_23	CHARACTER_UNAVAILABLE	DURATION[3]
14719	inv_family_incident_male_24	CHANGE_AUTHORITY	AMOUNT[-1]
14726	inv_family_incident_male_24	CHANGE_SUBTERFUGE	AMOUNT[-1]
14732	inv_family_incident_female_24	CHANGE_AUTHORITY	AMOUNT[-1]
14738	inv_family_incident_female_24	CHANGE_SUBTERFUGE	AMOUNT[-1]
14746	inv_family_incident_male_25	CHANGE_POLITICAL_POWER	AMOUNT[+5]
14752	inv_family_incident_male_25	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_personal_tenacity]
14757	inv_family_incident_female_25	CHANGE_POLITICAL_POWER	AMOUNT[+5]
1476	rom_subject_roman_religious_3_augres_i_B	TARGET	EVENT
14764	inv_family_incident_female_25	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_personal_tenacity]
14768	inv_family_incident_male_26	CHANGE_GRAVITAS	AMOUNT[+30]
14771	inv_family_incident_male_26	CHANGE_POLITICAL_POWER	AMOUNT[+3]
14778	inv_family_incident_male_26	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_personal_humour]
14786	inv_family_incident_female_26	CHANGE_GRAVITAS	AMOUNT[+30]
14795	inv_family_incident_female_26	CHANGE_POLITICAL_POWER	AMOUNT[+3]
14805	inv_family_incident_female_26	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_personal_humour]
14810	inv_family_incident_male_27	CHANGE_AUTHORITY	AMOUNT[-1]
14815	inv_family_incident_male_27	wealth_local_commerce_25_minus	DURATION[3]
14816	inv_family_incident_female_27	CHANGE_AUTHORITY	AMOUNT[-1]
14817	inv_family_incident_female_27	wealth_local_commerce_25_minus	DURATION[3]
14818	inv_family_incident_male_28	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_personal_frugality]
14822	inv_family_incident_female_28	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_personal_frugality]
14831	inv_family_incident_male_29	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_all_background_bright]
14833	inv_family_incident_female_29	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_all_background_bright]
14838	inv_family_incident_male_30	CHANGE_ZEAL	AMOUNT[2]
14846	inv_family_incident_male_30	CHANGE_GRAVITAS	AMOUNT[-20]
14848	inv_family_incident_female_30	CHANGE_ZEAL	AMOUNT[2]
1485	rom_subject_roman_religious_3_augres_i_C	TARGET	EVENT
14856	inv_family_incident_female_30	CHANGE_GRAVITAS	AMOUNT[-20]
14858	inv_family_incident_male_31	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_personal_humanity]
1486	rom_subject_roman_religious_3_augres_i_D	TARGET	EVENT
14862	inv_family_incident_female_31	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_personal_humanity]
14864	inv_family_incident_male_32	CHANGE_POLITICAL_POWER	AMOUNT[+5]
14871	inv_family_incident_male_32	cultural_conversion_10_plus	DURATION[4]
14874	inv_family_incident_male_32	CHANGE_ZEAL	AMOUNT[1]
14878	inv_family_incident_female_32	CHANGE_POLITICAL_POWER	AMOUNT[+5]
14885	inv_family_incident_female_32	cultural_conversion_10_plus	DURATION[4]
14894	inv_family_incident_female_32	CHANGE_ZEAL	AMOUNT[1]
14895	inv_family_incident_male_33	honouring_the_god_of_sea	DURATION[3]
14897	inv_family_incident_female_33	honouring_the_god_of_sea	DURATION[3]
14904	inv_family_incident_male_34	CHARACTER_UNAVAILABLE	DURATION[2]
14906	inv_family_incident_male_34	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_public_freedom]
1491	rom_subject_roman_religious_4_vestal_i_A	TARGET	EVENT
14910	inv_family_incident_female_34	CHARACTER_UNAVAILABLE	DURATION[2]
14915	inv_family_incident_female_34	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_public_freedom]
14923	inv_family_incident_male_35	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_personal_truthfulness]
14928	inv_family_incident_female_35	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_personal_truthfulness]
14930	inv_family_incident_male_36	CHANGE_ZEAL	AMOUNT[-1]
14938	inv_family_incident_male_36	CHANGE_SUBTERFUGE	AMOUNT[-1]
14940	inv_family_incident_female_36	CHANGE_ZEAL	AMOUNT[-1]
14943	inv_family_incident_female_36	CHANGE_SUBTERFUGE	AMOUNT[-1]
14948	inv_family_incident_male_37	CHANGE_POLITICAL_POWER	AMOUNT[-5]
14953	inv_family_incident_male_37	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_greco_roman_humors_phlegm]
14958	inv_family_incident_female_37	CHANGE_POLITICAL_POWER	AMOUNT[-5]
14966	inv_family_incident_female_37	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_greco_roman_humors_phlegm]
1497	rom_subject_roman_religious_4_vestal_i_B	TARGET	EVENT
14976	inv_family_incident_male_38	CHANGE_AUTHORITY	AMOUNT[-1]
14985	inv_family_incident_male_38	CHANGE_POLITICAL_POWER	AMOUNT[-5]
14995	inv_family_incident_female_38	CHANGE_AUTHORITY	AMOUNT[-1]
15000	inv_family_incident_female_38	CHANGE_POLITICAL_POWER	AMOUNT[-5]
15005	inv_family_incident_male_40	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_personal_mercy]
15014	inv_family_incident_female_40	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_personal_mercy]
15039	inv_family_incident_male_41	wealth_from_culture_25_plus	DURATION[4]
15042	inv_family_incident_male_41	CHANGE_POLITICAL_POWER	AMOUNT[-5]
1506	rom_subject_roman_religious_4_vestal_i_C	TARGET	EVENT
15065	inv_family_incident_female_41	wealth_from_culture_25_plus	DURATION[4]
15071	inv_family_incident_female_41	CHANGE_POLITICAL_POWER	AMOUNT[-5]
15075	inv_family_incident_male_42	CHARACTER_UNAVAILABLE	DURATION[4]
15076	inv_family_incident_female_42	CHARACTER_UNAVAILABLE	DURATION[4]
15079	inv_family_incident_male_43	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_public_giving]
15083	inv_family_incident_female_43	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_public_giving]
15089	inv_family_incident_male_44	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_all_background_spy]
1509	rom_subject_roman_religious_4_vestal_i_D	TARGET	EVENT
15099	inv_family_incident_female_44	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_all_background_spy]
15101	inv_family_incident_male_45	CHANGE_AUTHORITY	AMOUNT[-1]
15103	inv_family_incident_male_45	wealth_from_slaves_20_minus	DURATION[4]
15106	inv_family_incident_female_45	CHANGE_AUTHORITY	AMOUNT[-1]
15109	inv_family_incident_female_45	wealth_from_slaves_20_minus	DURATION[4]
15114	inv_family_incident_male_46	TREASURY	AMOUNT[-1000]
15121	inv_family_incident_male_46	CHANGE_AUTHORITY	AMOUNT[1]
15127	inv_family_incident_male_46	CHANGE_SUBTERFUGE	AMOUNT[-1]
15129	inv_family_incident_female_46	TREASURY	AMOUNT[-1000]
15138	inv_family_incident_female_46	CHANGE_AUTHORITY	AMOUNT[1]
15142	inv_family_incident_female_46	CHANGE_SUBTERFUGE	AMOUNT[-1]
15152	inv_family_incident_male_47	CHANGE_GRAVITAS	AMOUNT[5]
15160	inv_family_incident_male_47	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_non_roman_background_fighter]
1517	rom_subject_roman_religious_5_cult_i_A	TARGET	EVENT
15170	inv_family_incident_female_47	CHANGE_GRAVITAS	AMOUNT[5]
15177	inv_family_incident_female_47	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_background_fighter]
15179	inv_family_incident_male_48	CHANGE_GRAVITAS	AMOUNT[10]
15183	inv_family_incident_male_48	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_all_background_beautiful]
1519	rom_subject_roman_religious_5_cult_i_B	TARGET	EVENT
15190	inv_family_incident_female_48	CHANGE_GRAVITAS	AMOUNT[10]
15195	inv_family_incident_female_48	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_all_background_beautiful]
15205	inv_family_incident_male_49	CHARACTER_UNAVAILABLE	DURATION[2]
15210	inv_family_incident_female_49	CHARACTER_UNAVAILABLE	DURATION[2]
15218	inv_family_incident_male_50	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_virtues_personal_industriousness]
15224	inv_family_incident_female_50	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_roman_virtues_personal_industriousness]
15226	inv_family_incident_male_51	CHANGE_GRAVITAS	AMOUNT[10]
15233	inv_family_incident_male_51	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_all_background_command]
1524	rom_subject_roman_religious_5_cult_i_C	TARGET	EVENT
15241	inv_family_incident_female_51	CHANGE_GRAVITAS	AMOUNT[10]
15242	inv_family_incident_female_51	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_all_background_command]
15250	inv_family_incident_non_roman_male_01	CHANGE_ZEAL	AMOUNT[1]
15251	inv_family_incident_non_roman_male_01	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_public_dutifulness]
1526	rom_subject_roman_trade_aventine_gang_1_i_A	TARGET	EVENT
15260	inv_family_incident_non_roman_female_01	CHANGE_ZEAL	AMOUNT[1]
15262	inv_family_incident_non_roman_female_01	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_public_dutifulness]
15267	inv_family_incident_non_roman_male_05	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_gravity]
15272	inv_family_incident_non_roman_female_05	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_gravity]
15274	inv_family_incident_non_roman_male_08	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_wholesomeness]
15281	inv_family_incident_non_roman_female_08	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_wholesomeness]
15288	inv_family_incident_non_roman_male_11	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_public_forethought]
15297	inv_family_incident_non_roman_female_11	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_public_forethought]
1530	rom_subject_roman_trade_aventine_gang_1_i_C	TARGET	EVENT
15307	inv_family_incident_non_roman_male_15	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_dignity]
15311	inv_family_incident_non_roman_female_15	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_dignity]
15315	inv_family_incident_non_roman_male_18	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_greco_non_roman_humors_yellow_bile]
15316	inv_family_incident_non_roman_female_18	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_greco_non_roman_humors_yellow_bile]
15323	inv_family_incident_non_roman_male_19	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_public_modesty]
15328	inv_family_incident_non_roman_female_19	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_public_modesty]
15334	inv_family_incident_non_roman_male_22	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_prudence]
15338	inv_family_incident_non_roman_female_22	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_prudence]
15339	inv_family_incident_non_roman_male_25	CHANGE_POLITICAL_POWER	AMOUNT[+5]
15341	inv_family_incident_non_roman_male_25	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_tenacity]
15350	inv_family_incident_non_roman_female_25	CHANGE_POLITICAL_POWER	AMOUNT[+5]
15355	inv_family_incident_non_roman_female_25	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_tenacity]
15356	inv_family_incident_non_roman_male_26	CHANGE_GRAVITAS	AMOUNT[+30]
15361	inv_family_incident_non_roman_male_26	CHANGE_POLITICAL_POWER	AMOUNT[+3]
15368	inv_family_incident_non_roman_male_26	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_humour]
15372	inv_family_incident_non_roman_female_26	CHANGE_GRAVITAS	AMOUNT[+30]
15375	inv_family_incident_non_roman_female_26	CHANGE_POLITICAL_POWER	AMOUNT[+3]
15380	inv_family_incident_non_roman_female_26	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_humour]
15383	inv_family_incident_non_roman_male_28	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_frugality]
15384	inv_family_incident_non_roman_female_28	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_frugality]
15385	inv_family_incident_non_roman_male_31	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_humanity]
15389	inv_family_incident_non_roman_female_31	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_humanity]
1539	rom_subject_roman_trade_aventine_gang_1_i_D	TARGET	EVENT
15392	inv_family_incident_non_roman_male_34	CHARACTER_UNAVAILABLE	DURATION[2]
15399	inv_family_incident_non_roman_male_34	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_public_freedom]
15405	inv_family_incident_non_roman_female_34	CHARACTER_UNAVAILABLE	DURATION[2]
15410	inv_family_incident_non_roman_female_34	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_public_freedom]
15412	inv_family_incident_non_roman_male_35	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_truthfulness]
15413	inv_family_incident_non_roman_female_35	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_truthfulness]
15423	inv_family_incident_non_roman_male_37	CHANGE_POLITICAL_POWER	AMOUNT[-5]
15433	inv_family_incident_non_roman_male_37	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_humors_phlegm]
15438	inv_family_incident_non_roman_female_37	CHANGE_POLITICAL_POWER	AMOUNT[-5]
15439	inv_family_incident_non_roman_female_37	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_female_non_roman_humors_phlegm]
15444	inv_family_incident_non_roman_male_40	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_mercy]
15451	inv_family_incident_non_roman_female_40	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_mercy]
15459	inv_family_incident_non_roman_male_43	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_public_giving]
1546	rom_subject_roman_creature_dolphin_1_i_A	rom_payload_unhappy_populace	DURATION[6]
15461	inv_family_incident_non_roman_female_43	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_public_giving]
15468	inv_family_incident_non_roman_male_47	CHANGE_GRAVITAS	AMOUNT[5]
15470	inv_family_incident_non_roman_male_47	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_background_fighter]
15479	inv_family_incident_non_roman_female_47	CHANGE_GRAVITAS	AMOUNT[5]
15487	inv_family_incident_non_roman_female_47	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_background_fighter]
15496	inv_family_incident_non_roman_male_50	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_non_roman_virtues_personal_industriousness]
15503	inv_family_incident_non_roman_female_50	GIVE_TRAIT	TRAIT_KEY[inv_sp_trait_female_non_roman_virtues_personal_industriousness]
15506	inv_etruscan_summit_incident_1	inv_etruscan_summit_payload_1	DURATION[4]
15507	inv_etruscan_summit_incident_2	inv_etruscan_summit_payload_2	DURATION[4]
15510	inv_etruscan_summit_incident_3	inv_etruscan_summit_payload_3	DURATION[4]
15519	inv_etruscan_summit_incident_4	inv_etruscan_summit_payload_4	DURATION[4]
15521	inv_etruscan_summit_incident_5	inv_etruscan_summit_payload_5	DURATION[4]
15528	inv_etruscan_summit_incident_6	inv_etruscan_summit_payload_6	DURATION[4]
15535	inv_faction_greek_01_B2	rom_payload_disaster_fire	DURATION[2]
15542	inv_homefront_win_sparta	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[2001]
15549	inv_homefront_win_athens	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[2000]
15550	inv_homefront_win_corinth	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[2002]
15551	inv_plebs_06_B1	inv_patricians_indifferent	DURATION[8]
15557	inv_plebs_06_B2	inv_plebs_grumbling	DURATION[8]
15560	inv_colony_discovered_1	inv_colony_discovered_1	DURATION[12]
15568	inv_colony_discovered_2	inv_colony_discovered_2	DURATION[12]
15577	inv_colony_discovered_3	inv_colony_discovered_3	DURATION[12]
15584	inv_colony_discovered_4	inv_colony_discovered_4	DURATION[12]
15590	inv_colony_discovered_5	inv_colony_discovered_5	DURATION[12]
156	rom_subject_hellenic_religious_3_Chalcon_i_B	rom_subject_favoured_by_gods	DURATION[7]
15602	inv_veneti_breed_civil	inv_veneti_breed_civil	DURATION[8]
15606	inv_veneti_breed_military	inv_veneti_breed_military	DURATION[8]
15623	inv_illyrian_pirates_1	SPAWN_FORCE	STRENGTH[17];OWNER[inv_pirate_illyrian];NAVY;X[445];Y[625];PIRATES
15625	inv_illyrian_pirates_2	SPAWN_FORCE	STRENGTH[18];OWNER[inv_pirate_illyrian];NAVY;X[530];Y[474];PIRATES
15631	inv_illyrian_pirates_3	SPAWN_FORCE	STRENGTH[19];OWNER[inv_pirate_illyrian];NAVY;X[658];Y[370];PIRATES
15641	inv_festival_incident_rome_vinalia_rustica	inv_festival_vinalia_rustica_payload	DURATION[4]
15644	inv_festival_incident_greek_great_dionysia_Syracuse	inv_festival_great_dionysia_Syracuse_payload	DURATION[4]
15652	inv_festival_incident_greek_great_dionysia_Taranto	inv_festival_great_dionysia_Taranto_payload	DURATION[4]
1566	rom_subject_roman_creature_white_faun_1_i_A	CHANGE_GRAVITAS	AMOUNT[-15]
15660	inv_festival_incident_non_greek_rural_dionysia_Veneti	inv_festival_rural_dionysia_Veneti_payload	DURATION[4]
15668	inv_festival_incident_non_greek_rural_dionysia_Samnites	inv_festival_rural_dionysia_Samnites_payload	DURATION[4]
15674	inv_festival_incident_rome_cerealia_Rome	inv_festival_cerealia_Rome_payload	DURATION[4]
15684	inv_festival_incident_rome_cerealia_Samnites	inv_festival_cerealia_Samnites_payload	DURATION[4]
1569	rom_subject_roman_creature_white_faun_1_i_B	CHANGE_GRAVITAS	AMOUNT[10]
15691	inv_samnites_ver_sacrum	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_ver_sacrum_force]
157	rom_subject_hellenic_religious_3_Chalcon_i_C	rom_subject_wrath_of_gods	DURATION[7]
1570	rom_subject_roman_creature_white_faun_1_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
15704	inv_iolei_sardinian_tournament_1	inv_recruitment_slot_incr	DURATION[5]
15708	inv_iolei_sardinian_tournament_2	rom_payload_military_experience	DURATION[5]
15713	inv_iolei_sardinian_tournament_3	inv_recruitment_cost_all_decr	DURATION[5]
15715	inv_iolei_sardinian_tournament_4	rom_payload_agent_champion_success	DURATION[5]
15724	inv_iolei_sardinian_tournament_5	rom_payload_culture_understanding	DURATION[5]
15732	inv_iolei_sardinian_tournament_6	inv_morale_armies_incr	DURATION[5]
15738	inv_iolei_sardinian_tournament_7	inv_replenishment_incr	DURATION[5]
15746	inv_iolei_sardinian_tournament_8	Inv_loyalty_incr	DURATION[5]
15753	inv_iolei_sardinian_tournament_9	inv_public_order_incr	DURATION[5]
15763	inv_insubre_druids_motivate_populace_incident_1	inv_insubres_motivate_populace_civil	DURATION[5]
15765	inv_insubre_druids_motivate_populace_incident_2	inv_insubres_motivate_populace_agriculture	DURATION[5]
15771	inv_insubre_druids_motivate_populace_incident_3	inv_insubres_motivate_populace_bardic	DURATION[5]
15775	inv_insubre_druids_motivate_populace_incident_4	inv_insubres_motivate_populace_war	DURATION[5]
15782	inv_insubre_druids_motivate_populace_incident_5	inv_insubres_motivate_populace_brotherly	DURATION[5]
15789	inv_insubre_druids_motivate_populace_incident_6	inv_insubres_motivate_populace_tribal	DURATION[5]
15791	inv_insubre_druids_motivate_populace_incident_7	inv_insubres_motivate_populace_failed	DURATION[5]
15797	inv_insubre_druids_divine_will_incident_1	inv_insubres_divine_will_divine	DURATION[5]
15803	inv_insubre_druids_divine_will_incident_2	inv_insubres_divine_will_outfit	DURATION[5]
15804	inv_insubre_druids_divine_will_incident_3	inv_insubres_divine_will_holy	DURATION[5]
15805	inv_insubre_druids_divine_will_incident_4	inv_insubres_divine_will_clandestine	DURATION[5]
15806	inv_senone_druids_divination_incident_1	inv_senones_divination_attack	DURATION[5]
15812	inv_senone_druids_divination_incident_2	inv_senones_divination_ambush	DURATION[5]
15819	inv_senone_druids_divination_incident_3	inv_senones_divination_defend	DURATION[5]
15824	inv_senone_druids_divination_incident_4	inv_senones_divination_assault	DURATION[5]
15833	inv_senone_druids_divination_incident_5	inv_senones_divination_night	DURATION[5]
15839	inv_senone_druids_divination_incident_6	inv_senones_divination_invade	DURATION[5]
15849	inv_senone_druids_war_decree_incident_1	inv_senones_war_decree_romans	DURATION[5]
15859	inv_senone_druids_war_decree_incident_2	inv_senones_war_decree_etruscans	DURATION[5]
15869	inv_senone_druids_war_decree_incident_3	inv_senones_war_decree_greek	DURATION[5]
15877	inv_senone_druids_war_decree_incident_4	inv_senones_war_decree_nuragic	DURATION[5]
15884	inv_senone_druids_war_decree_incident_5	inv_senones_war_decree_italic	DURATION[5]
15886	inv_senone_druids_war_decree_incident_6	inv_senones_war_decree_celts	DURATION[5]
1589	rom_subject_roman_family_member_2_harlot_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
15909	inv_family_incident_male_23	inv_incident_payload_character_unavailable_dummy	DURATION[3]
15910	inv_family_incident_female_23	inv_incident_payload_character_unavailable_dummy	DURATION[3]
15915	inv_family_incident_male_34	inv_incident_payload_character_unavailable_dummy	DURATION[2]
15917	inv_family_incident_female_34	inv_incident_payload_character_unavailable_dummy	DURATION[2]
1592	rom_subject_roman_family_member_2_harlot_i_C	TARGET	EVENT
15923	inv_family_incident_non_roman_male_34	inv_incident_payload_character_unavailable_dummy	DURATION[2]
15925	inv_family_incident_non_roman_female_34	inv_incident_payload_character_unavailable_dummy	DURATION[2]
15927	inv_family_incident_male_42	inv_incident_payload_character_unavailable_dummy	DURATION[4]
15937	inv_family_incident_female_42	inv_incident_payload_character_unavailable_dummy	DURATION[4]
15944	inv_family_incident_male_49	inv_incident_payload_character_unavailable_dummy	DURATION[2]
