effect_bundle_key	effect_key	effect_scope	value	advancement_stage
inv_massalia_local_profit	rom_building_gdp_mod_trade_local	in_all_your_regions	10.0000	start_turn_completed
inv_massalia_request_denied	rom_faction_public_order_events	in_all_your_provinces	3.0000	start_turn_completed
inv_massalia_sea_trade	rom_building_gdp_mod_trade_sea	in_all_your_regions	20.0000	start_turn_completed
inv_massalia_trade_rights_denied	rom_building_gdp_mod_trade_local	in_all_your_regions	15.0000	start_turn_completed
inv_massalia_trade_rights_denied	rom_faction_public_order_events	in_all_your_provinces	2.0000	start_turn_completed
inv_massalia_trade_rights_sabotaged	rom_building_trade_tariffs_all	this_faction	15.0000	start_turn_completed
inv_massalia_trade_rights	rom_building_gdp_mod_trade_sea	in_all_your_regions	15.0000	start_turn_completed
inv_massalia_trade_rights	rom_building_trade_tariffs_all	this_faction	-5.0000	start_turn_completed
inv_massalia_wine	rom_building_resource_wine_production	in_all_your_regions	1.0000	start_turn_completed
inv_melee_damage_armies_Incr	rom_force_unit_mod_melee_damage	in_all_your_armies	10.0000	start_turn_completed
inv_morale_armies_decr	rom_force_unit_mod_morale	in_all_your_forces	-5.0000	start_turn_completed
inv_morale_armies_incr	rom_force_unit_mod_morale	in_all_your_forces	5.0000	start_turn_completed
inv_morale_navies_incr	inv_force_navy_unit_mod_morale	in_all_your_navies	10.0000	start_turn_completed
inv_patricians_conniving	3c_event_tax_rate	in_all_your_provinces	-4.0000	start_turn_completed
inv_patricians_conniving	rom_any_corruption_mod_global	this_faction	6.0000	start_turn_completed
inv_patricians_conniving	rom_event_political_party_loyalty	this_faction	-16.0000	start_turn_completed
inv_patricians_conspiring	3c_event_tax_rate	in_all_your_provinces	-3.0000	start_turn_completed
inv_patricians_conspiring	rom_any_corruption_mod_global	this_faction	3.0000	start_turn_completed
inv_patricians_conspiring	rom_event_political_party_loyalty	this_faction	-8.0000	start_turn_completed
inv_patricians_content	rom_event_political_party_loyalty	this_faction	4.0000	start_turn_completed
inv_patricians_happy	rom_event_political_party_loyalty	this_faction	8.0000	start_turn_completed
inv_patricians_indifferent	rom_event_political_party_loyalty	this_faction	1.0000	start_turn_completed
inv_plebs_angry	rom_building_gdp_mod_agriculture_all	in_all_your_regions	-15.0000	start_turn_completed
inv_plebs_angry	rom_building_gdp_mod_industry	in_all_your_regions	-15.0000	start_turn_completed
inv_plebs_angry	rom_faction_public_order_events	in_all_your_provinces	-6.0000	start_turn_completed
inv_plebs_content	rom_building_gdp_mod_agriculture_all	in_all_your_regions	5.0000	start_turn_completed
inv_plebs_content	rom_building_gdp_mod_industry	in_all_your_regions	5.0000	start_turn_completed
inv_plebs_content	rom_faction_public_order_events	in_all_your_provinces	2.0000	start_turn_completed
inv_plebs_grumbling	rom_building_gdp_mod_agriculture_all	in_all_your_regions	-7.0000	start_turn_completed
inv_plebs_grumbling	rom_building_gdp_mod_industry	in_all_your_regions	-7.0000	start_turn_completed
inv_plebs_grumbling	rom_faction_public_order_events	in_all_your_provinces	-3.0000	start_turn_completed
inv_plebs_happy	rom_building_gdp_mod_agriculture_all	in_all_your_regions	10.0000	start_turn_completed
inv_plebs_happy	rom_building_gdp_mod_industry	in_all_your_regions	10.0000	start_turn_completed
inv_plebs_happy	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
inv_plebs_indifferent	rom_building_gdp_mod_agriculture_all	in_all_your_regions	2.0000	start_turn_completed
inv_plebs_indifferent	rom_building_gdp_mod_industry	in_all_your_regions	2.0000	start_turn_completed
inv_plebs_indifferent	rom_faction_public_order_events	in_all_your_provinces	1.0000	start_turn_completed
inv_public_order_decr	rom_faction_public_order_events	in_all_your_provinces	-2.0000	start_turn_completed
inv_public_order_incr	rom_faction_public_order_events	in_all_your_provinces	3.0000	start_turn_completed
inv_recruitment_cost_all_decr	rom_force_campaign_mod_recruitment_cost_all	in_all_your_forces	-15.0000	start_turn_completed
inv_recruitment_cost_infantry_decr	rom_force_campaign_mod_recruitment_cost_infantry	in_all_your_armies	-20.0000	start_turn_completed
inv_recruitment_cost_merc_decr	rom_force_campaign_mod_recruitment_cost_mercenary	all_your_generals	-25.0000	start_turn_completed
inv_recruitment_slot_incr	rom_building_recruitment_points	in_all_your_provinces	1.0000	start_turn_completed
inv_replenishment_incr	3c_event_faction_replenishment	in_all_your_forces	5.0000	start_turn_completed
inv_research_decr	rom_building_research_points_mod	this_faction	-12.0000	start_turn_completed
inv_research_incr	rom_building_research_points_mod	this_faction	12.0000	start_turn_completed
inv_sacking_incr	3c_force_mod_income_raiding_sacking	in_all_your_forces	30.0000	start_turn_completed
inv_samnites_stance_army_default	inv_samnites_unit_mod_bows_missile_damage	this_army	10.0000	start_turn_completed
inv_samnites_stance_army_default	inv_samnites_unit_mod_bows_missile_range	this_army	15.0000	start_turn_completed
inv_samnites_stance_army_default	inv_samnites_unit_mod_charge_bonus	this_army	15.0000	start_turn_completed
inv_samnites_stance_army_default	inv_samnites_unit_mod_melee_defence	this_army	10.0000	start_turn_completed
inv_samnites_stance_army_default	inv_samnites_unit_mod_movement_speed	this_army	12.0000	start_turn_completed
inv_samnites_ver_sacrum	rom_building_recruitment_points	this_province	-2.0000	start_turn_completed
inv_samnites_ver_sacrum	rom_event_political_party_loyalty	this_faction	7.0000	start_turn_completed
inv_samnites_ver_sacrum	rom_faction_public_order_events	this_province	4.0000	start_turn_completed
inv_samnites_ver_sacrum	rom_province_growth_province_effects	this_province	-14.0000	start_turn_completed
inv_senones_divination_ambush	rom_force_campaign_mod_ambush_attack_success_chance	in_all_your_armies	30.0000	start_turn_completed
inv_senones_divination_ambush	rom_force_unit_mod_morale_during_ambushes	in_all_your_armies	15.0000	start_turn_completed
inv_senones_divination_assault	3c_force_unit_mod_siege_attack_melee_attack	in_all_your_armies	10.0000	start_turn_completed
inv_senones_divination_assault	inv_force_unit_mod_melee_attack	in_all_your_armies	10.0000	start_turn_completed
inv_senones_divination_attack	pel_force_unit_mod_infantry_melee_morale	in_all_your_armies	10.0000	start_turn_completed
inv_senones_divination_attack	rom_force_unit_mod_morale_attacking	in_all_your_armies	10.0000	start_turn_completed
inv_senones_divination_defend	3c_force_unit_mod_melee_defence_own_territory	in_all_your_armies	10.0000	start_turn_completed
inv_senones_divination_defend	3c_force_unit_mod_morale_own_territory	in_all_your_armies	10.0000	start_turn_completed
inv_senones_divination_invade	3c_force_unit_mod_morale_enemy_territory	in_all_your_armies	10.0000	start_turn_completed
inv_senones_divination_invade	inv_force_unit_mod_melee_attack	in_all_your_armies	10.0000	start_turn_completed
inv_senones_divination_night	rom_force_unit_mod_morale_during_night	in_all_your_armies	20.0000	start_turn_completed
inv_senones_war_decree_celts	inv_force_unit_mod_melee_attack_versus_celts	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_celts	inv_force_unit_mod_melee_defence_versus_celts	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_celts	inv_force_unit_mod_morale_versus_celts	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_celts	rom_tech_module_military_management	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_etruscans	inv_force_unit_mod_melee_attack_versus_etruscans	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_etruscans	inv_force_unit_mod_melee_defence_versus_etruscans	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_etruscans	inv_force_unit_mod_morale_versus_etruscans	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_etruscans	rom_general_force_mod_slave_capture	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_greek	inv_force_unit_mod_melee_attack_versus_greeks	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_greek	inv_force_unit_mod_melee_defence_versus_greeks	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_greek	inv_force_unit_mod_morale_versus_greeks	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_greek	rom_tech_military_management_army_action_points	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_italic	inv_force_unit_mod_melee_attack_versus_italics	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_italic	inv_force_unit_mod_melee_defence_versus_italics	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_italic	inv_force_unit_mod_morale_versus_italics	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_italic	rom_force_campaign_mod_loot_income	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_nuragic	inv_force_unit_mod_melee_attack_versus_nuragic	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_nuragic	inv_force_unit_mod_melee_defence_versus_nuragic	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_nuragic	inv_force_unit_mod_morale_versus_nuragic	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_nuragic	rom_force_unit_mod_movement_speed	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_romans	inv_force_unit_mod_melee_attack_versus_romans	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_romans	inv_force_unit_mod_melee_defence_versus_romans	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_romans	inv_force_unit_mod_morale_versus_romans	in_all_your_armies	10.0000	start_turn_completed
inv_senones_war_decree_romans	rom_force_unit_mod_charge_bonus	in_all_your_armies	10.0000	start_turn_completed
inv_slave_decr	rom_building_gdp_mod_subsistence	in_all_your_regions	-60.0000	start_turn_completed
inv_slave_decr	rom_slave_decrease	in_all_your_provinces	-5.0000	start_turn_completed
inv_slave_incr	rom_building_gdp_mod_subsistence	in_all_your_regions	60.0000	start_turn_completed
inv_slave_incr	rom_slave_increase	in_all_your_provinces	5.0000	start_turn_completed
inv_taxes_decr	3c_event_tax_rate	in_all_your_provinces	-10.0000	start_turn_completed
inv_tech_module_attack_swords_1	rom_force_unit_swords_mod_melee_attack	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_attack_swords_2	rom_force_unit_swords_mod_melee_attack	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_attack_swords_3	rom_force_unit_swords_mod_melee_attack	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_cavalry_charge_1	rom_force_unit_mod_cavalry_charge_bonus	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_cavalry_charge_2	rom_force_unit_mod_cavalry_charge_bonus	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_cavalry_charge_3	rom_force_unit_mod_cavalry_charge_bonus	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_charge_inf_1	rom_force_unit_mod_infantry_charge_bonus	in_all_your_armies	3.0000	start_turn_completed
inv_tech_module_charge_inf_2	rom_force_unit_mod_infantry_charge_bonus	in_all_your_armies	4.0000	start_turn_completed
inv_tech_module_charge_inf_3	rom_force_unit_mod_infantry_charge_bonus	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_culture_1	rom_tech_civil_philosophy_conversion_mod	this_faction	1.0000	start_turn_completed
inv_tech_module_culture_2	rom_tech_civil_philosophy_conversion_mod	this_faction	2.0000	start_turn_completed
inv_tech_module_culture_3	rom_tech_civil_philosophy_conversion_mod	this_faction	3.0000	start_turn_completed
inv_tech_module_damage_inf_1	inv_force_unit_mod_damage_infantry	in_all_your_armies	3.0000	start_turn_completed
inv_tech_module_damage_inf_2	inv_force_unit_mod_damage_infantry	in_all_your_armies	4.0000	start_turn_completed
inv_tech_module_damage_inf_3	inv_force_unit_mod_damage_infantry	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_exp_infantry_1	rom_force_unit_mod_experience_base_infantry	in_all_your_provinces	1.0000	start_turn_completed
inv_tech_module_exp_infantry_2	rom_force_unit_mod_experience_base_infantry	in_all_your_provinces	1.0000	start_turn_completed
inv_tech_module_exp_infantry_3	rom_force_unit_mod_experience_base_infantry	in_all_your_provinces	1.0000	start_turn_completed
inv_tech_module_fire_rate_1	rom_force_unit_mod_bows_missile_rate	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_fire_rate_2	rom_force_unit_mod_bows_missile_rate	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_fire_rate_3	rom_force_unit_mod_bows_missile_rate	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_food_1	rom_tech_module_civil_agriculture	this_faction	1.0000	start_turn_completed
inv_tech_module_food_2	rom_tech_module_civil_agriculture	this_faction	2.0000	start_turn_completed
inv_tech_module_food_3	rom_tech_module_civil_agriculture	this_faction	3.0000	start_turn_completed
inv_tech_module_map_range_1	rom_tech_military_management_army_action_points	in_all_your_armies	3.0000	start_turn_completed
inv_tech_module_map_range_2	rom_tech_military_management_army_action_points	in_all_your_armies	3.0000	start_turn_completed
inv_tech_module_map_range_3	rom_tech_military_management_army_action_points	in_all_your_armies	3.0000	start_turn_completed
inv_tech_module_navy_slots_1	rom_tech_military_management_recruitment_navy_mod	in_all_your_sea_regions	1.0000	start_turn_completed
inv_tech_module_navy_slots_2	rom_tech_military_management_recruitment_navy_mod	in_all_your_sea_regions	1.0000	start_turn_completed
inv_tech_module_navy_slots_3	rom_tech_military_management_recruitment_navy_mod	in_all_your_sea_regions	1.0000	start_turn_completed
inv_tech_module_order_1	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	1.0000	start_turn_completed
inv_tech_module_order_2	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	2.0000	start_turn_completed
inv_tech_module_order_3	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	3.0000	start_turn_completed
inv_tech_module_replenishment_1	rom_tech_military_management_replenishment	in_all_your_armies	3.0000	start_turn_completed
inv_tech_module_replenishment_2	rom_tech_military_management_replenishment	in_all_your_armies	3.0000	start_turn_completed
inv_tech_module_replenishment_3	rom_tech_military_management_replenishment	in_all_your_armies	3.0000	start_turn_completed
inv_tech_module_spears_armour_1	rom_force_unit_mod_infantry_spears_armour	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_spears_armour_2	rom_force_unit_mod_infantry_spears_armour	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_spears_armour_3	rom_force_unit_mod_infantry_spears_armour	in_all_your_armies	5.0000	start_turn_completed
inv_tech_module_spears_defence_1	rom_force_unit_mod_spears_melee_defence	in_all_your_armies	3.0000	start_turn_completed
inv_tech_module_spears_defence_2	rom_force_unit_mod_spears_melee_defence	in_all_your_armies	4.0000	start_turn_completed
inv_tech_module_spears_defence_3	rom_force_unit_mod_spears_melee_defence	in_all_your_armies	5.0000	start_turn_completed
inv_upkeep_cost_armies_decr	rom_tech_military_management_upkeep_mod	in_all_your_armies	-8.0000	start_turn_completed
inv_veneti_breed_civil	rom_building_gdp_mod_all	in_all_your_regions	10.0000	start_turn_completed
inv_veneti_breed_civil	rom_building_recruitment_points	in_all_your_provinces	-1.0000	start_turn_completed
inv_veneti_breed_civil	rom_event_political_party_loyalty	this_faction	-7.0000	start_turn_completed
inv_veneti_breed_civil	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
inv_veneti_breed_civil	rom_general_local_mod_construction_costs	in_all_your_regions	-10.0000	start_turn_completed
inv_veneti_breed_military	3c_event_faction_replenishment	in_all_your_forces	5.0000	start_turn_completed
inv_veneti_breed_military	3c_event_tax_rate	in_all_your_provinces	-5.0000	start_turn_completed
inv_veneti_breed_military	3c_general_bodyguard_mod_charge	in_all_your_forces	10.0000	start_turn_completed
inv_veneti_breed_military	rom_building_recruitment_points	in_all_your_provinces	1.0000	start_turn_completed
inv_veneti_breed_military	rom_building_unit_experience_cavalry	in_all_your_provinces	2.0000	start_turn_completed
inv_veneti_breed_military	rom_faction_public_order_events	in_all_your_provinces	-3.0000	start_turn_completed
inv_veneti_breed_military	rom_force_unit_mod_cavalry_morale	in_all_your_forces	10.0000	start_turn_completed
inv_veneti_breed_military	rom_force_unit_mod_charge_bonus	in_all_your_forces	15.0000	start_turn_completed
inv_wealth_agri_decr	rom_building_gdp_mod_agriculture_all	in_all_your_regions	-15.0000	start_turn_completed
inv_wealth_agri_incr	rom_building_gdp_mod_agriculture_all	in_all_your_regions	15.0000	start_turn_completed
inv_wealth_commerce_local_decr	rom_building_gdp_mod_trade_local	in_all_your_regions	-15.0000	start_turn_completed
inv_wealth_commerce_local_incr	rom_building_gdp_mod_trade_local	in_all_your_regions	50.0000	start_turn_completed
inv_wealth_industry_decr	rom_building_gdp_mod_industry	in_all_your_regions	-10.0000	start_turn_completed
inv_wealth_industry_incr	rom_building_gdp_mod_industry	in_all_your_regions	10.0000	start_turn_completed
inv_wealth_subsistence_incr	rom_building_gdp_mod_subsistence	in_all_your_regions	20.0000	start_turn_completed
inv_wealth_tariffs_incr	rom_building_trade_tariffs_all	this_faction	15.0000	start_turn_completed
inv_wonder_aethalia_chimneys	rom_building_gdp_mod_industry	this_province_faction_all_regions	5.0000	start_turn_completed
inv_wonder_aethalia_chimneys	rom_force_unit_mod_armour	this_province_faction_all_forces	4.0000	start_turn_completed
inv_wonder_ancient_temple_of_hera	rom_building_culture_conversion_to_state_culture	this_province_faction	3.0000	start_turn_completed
inv_wonder_ancient_temple_of_hera	rom_province_growth_province_effects	this_province_faction_all_provinces	2.0000	start_turn_completed
inv_wonder_city_of_the_dead	rom_building_recruitment_cost_mod_land	this_province_faction_all_armies	-3.0000	start_turn_completed
inv_wonder_city_of_the_dead	rom_force_unit_mod_morale	this_province_faction_all_forces	3.0000	start_turn_completed
inv_wonder_fanum_voltumnae	rom_building_culture_conversion_to_state_culture	this_province_faction	4.0000	start_turn_completed
inv_wonder_fanum_voltumnae	rom_building_gdp_mod_culture_all	this_province_faction_all_regions	7.0000	start_turn_completed
inv_wonder_great_nuragic_fortified_temple	rom_building_siege_holdout_time	this_province_faction_all_generals_armies	2.0000	start_turn_completed
inv_wonder_great_nuragic_fortified_temple	rom_force_campaign_mod_attrition_siege	this_province_faction_all_generals_armies	-10.0000	start_turn_completed
inv_wonder_great_nuragic_fortified_temple	rom_force_unit_mod_morale	this_province_faction_all_forces	5.0000	start_turn_completed
inv_wonder_great_theatre_of_syracuse	rom_building_gdp_mod_culture_all	this_province_faction_all_regions	7.0000	start_turn_completed
inv_wonder_great_theatre_of_syracuse	rom_building_public_order_happiness_global	this_province_faction_all_provinces	4.0000	start_turn_completed
inv_wonder_heroon_of_founders	pel_navy_movement_range	in_all_your_navies	7.0000	end_round_completed
inv_wonder_heroon_of_founders	rom_building_recruitment_cost_mod_naval	this_province_faction_all_fleets	-4.0000	start_turn_completed
inv_wonder_heroon_of_founders	rom_building_recruitment_points_naval	this_province_faction_all_sea_regions	1.0000	start_turn_completed
inv_wonder_heroon_of_theron	rom_building_recruitment_cost_mod_land	this_province_faction_all_armies	-3.0000	start_turn_completed
inv_wonder_latomies	rom_general_local_mod_construction_costs	in_all_your_regions	-10.0000	start_turn_completed
inv_wonder_menhirs_of_old	rom_building_public_order_happiness_global	this_province_faction_all_provinces	4.0000	start_turn_completed
inv_wonder_menhirs_of_old	rom_faction_public_order_foreign_culture_penalty	this_province_faction_all_provinces	-20.0000	start_turn_completed
inv_wonder_peaks_of_splendour	rom_building_siege_holdout_time	this_province_faction_all_generals_armies	2.0000	start_turn_completed
inv_wonder_peaks_of_splendour	rom_force_campaign_mod_attrition_siege	this_province_faction_all_generals_armies	-10.0000	start_turn_completed
inv_wonder_ruins_of_selinunte	rom_building_gdp_mod_agriculture_all	in_all_your_regions	4.0000	start_turn_completed
inv_wonder_ruins_of_selinunte	rom_building_public_order_happiness_global	this_province_faction_all_provinces	4.0000	start_turn_completed
inv_wonder_ruins_of_siris	rom_building_research_points_mod_civil	this_province_faction	5.0000	start_turn_completed
inv_wonder_ruins_of_siris	rom_faction_public_order_foreign_culture_penalty	this_province_faction_all_provinces	-20.0000	start_turn_completed
inv_wonder_ruins_of_sybaris	rom_force_unit_mod_morale	this_province_faction_all_forces	5.0000	start_turn_completed
inv_wonder_sacred_tombs_of_orcla	rom_force_unit_mod_morale	this_province_faction_all_forces	5.0000	start_turn_completed
inv_wonder_split_mountain_gorge	rom_building_recruitment_cost_mod_land	this_province_faction_all_armies	-3.0000	start_turn_completed
inv_wonder_split_mountain_gorge	rom_force_unit_mod_morale	this_province_faction_all_forces	4.0000	start_turn_completed
inv_wonder_temple_of_albunea	rom_building_gdp_mod_culture_all	this_province_faction_all_regions	7.0000	start_turn_completed
inv_wonder_temple_of_albunea	rom_building_research_points_mod_civil	this_province_faction	5.0000	start_turn_completed
inv_wonder_temple_of_apulu	rom_building_research_points_mod_civil	this_province_faction	4.0000	start_turn_completed
inv_wonder_temple_of_apulu	rom_force_campaign_mod_attrition_siege	this_province_faction_all_generals_armies	-15.0000	start_turn_completed
inv_wonder_temple_of_cumaean_sibyl	rom_building_research_points_mod_military	this_province_faction	5.0000	start_turn_completed
inv_wonder_temple_of_cumaean_sibyl	rom_faction_public_order_foreign_culture_penalty	this_province_faction_all_provinces	-20.0000	start_turn_completed
inv_wonder_temple_of_poseidon	rom_force_campaign_mod_line_of_sight	this_province_faction_all_generals_fleets	20.0000	start_turn_completed
inv_wonder_temple_of_poseidon	rom_force_campaign_mod_movement_range	in_all_your_forces	5.0000	start_turn_completed
inv_wonder_the_tomb_of_giants	rom_force_campaign_mod_attrition_siege	this_province_faction_all_generals_armies	-10.0000	start_turn_completed
inv_wonder_the_tomb_of_giants	rom_force_unit_mod_morale	this_province_faction_all_forces	3.0000	start_turn_completed
inv_wonder_tomb_lars_porsenna	rom_building_research_points_mod_military	this_province_faction	3.0000	start_turn_completed
inv_wonder_tomb_lars_porsenna	rom_faction_public_order_foreign_culture_penalty	this_province_faction_all_provinces	-20.0000	start_turn_completed
inv_wonder_tombs_of_the_first_kings	rom_building_recruitment_cost_mod_land	this_province_faction_all_armies	-10.0000	start_turn_completed
inv_wonder_tombs_of_the_first_kings	rom_building_recruitment_cost_mod_naval	this_province_faction_all_fleets	-10.0000	start_turn_completed
inv_wonder_tombs_of_the_first_kings	rom_force_campaign_mod_movement_range	in_all_your_forces	5.0000	start_turn_completed
inv_wonder_tropaion_of_himera	rom_building_recruitment_cost_mod_land	this_province_faction_all_armies	-4.0000	start_turn_completed
inv_wonder_tropaion_of_himera	rom_force_unit_mod_morale	this_province_faction_all_forces	4.0000	start_turn_completed
inv_wonders_terme_di_saturnia	rom_building_public_order_happiness_global	this_province_faction_all_provinces	3.0000	start_turn_completed
isthmian_celebratory	rom_faction_public_order_events	in_all_your_provinces	1.0000	start_turn_completed
isthmian_successful	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
isthmian_unhappy	rom_faction_public_order_events	in_all_your_provinces	-3.0000	start_turn_completed
isthmian_unsuccessful	rom_faction_public_order_events	in_all_your_provinces	2.0000	start_turn_completed
ivn_wonder_corno_grande	rom_force_campaign_mod_line_of_sight	this_province_faction_all_generals_armies	20.0000	start_turn_completed
ivn_wonder_corno_grande	rom_force_unit_mod_morale	this_province_faction_all_forces	5.0000	start_turn_completed
loyalty_effect_bundle_character_tier_1	rom_agent_action_parent_army_upkeep	this_general_army	-3.0000	start_turn_completed
loyalty_effect_bundle_character_tier_2	rom_agent_action_parent_army_upkeep	this_general_army	-6.0000	start_turn_completed
loyalty_effect_bundle_character_tier_3	rom_agent_action_parent_army_upkeep	this_general_army	-9.0000	start_turn_completed
loyalty_effect_bundle_character_tier_4	rom_agent_action_parent_army_upkeep	this_general_army	-12.0000	start_turn_completed
loyalty_effect_bundle_character_tier_5	rom_agent_action_parent_army_upkeep	this_general_army	-15.0000	start_turn_completed
loyalty_effect_bundle_tier_1	loyalty_building_cost_mod	regions_in_this_province	-1.0000	start_turn_completed
loyalty_effect_bundle_tier_2	loyalty_building_cost_mod	regions_in_this_province	-2.0000	start_turn_completed
loyalty_effect_bundle_tier_3	loyalty_building_cost_mod	regions_in_this_province	-3.0000	start_turn_completed
loyalty_effect_bundle_tier_4	loyalty_building_cost_mod	regions_in_this_province	-4.0000	start_turn_completed
loyalty_effect_bundle_tier_5	loyalty_building_cost_mod	regions_in_this_province	-5.0000	start_turn_completed
nemean_celebratory	rom_faction_public_order_events	in_all_your_provinces	1.0000	start_turn_completed
nemean_successful	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
nemean_unhappy	rom_faction_public_order_events	in_all_your_provinces	-3.0000	start_turn_completed
nemean_unsuccessful	rom_faction_public_order_events	in_all_your_provinces	2.0000	start_turn_completed
olympics_celebratory	rom_faction_public_order_events	in_all_your_provinces	2.0000	start_turn_completed
olympics_successful	rom_faction_public_order_events	in_all_your_provinces	6.0000	start_turn_completed
olympics_unhappy	rom_faction_public_order_events	in_all_your_provinces	-4.0000	start_turn_completed
olympics_unsuccessful	rom_faction_public_order_events	in_all_your_provinces	3.0000	start_turn_completed
payload_banditry	rom_building_gdp_mod_all	regions_in_this_province	-10.0000	start_turn_completed
payload_banditry	rom_building_gdp_mod_trade_all	in_all_your_regions	-10.0000	start_turn_completed
payload_banditry	rom_faction_public_order_events	this_province	-4.0000	start_turn_completed
payload_cursed_leader	rom_agent_action_target_army_morale	this_general_force	-10.0000	start_turn_completed
payload_great_peace	rom_building_gdp_mod_trade_all	in_all_your_regions	5.0000	start_turn_completed
payload_great_peace	rom_building_trade_tariffs_all	this_faction	5.0000	start_turn_completed
payload_great_peace	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
payload_growing_bureaucracy	rom_any_corruption_mod_global	this_faction	5.0000	start_turn_completed
payload_growing_bureaucracy	rom_building_gdp_mod_all	in_all_your_regions	10.0000	start_turn_completed
payload_ravaged_land	3c_event_food_consumption	this_province	2.0000	start_turn_completed
payload_ravaged_land	rom_building_gdp_mod_all	regions_in_this_province	-10.0000	start_turn_completed
payload_ravaged_land	rom_faction_public_order_events	this_province	-8.0000	start_turn_completed
payload_slave_riots	rom_building_public_order_slave_unrest	this_province	-15.0000	start_turn_completed
payload_slaves_escaped	rom_building_public_order_slave_unrest	this_province	-8.0000	start_turn_completed
payload_trade_master	rom_building_gdp_mod_trade_all	in_all_your_regions	10.0000	start_turn_completed
payload_warmongers	rom_building_recruitment_points	in_all_your_provinces	2.0000	start_turn_completed
payload_warmongers	rom_force_campaign_mod_recruitment_cost_all	in_all_your_forces	-20.0000	start_turn_completed
pel_athenai_diplomacy_penalty	pel_diplomacy_south_greece	this_faction	-200.0000	start_turn_completed
pel_boiotia_diplomacy_penalty	pel_diplomacy_south_greece	this_faction	-150.0000	start_turn_completed
pel_faction_athenai	pel_faction_athenai_dreams_empire	in_all_your_provinces	-10.0000	start_turn_completed
pel_faction_athenai	pel_faction_athenai_wooden_wall	in_all_your_sea_regions	2.0000	start_turn_completed
pel_faction_athenai	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1000.0000	start_turn_completed
pel_faction_boiotia	pel_faction_boiotia_rising_military	in_all_your_armies	15.0000	start_turn_completed
pel_faction_boiotia	pel_faction_boiotia_rival_athens	this_faction	-20.0000	start_turn_completed
pel_faction_boiotia	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	750.0000	start_turn_completed
pel_faction_korinthos	pel_faction_korinthos_love_aphrodite	in_all_your_provinces	4.0000	start_turn_completed
pel_faction_korinthos	pel_faction_korinthos_maritime_heritage	in_all_your_navies	15.0000	start_turn_completed
pel_faction_korinthos	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1500.0000	start_turn_completed
pel_faction_sparta	pel_faction_sparta_helot_wealth	in_all_your_provinces	100.0000	start_turn_completed
pel_faction_sparta	pel_faction_sparta_spartiate	in_all_your_provinces	3.0000	start_turn_completed
pel_faction_sparta	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	750.0000	start_turn_completed
