id	set_id	culture	faction	sub_culture	campaign
14396	rom_EASTERN_city_minor_fish	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14397	rom_EASTERN_city_minor_glass	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14402	rom_EASTERN_city_minor_gold	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14403	rom_EASTERN_city_minor_grain	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14406	rom_EASTERN_city_minor_hides	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14411	rom_EASTERN_city_minor_iron	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14417	rom_EASTERN_city_minor_limestone	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14420	rom_EASTERN_city_minor_marble	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14428	rom_EASTERN_city_minor_olives	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14438	rom_EASTERN_city_minor_purple_dye	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14448	east_tax	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14453	east_agriculture	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14460	east_port	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14468	rom_ALL_industry_minor	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14471	barb_mine	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14479	dk_saba_marib_dam	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14482	dk_minor_amber	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14485	dk_minor_glass	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14486	dk_minor_gold	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14493	dk_minor_grain	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14497	dk_minor_horse	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14505	dk_minor_iron	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14507	dk_minor_lead	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14511	dk_minor_leather	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14517	dk_minor_lumber	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14518	dk_minor_marble	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14525	dk_minor_olive	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14534	dk_minor_purple_dye	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14538	dk_minor_silk	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14547	dk_minor_spice	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14556	dk_minor_wine	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14565	east_military_siege	rom_Eastern	rom_gerrhaea	sc_rom_african_arabian	
14575	dk_all_industry	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14578	east_military_stables	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14581	east_military_infantry	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14582	dk_all_minor_settlement	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14589	dk_ara_city_centre	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14593	east_town_centre	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14601	dk_gen_sanitation	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14611	dk_military_training	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14612	dk_saba_religious	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14621	dk_all_city	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14626	rom_EASTERN_city_minor_fish	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14636	rom_EASTERN_port_minor	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14637	rom_EASTERN_port_major	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14638	rom_EASTERN_city_minor_wine	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14647	rom_EASTERN_city_minor_township	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14655	rom_EASTERN_city_minor_timber	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14661	rom_EASTERN_city_minor_silver	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14665	rom_EASTERN_city_minor_silk	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14671	rom_EASTERN_city_minor_fish	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14674	rom_EASTERN_city_minor_glass	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14678	rom_EASTERN_city_minor_gold	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14687	rom_EASTERN_city_minor_grain	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14694	rom_EASTERN_city_minor_hides	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14695	rom_EASTERN_city_minor_iron	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14703	rom_EASTERN_city_minor_limestone	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14705	rom_EASTERN_city_minor_marble	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14712	rom_EASTERN_city_minor_olives	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14716	rom_EASTERN_city_minor_purple_dye	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14722	east_tax	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14730	east_agriculture	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14737	east_port	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14740	rom_ALL_industry_minor	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14743	barb_mine	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14750	dk_saba_marib_dam	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14758	dk_minor_amber	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14766	dk_minor_glass	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14774	dk_minor_gold	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14784	dk_minor_grain	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14785	dk_minor_horse	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14790	dk_minor_iron	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14794	dk_minor_lead	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14802	dk_minor_leather	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14803	dk_minor_lumber	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14809	dk_minor_marble	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14816	dk_minor_olive	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14824	dk_minor_purple_dye	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14832	dk_minor_silk	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14842	dk_minor_spice	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14852	dk_minor_wine	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14859	east_military_siege	rom_Eastern	rom_himyar	sc_rom_african_arabian	
14866	dk_all_industry	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14872	east_military_stables	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14878	east_military_infantry	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14888	dk_all_minor_settlement	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14890	dk_ara_city_centre	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14899	east_town_centre	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14903	dk_gen_sanitation	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14909	dk_military_training	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14918	dk_saba_religious	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14921	dk_all_city	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14923	rom_EASTERN_city_minor_fish	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14926	rom_EASTERN_port_minor	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14928	rom_EASTERN_port_major	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14937	rom_EASTERN_city_minor_wine	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14944	rom_EASTERN_city_minor_township	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14945	rom_EASTERN_city_minor_timber	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14953	rom_EASTERN_city_minor_silver	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14955	rom_EASTERN_city_minor_silk	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14961	rom_EASTERN_city_minor_fish	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14968	rom_EASTERN_city_minor_glass	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14977	rom_EASTERN_city_minor_gold	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14979	rom_EASTERN_city_minor_grain	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14980	rom_EASTERN_city_minor_hides	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14982	rom_EASTERN_city_minor_iron	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14984	rom_EASTERN_city_minor_limestone	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14986	rom_EASTERN_city_minor_marble	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14987	rom_EASTERN_city_minor_olives	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14991	rom_EASTERN_city_minor_purple_dye	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
14998	east_tax	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15003	east_agriculture	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15006	east_port	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15016	rom_ALL_industry_minor	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15024	barb_mine	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15034	dk_saba_marib_dam	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15039	dk_minor_amber	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15047	dk_minor_glass	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15053	dk_minor_gold	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15061	dk_minor_grain	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15069	dk_minor_horse	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15072	dk_minor_iron	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15079	dk_minor_lead	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15084	dk_minor_leather	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15091	dk_minor_lumber	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15097	dk_minor_marble	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15099	dk_minor_olive	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15104	dk_minor_purple_dye	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15107	dk_minor_silk	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15108	dk_minor_spice	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15109	dk_minor_wine	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15119	east_military_siege	rom_Eastern	rom_ma_in	sc_rom_african_arabian	
15122	dk_all_industry	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15128	east_military_stables	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15137	east_military_infantry	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15140	dk_all_minor_settlement	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15147	dk_ara_city_centre	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15151	east_town_centre	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15154	dk_gen_sanitation	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15160	dk_military_training	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15169	dk_saba_religious	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15175	dk_all_city	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15180	rom_EASTERN_city_minor_fish	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15183	rom_EASTERN_port_minor	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15185	rom_EASTERN_port_major	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15191	rom_EASTERN_city_minor_wine	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15192	rom_EASTERN_city_minor_township	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15197	rom_EASTERN_city_minor_timber	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15206	rom_EASTERN_city_minor_silver	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15210	rom_EASTERN_city_minor_silk	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15216	rom_EASTERN_city_minor_fish	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15223	rom_EASTERN_city_minor_glass	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15225	rom_EASTERN_city_minor_gold	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15232	rom_EASTERN_city_minor_grain	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15238	rom_EASTERN_city_minor_hides	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15245	rom_EASTERN_city_minor_iron	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15246	rom_EASTERN_city_minor_limestone	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15256	rom_EASTERN_city_minor_marble	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15265	rom_EASTERN_city_minor_olives	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15271	rom_EASTERN_city_minor_purple_dye	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15273	east_tax	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15279	east_agriculture	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15286	east_port	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15293	rom_ALL_industry_minor	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15294	barb_mine	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15299	dk_saba_marib_dam	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15303	dk_minor_amber	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15313	dk_minor_glass	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15314	dk_minor_gold	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15317	dk_minor_grain	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15326	dk_minor_horse	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15331	dk_minor_iron	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15336	dk_minor_lead	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15341	dk_minor_leather	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15349	dk_minor_lumber	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15350	dk_minor_marble	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15351	dk_minor_olive	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15354	dk_minor_purple_dye	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15355	dk_minor_silk	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15357	dk_minor_spice	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15366	dk_minor_wine	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15372	east_military_siege	rom_Eastern	rom_mascat	sc_rom_african_arabian	
15374	dk_all_industry	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15380	east_military_stables	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15386	east_military_infantry	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15389	dk_all_minor_settlement	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15391	dk_ara_city_centre	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15396	east_town_centre	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15404	dk_gen_sanitation	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15414	dk_military_training	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15416	dk_saba_religious	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15426	dk_all_city	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15429	rom_EASTERN_city_minor_fish	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15435	rom_EASTERN_port_minor	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15439	rom_EASTERN_port_major	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15447	rom_EASTERN_city_minor_wine	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15457	rom_EASTERN_city_minor_township	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15463	rom_EASTERN_city_minor_timber	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15464	rom_EASTERN_city_minor_silver	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15465	rom_EASTERN_city_minor_silk	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15468	rom_EASTERN_city_minor_fish	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15474	rom_EASTERN_city_minor_glass	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15478	rom_EASTERN_city_minor_gold	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15482	rom_EASTERN_city_minor_grain	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15483	rom_EASTERN_city_minor_hides	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15493	rom_EASTERN_city_minor_iron	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15499	rom_EASTERN_city_minor_limestone	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15507	rom_EASTERN_city_minor_marble	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15509	rom_EASTERN_city_minor_olives	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15517	rom_EASTERN_city_minor_purple_dye	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15519	east_tax	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15520	east_agriculture	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15527	east_port	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15536	rom_ALL_industry_minor	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15544	barb_mine	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15553	dk_saba_marib_dam	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15560	dk_minor_amber	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15567	dk_minor_glass	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15576	dk_minor_gold	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15583	dk_minor_grain	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15585	dk_minor_horse	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15587	dk_minor_iron	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15590	dk_minor_lead	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15599	dk_minor_leather	rom_Eastern	rom_qidri	sc_rom_african_arabian	
156	rom_ROMAN_city_major	rom_Roman			
15601	dk_minor_lumber	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15605	dk_minor_marble	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15607	dk_minor_olive	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15616	dk_minor_purple_dye	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15623	dk_minor_silk	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15625	dk_minor_spice	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15629	dk_minor_wine	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15637	east_military_siege	rom_Eastern	rom_qidri	sc_rom_african_arabian	
15642	greek_spice	rom_Hellenistic		sc_rom_egyptian	
15646	greek_spice	rom_Hellenistic	rom_ptolemaics		
15650	barb_spice	rom_Barbarian	rom_odryssia		
15659	greek_spice	rom_Hellenistic	rom_macedon		
15664	greek_spice	rom_Hellenistic	emp_egypt		
15669	barb_spice	rom_Barbarian			
15679	barb_spice	rom_Barbarian		sc_rom_british	
15688	barb_spice	rom_Barbarian		sc_rom_daco_thracian	
15698	barb_spice	rom_Barbarian		sc_rom_gaul	
15701	barb_spice	rom_Barbarian		sc_rom_germanic	
15709	barb_spice	rom_Barbarian		sc_rom_celtiberian	
15711	barb_spice	rom_Barbarian		sc_rom_illyrian	
15716	barb_spice	rom_Barbarian		sc_rom_barb_east	
15721	barb_spice	rom_Barbarian	rom_odryssia		
15722	east_spice	rom_Eastern			
15727	greek_spice	rom_Hellenistic			
15729	greek_spice	rom_Hellenistic		sc_rom_carthaginian	
15732	greek_spice	rom_Hellenistic		sc_rom_egyptian	
15736	rome_spice	rom_Roman			
15745	barb_spice	rom_Barbarian		sc_rom_celtic	
15751	greek_spice	rom_Hellenistic	rom_macedon		
15755	greek_spice	rom_Hellenistic	emp_egypt		
15758	barb_spice	rom_Barbarian	emp_thrace		
1576	rom_BARBARIAN_city_minor_olives	rom_Barbarian		sc_rom_celtic	
15766	greek_spice	rom_Hellenistic	rom_ptolemaics		
1594	rom_BARBARIAN_city_minor_fish	rom_Barbarian		sc_rom_celtic	
1602	rom_BARBARIAN_city_minor_glass	rom_Barbarian		sc_rom_celtic	
1607	rom_BARBARIAN_city_minor_gold	rom_Barbarian		sc_rom_celtic	
16071	inv_ven_agriculture		inv_veneti		main_invasion
16072	inv_ven_military_recruitment		inv_veneti		main_invasion
16081	inv_ven_military_industry		inv_veneti		main_invasion
16091	inv_ven_religious		inv_veneti		main_invasion
16097	inv_ven_sanitation		inv_veneti		main_invasion
16106	inv_ven_city_centre		inv_veneti		main_invasion
16112	inv_ven_industry		inv_veneti		main_invasion
16113	inv_ven_port		inv_veneti		main_invasion
16121	inv_ven_minor_town		inv_veneti		main_invasion
16127	inv_ven_major_town		inv_veneti		main_invasion
1615	rom_BARBARIAN_city_minor_grain	rom_Barbarian		sc_rom_celtic	
16243	inv_ita_agriculture			sc_rom_italic	main_invasion
16244	inv_ita_industry_major			sc_rom_italic	main_invasion
16257	inv_ita_major_city			sc_rom_italic	main_invasion
16266	inv_ita_major_city_centre			sc_rom_italic	main_invasion
16269	inv_ita_military_buff			sc_rom_italic	main_invasion
1627	rom_BARBARIAN_city_minor_hides	rom_Barbarian		sc_rom_celtic	
16275	inv_ita_military_recruitment			sc_rom_italic	main_invasion
16283	inv_ita_minor_town			sc_rom_italic	main_invasion
16291	inv_ita_minor_town_centre			sc_rom_italic	main_invasion
16295	inv_ita_port			sc_rom_italic	main_invasion
16299	inv_ita_religious			sc_rom_italic	main_invasion
16304	inv_ita_sanitation			sc_rom_italic	main_invasion
1637	rom_BARBARIAN_city_minor_iron	rom_Barbarian		sc_rom_celtic	
1648	rom_BARBARIAN_city_minor_limestone	rom_Barbarian		sc_rom_celtic	
165	rom_ROMAN_port_minor	rom_Roman			
1652	rom_BARBARIAN_city_minor_marble	rom_Barbarian		sc_rom_celtic	
16686	inv_nur_agriculture			sc_rom_nuragic	main_invasion
16694	inv_nur_industry_major			sc_rom_nuragic	main_invasion
16697	inv_nur_major_city			sc_rom_nuragic	main_invasion
16698	inv_nur_major_city_centre			sc_rom_nuragic	main_invasion
1670	rom_BARBARIAN_city_minor_purple_dye	rom_Barbarian		sc_rom_celtic	
16705	inv_nur_military			sc_rom_nuragic	main_invasion
16715	inv_nur_minor_town			sc_rom_nuragic	main_invasion
16724	inv_nur_port			sc_rom_nuragic	main_invasion
16725	inv_nur_religious			sc_rom_nuragic	main_invasion
16733	inv_nur_sanitation			sc_rom_nuragic	main_invasion
16742	inv_car_agriculture	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16747	inv_car_amber	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16756	inv_car_city	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16762	inv_car_city_centre	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16770	inv_car_glass	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16774	inv_car_gold	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16778	inv_car_grain	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16783	inv_car_horse	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16787	inv_car_industrial	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16794	inv_car_iron	rom_Hellenistic		sc_rom_carthaginian	main_invasion
1680	rom_BARBARIAN_city_minor_silk	rom_Barbarian		sc_rom_celtic	
16803	inv_car_lead	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16812	inv_car_leather	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16813	inv_car_lumber	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16819	inv_car_marble	rom_Hellenistic		sc_rom_carthaginian	main_invasion
1682	rom_BARBARIAN_city_minor_silver	rom_Barbarian		sc_rom_celtic	
16824	inv_car_military	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16834	inv_car_military_buff	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16838	inv_car_military_siege	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16840	inv_car_olive	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16846	inv_car_port	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16851	inv_car_purple_dye	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16858	inv_car_religious	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16864	inv_car_silk	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16871	inv_car_spice	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16878	inv_car_town	rom_Hellenistic		sc_rom_carthaginian	main_invasion
16879	inv_car_water	rom_Hellenistic		sc_rom_carthaginian	main_invasion
1710	rom_BARBARIAN_city_minor_timber	rom_Barbarian		sc_rom_celtic	
1714	rom_BARBARIAN_city_minor_township	rom_Barbarian		sc_rom_celtic	
17223	inv_rom_amber	rom_Roman			main_invasion
17228	inv_rom_gold	rom_Roman			main_invasion
17229	inv_rom_grain	rom_Roman			main_invasion
17232	inv_rom_horse	rom_Roman			main_invasion
1724	rom_BARBARIAN_city_minor_wine	rom_Barbarian		sc_rom_celtic	
17240	inv_rom_iron	rom_Roman			main_invasion
17244	inv_rom_lead	rom_Roman			main_invasion
17250	inv_rom_leather	rom_Roman			main_invasion
17258	inv_rom_lumber	rom_Roman			main_invasion
1726	rom_BARBARIAN_city_major	rom_Barbarian		sc_rom_celtic	
17263	inv_rom_marble	rom_Roman			main_invasion
17272	inv_rom_olive	rom_Roman			main_invasion
17281	inv_rom_purple_dye	rom_Roman			main_invasion
17290	inv_rom_wine	rom_Roman			main_invasion
17298	inv_rom_salt	rom_Roman			main_invasion
1730	rom_BARBARIAN_city_minor_olives	rom_Barbarian		sc_rom_british	
1736	rom_BARBARIAN_city_minor_fish	rom_Barbarian		sc_rom_british	
1738	rom_BARBARIAN_city_minor_glass	rom_Barbarian		sc_rom_british	
1748	rom_BARBARIAN_city_minor_gold	rom_Barbarian		sc_rom_british	
1751	rom_BARBARIAN_city_minor_grain	rom_Barbarian		sc_rom_british	
1755	rom_BARBARIAN_city_minor_hides	rom_Barbarian		sc_rom_british	
1762	rom_BARBARIAN_city_minor_iron	rom_Barbarian		sc_rom_british	
17696	inv_rom_amber			sc_rom_italic	main_invasion
1770	rom_BARBARIAN_city_minor_limestone	rom_Barbarian		sc_rom_british	
17704	inv_rom_gold			sc_rom_italic	main_invasion
17708	inv_rom_grain			sc_rom_italic	main_invasion
